player,team,prop_type,actual,SOG,G,A,PTS,HIT,BS,PIM,PM,PPP,FOW,TOI
Joel Farabee,CGY,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Joel Farabee,CGY,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Mikael Backlund,CGY,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Blake Coleman,CGY,Goals,1.0,0.0,1.0,0.0,1.0,,2.0,0.0,0.0,,,
Blake Coleman,CGY,Points,1.0,0.0,1.0,0.0,1.0,,2.0,0.0,0.0,,,
Nick Seeler,PHI,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Cam York,PHI,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,-1.0,,,
Mikael Backlund,CGY,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Shane Pinto,OTT,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Shane Pinto,OTT,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Alex Turcotte,LA,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Alex Turcotte,LA,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Taylor Ward,LA,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Tim Stutzle,OTT,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Tim Stutzle,OTT,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Tim Stutzle,OTT,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Brady Tkachuk,OTT,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Brady Tkachuk,OTT,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Ridly Greig,OTT,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Ridly Greig,OTT,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Ridly Greig,OTT,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Shane Pinto,OTT,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Gabe Perreault,NYR,Assists,1.0,0.0,1.0,1.0,2.0,,1.0,0.0,1.0,,,
Gabe Perreault,NYR,Blocked Shots,1.0,0.0,1.0,1.0,2.0,,1.0,0.0,1.0,,,
Gabe Perreault,NYR,Plus/Minus,1.0,0.0,1.0,1.0,2.0,,1.0,0.0,1.0,,,
Tye Kartye,NYR,Blocked Shots,1.0,0.0,1.0,1.0,2.0,,1.0,0.0,2.0,,,
Noah Laba,NYR,Goals,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Noah Laba,NYR,Assists,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Noah Laba,NYR,Plus/Minus,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Travis Sanheim,PHI,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Jamie Drysdale,PHI,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Jamie Drysdale,PHI,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Noah Juulsen,PHI,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Matvei Michkov,PHI,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,-3.0,,,
Vincent Trocheck,NYR,Blocked Shots,1.0,0.0,0.0,3.0,3.0,,1.0,0.0,0.0,,,
Alexis Lafreniere,NYR,Plus/Minus,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Gabe Perreault,NYR,Goals,1.0,0.0,1.0,1.0,2.0,,1.0,0.0,1.0,,,
Owen Tippett,PHI,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Trevor Zegras,PHI,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Trevor Zegras,PHI,Points,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Carl Grundstrom,PHI,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Matvei Michkov,PHI,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,-3.0,,,
Luke Glendening,PHI,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Luke Glendening,PHI,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Luke Glendening,PHI,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Nikita Grebenkin,PHI,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Nikita Grebenkin,PHI,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Braden Schneider,NYR,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.0,,,
Matthew Robertson,NYR,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,2.0,,,
Matthew Robertson,NYR,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,2.0,,,
Mika Zibanejad,NYR,Assists,1.0,0.0,2.0,1.0,3.0,,0.0,0.0,1.0,,,
Anze Kopitar,LA,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Artem Zub,OTT,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,2.0,,,
Artem Zub,OTT,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,2.0,,,
Brady Tkachuk,OTT,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Thomas Chabot,OTT,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,4.0,2.0,,,
Thomas Chabot,OTT,Points,1.0,0.0,0.0,1.0,1.0,,1.0,4.0,2.0,,,
Thomas Chabot,OTT,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,4.0,2.0,,,
Shane Pinto,OTT,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Nikita Grebenkin,PHI,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Noah Cates,PHI,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-3.0,,,
Sean Couturier,PHI,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Sean Couturier,PHI,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Adam Fox,NYR,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Will Borgen,NYR,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Urho Vaakanainen,NYR,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Vladislav Gavrikov,NYR,Blocked Shots,1.0,0.0,0.0,2.0,2.0,,1.0,2.0,1.0,,,
Vladislav Gavrikov,NYR,Plus/Minus,1.0,0.0,0.0,2.0,2.0,,1.0,2.0,1.0,,,
Samuel Helenius,LA,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,,,
Artemi Panarin,LA,Goals,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,3.0,,,
Artemi Panarin,LA,Assists,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,3.0,,,
Anze Kopitar,LA,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Teddy Blueger,VAN,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Samuel Helenius,LA,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,,,
Anze Kopitar,LA,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Nils Hoglander,VAN,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Tom Willander,VAN,Points,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Tom Willander,VAN,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Tom Willander,VAN,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Tom Willander,VAN,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Elias N. Pettersson,VAN,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Elias N. Pettersson,VAN,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Elias N. Pettersson,VAN,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Elias N. Pettersson,VAN,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Elias N. Pettersson,VAN,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Victor Mancini,VAN,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Victor Mancini,VAN,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Samuel Helenius,LA,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,,,
Nils Hoglander,VAN,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Nils Hoglander,VAN,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Nils Hoglander,VAN,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Linus Karlsson,VAN,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Linus Karlsson,VAN,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Linus Karlsson,VAN,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Linus Karlsson,VAN,Points,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Linus Karlsson,VAN,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Drew O'Connor,VAN,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Drew O'Connor,VAN,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Drew O'Connor,VAN,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Jake DeBrusk,VAN,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Jake DeBrusk,VAN,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Matthew Robertson,NYR,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,2.0,,,
Matthew Robertson,NYR,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,2.0,,,
Mika Zibanejad,NYR,Blocked Shots,0.0,0.0,2.0,1.0,3.0,,0.0,0.0,1.0,,,
Mika Zibanejad,NYR,PIM,0.0,0.0,2.0,1.0,3.0,,0.0,0.0,1.0,,,
Will Borgen,NYR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Will Borgen,NYR,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Will Borgen,NYR,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Will Borgen,NYR,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Will Borgen,NYR,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Urho Vaakanainen,NYR,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Urho Vaakanainen,NYR,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Urho Vaakanainen,NYR,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Denver Barkey,PHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-3.0,,,
Adam Fox,NYR,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Adam Fox,NYR,Plus/Minus,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Vladislav Gavrikov,NYR,Shots On Goal,0.0,0.0,0.0,2.0,2.0,,1.0,2.0,1.0,,,
Alex Bump,PHI,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Alex Bump,PHI,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Alex Bump,PHI,Points,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Alex Bump,PHI,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Alex Bump,PHI,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Noah Cates,PHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-3.0,,,
Noah Cates,PHI,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-3.0,,,
Noah Cates,PHI,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-3.0,,,
Braden Schneider,NYR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.0,,,
Braden Schneider,NYR,Goals,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.0,,,
Braden Schneider,NYR,Assists,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.0,,,
Braden Schneider,NYR,Points,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.0,,,
Urho Vaakanainen,NYR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Urho Vaakanainen,NYR,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Urho Vaakanainen,NYR,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Matthew Robertson,NYR,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,2.0,,,
Max Sasson,VAN,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Max Sasson,VAN,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Max Sasson,VAN,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Zeev Buium,VAN,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Zeev Buium,VAN,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Zeev Buium,VAN,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Zeev Buium,VAN,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Zeev Buium,VAN,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Zeev Buium,VAN,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,,,
Filip Hronek,VAN,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Filip Hronek,VAN,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Denver Barkey,PHI,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-3.0,,,
Denver Barkey,PHI,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-3.0,,,
Denver Barkey,PHI,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-3.0,,,
Denver Barkey,PHI,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-3.0,,,
Alex Bump,PHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Conor Sheary,NYR,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Conor Sheary,NYR,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Conor Sheary,NYR,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Conor Sheary,NYR,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Conor Sheary,NYR,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Vincent Trocheck,NYR,Shots On Goal,0.0,0.0,0.0,3.0,3.0,,1.0,0.0,0.0,,,
Vincent Trocheck,NYR,Goals,0.0,0.0,0.0,3.0,3.0,,1.0,0.0,0.0,,,
Sean Couturier,PHI,PIM,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Christian Dvorak,PHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Christian Dvorak,PHI,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Christian Dvorak,PHI,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Christian Dvorak,PHI,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Max Sasson,VAN,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Max Sasson,VAN,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Max Sasson,VAN,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Max Sasson,VAN,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Luke Glendening,PHI,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Luke Glendening,PHI,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Luke Glendening,PHI,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Nikita Grebenkin,PHI,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Nikita Grebenkin,PHI,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Nikita Grebenkin,PHI,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Nikita Grebenkin,PHI,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Noah Cates,PHI,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-3.0,,,
Noah Cates,PHI,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-3.0,,,
Sean Couturier,PHI,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Sean Couturier,PHI,Assists,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Sean Couturier,PHI,Blocked Shots,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Will Borgen,NYR,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Adam Fox,NYR,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Adam Fox,NYR,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Conor Sheary,NYR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Carl Grundstrom,PHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Carl Grundstrom,PHI,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Carl Grundstrom,PHI,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Carl Grundstrom,PHI,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Carl Grundstrom,PHI,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Carl Grundstrom,PHI,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Travis Konecny,PHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Travis Konecny,PHI,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Travis Konecny,PHI,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Travis Konecny,PHI,Points,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Travis Konecny,PHI,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Travis Konecny,PHI,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Matvei Michkov,PHI,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-3.0,,,
Christian Dvorak,PHI,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Christian Dvorak,PHI,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Luke Glendening,PHI,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Vincent Trocheck,NYR,Plus/Minus,0.0,0.0,0.0,3.0,3.0,,1.0,0.0,0.0,,,
Mika Zibanejad,NYR,Shots On Goal,0.0,0.0,2.0,1.0,3.0,,0.0,0.0,1.0,,,
Alexis Lafreniere,NYR,PIM,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Juuso Parssinen,NYR,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Juuso Parssinen,NYR,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Juuso Parssinen,NYR,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Juuso Parssinen,NYR,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Juuso Parssinen,NYR,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Juuso Parssinen,NYR,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Juuso Parssinen,NYR,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Gabe Perreault,NYR,Shots On Goal,0.0,0.0,1.0,1.0,2.0,,1.0,0.0,1.0,,,
Owen Tippett,PHI,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Owen Tippett,PHI,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Owen Tippett,PHI,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Trevor Zegras,PHI,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Trevor Zegras,PHI,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Jamie Drysdale,PHI,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Jamie Drysdale,PHI,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Jamie Drysdale,PHI,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Jamie Drysdale,PHI,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Noah Juulsen,PHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Noah Juulsen,PHI,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Noah Juulsen,PHI,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Noah Juulsen,PHI,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Noah Juulsen,PHI,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Matvei Michkov,PHI,Assists,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-3.0,,,
Matvei Michkov,PHI,Blocked Shots,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-3.0,,,
Matvei Michkov,PHI,PIM,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,-3.0,,,
Owen Tippett,PHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Owen Tippett,PHI,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Owen Tippett,PHI,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Vincent Trocheck,NYR,PIM,0.0,0.0,0.0,3.0,3.0,,1.0,0.0,0.0,,,
Gabe Perreault,NYR,PIM,0.0,0.0,1.0,1.0,2.0,,1.0,0.0,1.0,,,
Tye Kartye,NYR,PIM,0.0,0.0,1.0,1.0,2.0,,1.0,0.0,2.0,,,
Noah Laba,NYR,Shots On Goal,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Noah Laba,NYR,Blocked Shots,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Noah Laba,NYR,PIM,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Rasmus Ristolainen,PHI,PIM,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Rasmus Ristolainen,PHI,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Travis Sanheim,PHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Travis Sanheim,PHI,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Travis Sanheim,PHI,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Travis Sanheim,PHI,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Travis Sanheim,PHI,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Travis Sanheim,PHI,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Nick Seeler,PHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Trevor Zegras,PHI,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Trevor Zegras,PHI,Plus/Minus,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Matt Coronato,CGY,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Matt Coronato,CGY,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Nick Seeler,PHI,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Nick Seeler,PHI,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Nick Seeler,PHI,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Nick Seeler,PHI,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Cam York,PHI,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,-1.0,,,
Cam York,PHI,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,-1.0,,,
Cam York,PHI,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,-1.0,,,
Cam York,PHI,Points,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,-1.0,,,
Mikael Backlund,CGY,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
