projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,avg_L5,avg_L10,avg_L20,avg_season,games_played,fantasy_score_avg_L5,fantasy_score_avg_L10,fantasy_score_avg_L20,fantasy_score_avg_season,toi_avg_L10,toi_avg_season,last1_time_on_ice,last2_time_on_ice,last3_time_on_ice,last1_fantasy_score,last2_fantasy_score,last3_fantasy_score,last1_faceoffs_won,last2_faceoffs_won,last3_faceoffs_won,last1_shots_on_goal_(combo),last2_shots_on_goal_(combo),last3_shots_on_goal_(combo),last1_hits,last2_hits,last3_hits,last1_goalie_saves,last2_goalie_saves,last3_goalie_saves,last1_shots_on_goal,last2_shots_on_goal,last3_shots_on_goal,last1_blocked_shots,last2_blocked_shots,last3_blocked_shots,last1_points,last2_points,last3_points,last1_goals_allowed,last2_goals_allowed,last3_goals_allowed,last1_goals,last2_goals,last3_goals,last1_assists,last2_assists,last3_assists,last1_power_play_points,last2_power_play_points,last3_power_play_points,last1_plus/minus,last2_plus/minus,last3_plus/minus,hit_rate_over_L5,sample_L5,hit_rate_over_L10,sample_L10,hit_rate_over_L20,sample_L20,hit_rate_over_season,sample_season,composite_hit_rate,edge,recommended_side,position_code,position_group,scoring_tier,pp_tier,pts_per_game,goals_per_game,pp_pts_per_game,toi_per_game_api
10381276,305296,Jared Wright,LA,F,Goals,0.5,demon,False,MTL,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,goals,SKATER,,0,8483756,,,,,,,,,,0.0,0.0,0.0,0.0,2,1.5,1.5,1.5,1.5,8.59,8.59,,,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0.0,2,0.0,2,0.0,2,0.0,2,0.0,0.5,UNDER,R,F,SHUTDOWN,NO_PP,0.0,0.0,0.0,8.6
10381289,218267,Lane Hutson,MTL,D,Shots On Goal,0.5,goblin,False,LA,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8483457,,,,,,,,,,1.0,1.2,1.05,1.033,30,3.5,7.1,6.125,6.35,23.636,22.898,,,,6.5,6.5,1.5,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,0.8,5,0.7,10,0.75,20,0.7333,30,0.7508,0.2508,OVER,D,D,ELITE,PP_REGULAR,1.033,0.18,0.295,23.72
10383070,305283,Mathieu Joseph,LA,F,Assists,0.5,demon,False,MTL,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,assists,SKATER,,0,8478472,,,,,,,,,,0.2,0.3,0.2,0.233,30,1.3,1.95,1.675,2.233,12.137,12.649,,,,0.0,1.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,0.2,5,0.2,10,0.15,20,0.1667,30,0.1892,0.3108,UNDER,R,F,DEPTH,NO_PP,0.282,0.051,0.0,12.68
10383071,305283,Mathieu Joseph,LA,F,Points,0.5,demon,False,MTL,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,points,SKATER,,0,8478472,,,,,,,,,,0.2,0.3,0.2,0.267,30,1.3,1.95,1.675,2.233,12.137,12.649,,,,0.0,1.5,5.0,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,0.2,5,0.2,10,0.15,20,0.1667,30,0.1892,0.3108,UNDER,R,F,DEPTH,NO_PP,0.282,0.051,0.0,12.68
10383435,267631,Alex Turcotte,LA,F,Assists,0.5,demon,False,MTL,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,assists,SKATER,,0,8481532,,,,,,,,,,0.0,0.2,0.25,0.2,30,1.8,3.1,3.825,3.683,12.647,12.373,,,,1.5,1.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0.0,5,0.2,10,0.25,20,0.2,30,0.1275,0.3725,UNDER,C,F,SHUTDOWN,NO_PP,0.222,0.056,0.0,10.98
10383436,267631,Alex Turcotte,LA,F,Points,0.5,demon,False,MTL,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,points,SKATER,,0,8481532,,,,,,,,,,0.0,0.2,0.3,0.267,30,1.8,3.1,3.825,3.683,12.647,12.373,,,,1.5,1.5,3.0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,5,0.2,10,0.25,20,0.2,30,0.1275,0.3725,UNDER,C,F,SHUTDOWN,NO_PP,0.222,0.056,0.0,10.98
10383437,267913,Alexandre Carrier,MTL,D,Assists,0.5,demon,False,LA,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,assists,SKATER,,0,8478851,,,,,,,,,,0.4,0.2,0.25,0.233,30,2.9,1.9,2.75,2.933,21.895,21.318,,,,5.0,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,0.2,5,0.1,10,0.2,20,0.1667,30,0.1617,0.3383,UNDER,D,D,DEPTH,NO_PP,0.311,0.115,0.0,19.3
10383438,267913,Alexandre Carrier,MTL,D,Points,0.5,demon,False,LA,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,points,SKATER,,0,8478851,,,,,,,,,,0.4,0.2,0.25,0.267,30,2.9,1.9,2.75,2.933,21.895,21.318,,,,5.0,1.5,1.5,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,0.2,5,0.2,10,0.4,20,0.3,30,0.24,0.26,UNDER,D,D,DEPTH,NO_PP,0.311,0.115,0.0,19.3
10383440,218293,Arber Xhekaj,MTL,D,Assists,0.5,demon,False,LA,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,assists,SKATER,,0,8482964,,,,,,,,,,0.0,0.0,0.0,0.0,30,0.3,0.15,0.675,1.067,9.249,11.052,,,,1.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0.0,5,0.0,10,0.0,20,0.0,30,0.0,0.5,UNDER,D,D,SHUTDOWN,NO_PP,0.038,0.019,0.0,11.35
10383441,218293,Arber Xhekaj,MTL,D,Points,0.5,demon,False,LA,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,points,SKATER,,0,8482964,,,,,,,,,,0.0,0.0,0.0,0.033,30,0.3,0.15,0.675,1.067,9.249,11.052,,,,1.5,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0333,30,0.0033,0.4967,UNDER,D,D,SHUTDOWN,NO_PP,0.038,0.019,0.0,11.35
10383443,57977,Brendan Gallagher,MTL,F,Assists,0.5,demon,False,LA,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,assists,SKATER,,0,8475848,,,,,,,,,,0.2,0.2,0.35,0.267,30,3.8,6.6,6.7,6.6,14.654,14.253,,,,1.5,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0.4,5,0.2,10,0.1,20,0.1333,30,0.2583,0.2417,UNDER,R,F,DEPTH,PP_OCC,0.328,0.098,0.082,12.78
10383444,57977,Brendan Gallagher,MTL,F,Points,0.5,demon,False,LA,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,points,SKATER,,0,8475848,,,,,,,,,,0.4,0.6,0.65,0.6,30,3.8,6.6,6.7,6.6,14.654,14.253,,,,1.5,0.0,1.5,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.6,5,0.3,10,0.25,20,0.2333,30,0.4058,0.0942,UNDER,R,F,DEPTH,PP_OCC,0.328,0.098,0.082,12.78
10383445,271521,Brian Dumoulin,LA,D,Assists,0.5,demon,False,MTL,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,assists,SKATER,,0,8475208,,,,,,,,,,0.2,0.2,0.1,0.2,30,1.3,1.6,1.875,2.417,17.943,17.254,,,,1.5,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,0.2,5,0.2,10,0.1,20,0.1333,30,0.1783,0.3217,UNDER,D,D,SHUTDOWN,NO_PP,0.213,0.016,0.0,18.38
10383446,271521,Brian Dumoulin,LA,D,Points,0.5,demon,False,MTL,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,points,SKATER,,0,8475208,,,,,,,,,,0.2,0.2,0.15,0.233,30,1.3,1.6,1.875,2.417,17.943,17.254,,,,1.5,5.0,0.0,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,0.2,5,0.2,10,0.15,20,0.1667,30,0.1892,0.3108,UNDER,D,D,SHUTDOWN,NO_PP,0.213,0.016,0.0,18.38
10383447,272315,Cody Ceci,LA,D,Assists,0.5,demon,False,MTL,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,assists,SKATER,,0,8476879,,,,,,,,,,0.0,0.0,0.05,0.067,30,0.6,0.9,1.075,1.183,19.449,17.951,,,,0.0,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0.0,5,0.0,10,0.05,20,0.0667,30,0.0142,0.4858,UNDER,D,D,SHUTDOWN,NO_PP,0.131,0.016,0.0,17.75
10383448,272315,Cody Ceci,LA,D,Points,0.5,demon,False,MTL,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,points,SKATER,,0,8476879,,,,,,,,,,0.0,0.0,0.05,0.067,30,0.6,0.9,1.075,1.183,19.449,17.951,,,,0.0,1.5,0.0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.05,20,0.0667,30,0.0142,0.4858,UNDER,D,D,SHUTDOWN,NO_PP,0.131,0.016,0.0,17.75
10383450,88751,Jake Evans,MTL,F,Assists,0.5,demon,False,LA,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,assists,SKATER,,0,8478133,,,,,,,,,,0.2,0.4,0.3,0.267,30,3.2,4.45,3.475,3.267,15.948,15.561,,,,9.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0.2,5,0.2,10,0.15,20,0.1667,30,0.1892,0.3108,UNDER,C,F,DEPTH,NO_PP,0.362,0.17,0.0,15.23
10383451,88751,Jake Evans,MTL,F,Points,0.5,demon,False,LA,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,points,SKATER,,0,8478133,,,,,,,,,,0.4,0.5,0.35,0.333,30,3.2,4.45,3.475,3.267,15.948,15.561,,,,9.5,0.0,0.0,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,0.4,5,0.5,10,0.35,20,0.3667,30,0.4242,0.0758,UNDER,C,F,DEPTH,NO_PP,0.362,0.17,0.0,15.23
10383452,267633,Jeff Malott,LA,F,Assists,0.5,demon,False,MTL,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,assists,SKATER,,0,8482408,,,,,,,,,,0.2,0.3,0.3,0.2,30,2.5,3.0,3.15,2.817,9.797,9.708,,,,6.5,4.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,0.2,5,0.3,10,0.3,20,0.2,30,0.25,0.25,UNDER,L,F,SHUTDOWN,NO_PP,0.205,0.068,0.0,9.12
10383453,267633,Jeff Malott,LA,F,Points,0.5,demon,False,MTL,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,points,SKATER,,0,8482408,,,,,,,,,,0.2,0.3,0.3,0.233,30,2.5,3.0,3.15,2.817,9.797,9.708,,,,6.5,4.5,0.0,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,0.2,5,0.3,10,0.3,20,0.2333,30,0.2533,0.2467,UNDER,L,F,SHUTDOWN,NO_PP,0.205,0.068,0.0,9.12
10383454,217672,Joel Edmundson,LA,D,Assists,0.5,demon,False,MTL,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,assists,SKATER,,0,8476441,,,,,,,,,,0.2,0.1,0.15,0.133,30,1.6,1.7,2.175,2.467,19.078,18.531,,,,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0.2,5,0.1,10,0.1,20,0.1,30,0.14,0.36,UNDER,D,D,DEPTH,NO_PP,0.279,0.033,0.033,18.42
10383455,217672,Joel Edmundson,LA,D,Points,0.5,demon,False,MTL,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,points,SKATER,,0,8476441,,,,,,,,,,0.2,0.1,0.15,0.133,30,1.6,1.7,2.175,2.467,19.078,18.531,,,,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.2,5,0.1,10,0.1,20,0.1,30,0.14,0.36,UNDER,D,D,DEPTH,NO_PP,0.279,0.033,0.033,18.42
10383456,59156,Josh Anderson,MTL,F,Assists,0.5,demon,False,LA,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,assists,SKATER,,0,8476981,,,,,,,,,,0.2,0.1,0.1,0.067,30,4.1,4.85,4.3,4.35,15.653,14.65,,,,1.5,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0.2,5,0.1,10,0.15,20,0.1333,30,0.1508,0.3492,UNDER,R,F,DEPTH,NO_PP,0.364,0.218,0.0,14.28
10383457,59156,Josh Anderson,MTL,F,Points,0.5,demon,False,LA,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,points,SKATER,,0,8476981,,,,,,,,,,0.4,0.4,0.35,0.3,30,4.1,4.85,4.3,4.35,15.653,14.65,,,,1.5,1.5,1.5,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.2,5,0.1,10,0.3,20,0.2667,30,0.1867,0.3133,UNDER,R,F,DEPTH,NO_PP,0.364,0.218,0.0,14.28
10383459,87735,Kaiden Guhle,MTL,D,Assists,0.5,demon,False,LA,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,assists,SKATER,,0,8482087,,,,,,,,,,0.0,0.2,0.25,0.267,30,4.7,4.55,4.85,4.7,21.127,21.16,,,,20.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0.2,5,0.2,10,0.2,20,0.2,20,0.2,0.3,UNDER,D,D,SHUTDOWN,NO_PP,0.238,0.048,0.0,19.3
10383460,87735,Kaiden Guhle,MTL,D,Points,0.5,demon,False,LA,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,points,SKATER,,0,8482087,,,,,,,,,,0.4,0.4,0.4,0.4,30,4.7,4.55,4.85,4.7,21.127,21.16,,,,20.5,0.0,0.0,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,0.2,5,0.2,10,0.25,20,0.25,20,0.2125,0.2875,UNDER,D,D,SHUTDOWN,NO_PP,0.238,0.048,0.0,19.3
10383461,218366,Kirby Dach,MTL,F,Assists,0.5,demon,False,LA,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,assists,SKATER,,0,8481523,,,,,,,,,,0.6,0.4,0.25,0.167,30,3.9,3.85,4.975,5.233,14.552,15.138,,,,0.0,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0.2,5,0.3,10,0.2,20,0.1923,26,0.2342,0.2658,UNDER,C,F,DEPTH,PP_OCC,0.481,0.296,0.074,14.28
10383462,218366,Kirby Dach,MTL,F,Points,0.5,demon,False,LA,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,points,SKATER,,0,8481523,,,,,,,,,,0.6,0.5,0.5,0.467,30,3.9,3.85,4.975,5.233,14.552,15.138,,,,0.0,1.5,1.5,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.6,5,0.5,10,0.45,20,0.4231,26,0.5248,0.0248,OVER,C,F,DEPTH,PP_OCC,0.481,0.296,0.074,14.28
10383464,59496,Mikey Anderson,LA,D,Assists,0.5,demon,False,MTL,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,assists,SKATER,,0,8479998,,,,,,,,,,0.2,0.2,0.1,0.1,30,3.2,2.85,2.325,2.167,19.382,20.477,,,,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,0.2,5,0.2,10,0.1,20,0.1,30,0.175,0.325,UNDER,D,D,SHUTDOWN,NO_PP,0.186,0.051,0.0,20.17
10383465,59496,Mikey Anderson,LA,D,Points,0.5,demon,False,MTL,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,points,SKATER,,0,8479998,,,,,,,,,,0.4,0.3,0.15,0.133,30,3.2,2.85,2.325,2.167,19.382,20.477,,,,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,0.2,5,0.2,10,0.1,20,0.1,30,0.175,0.325,UNDER,D,D,SHUTDOWN,NO_PP,0.186,0.051,0.0,20.17
10383466,287948,Phillip Danault,MTL,F,Assists,0.5,demon,False,LA,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,assists,SKATER,,0,8476479,,,,,,,,,,0.6,0.5,0.45,0.5,30,4.5,4.65,5.25,5.9,17.013,17.578,,,,5.0,5.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,0.2,5,0.1,10,0.25,20,0.2,30,0.1725,0.3275,UNDER,C,F,DEPTH,NO_PP,0.4,0.16,0.0,15.68
10383467,287948,Phillip Danault,MTL,F,Points,0.5,demon,False,LA,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,points,SKATER,,0,8476479,,,,,,,,,,0.6,0.6,0.6,0.6,30,4.5,4.65,5.25,5.9,17.013,17.578,,,,5.0,5.0,1.5,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,0.6,5,0.4,10,0.45,20,0.3333,30,0.4808,0.0192,UNDER,C,F,DEPTH,NO_PP,0.4,0.16,0.0,15.68
10383469,267635,Samuel Helenius,LA,F,Assists,0.5,demon,False,MTL,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,assists,SKATER,,0,8482726,,,,,,,,,,0.0,0.0,0.1,0.067,30,2.8,4.35,3.2,2.45,9.892,8.219,,,,9.5,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0.0,5,0.0,10,0.1,20,0.0667,30,0.0217,0.4783,UNDER,C,F,SHUTDOWN,NO_PP,0.182,0.121,0.0,8.13
10383470,267635,Samuel Helenius,LA,F,Points,0.5,demon,False,MTL,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,points,SKATER,,0,8482726,,,,,,,,,,0.2,0.3,0.25,0.2,30,2.8,4.35,3.2,2.45,9.892,8.219,,,,9.5,1.5,0.0,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,0.2,5,0.3,10,0.25,20,0.2,30,0.2425,0.2575,UNDER,C,F,SHUTDOWN,NO_PP,0.182,0.121,0.0,8.13
10383471,291084,Taylor Ward,LA,F,Assists,0.5,demon,False,MTL,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,assists,SKATER,,0,8483406,,,,,,,,,,0.2,0.1,0.158,0.158,19,5.2,3.5,3.763,3.763,10.734,10.979,,,,9.5,0.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,0.2,5,0.1,10,0.1579,19,0.1579,19,0.1545,0.3455,UNDER,R,F,DEPTH,NO_PP,0.263,0.105,0.0,10.98
10383472,291084,Taylor Ward,LA,F,Points,0.5,demon,False,MTL,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,points,SKATER,,0,8483406,,,,,,,,,,0.2,0.1,0.263,0.263,19,5.2,3.5,3.763,3.763,10.734,10.979,,,,9.5,0.0,7.5,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,0.2,5,0.1,10,0.2632,19,0.2632,19,0.1808,0.3192,UNDER,R,F,DEPTH,NO_PP,0.263,0.105,0.0,10.98
10384637,171835,Alex Newhook,MTL,F,Shots On Goal,0.5,goblin,False,LA,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8481618,,,,,,,,,,1.2,1.3,1.75,1.533,30,3.4,3.25,4.325,4.9,15.484,14.882,,,,3.0,11.0,0.0,,,,,,,,,,,,,2,2,0,,,,,,,,,,,,,,,,,,,,,,0.6,5,0.8,10,0.75,20,0.75,20,0.7075,0.2075,OVER,C,F,SECONDARY,PP_OCC,0.762,0.381,0.143,14.6
10384653,57977,Brendan Gallagher,MTL,F,Shots On Goal,0.5,goblin,False,LA,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8475848,,,,,,,,,,0.8,1.6,1.7,1.733,30,3.8,6.6,6.7,6.6,14.654,14.253,,,,1.5,0.0,1.5,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,0.8,5,0.7,10,0.75,20,0.7333,30,0.7508,0.2508,OVER,R,F,DEPTH,PP_OCC,0.328,0.098,0.082,12.78
10384693,267671,Oliver Kapanen,MTL,F,Shots On Goal,0.5,goblin,False,LA,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8482775,,,,,,,,,,0.4,0.6,0.889,0.889,18,0.6,1.4,1.889,1.889,9.947,10.889,,,,0.0,0.0,1.5,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,0.8,5,0.8,10,0.8,20,0.8,30,0.8,0.3,OVER,C,F,DEPTH,NO_PP,0.525,0.311,0.016,14.77
10385809,218353,Mike Matheson,MTL,D,Shots On Goal,0.5,goblin,False,LA,,,2026-03-07T19:00:00.000-05:00,133694,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8476875,,,,,,,,,,1.6,1.5,1.8,1.867,30,4.4,3.25,3.6,4.433,26.028,25.638,,,,3.0,5.0,0.0,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,1.0,5,1.0,10,0.85,20,0.8,30,0.9575,0.4575,OVER,D,D,SECONDARY,NO_PP,0.552,0.103,0.017,24.73
10382123,218261,Kyle Connor,WPG,F,Shots On Goal,5.5,demon,False,VAN,,,2026-03-07T19:00:00.000-05:00,133696,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8478398,,,,,,,,,,3.4,3.0,3.05,3.4,30,12.9,11.2,11.325,11.633,20.088,20.934,,,,9.5,4.5,19.0,,,,,,,,,,,,,3,3,4,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.1,10,0.05,20,0.1,30,0.0525,0.4475,UNDER,L,F,ELITE,PP_REGULAR,1.148,0.459,0.246,21.3
10382085,89328,Cole Perfetti,WPG,F,Shots On Goal,4.5,demon,False,VAN,,,2026-03-07T19:00:00.000-05:00,133696,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8482149,,,,,,,,,,1.6,2.0,1.95,1.7,30,4.4,6.4,7.075,6.85,17.048,15.419,,,,8.0,3.0,6.5,,,,,,,,,,,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,0.2,5,0.2,10,0.1,20,0.1,30,0.175,0.325,UNDER,C,F,DEPTH,PP_OCC,0.468,0.17,0.085,14.93
10382093,268364,Evander Kane,VAN,F,Shots On Goal,4.5,demon,False,WPG,,,2026-03-07T19:00:00.000-05:00,133696,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8475169,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.1,10,0.15,20,0.1333,30,0.0708,0.4292,UNDER,L,F,DEPTH,PP_OCC,0.45,0.183,0.1,16.73
10382108,215519,Jake DeBrusk,VAN,F,Shots On Goal,4.5,demon,False,WPG,,,2026-03-07T19:00:00.000-05:00,133696,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8478498,,,,,,,,,,2.4,2.2,2.3,2.3,30,10.0,7.8,7.35,7.283,16.336,16.768,,,,0.0,12.5,12.5,,,,,,,,,,,,,0,3,3,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.2,10,0.1,20,0.1333,30,0.0983,0.4017,UNDER,L,F,DEPTH,PP_REGULAR,0.525,0.23,0.262,17.15
10382122,218261,Kyle Connor,WPG,F,Shots On Goal,4.5,demon,False,VAN,,,2026-03-07T19:00:00.000-05:00,133696,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8478398,,,,,,,,,,3.4,3.0,3.05,3.4,30,12.9,11.2,11.325,11.633,20.088,20.934,,,,9.5,4.5,19.0,,,,,,,,,,,,,3,3,4,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.3,10,0.25,20,0.2333,30,0.1658,0.3342,UNDER,L,F,ELITE,PP_REGULAR,1.148,0.459,0.246,21.3
10382133,218324,Mark Scheifele,WPG,F,Shots On Goal,4.5,demon,False,VAN,,,2026-03-07T19:00:00.000-05:00,133696,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8476460,,,,,,,,,,3.0,3.0,2.35,2.033,30,9.1,10.2,9.025,9.05,20.219,20.795,,,,12.5,9.5,7.5,,,,,,,,,,,,,3,3,5,,,,,,,,,,,,,,,,,,,,,,0.2,5,0.1,10,0.05,20,0.1,30,0.1325,0.3675,UNDER,C,F,ELITE,PP_REGULAR,1.23,0.475,0.262,21.27
10382720,218262,Josh Morrissey,WPG,D,Shots On Goal,4.5,demon,False,VAN,,,2026-03-07T19:00:00.000-05:00,133696,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8477504,,,,,,,,,,2.4,2.2,1.85,2.1,30,3.6,5.1,6.375,6.65,25.218,24.629,,,,3.0,3.0,6.0,,,,,,,,,,,,,2,2,4,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.0,10,0.0,20,0.0333,30,0.0033,0.4967,UNDER,D,D,SECONDARY,PP_REGULAR,0.75,0.179,0.214,24.62
10380445,218261,Kyle Connor,WPG,F,Shots On Goal,3.5,demon,False,VAN,,,2026-03-07T19:00:00.000-05:00,133696,2026-03-07T16:59:45Z,shots_on_goal,SKATER,,0,8478398,,,,,,,,,,3.4,3.0,3.05,3.4,30,12.9,11.2,11.325,11.633,20.088,20.934,,,,9.5,4.5,19.0,,,,,,,,,,,,,3,3,4,,,,,,,,,,,,,,,,,,,,,,0.6,5,0.6,10,0.45,20,0.4,30,0.5575,0.0575,OVER,L,F,ELITE,PP_REGULAR,1.148,0.459,0.246,21.3
