player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,opp_team_1,opp_team_2,OPP_PTS_DEF_1,OPP_FGA_DEF_1,OPP_FGM_DEF_1,OPP_FG3A_DEF_1,OPP_FG3M_DEF_1,OPP_FTA_DEF_1,OPP_TOV_DEF_1,OPP_2PA_DEF_1,OPP_2PM_DEF_1,OPP_2PTS_DEF_1,OPP_PTS_RANK_DEF_1,OPP_FG3M_RANK_DEF_1,OPP_FG3A_RANK_DEF_1,OPP_FGA_RANK_DEF_1,OPP_FGM_RANK_DEF_1,OPP_2PA_RANK_DEF_1,OPP_2PM_RANK_DEF_1,OPP_2PTS_RANK_DEF_1,OPP_FTA_RANK_DEF_1,OPP_TOV_FORCED_RANK_DEF_1,OVERALL_DEF_SCORE_DEF_1,OVERALL_DEF_RANK_DEF_1,DEF_TIER_DEF_1,OPP_PTS_DEF_2,OPP_FGA_DEF_2,OPP_FGM_DEF_2,OPP_FG3A_DEF_2,OPP_FG3M_DEF_2,OPP_FTA_DEF_2,OPP_TOV_DEF_2,OPP_2PA_DEF_2,OPP_2PM_DEF_2,OPP_2PTS_DEF_2,OPP_PTS_RANK_DEF_2,OPP_FG3M_RANK_DEF_2,OPP_FG3A_RANK_DEF_2,OPP_FGA_RANK_DEF_2,OPP_FGM_RANK_DEF_2,OPP_2PA_RANK_DEF_2,OPP_2PM_RANK_DEF_2,OPP_2PTS_RANK_DEF_2,OPP_FTA_RANK_DEF_2,OPP_TOV_FORCED_RANK_DEF_2,OVERALL_DEF_SCORE_DEF_2,OVERALL_DEF_RANK_DEF_2,DEF_TIER_DEF_2,is_combo_player,ESPN_ATHLETE_ID,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,min_player_avg,pts_player_avg,minutes_tier,shot_role,usage_role,opp_l10_pts,opp_l10_reb,opp_l10_ast,opp_l10_stl,opp_l10_blk,opp_last_game_pts,opp_last_game_reb,opp_last_game_ast,opp_last_game_date,opp_games_played,opp_home_avg_pts,opp_away_avg_pts,opp_last_3_avg_pts,game_total,spread,implied_team_total,blowout_risk,low_total_flag,pace_tier,odds_source,ctx_adj,days_rest,b2b_flag,home_away,rest_adj,schedule_source,h2h_last_stat,h2h_last_date,h2h_games_vs_opp,h2h_avg,h2h_over_rate,projection,edge,abs_edge,forced_over_only,bet_direction,eligible,void_reason,edge_dr,line_hit_rate,minutes_certainty,prop_weight,reliability_mult,def_adj,projection_adj,edge_adj,edge_adj_dr,def_rank_signal,prop_hr_prior,stat_last5_avg_num,stat_last10_avg_num,stat_season_avg_num,avg_vs_line,edge_z,line_hit_z,min_z,def_rank_z,avg_vs_line_z,prop_hr_z,rank_score,tier,model_dir,final_bet_direction,final_dir_reason
Will Riley,F,WAS,ORL,18.0,Fantasy Score,fantasy,Goblin,1642860,10528586,10528586,284883,135136,2026-03-12T19:00:00.000-04:00,,,22.5,1,https://static.prizepicks.com/images/players/NBA/Will_Riley_NBA_player_i958pZUF5ADJdpTh5BxYK01R.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.1,29.9,59.8,14.0,2.0,1.0,7.0,14.0,25.0,25.0,25.0,25.0,10.0,14.677419354838708,15.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5144126.0,38.5,25.25,23.5,39.25,15.25,32.0,44.5,30.0,31.5,22.25,28.35,30.2,30.2,4.0,1.0,0.0,0.8,0.8,0.2,0.9,0.1,OK,31.2,OK,5.0,4.0,1.0,0.0,0.8,0.2,31.2,28.35,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,33.66625,15.66625,15.66625,1,OVER,1,,2.544210651641051,0.8500000000000001,1,1,1.06,0,33.66625,15.66625,2.544210651641051,-0.03448275862068961,0.674,28.35,30.2,30.2,0.6263888888888889,3.278848433304778,1.25721901362189,1.081280968501847,-0.08632482702038265,1.203762997579446,1.763844036641919,5.530253054237491,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Tre Johnson,G,WAS,ORL,15.0,Fantasy Score,fantasy,Goblin,1642848,10528593,10528593,271616,135136,2026-03-12T19:00:00.000-04:00,,,19.5,1,https://static.prizepicks.com/images/manual/Tre Johnson.png,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.1,29.9,59.8,14.0,2.0,1.0,7.0,14.0,25.0,25.0,25.0,25.0,10.0,14.677419354838708,15.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5238230.0,29.5,32.5,35.5,11.0,18.5,13.25,27.25,11.25,20.25,25.75,25.4,22.475,22.475,4.0,1.0,0.0,0.8,0.8,0.2,0.7,0.3,OK,22.2,OK,5.0,4.0,1.0,0.0,0.8,0.2,22.2,25.4,MEDIUM,MID_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,27.528125,12.528125,12.528125,1,OVER,1,,2.544210651641051,0.75,0.9,1,1.06,0,27.528125,12.528125,2.544210651641051,-0.03448275862068961,0.674,25.4,22.475,22.475,0.5958333333333333,2.463872948642326,0.6922781444542881,-0.2840372239656758,-0.08632482702038265,1.097380702331401,1.763844036641919,4.574858085391392,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Andrew Nembhard,G-F,IND,PHX,39.0,Fantasy Score,fantasy,Demon,1629614,10528801,10528801,87352,135137,2026-03-12T19:00:00.000-04:00,IND,,32.5,1,https://static.prizepicks.com/images/players/NBA/Andrew_Nembhard_NBA_player_GHfxNKpM3OTHQ566JIhceIqt.webp,,,,,OK,111.8,85.6,40.2,35.3,12.3,24.5,16.7,50.3,27.9,55.8,5.0,4.0,6.0,2.0,6.0,8.0,9.0,9.0,20.0,3.0,6.720430107526881,5.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4395712.0,38.0,38.0,18.0,40.25,35.25,53.25,9.75,55.0,,,33.9,35.938,35.938,1.0,4.0,0.0,0.2,0.2,0.8,0.375,0.625,OK,28.0,OK,5.0,1.0,4.0,0.0,0.2,0.8,28.0,33.9,MEDIUM,MID_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,HOME,-0.1,cache,,,,,,40.15685,1.156849999999999,1.156849999999999,1,OVER,1,,1.131841186181212,0.2875,0.9,1,0.75,-0.03999999999999999,34.534891,-4.465108999999998,-2.544210651641051,-0.7241379310344828,0.674,33.9,35.938,35.938,-0.1046410256410256,-0.4892631929565677,-1.920573375445869,-0.2840372239656758,-1.272185470657828,-1.341392499962646,1.763844036641919,-3.905959846644442,D,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Jalen Green,G,PHX,IND,38.0,Fantasy Score,fantasy,Demon,1630224,10528811,10528811,272587,135137,2026-03-12T19:00:00.000-04:00,,PHX,32.0,1,https://static.prizepicks.com/images/players/NBA/Jalen_Green_NBA_player_dgDzs8capbSfm3XqiXDKFCSw.webp,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24.0,1.0,3.0,14.0,23.0,29.0,29.0,29.0,28.0,18.0,21.387096774193548,24.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4437244.0,42.0,39.0,40.75,26.75,38.5,14.75,24.0,28.75,43.25,43.75,37.4,34.15,34.15,4.0,1.0,0.0,0.8,0.8,0.2,0.6,0.4,OK,31.4,OK,5.0,4.0,1.0,0.0,0.8,0.2,31.4,37.4,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,AWAY,-0.1,cache,,,,,,41.14124999999999,3.141249999999992,3.141249999999992,1,OVER,1,,2.544210651641051,0.7,1,1,0.75,0.036,38.50821,0.5082099999999983,0.5625183904258075,0.5862068965517242,0.674,37.4,34.15,34.15,-0.0585526315789474,0.02608828340723727,0.4098077098704871,1.081280968501847,0.9809497522533184,-1.180931037047801,1.763844036641919,1.258335727286307,C,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Jarace Walker,F,IND,PHX,37.0,Fantasy Score,fantasy,Demon,1641716,10528800,10528800,182373,135137,2026-03-12T19:00:00.000-04:00,IND,,30.5,1,https://static.prizepicks.com/images/players/NBA/Jarace_Walker_NBA_player_HwpVsXJzKqVRYMw0eYjC3rBY.webp,,,,,OK,111.8,85.6,40.2,35.3,12.3,24.5,16.7,50.3,27.9,55.8,5.0,4.0,6.0,2.0,6.0,8.0,9.0,9.0,20.0,3.0,6.720430107526881,5.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5106060.0,24.75,27.75,34.75,34.75,35.25,33.5,38.5,47.75,47.5,59.5,31.45,38.4,38.4,0.0,5.0,0.0,0.0,0.0,1.0,0.4,0.6,OK,30.6,OK,5.0,0.0,5.0,0.0,0.0,1.0,30.6,31.45,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,HOME,-0.1,cache,,,,,,40.16374999999999,3.163749999999993,3.163749999999993,1,OVER,1,,2.544210651641051,0.2,1,1,0.75,-0.03999999999999999,34.54082499999999,-2.459175000000009,-2.14867643010414,-0.7241379310344828,0.674,31.45,38.4,38.4,-0.05608108108108111,0.03193156511364026,-2.41489663596752,1.081280968501847,-1.272185470657828,-1.172326080927582,1.763844036641919,-3.617840837202329,D,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Devin Booker,G,PHX,IND,35.5,Fantasy Score,fantasy,Goblin,1626164,10528806,10528806,188014,135137,2026-03-12T19:00:00.000-04:00,,PHX,41.5,1,https://static.prizepicks.com/images/players/NBA/Devin_Booker_NBA_player_hFxfQ4HSfTF5eG5yhA81zf4O.webp,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24.0,1.0,3.0,14.0,23.0,29.0,29.0,29.0,28.0,18.0,21.387096774193548,24.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3136193.0,51.75,58.75,52.0,47.0,36.0,5.75,12.25,10.75,12.75,41.5,49.1,32.85,32.85,5.0,0.0,0.0,1.0,1.0,0.0,0.6,0.4,OK,33.4,OK,5.0,5.0,0.0,0.0,1.0,0.0,33.4,49.1,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,AWAY,-0.1,cache,,,,,,47.12125,11.62125,11.62125,1,OVER,1,,2.544210651641051,0.8,1,1,1.06,0.036,44.10549,8.605489999999996,2.544210651641051,0.5862068965517242,0.674,49.1,32.85,32.85,0.1542253521126761,2.228356233198148,0.9747485790380892,1.081280968501847,0.9809497522533184,-0.4401227005012715,1.763844036641919,4.661906905927415,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Collin Gillespie,G,PHX,IND,35.5,Fantasy Score,fantasy,Demon,1631221,10528818,10528818,233411,135137,2026-03-12T19:00:00.000-04:00,,PHX,30.0,1,https://static.prizepicks.com/images/players/NBA/Collin_Gillespie_NBA_player_eBBN9xn1WET1RpK0ZIDTCG1a.webp,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24.0,1.0,3.0,14.0,23.0,29.0,29.0,29.0,28.0,18.0,21.387096774193548,24.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4278585.0,46.25,42.75,36.5,15.0,44.75,37.75,30.75,31.75,41.75,25.0,37.05,35.225,35.225,4.0,1.0,0.0,0.8,0.8,0.2,0.6,0.4,OK,31.0,OK,5.0,4.0,1.0,0.0,0.8,0.2,31.0,37.05,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,AWAY,-0.1,cache,,,,,,41.558125,6.058124999999997,6.058124999999997,1,OVER,1,,2.544210651641051,0.7,1,1,0.75,0.036,38.898405,3.398404999999997,2.544210651641051,0.5862068965517242,0.674,37.05,35.225,35.225,0.01795774647887322,0.7836048312900636,0.4098077098704871,1.081280968501847,0.9809497522533184,-0.914552321946782,1.763844036641919,2.671502571055347,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Grayson Allen,G,PHX,IND,33.5,Fantasy Score,fantasy,Demon,1628960,10528821,10528821,174039,135137,2026-03-12T19:00:00.000-04:00,,PHX,27.5,1,https://static.prizepicks.com/images/players/NBA/Grayson_Allen_NBA_player_CTbeVWZ4fJM2pm82EGD6VSZr.webp,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24.0,1.0,3.0,14.0,23.0,29.0,29.0,29.0,28.0,18.0,21.387096774193548,24.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3135045.0,25.25,39.5,43.5,41.75,49.25,23.25,48.25,,,,39.85,38.679,38.679,4.0,1.0,0.0,0.8,0.8,0.2,0.714,0.286,OK,28.8,OK,5.0,4.0,1.0,0.0,0.8,0.2,28.8,39.85,MEDIUM,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,AWAY,-0.1,cache,,,,,,45.154175,11.654175,11.654175,1,OVER,1,,2.544210651641051,0.757,0.9,1,0.75,0.036,42.2643078,8.764307799999997,2.544210651641051,0.5862068965517242,0.674,39.85,38.679,38.679,0.1720746268656717,2.236906902095183,0.7318240052960203,-0.2840372239656758,0.9809497522533184,-0.3779786228626169,1.763844036641919,2.922613504036307,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Oso Ighodaro,F,PHX,IND,30.5,Fantasy Score,fantasy,Demon,1642345,10528820,10528820,221315,135137,2026-03-12T19:00:00.000-04:00,,PHX,25.0,1,https://static.prizepicks.com/images/players/NBA/Oso_Ighodaro_NBA_player_Y7mjfdEdLunH3s3W6Nhh3KnR.webp,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24.0,1.0,3.0,14.0,23.0,29.0,29.0,29.0,28.0,18.0,21.387096774193548,24.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4601023.0,15.5,16.5,30.0,35.25,47.5,25.0,18.75,13.0,41.0,26.0,28.95,26.85,26.85,2.0,3.0,0.0,0.4,0.4,0.6,0.3,0.7,OK,27.6,OK,5.0,2.0,3.0,0.0,0.4,0.6,27.6,28.95,MEDIUM,MID_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,AWAY,-0.1,cache,,,,,,32.085,1.585000000000001,1.585000000000001,1,OVER,1,,1.479193114545752,0.35,0.9,1,0.75,0.036,30.03156,-0.4684399999999975,-0.5248749864796426,0.5862068965517242,0.674,28.95,26.85,26.85,-0.08524590163934424,-0.3780720346189518,-1.567485332216118,-0.2840372239656758,0.9809497522533184,-1.273866389885286,1.763844036641919,-1.003675161879874,D,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Royce O'Neale,F,PHX,IND,28.0,Fantasy Score,fantasy,Demon,1626220,10528816,10528816,187891,135137,2026-03-12T19:00:00.000-04:00,,PHX,22.5,1,https://static.prizepicks.com/images/players/NBA/Royce_O'Neale_NBA_player_POlpCzduuIi15awCHudUOmmp.webp,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24.0,1.0,3.0,14.0,23.0,29.0,29.0,29.0,28.0,18.0,21.387096774193548,24.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2583632.0,44.25,23.75,29.0,8.0,25.0,30.0,16.0,11.75,29.25,21.25,26.0,23.825,23.825,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,28.4,OK,5.0,2.0,3.0,0.0,0.4,0.6,28.4,26.0,MEDIUM,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,AWAY,-0.1,cache,,,,,,28.649375,0.6493749999999991,0.6493749999999991,1,OVER,1,,0.6928212985059161,0.4,0.9,1,0.75,0.036,26.815815,-1.184184999999999,-1.154533721480862,0.5862068965517242,0.674,26,23.825,23.825,-0.1102678571428572,-0.6210551655768672,-1.285014897632317,-0.2840372239656758,0.9809497522533184,-1.360982889967191,1.763844036641919,-1.27401073469205,D,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Andrew Nembhard,G-F,IND,PHX,27.0,Fantasy Score,fantasy,Goblin,1629614,10528794,10528794,87352,135137,2026-03-12T19:00:00.000-04:00,IND,,32.5,1,https://static.prizepicks.com/images/players/NBA/Andrew_Nembhard_NBA_player_GHfxNKpM3OTHQ566JIhceIqt.webp,,,,,OK,111.8,85.6,40.2,35.3,12.3,24.5,16.7,50.3,27.9,55.8,5.0,4.0,6.0,2.0,6.0,8.0,9.0,9.0,20.0,3.0,6.720430107526881,5.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4395712.0,38.0,38.0,18.0,40.25,35.25,53.25,9.75,55.0,,,33.9,35.938,35.938,4.0,1.0,0.0,0.8,0.8,0.2,0.75,0.25,OK,28.0,OK,5.0,4.0,1.0,0.0,0.8,0.2,28.0,33.9,MEDIUM,MID_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,HOME,-0.1,cache,,,,,,40.15685,13.15685,13.15685,1,OVER,1,,2.544210651641051,0.775,0.9,1,1.06,-0.03999999999999999,34.534891,7.534891000000002,2.544210651641051,-0.7241379310344828,0.674,33.9,35.938,35.938,0.2932962962962963,2.627153717124907,0.8335133617461886,-0.2840372239656758,-1.272185470657828,0.04406703113908294,1.763844036641919,2.647116821768948,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Ivica Zubac,C,IND,PHX,27.0,Fantasy Score,fantasy,Demon,1627826,10528808,10528808,300002,135137,2026-03-12T19:00:00.000-04:00,IND,,21.5,1,https://static.prizepicks.com/images/manual/IvicaZubacIND.png,,,,,OK,111.8,85.6,40.2,35.3,12.3,24.5,16.7,50.3,27.9,55.8,5.0,4.0,6.0,2.0,6.0,8.0,9.0,9.0,20.0,3.0,6.720430107526881,5.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,NO_ID,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,HOME,-0.1,cache,,,,,,,,,1,OVER,0,NO_PROJECTION_OR_LINE,,,0.8,1,0.75,-0.03999999999999999,,,,-0.7241379310344828,0.674,,,,0,0,0,-1.649355416433199,0,0,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
Jalen Green,G,PHX,IND,26.0,Fantasy Score,fantasy,Goblin,1630224,10528823,10528823,272587,135137,2026-03-12T19:00:00.000-04:00,,PHX,32.0,1,https://static.prizepicks.com/images/players/NBA/Jalen_Green_NBA_player_dgDzs8capbSfm3XqiXDKFCSw.webp,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24.0,1.0,3.0,14.0,23.0,29.0,29.0,29.0,28.0,18.0,21.387096774193548,24.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4437244.0,42.0,39.0,40.75,26.75,38.5,14.75,24.0,28.75,43.25,43.75,37.4,34.15,34.15,5.0,0.0,0.0,1.0,1.0,0.0,0.8,0.2,OK,31.4,OK,5.0,5.0,0.0,0.0,1.0,0.0,31.4,37.4,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,AWAY,-0.1,cache,,,,,,41.14124999999999,15.14124999999999,15.14124999999999,1,OVER,1,,2.544210651641051,0.9,1,1,1.06,0.036,38.50821,12.50821,2.544210651641051,0.5862068965517242,0.674,37.4,34.15,34.15,0.3759615384615385,3.142505193488712,1.539689448205691,1.081280968501847,0.9809497522533184,0.3318745358262318,1.763844036641919,5.784656431927788,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Jarace Walker,F,IND,PHX,25.0,Fantasy Score,fantasy,Goblin,1641716,10528813,10528813,182373,135137,2026-03-12T19:00:00.000-04:00,IND,,30.5,1,https://static.prizepicks.com/images/players/NBA/Jarace_Walker_NBA_player_HwpVsXJzKqVRYMw0eYjC3rBY.webp,,,,,OK,111.8,85.6,40.2,35.3,12.3,24.5,16.7,50.3,27.9,55.8,5.0,4.0,6.0,2.0,6.0,8.0,9.0,9.0,20.0,3.0,6.720430107526881,5.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5106060.0,24.75,27.75,34.75,34.75,35.25,33.5,38.5,47.75,47.5,59.5,31.45,38.4,38.4,4.0,1.0,0.0,0.8,0.8,0.2,0.9,0.1,OK,30.6,OK,5.0,4.0,1.0,0.0,0.8,0.2,30.6,31.45,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,HOME,-0.1,cache,,,,,,40.16374999999999,15.16374999999999,15.16374999999999,1,OVER,1,,2.544210651641051,0.8500000000000001,1,1,1.06,-0.03999999999999999,34.54082499999999,9.540824999999991,2.544210651641051,-0.7241379310344828,0.674,31.45,38.4,38.4,0.3969999999999999,3.148348475195116,1.25721901362189,1.081280968501847,-1.272185470657828,0.4051220937991167,1.763844036641919,3.677723709927575,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Collin Gillespie,G,PHX,IND,24.5,Fantasy Score,fantasy,Goblin,1631221,10528804,10528804,233411,135137,2026-03-12T19:00:00.000-04:00,,PHX,30.0,1,https://static.prizepicks.com/images/players/NBA/Collin_Gillespie_NBA_player_eBBN9xn1WET1RpK0ZIDTCG1a.webp,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24.0,1.0,3.0,14.0,23.0,29.0,29.0,29.0,28.0,18.0,21.387096774193548,24.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4278585.0,46.25,42.75,36.5,15.0,44.75,37.75,30.75,31.75,41.75,25.0,37.05,35.225,35.225,4.0,1.0,0.0,0.8,0.8,0.2,0.9,0.1,OK,31.0,OK,5.0,4.0,1.0,0.0,0.8,0.2,31.0,37.05,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,AWAY,-0.1,cache,,,,,,41.558125,17.058125,17.058125,1,OVER,1,,2.544210651641051,0.8500000000000001,1,1,1.06,0.036,38.898405,14.398405,2.544210651641051,0.5862068965517242,0.674,37.05,35.225,35.225,0.4749999999999999,3.640320332198082,1.25721901362189,1.081280968501847,0.9809497522533184,0.6766870802141283,1.763844036641919,5.804276543156162,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Grayson Allen,G,PHX,IND,22.5,Fantasy Score,fantasy,Goblin,1628960,10528809,10528809,174039,135137,2026-03-12T19:00:00.000-04:00,,PHX,27.5,1,https://static.prizepicks.com/images/players/NBA/Grayson_Allen_NBA_player_CTbeVWZ4fJM2pm82EGD6VSZr.webp,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24.0,1.0,3.0,14.0,23.0,29.0,29.0,29.0,28.0,18.0,21.387096774193548,24.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3135045.0,25.25,39.5,43.5,41.75,49.25,23.25,48.25,,,,39.85,38.679,38.679,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,OK,28.8,OK,5.0,5.0,0.0,0.0,1.0,0.0,28.8,39.85,MEDIUM,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,AWAY,-0.1,cache,,,,,,45.154175,22.654175,22.654175,1,OVER,1,,2.544210651641051,1,0.9,1,1.06,0.036,42.2643078,19.7643078,2.544210651641051,0.5862068965517242,0.674,39.85,38.679,38.679,0.7450888888888889,5.093622403003201,2.104630317373292,-0.2840372239656758,0.9809497522533184,1.617029201264855,1.763844036641919,6.953556793067609,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Oso Ighodaro,F,PHX,IND,20.5,Fantasy Score,fantasy,Goblin,1642345,10528828,10528828,221315,135137,2026-03-12T19:00:00.000-04:00,,PHX,25.0,1,https://static.prizepicks.com/images/players/NBA/Oso_Ighodaro_NBA_player_Y7mjfdEdLunH3s3W6Nhh3KnR.webp,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24.0,1.0,3.0,14.0,23.0,29.0,29.0,29.0,28.0,18.0,21.387096774193548,24.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4601023.0,15.5,16.5,30.0,35.25,47.5,25.0,18.75,13.0,41.0,26.0,28.95,26.85,26.85,3.0,2.0,0.0,0.6,0.6,0.4,0.6,0.4,OK,27.6,OK,5.0,3.0,2.0,0.0,0.6,0.4,27.6,28.95,MEDIUM,MID_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,AWAY,-0.1,cache,,,,,,32.085,11.585,11.585,1,OVER,1,,2.544210651641051,0.6,0.9,1,1.06,0.036,30.03156,9.531560000000002,2.544210651641051,0.5862068965517242,0.674,28.95,26.85,26.85,0.3609756097560975,2.218942057115611,-0.1551331592971143,-0.2840372239656758,0.9809497522533184,0.2796994906299576,1.763844036641919,3.85433278063283,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
