nba_player_id,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,opp_team_1,opp_team_2,OPP_PTS_DEF_1,OPP_FGA_DEF_1,OPP_FGM_DEF_1,OPP_FG3A_DEF_1,OPP_FG3M_DEF_1,OPP_FTA_DEF_1,OPP_TOV_DEF_1,OPP_2PA_DEF_1,OPP_2PM_DEF_1,OPP_2PTS_DEF_1,OPP_PTS_RANK_DEF_1,OPP_FG3M_RANK_DEF_1,OPP_FG3A_RANK_DEF_1,OPP_FGA_RANK_DEF_1,OPP_FGM_RANK_DEF_1,OPP_2PA_RANK_DEF_1,OPP_2PM_RANK_DEF_1,OPP_2PTS_RANK_DEF_1,OPP_FTA_RANK_DEF_1,OPP_TOV_FORCED_RANK_DEF_1,OVERALL_DEF_SCORE_DEF_1,OVERALL_DEF_RANK_DEF_1,DEF_TIER_DEF_1,OPP_PTS_DEF_2,OPP_FGA_DEF_2,OPP_FGM_DEF_2,OPP_FG3A_DEF_2,OPP_FG3M_DEF_2,OPP_FTA_DEF_2,OPP_TOV_DEF_2,OPP_2PA_DEF_2,OPP_2PM_DEF_2,OPP_2PTS_DEF_2,OPP_PTS_RANK_DEF_2,OPP_FG3M_RANK_DEF_2,OPP_FG3A_RANK_DEF_2,OPP_FGA_RANK_DEF_2,OPP_FGM_RANK_DEF_2,OPP_2PA_RANK_DEF_2,OPP_2PM_RANK_DEF_2,OPP_2PTS_RANK_DEF_2,OPP_FTA_RANK_DEF_2,OPP_TOV_FORCED_RANK_DEF_2,OVERALL_DEF_SCORE_DEF_2,OVERALL_DEF_RANK_DEF_2,DEF_TIER_DEF_2,is_combo_player
1627827,Dorian Finney-Smith,F,HOU,SAS,0.5,Steals,stl,Demon,10411539,10411539,288642,134107,2026-03-08T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Dorian_Finney-Smith_NBA_player_H208skoVnuxSYDZLYobOAXDs.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7,15,13,21,10,24,11,11,2,23,10.225806451612902,9,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1627827,Dorian Finney-Smith,F,HOU,SAS,0.5,Turnovers,tov,Demon,10411540,10411540,288642,134107,2026-03-08T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Dorian_Finney-Smith_NBA_player_H208skoVnuxSYDZLYobOAXDs.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7,15,13,21,10,24,11,11,2,23,10.225806451612902,9,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1631106,Tari Eason,F,HOU,SAS,0.5,3-PT Made,3ptmade,Goblin,10412406,10412406,92908,134107,2026-03-08T20:00:00.000-04:00,,,1.5,1,https://static.prizepicks.com/images/players/NBA/Tari_Eason_NBA_player_2SDGUfmgoxDvwBTvUIST5lgc.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7,15,13,21,10,24,11,11,2,23,10.225806451612902,9,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1641705,Victor Wembanyama,F-C,SAS,HOU,0.5,3-PT Made,3ptmade,Goblin,10412407,10412407,173819,134107,2026-03-08T20:00:00.000-04:00,,,1.5,1,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1642868,Carter Bryant,F,SAS,HOU,0.5,Blocked Shots,blk,Demon,10413084,10413084,295796,134107,2026-03-08T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Carter_Bryant_NBA_player_LfMIBRKkANDdVsUpTYQ7Xu5B.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1642868,Carter Bryant,F,SAS,HOU,0.5,Steals,stl,Demon,10413088,10413088,295796,134107,2026-03-08T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Carter_Bryant_NBA_player_LfMIBRKkANDdVsUpTYQ7Xu5B.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1642868,Carter Bryant,F,SAS,HOU,0.5,3-PT Made,3ptmade,Goblin,10413232,10413232,295796,134107,2026-03-08T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Carter_Bryant_NBA_player_LfMIBRKkANDdVsUpTYQ7Xu5B.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1642868,Carter Bryant,F,SAS,HOU,0.5,Turnovers,tov,Demon,10413243,10413243,295796,134107,2026-03-08T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Carter_Bryant_NBA_player_LfMIBRKkANDdVsUpTYQ7Xu5B.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1630578,Alperen Sengun,C,HOU,SAS,0.5,Assists - 1st 3 Minutes,assists1st3minutes,Demon,10414173,10414173,55716,134107,2026-03-08T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Alperen_Sengun_NBA_player_MDK6kDvHMx5WTOvQ8y4FbDYv.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7,15,13,21,10,24,11,11,2,23,10.225806451612902,9,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1630578,Alperen Sengun,C,HOU,SAS,0.5,Rebounds - 1st 3 Minutes,rebounds1st3minutes,Goblin,10414177,10414177,55716,134107,2026-03-08T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Alperen_Sengun_NBA_player_MDK6kDvHMx5WTOvQ8y4FbDYv.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7,15,13,21,10,24,11,11,2,23,10.225806451612902,9,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1641708,Amen Thompson,G-F,HOU,SAS,0.5,Assists - 1st 3 Minutes,assists1st3minutes,Demon,10414178,10414178,174285,134107,2026-03-08T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/amenthom.png,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7,15,13,21,10,24,11,11,2,23,10.225806451612902,9,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1628368,De'Aaron Fox,G,SAS,HOU,0.5,Rebounds - 1st 3 Minutes,rebounds1st3minutes,Demon,10414185,10414185,226913,134107,2026-03-08T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1630170,Devin Vassell,G-F,SAS,HOU,0.5,Assists - 1st 3 Minutes,assists1st3minutes,Demon,10414186,10414186,56347,134107,2026-03-08T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1630170,Devin Vassell,G-F,SAS,HOU,0.5,Rebounds - 1st 3 Minutes,rebounds1st3minutes,Demon,10414188,10414188,56347,134107,2026-03-08T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2074,Jabari Smith,F,HOU,SAS,0.5,Assists - 1st 3 Minutes,assists1st3minutes,Demon,10414189,10414189,79867,134107,2026-03-08T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Jabari_Smith_NBA_player_ci1Do1I1DugpXxHkdZW3pTYE.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7,15,13,21,10,24,11,11,2,23,10.225806451612902,9,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1630577,Julian Champagnie,F,SAS,HOU,0.5,Assists - 1st 3 Minutes,assists1st3minutes,Demon,10414192,10414192,125266,134107,2026-03-08T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Julian_Champagnie_NBA_player_wWXts7QJavucRoRUsMbfxn9.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
201142,Kevin Durant,F,HOU,SAS,0.5,Assists - 1st 3 Minutes,assists1st3minutes,Demon,10414195,10414195,265114,134107,2026-03-08T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Kevin_Durant__NBA_player_GHOKKMeL9wHTQ0ChxAcfEHu6.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7,15,13,21,10,24,11,11,2,23,10.225806451612902,9,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1642264,Stephon Castle,G,SAS,HOU,0.5,Rebounds - 1st 3 Minutes,rebounds1st3minutes,Demon,10414201,10414201,217804,134107,2026-03-08T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1631106,Tari Eason,F,HOU,SAS,0.5,Assists - 1st 3 Minutes,assists1st3minutes,Demon,10414202,10414202,92908,134107,2026-03-08T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Tari_Eason_NBA_player_2SDGUfmgoxDvwBTvUIST5lgc.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7,15,13,21,10,24,11,11,2,23,10.225806451612902,9,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1641705,Victor Wembanyama,F-C,SAS,HOU,0.5,Assists - 1st 3 Minutes,assists1st3minutes,Demon,10414205,10414205,173819,134107,2026-03-08T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1641705,Victor Wembanyama,F-C,SAS,HOU,0.5,Rebounds - 1st 3 Minutes,rebounds1st3minutes,Goblin,10414210,10414210,173819,134107,2026-03-08T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,109.6,88.0,40.3,35.1,12.3,22.2,13.6,52.9,27.999999999999996,55.99999999999999,4,4,4,10,7,17,10,10,5,21,6.344086021505376,4,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
201142,Kevin Durant,F,HOU,SAS,0.5,Rebounds - 1st 3 Minutes,rebounds1st3minutes,Demon,10414464,10414464,265114,134107,2026-03-08T20:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Kevin_Durant__NBA_player_GHOKKMeL9wHTQ0ChxAcfEHu6.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7,15,13,21,10,24,11,11,2,23,10.225806451612902,9,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1631094,Paolo Banchero,F,ORL,MIL,44.5,Pts+Rebs+Asts,pra,Demon,10406825,10406825,188001,134108,2026-03-08T20:00:00.000-04:00,,,36.5,3,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,,,,,OK,115.2,87.9,40.8,39.1,14.4,24.6,13.2,48.800000000000004,26.4,52.8,14,27,26,9,8,4,5,5,22,27,12.806451612903224,12,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1631094,Paolo Banchero,F,ORL,MIL,44.5,Pts+Rebs,pr,Demon,10415579,10415579,188001,134108,2026-03-08T20:00:00.000-04:00,,,31.5,3,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,,,,,OK,115.2,87.9,40.8,39.1,14.4,24.6,13.2,48.800000000000004,26.4,52.8,14,27,26,9,8,4,5,5,22,27,12.806451612903224,12,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1631094,Paolo Banchero,F,ORL,MIL,42.5,Pts+Rebs+Asts,pra,Demon,10406824,10406824,188001,134108,2026-03-08T20:00:00.000-04:00,,,36.5,2,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,,,,,OK,115.2,87.9,40.8,39.1,14.4,24.6,13.2,48.800000000000004,26.4,52.8,14,27,26,9,8,4,5,5,22,27,12.806451612903224,12,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1631094,Paolo Banchero,F,ORL,MIL,41.5,Fantasy Score,fantasy,Standard,10412714,10412714,188001,134108,2026-03-08T20:00:00.000-04:00,,,41.5,0,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,,,,,OK,115.2,87.9,40.8,39.1,14.4,24.6,13.2,48.800000000000004,26.4,52.8,14,27,26,9,8,4,5,5,22,27,12.806451612903224,12,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1631094,Paolo Banchero,F,ORL,MIL,40.5,Pts+Rebs+Asts,pra,Demon,10406826,10406826,188001,134108,2026-03-08T20:00:00.000-04:00,,,36.5,1,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,,,,,OK,115.2,87.9,40.8,39.1,14.4,24.6,13.2,48.800000000000004,26.4,52.8,14,27,26,9,8,4,5,5,22,27,12.806451612903224,12,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1631157,Ryan Rollins,G,MIL,ORL,40.5,Fantasy Score,fantasy,Standard,10412720,10412720,195543,134108,2026-03-08T20:00:00.000-04:00,,,40.5,0,https://static.prizepicks.com/images/players/NBA/Ryan_Rollins_NBA_player_IPpG6WGpDyZfnDShFjrfJveN.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1631094,Paolo Banchero,F,ORL,MIL,39.5,Pts+Rebs,pr,Demon,10408996,10408996,188001,134108,2026-03-08T20:00:00.000-04:00,,,31.5,2,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,,,,,OK,115.2,87.9,40.8,39.1,14.4,24.6,13.2,48.800000000000004,26.4,52.8,14,27,26,9,8,4,5,5,22,27,12.806451612903224,12,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1631094,Paolo Banchero,F,ORL,MIL,39.5,Pts+Asts,pa,Demon,10410613,10410613,188001,134108,2026-03-08T20:00:00.000-04:00,,,28.5,2,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,,,,,OK,115.2,87.9,40.8,39.1,14.4,24.6,13.2,48.800000000000004,26.4,52.8,14,27,26,9,8,4,5,5,22,27,12.806451612903224,12,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1631094,Paolo Banchero,F,ORL,MIL,36.5,Pts+Rebs+Asts,pra,Standard,10404451,10404451,188001,134108,2026-03-08T20:00:00.000-04:00,,,36.5,0,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,,,,,OK,115.2,87.9,40.8,39.1,14.4,24.6,13.2,48.800000000000004,26.4,52.8,14,27,26,9,8,4,5,5,22,27,12.806451612903224,12,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1630591,Jalen Suggs,G,ORL,MIL,35.5,Fantasy Score,fantasy,Standard,10412715,10412715,53830,134108,2026-03-08T20:00:00.000-04:00,,,35.5,0,https://static.prizepicks.com/images/players/NBA/Jalen_Suggs_NBA_player_I7jpOaNuORX9n8iyAuZi5K2s.webp,,,,,OK,115.2,87.9,40.8,39.1,14.4,24.6,13.2,48.800000000000004,26.4,52.8,14,27,26,9,8,4,5,5,22,27,12.806451612903224,12,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1631094,Paolo Banchero,F,ORL,MIL,34.5,Points,pts,Demon,10406719,10406719,188001,134108,2026-03-08T20:00:00.000-04:00,,,22.5,3,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,,,,,OK,115.2,87.9,40.8,39.1,14.4,24.6,13.2,48.800000000000004,26.4,52.8,14,27,26,9,8,4,5,5,22,27,12.806451612903224,12,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1631157,Ryan Rollins,G,MIL,ORL,34.5,Pts+Rebs+Asts,pra,Demon,10408532,10408532,195543,134108,2026-03-08T20:00:00.000-04:00,,,32.5,1,https://static.prizepicks.com/images/players/NBA/Ryan_Rollins_NBA_player_IPpG6WGpDyZfnDShFjrfJveN.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1630217,Desmond Bane,G,ORL,MIL,34.5,Pts+Asts,pa,Demon,10408952,10408952,271602,134108,2026-03-08T20:00:00.000-04:00,,,25.5,2,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp,,,,,OK,115.2,87.9,40.8,39.1,14.4,24.6,13.2,48.800000000000004,26.4,52.8,14,27,26,9,8,4,5,5,22,27,12.806451612903224,12,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1630217,Desmond Bane,G,ORL,MIL,34.5,Pts+Rebs,pr,Demon,10408955,10408955,271602,134108,2026-03-08T20:00:00.000-04:00,,,25.5,2,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp,,,,,OK,115.2,87.9,40.8,39.1,14.4,24.6,13.2,48.800000000000004,26.4,52.8,14,27,26,9,8,4,5,5,22,27,12.806451612903224,12,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1631094,Paolo Banchero,F,ORL,MIL,34.5,Pts+Asts,pa,Demon,10408993,10408993,188001,134108,2026-03-08T20:00:00.000-04:00,,,28.5,1,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,,,,,OK,115.2,87.9,40.8,39.1,14.4,24.6,13.2,48.800000000000004,26.4,52.8,14,27,26,9,8,4,5,5,22,27,12.806451612903224,12,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1631094,Paolo Banchero,F,ORL,MIL,34.5,Pts+Rebs,pr,Demon,10408995,10408995,188001,134108,2026-03-08T20:00:00.000-04:00,,,31.5,1,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,,,,,OK,115.2,87.9,40.8,39.1,14.4,24.6,13.2,48.800000000000004,26.4,52.8,14,27,26,9,8,4,5,5,22,27,12.806451612903224,12,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1631094,Paolo Banchero,F,ORL,MIL,34.5,Pts+Rebs+Asts,pra,Goblin,10408998,10408998,188001,134108,2026-03-08T20:00:00.000-04:00,,,36.5,1,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,,,,,OK,115.2,87.9,40.8,39.1,14.4,24.6,13.2,48.800000000000004,26.4,52.8,14,27,26,9,8,4,5,5,22,27,12.806451612903224,12,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1631157,Ryan Rollins,G,MIL,ORL,34.5,Pts+Asts,pa,Demon,10415649,10415649,195543,134108,2026-03-08T20:00:00.000-04:00,,,27.5,2,https://static.prizepicks.com/images/players/NBA/Ryan_Rollins_NBA_player_IPpG6WGpDyZfnDShFjrfJveN.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1630217,Desmond Bane,G,ORL,MIL,33.5,Pts+Rebs+Asts,pra,Demon,10406783,10406783,271602,134108,2026-03-08T20:00:00.000-04:00,,,29.5,3,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp,,,,,OK,115.2,87.9,40.8,39.1,14.4,24.6,13.2,48.800000000000004,26.4,52.8,14,27,26,9,8,4,5,5,22,27,12.806451612903224,12,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1631157,Ryan Rollins,G,MIL,ORL,32.5,Pts+Rebs+Asts,pra,Standard,10404024,10404024,195543,134108,2026-03-08T20:00:00.000-04:00,,,32.5,0,https://static.prizepicks.com/images/players/NBA/Ryan_Rollins_NBA_player_IPpG6WGpDyZfnDShFjrfJveN.webp,,,,,OK,115.2,87.1,41.9,33.0,12.0,24.9,15.4,54.099999999999994,29.9,59.8,14,2,1,7,14,25,25,25,25,10,14.677419354838708,15,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1630217,Desmond Bane,G,ORL,MIL,32.5,Pts+Rebs+Asts,pra,Demon,10406782,10406782,271602,134108,2026-03-08T20:00:00.000-04:00,,,29.5,2,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp,,,,,OK,115.2,87.9,40.8,39.1,14.4,24.6,13.2,48.800000000000004,26.4,52.8,14,27,26,9,8,4,5,5,22,27,12.806451612903224,12,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1630217,Desmond Bane,G,ORL,MIL,32.5,Fantasy Score,fantasy,Standard,10412722,10412722,271602,134108,2026-03-08T20:00:00.000-04:00,,,32.5,0,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp,,,,,OK,115.2,87.9,40.8,39.1,14.4,24.6,13.2,48.800000000000004,26.4,52.8,14,27,26,9,8,4,5,5,22,27,12.806451612903224,12,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
