nba_player_id,player,team,opp_team,line,actual,prop_type_norm,pick_type,bet_direction,tier,abs_edge,abs_edge_bucket,minutes_proj,minutes_bucket,actual_minutes,OVERALL_DEF_RANK,_opp_def_bucket,pick_minutes_bucket,dir_minutes_bucket,min_def_bucket,allowed_dir,dir_ok,platform_ok,result,void_reason,result_sign,pos,prop_type,min_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,overall_def_rank,def_tier,edge,confidence,prop_weight,min_last10_avg,min_last5_avg,min_season_avg_s4
1628401,Derrick White,BOS,NYK,12.5,,ra,Demon,OVER,C,,NA,35.3,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,34.32,0,0,0,0.0,6,Elite,,,0.6,35.3,36.2,34.32
1628389,Bam Adebayo,MIA,WAS,1.5,,personal fouls,Standard,UNDER,C,,NA,31.18,28-31.99,,,NA,Standard | 28-31.99,UNDER | 28-31.99,28-31.99 | NA,,,,VOID,UNMAPPED_PROP,0,C-F,Personal Fouls,31.18,0,0,0,0.0,28,Target,,,1.0,,,
1628401,Derrick White,BOS,NYK,11.5,,ra,Demon,OVER,C,,NA,35.3,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,34.32,0,0,0,0.0,6,Elite,,,0.6,35.3,36.2,34.32
1628401,Derrick White,BOS,NYK,9.5,,ra,Goblin,OVER,C,,NA,35.3,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,34.32,0,0,0,0.0,6,Elite,,,0.6,35.3,36.2,34.32
1628401,Derrick White,BOS,NYK,7.5,,ra,Goblin,OVER,C,,NA,35.3,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,34.32,0,0,0,0.0,6,Elite,,,0.6,35.3,36.2,34.32
1628389,Bam Adebayo,MIA,WAS,2.5,,offensive rebounds,Standard,UNDER,C,,NA,31.18,28-31.99,,,NA,Standard | 28-31.99,UNDER | 28-31.99,28-31.99 | NA,,,,VOID,UNMAPPED_PROP,0,C-F,Offensive Rebounds,31.18,0,0,0,0.0,28,Target,,,1.0,,,
1627759,Jaylen Brown,BOS,NYK,8.5,,ra,Goblin,OVER,C,,NA,35.0,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Rebs+Asts,34.32,0,0,0,0.0,6,Elite,,,0.6,35.0,32.8,34.319148936170215
1627759,Jaylen Brown,BOS,NYK,9.5,,ra,Goblin,OVER,C,,NA,35.0,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Rebs+Asts,34.32,0,0,0,0.0,6,Elite,,,0.6,35.0,32.8,34.319148936170215
1627759,Jaylen Brown,BOS,NYK,13.5,,ra,Demon,OVER,C,,NA,35.0,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Rebs+Asts,34.32,0,0,0,0.0,6,Elite,,,0.6,35.0,32.8,34.319148936170215
1627759,Jaylen Brown,BOS,NYK,14.5,,ra,Demon,OVER,C,,NA,35.0,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Rebs+Asts,34.32,0,0,0,0.0,6,Elite,,,0.6,35.0,32.8,34.319148936170215
1627759,Jaylen Brown,BOS,NYK,10.5,,ra,Goblin,OVER,C,,NA,35.0,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Rebs+Asts,34.32,0,0,0,0.0,6,Elite,,,0.6,35.0,32.8,34.319148936170215
1628973,Jalen Brunson,NYK,BOS,28.5,,pr,Goblin,OVER,C,,NA,34.8,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs,34.6,0,0,0,0.0,6,Elite,,,0.65,34.8,36.0,34.59574468085106
1628973,Jalen Brunson,NYK,BOS,29.5,,pa,Goblin,OVER,C,,NA,34.8,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,34.6,0,0,0,0.0,6,Elite,,,0.65,34.8,36.0,34.59574468085106
1628973,Jalen Brunson,NYK,BOS,25.5,,pr,Goblin,OVER,C,,NA,34.8,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs,34.6,0,0,0,0.0,6,Elite,,,0.65,34.8,36.0,34.59574468085106
1628973,Jalen Brunson,NYK,BOS,27.5,,pa,Goblin,OVER,C,,NA,34.8,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,34.6,0,0,0,0.0,6,Elite,,,0.65,34.8,36.0,34.59574468085106
1628973,Jalen Brunson,NYK,BOS,24.5,,pr,Goblin,OVER,C,,NA,34.8,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs,34.6,0,0,0,0.0,6,Elite,,,0.65,34.8,36.0,34.59574468085106
1628389,Bam Adebayo,MIA,WAS,9.0,,defensive rebounds,Standard,UNDER,C,,NA,31.18,28-31.99,,,NA,Standard | 28-31.99,UNDER | 28-31.99,28-31.99 | NA,,,,VOID,UNMAPPED_PROP,0,C-F,Defensive Rebounds,31.18,0,0,0,0.0,28,Target,,,1.0,,,
1628973,Jalen Brunson,NYK,BOS,34.5,,pr,Demon,OVER,C,,NA,34.8,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs,34.6,0,0,0,0.0,6,Elite,,,0.65,34.8,36.0,34.59574468085106
1628973,Jalen Brunson,NYK,BOS,39.5,,pa,Demon,OVER,C,,NA,34.8,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,34.6,0,0,0,0.0,6,Elite,,,0.65,34.8,36.0,34.59574468085106
1628973,Jalen Brunson,NYK,BOS,39.5,,pr,Demon,OVER,C,,NA,34.8,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs,34.6,0,0,0,0.0,6,Elite,,,0.65,34.8,36.0,34.59574468085106
1628973,Jalen Brunson,NYK,BOS,44.5,,pa,Demon,OVER,C,,NA,34.8,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,34.6,0,0,0,0.0,6,Elite,,,0.65,34.8,36.0,34.59574468085106
203497,Rudy Gobert,MIN,LAC,1.5,,assists,Standard,UNDER,D,0.1,0-0.99,29.9,28-31.99,,23.0,21-30 Weak,Standard | 28-31.99,UNDER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,C,Assists,31.31,3,2,0,0.6,23,Bad,-0.1,0.1,1.0,29.9,31.2,31.31372549019608
1628973,Jalen Brunson,NYK,BOS,35.5,,pr,Demon,OVER,C,,NA,34.8,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs,34.6,0,0,0,0.0,6,Elite,,,0.65,34.8,36.0,34.59574468085106
1628969,Mikal Bridges,NYK,BOS,14.5,,pa,Goblin,OVER,C,,NA,32.6,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Pts+Asts,34.54,0,0,0,0.0,6,Elite,,,0.65,32.6,33.0,34.53846153846154
1628969,Mikal Bridges,NYK,BOS,15.5,,pa,Goblin,OVER,C,,NA,32.6,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Pts+Asts,34.54,0,0,0,0.0,6,Elite,,,0.65,32.6,33.0,34.53846153846154
1628969,Mikal Bridges,NYK,BOS,17.5,,pa,Goblin,OVER,C,,NA,32.6,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Pts+Asts,34.54,0,0,0,0.0,6,Elite,,,0.65,32.6,33.0,34.53846153846154
1628969,Mikal Bridges,NYK,BOS,14.5,,pr,Goblin,OVER,C,,NA,32.6,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Pts+Rebs,34.54,0,0,0,0.0,6,Elite,,,0.65,32.6,33.0,34.53846153846154
1628969,Mikal Bridges,NYK,BOS,15.5,,pr,Goblin,OVER,C,,NA,32.6,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Pts+Rebs,34.54,0,0,0,0.0,6,Elite,,,0.65,32.6,33.0,34.53846153846154
1628969,Mikal Bridges,NYK,BOS,29.5,,pr,Demon,OVER,C,,NA,32.6,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Pts+Rebs,34.54,0,0,0,0.0,6,Elite,,,0.65,32.6,33.0,34.53846153846154
1628969,Mikal Bridges,NYK,BOS,22.5,,pa,Demon,OVER,C,,NA,32.6,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Pts+Asts,34.54,0,0,0,0.0,6,Elite,,,0.65,32.6,33.0,34.53846153846154
203497,Rudy Gobert,MIN,LAC,32.0,,fantasy,Standard,UNDER,B,,NA,29.9,28-31.99,,23.0,21-30 Weak,Standard | 28-31.99,UNDER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,C,Fantasy Score,31.31,4,1,0,0.8,23,Bad,,,1.0,29.9,31.2,31.31372549019608
1628969,Mikal Bridges,NYK,BOS,19.5,,pa,Demon,OVER,C,,NA,32.6,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Pts+Asts,34.54,0,0,0,0.0,6,Elite,,,0.65,32.6,33.0,34.53846153846154
1628969,Mikal Bridges,NYK,BOS,19.5,,pr,Demon,OVER,C,,NA,32.6,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Pts+Rebs,34.54,0,0,0,0.0,6,Elite,,,0.65,32.6,33.0,34.53846153846154
203497,Rudy Gobert,MIN,LAC,13.5,,ra,Standard,UNDER,C,,NA,29.9,28-31.99,,23.0,21-30 Weak,Standard | 28-31.99,UNDER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,C,Rebs+Asts,31.31,0,0,0,0.0,23,Bad,,,0.6,29.9,31.2,31.31372549019608
1628969,Mikal Bridges,NYK,BOS,24.5,,pa,Demon,OVER,C,,NA,32.6,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Pts+Asts,34.54,0,0,0,0.0,6,Elite,,,0.65,32.6,33.0,34.53846153846154
1628969,Mikal Bridges,NYK,BOS,24.5,,pr,Demon,OVER,C,,NA,32.6,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Pts+Rebs,34.54,0,0,0,0.0,6,Elite,,,0.65,32.6,33.0,34.53846153846154
1630567,Scottie Barnes,TOR,IND,39.5,,pr,Demon,OVER,C,,NA,34.4,32-35.99,,21.0,21-30 Weak,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F-G,Pts+Rebs,34.5,0,0,0,0.0,21,Bad,,,0.65,34.4,34.2,34.5
1630567,Scottie Barnes,TOR,IND,34.5,,pa,Demon,OVER,C,,NA,34.4,32-35.99,,21.0,21-30 Weak,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F-G,Pts+Asts,34.5,0,0,0,0.0,21,Bad,,,0.65,34.4,34.2,34.5
1630567,Scottie Barnes,TOR,IND,29.5,,pa,Demon,OVER,C,,NA,34.4,32-35.99,,21.0,21-30 Weak,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F-G,Pts+Asts,34.5,0,0,0,0.0,21,Bad,,,0.65,34.4,34.2,34.5
1630567,Scottie Barnes,TOR,IND,24.5,,pr,Goblin,OVER,C,,NA,34.4,32-35.99,,21.0,21-30 Weak,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F-G,Pts+Rebs,34.5,0,0,0,0.0,21,Bad,,,0.65,34.4,34.2,34.5
1630567,Scottie Barnes,TOR,IND,34.5,,pr,Demon,OVER,C,,NA,34.4,32-35.99,,21.0,21-30 Weak,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F-G,Pts+Rebs,34.5,0,0,0,0.0,21,Bad,,,0.65,34.4,34.2,34.5
203497,Rudy Gobert,MIN,LAC,21.5,,pr,Standard,UNDER,C,,NA,29.9,28-31.99,,23.0,21-30 Weak,Standard | 28-31.99,UNDER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,C,Pts+Rebs,31.31,0,0,0,0.0,23,Bad,,,0.65,29.9,31.2,31.31372549019608
1630567,Scottie Barnes,TOR,IND,19.5,,pa,Goblin,OVER,C,,NA,34.4,32-35.99,,21.0,21-30 Weak,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F-G,Pts+Asts,34.5,0,0,0,0.0,21,Bad,,,0.65,34.4,34.2,34.5
203497,Rudy Gobert,MIN,LAC,8.0,,defensive rebounds,Standard,UNDER,C,,NA,31.31,28-31.99,,,NA,Standard | 28-31.99,UNDER | 28-31.99,28-31.99 | NA,,,,VOID,UNMAPPED_PROP,0,C,Defensive Rebounds,31.31,0,0,0,0.0,23,Bad,,,1.0,,,
1630567,Scottie Barnes,TOR,IND,29.5,,pr,Demon,OVER,C,,NA,34.4,32-35.99,,21.0,21-30 Weak,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F-G,Pts+Rebs,34.5,0,0,0,0.0,21,Bad,,,0.65,34.4,34.2,34.5
203497,Rudy Gobert,MIN,LAC,2.5,,stocks,Standard,UNDER,C,,NA,29.9,28-31.99,,23.0,21-30 Weak,Standard | 28-31.99,UNDER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,C,Blks+Stls,31.31,0,0,0,0.0,23,Bad,,,1.0,29.9,31.2,31.31372549019608
1627742,Brandon Ingram,TOR,IND,7.5,,ra,Goblin,OVER,C,,NA,35.0,32-35.99,,21.0,21-30 Weak,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F,Rebs+Asts,34.08,0,0,0,0.0,21,Bad,,,0.6,35.0,34.8,34.07843137254902
203497,Rudy Gobert,MIN,LAC,1.5,,blocks,Standard,UNDER,C,,NA,31.31,28-31.99,,,NA,Standard | 28-31.99,UNDER | 28-31.99,28-31.99 | NA,,,,VOID,NO_ACTUAL,0,C,Blocked Shots,31.31,0,0,0,0.0,23,Bad,,,1.0,,,
1627742,Brandon Ingram,TOR,IND,10.5,,ra,Demon,OVER,C,,NA,35.0,32-35.99,,21.0,21-30 Weak,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F,Rebs+Asts,34.08,0,0,0,0.0,21,Bad,,,0.6,35.0,34.8,34.07843137254902
1627742,Brandon Ingram,TOR,IND,8.5,,ra,Goblin,OVER,C,,NA,35.0,32-35.99,,21.0,21-30 Weak,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F,Rebs+Asts,34.08,0,0,0,0.0,21,Bad,,,0.6,35.0,34.8,34.07843137254902
1627742,Brandon Ingram,TOR,IND,11.5,,ra,Demon,OVER,C,,NA,35.0,32-35.99,,21.0,21-30 Weak,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F,Rebs+Asts,34.08,0,0,0,0.0,21,Bad,,,0.6,35.0,34.8,34.07843137254902
1627742,Brandon Ingram,TOR,IND,12.5,,ra,Demon,OVER,C,,NA,35.0,32-35.99,,21.0,21-30 Weak,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F,Rebs+Asts,34.08,0,0,0,0.0,21,Bad,,,0.6,35.0,34.8,34.07843137254902
1628401,Derrick White,BOS,NYK,24.5,,pr,Demon,OVER,C,,NA,35.3,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs,34.32,0,0,0,0.0,6,Elite,,,0.65,35.3,36.2,34.32
203497,Rudy Gobert,MIN,LAC,2.5,,fta,Standard,UNDER,C,,NA,31.31,28-31.99,,,NA,Standard | 28-31.99,UNDER | 28-31.99,28-31.99 | NA,,,,VOID,NO_ACTUAL,0,C,Free Throws Attempted,31.31,0,0,0,0.0,23,Bad,,,1.0,,,
1628401,Derrick White,BOS,NYK,34.5,,pa,Demon,OVER,C,,NA,35.3,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,34.32,0,0,0,0.0,6,Elite,,,0.65,35.3,36.2,34.32
1628401,Derrick White,BOS,NYK,26.5,,pr,Demon,OVER,C,,NA,35.3,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs,34.32,0,0,0,0.0,6,Elite,,,0.65,35.3,36.2,34.32
1628401,Derrick White,BOS,NYK,21.5,,pa,Goblin,OVER,C,,NA,35.3,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,34.32,0,0,0,0.0,6,Elite,,,0.65,35.3,36.2,34.32
1628401,Derrick White,BOS,NYK,29.5,,pr,Demon,OVER,C,,NA,35.3,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs,34.32,0,0,0,0.0,6,Elite,,,0.65,35.3,36.2,34.32
1628401,Derrick White,BOS,NYK,20.5,,pa,Goblin,OVER,C,,NA,35.3,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,34.32,0,0,0,0.0,6,Elite,,,0.65,35.3,36.2,34.32
1628401,Derrick White,BOS,NYK,17.5,,pr,Goblin,OVER,C,,NA,35.3,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs,34.32,0,0,0,0.0,6,Elite,,,0.65,35.3,36.2,34.32
1628401,Derrick White,BOS,NYK,19.5,,pa,Goblin,OVER,C,,NA,35.3,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,34.32,0,0,0,0.0,6,Elite,,,0.65,35.3,36.2,34.32
1628401,Derrick White,BOS,NYK,19.5,,pr,Goblin,OVER,C,,NA,35.3,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs,34.32,0,0,0,0.0,6,Elite,,,0.65,35.3,36.2,34.32
1628401,Derrick White,BOS,NYK,29.5,,pa,Demon,OVER,C,,NA,35.3,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,34.32,0,0,0,0.0,6,Elite,,,0.65,35.3,36.2,34.32
203497,Rudy Gobert,MIN,LAC,3.5,,offensive rebounds,Standard,UNDER,C,,NA,31.31,28-31.99,,,NA,Standard | 28-31.99,UNDER | 28-31.99,28-31.99 | NA,,,,VOID,UNMAPPED_PROP,0,C,Offensive Rebounds,31.31,0,0,0,0.0,23,Bad,,,1.0,,,
203952,Andrew Wiggins,MIA,WAS,5.5,,rebounds,Standard,UNDER,D,1.28,1-1.99,29.9,28-31.99,,28.0,21-30 Weak,Standard | 28-31.99,UNDER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F,Rebounds,31.35,1,4,0,0.2,28,Target,-1.28,1.28,1.0,29.9,32.0,31.354166666666668
1627759,Jaylen Brown,BOS,NYK,44.5,,pa,Demon,OVER,C,,NA,35.0,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Pts+Asts,34.32,0,0,0,0.0,6,Elite,,,0.65,35.0,32.8,34.319148936170215
1627759,Jaylen Brown,BOS,NYK,44.5,,pr,Demon,OVER,C,,NA,35.0,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Pts+Rebs,34.32,0,0,0,0.0,6,Elite,,,0.65,35.0,32.8,34.319148936170215
1627759,Jaylen Brown,BOS,NYK,39.5,,pa,Demon,OVER,C,,NA,35.0,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Pts+Asts,34.32,0,0,0,0.0,6,Elite,,,0.65,35.0,32.8,34.319148936170215
1627759,Jaylen Brown,BOS,NYK,34.5,,pr,Goblin,OVER,C,,NA,35.0,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Pts+Rebs,34.32,0,0,0,0.0,6,Elite,,,0.65,35.0,32.8,34.319148936170215
1627759,Jaylen Brown,BOS,NYK,34.5,,pa,Demon,OVER,C,,NA,35.0,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Pts+Asts,34.32,0,0,0,0.0,6,Elite,,,0.65,35.0,32.8,34.319148936170215
1627759,Jaylen Brown,BOS,NYK,39.5,,pr,Demon,OVER,C,,NA,35.0,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Pts+Rebs,34.32,0,0,0,0.0,6,Elite,,,0.65,35.0,32.8,34.319148936170215
203952,Andrew Wiggins,MIA,WAS,24.5,,pra,Standard,UNDER,C,1.68,1-1.99,29.9,28-31.99,,28.0,21-30 Weak,Standard | 28-31.99,UNDER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F,Pts+Rebs+Asts,31.35,1,4,0,0.2,28,Target,-1.68,1.09,0.65,29.9,32.0,31.354166666666668
1627759,Jaylen Brown,BOS,NYK,49.5,,pr,Demon,OVER,C,,NA,35.0,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Pts+Rebs,34.32,0,0,0,0.0,6,Elite,,,0.65,35.0,32.8,34.319148936170215
1627759,Jaylen Brown,BOS,NYK,29.5,,pa,Goblin,OVER,C,,NA,35.0,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Pts+Asts,34.32,0,0,0,0.0,6,Elite,,,0.65,35.0,32.8,34.319148936170215
1627759,Jaylen Brown,BOS,NYK,29.5,,pr,Goblin,OVER,C,,NA,35.0,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Pts+Rebs,34.32,0,0,0,0.0,6,Elite,,,0.65,35.0,32.8,34.319148936170215
1627759,Jaylen Brown,BOS,NYK,31.5,,pa,Goblin,OVER,C,,NA,35.0,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Pts+Asts,34.32,0,0,0,0.0,6,Elite,,,0.65,35.0,32.8,34.319148936170215
1627759,Jaylen Brown,BOS,NYK,30.5,,pr,Goblin,OVER,C,,NA,35.0,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Pts+Rebs,34.32,0,0,0,0.0,6,Elite,,,0.65,35.0,32.8,34.319148936170215
203952,Andrew Wiggins,MIA,WAS,2.5,,assists,Standard,UNDER,D,0.19,0-0.99,29.9,28-31.99,,28.0,21-30 Weak,Standard | 28-31.99,UNDER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F,Assists,31.35,2,3,0,0.4,28,Target,-0.19,0.19,1.0,29.9,32.0,31.354166666666668
