nba_player_id,player,team,opp_team,line,actual,prop_type_norm,pick_type,bet_direction,tier,abs_edge,abs_edge_bucket,minutes_bucket,actual_minutes,allowed_dir,dir_ok,platform_ok,_opp_def_bucket,result,void_reason,result_sign,pos,prop_type,min_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,overall_def_rank,def_tier,edge,confidence,prop_weight,pick_minutes_bucket,dir_minutes_bucket,min_def_bucket
1630162,Anthony Edwards,MIN,NOP,8.5,,fg3a,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,3-PT Attempted,35.4,2,3,0,0.4,26,Target,,,1.0,Standard | NA,UNDER | NA,NA | NA
1630595,Cade Cunningham,DET,NYK,5.5,,fg3a,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,3-PT Attempted,35.3,2,3,0,0.4,6,Elite,,,1.0,Standard | NA,UNDER | NA,NA | NA
1630595,Cade Cunningham,DET,NYK,7.5,,2pm,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Two Pointers Made,35.3,2,3,0,0.4,6,Elite,,,1.0,Standard | NA,UNDER | NA,NA | NA
1630595,Cade Cunningham,DET,NYK,9.5,,fgm,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,FG Made,35.3,2,3,0,0.4,6,Elite,,,1.0,Standard | NA,UNDER | NA,NA | NA
1630595,Cade Cunningham,DET,NYK,1.5,,steals,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Steals,35.3,2,3,0,0.4,6,Elite,,,1.0,Demon | NA,OVER | NA,NA | NA
1630595,Cade Cunningham,DET,NYK,14.5,,2pa,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Two Pointers Attempted,35.3,2,3,0,0.4,6,Elite,,,1.0,Standard | NA,UNDER | NA,NA | NA
1630595,Cade Cunningham,DET,NYK,20.5,,fga,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,FG Attempted,35.3,2,3,0,0.4,6,Elite,,,1.0,Standard | NA,UNDER | NA,NA | NA
1630595,Cade Cunningham,DET,NYK,2.5,,steals,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Steals,35.3,2,3,0,0.4,6,Elite,,,1.0,Demon | NA,OVER | NA,NA | NA
1631260,AJ Green,MIL,IND,1.5,,fg3m,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,3-PT Made,29.87,3,2,0,0.6,21,Bad,,,1.0,Goblin | NA,OVER | NA,NA | NA
1627734,Domantas Sabonis,SAC,LAC,8.5,,2pa,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,Two Pointers Attempted,29.74,3,2,0,0.6,23,Bad,,,1.0,Standard | NA,UNDER | NA,NA | NA
1627734,Domantas Sabonis,SAC,LAC,0.5,,fg3a,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,3-PT Attempted,29.74,3,2,0,0.6,23,Bad,,,1.0,Goblin | NA,OVER | NA,NA | NA
1627734,Domantas Sabonis,SAC,LAC,0.5,,steals,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,Steals,29.74,3,2,0,0.6,23,Bad,,,1.0,Goblin | NA,OVER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,4.5,,fgm,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,FG Made,29.55,3,2,0,0.6,23,Bad,,,1.0,Goblin | NA,OVER | NA,NA | NA
201566,Russell Westbrook,SAC,LAC,12.5,,fga,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,FG Attempted,29.55,3,2,0,0.6,23,Bad,,,1.0,Demon | NA,OVER | NA,NA | NA
1641796,Pelle Larsson,MIA,BOS,3.5,,fgm,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,FG Made,24.27,4,1,0,0.8,6,Elite,,,1.0,Standard | NA,UNDER | NA,NA | NA
1641796,Pelle Larsson,MIA,BOS,7.5,,fga,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,FG Attempted,24.27,4,1,0,0.8,6,Elite,,,1.0,Standard | NA,UNDER | NA,NA | NA
1628973,Jalen Brunson,NYK,DET,19.5,,fga,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,FG Attempted,34.67,2,3,0,0.4,3,Elite,,,1.0,Standard | NA,UNDER | NA,NA | NA
1628973,Jalen Brunson,NYK,DET,2.5,,fg3m,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,3-PT Made,34.67,2,3,0,0.4,3,Elite,,,1.0,Standard | NA,UNDER | NA,NA | NA
1628973,Jalen Brunson,NYK,DET,4.5,,fg3m,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,3-PT Made,34.67,2,3,0,0.4,3,Elite,,,1.0,Demon | NA,OVER | NA,NA | NA
1628973,Jalen Brunson,NYK,DET,3.5,,fg3m,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,3-PT Made,34.67,2,3,0,0.4,3,Elite,,,1.0,Demon | NA,OVER | NA,NA | NA
1628973,Jalen Brunson,NYK,DET,7.5,,fg3a,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,3-PT Attempted,34.67,2,3,0,0.4,3,Elite,,,1.0,Standard | NA,UNDER | NA,NA | NA
1628969,Mikal Bridges,NYK,DET,5.5,,fgm,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G-F,FG Made,34.67,2,3,0,0.4,3,Elite,,,1.0,Goblin | NA,OVER | NA,NA | NA
1628969,Mikal Bridges,NYK,DET,1.5,,fg3m,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G-F,3-PT Made,34.67,2,3,0,0.4,3,Elite,,,1.0,Goblin | NA,OVER | NA,NA | NA
1628969,Mikal Bridges,NYK,DET,2.5,,fg3m,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G-F,3-PT Made,34.67,2,3,0,0.4,3,Elite,,,1.0,Demon | NA,OVER | NA,NA | NA
1630166,Deni Avdija,POR,MEM,7.5,,fgm,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,FG Made,34.64,2,3,0,0.4,17,Avg,,,1.0,Demon | NA,OVER | NA,NA | NA
1630166,Deni Avdija,POR,MEM,4.5,,2pm,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Two Pointers Made,34.64,2,3,0,0.4,17,Avg,,,1.0,Goblin | NA,OVER | NA,NA | NA
1630166,Deni Avdija,POR,MEM,5.5,,fg3a,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,3-PT Attempted,34.64,2,3,0,0.4,17,Avg,,,1.0,Goblin | NA,OVER | NA,NA | NA
1630166,Deni Avdija,POR,MEM,14.5,,fga,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,FG Attempted,34.64,2,3,0,0.4,17,Avg,,,1.0,Standard | NA,UNDER | NA,NA | NA
1629018,Gary Trent,MIL,IND,1.5,,fg3m,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,3-PT Made,24.09,4,1,0,0.8,21,Bad,,,1.0,Goblin | NA,OVER | NA,NA | NA
1627884,Derrick Jones,LAC,SAC,3.5,,2pa,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Two Pointers Attempted,23.94,4,1,0,0.8,26,Target,,,1.0,Standard | NA,UNDER | NA,NA | NA
1627759,Jaylen Brown,BOS,MIA,22.5,,fga,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G-F,FG Attempted,34.35,2,3,0,0.4,10,Good,,,1.0,Standard | NA,UNDER | NA,NA | NA
203924,Jerami Grant,POR,MEM,5.5,,2pa,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Two Pointers Attempted,29.09,3,2,0,0.6,17,Avg,,,1.0,Standard | NA,UNDER | NA,NA | NA
203924,Jerami Grant,POR,MEM,4.5,,fg3a,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,3-PT Attempted,29.09,3,2,0,0.6,17,Avg,,,1.0,Goblin | NA,OVER | NA,NA | NA
1630573,Sam Hauser,BOS,MIA,0.5,,2pm,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Two Pointers Made,23.84,4,1,0,0.8,10,Good,,,1.0,Standard | NA,UNDER | NA,NA | NA
1630573,Sam Hauser,BOS,MIA,8.5,,fga,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,FG Attempted,23.84,4,1,0,0.8,10,Good,,,1.0,Standard | NA,UNDER | NA,NA | NA
1628401,Derrick White,BOS,MIA,1.5,,fg3m,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,3-PT Made,34.18,2,3,0,0.4,10,Good,,,1.0,Goblin | NA,OVER | NA,NA | NA
1628401,Derrick White,BOS,MIA,7.5,,fg3a,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,3-PT Attempted,34.18,2,3,0,0.4,10,Good,,,1.0,Goblin | NA,OVER | NA,NA | NA
1628401,Derrick White,BOS,MIA,35.5,,fantasy,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Fantasy Score,34.18,2,3,0,0.4,10,Good,,,1.0,Standard | NA,UNDER | NA,NA | NA
1628401,Derrick White,BOS,MIA,13.5,,fga,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,FG Attempted,34.18,2,3,0,0.4,10,Good,,,1.0,Standard | NA,UNDER | NA,NA | NA
1628401,Derrick White,BOS,MIA,2.5,,fg3m,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,3-PT Made,34.18,2,3,0,0.4,10,Good,,,1.0,Goblin | NA,OVER | NA,NA | NA
1630558,Davion Mitchell,MIA,BOS,0.5,,steals,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Steals,28.93,3,2,0,0.6,6,Elite,,,1.0,Goblin | NA,OVER | NA,NA | NA
1630558,Davion Mitchell,MIA,BOS,1.5,,2pm,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Two Pointers Made,28.93,3,2,0,0.6,6,Elite,,,1.0,Goblin | NA,OVER | NA,NA | NA
1630558,Davion Mitchell,MIA,BOS,23.0,,fantasy,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Fantasy Score,28.93,3,2,0,0.6,6,Elite,,,1.0,Standard | NA,UNDER | NA,NA | NA
1641716,Jarace Walker,IND,MIL,2.5,,2pm,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Two Pointers Made,23.67,4,1,0,0.8,14,Avg,,,1.0,Demon | NA,OVER | NA,NA | NA
1641716,Jarace Walker,IND,MIL,4.5,,2pa,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Two Pointers Attempted,23.67,4,1,0,0.8,14,Avg,,,1.0,Demon | NA,OVER | NA,NA | NA
1631170,Jaime Jaquez,MIA,BOS,27.5,,fantasy,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Fantasy Score,28.81,3,2,0,0.6,6,Elite,,,1.0,Standard | NA,UNDER | NA,NA | NA
1630529,Herbert Jones,NOP,MIN,8.5,,fga,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,FG Attempted,28.8,3,2,0,0.6,4,Elite,,,1.0,Demon | NA,OVER | NA,NA | NA
1630529,Herbert Jones,NOP,MIN,3.5,,fg3a,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,3-PT Attempted,28.8,3,2,0,0.6,4,Elite,,,1.0,Standard | NA,UNDER | NA,NA | NA
1627783,Pascal Siakam,IND,MIL,7.5,,2pm,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Two Pointers Made,33.98,2,3,0,0.4,14,Avg,,,1.0,Standard | NA,UNDER | NA,NA | NA
1627783,Pascal Siakam,IND,MIL,0.5,,steals,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Steals,33.98,2,3,0,0.4,14,Avg,,,1.0,Goblin | NA,OVER | NA,NA | NA
1641739,Toumani Camara,POR,MEM,0.5,,steals,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Steals,33.73,2,3,0,0.4,17,Avg,,,1.0,Goblin | NA,OVER | NA,NA | NA
1641739,Toumani Camara,POR,MEM,1.5,,steals,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Steals,33.73,2,3,0,0.4,17,Avg,,,1.0,Demon | NA,OVER | NA,NA | NA
1629130,Duncan Robinson,DET,NYK,2.5,,fg3m,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,3-PT Made,28.5,3,2,0,0.6,6,Elite,,,1.0,Standard | NA,UNDER | NA,NA | NA
1629130,Duncan Robinson,DET,NYK,7.5,,fg3a,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,3-PT Attempted,28.5,3,2,0,0.6,6,Elite,,,1.0,Standard | NA,UNDER | NA,NA | NA
1629130,Duncan Robinson,DET,NYK,1.5,,2pa,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Two Pointers Attempted,28.5,3,2,0,0.6,6,Elite,,,1.0,Goblin | NA,OVER | NA,NA | NA
1629130,Duncan Robinson,DET,NYK,0.5,,2pm,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Two Pointers Made,28.5,3,2,0,0.6,6,Elite,,,1.0,Goblin | NA,OVER | NA,NA | NA
1629130,Duncan Robinson,DET,NYK,4.5,,fg3m,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,3-PT Made,28.5,3,2,0,0.6,6,Elite,,,1.0,Demon | NA,OVER | NA,NA | NA
1629130,Duncan Robinson,DET,NYK,3.5,,fg3m,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,3-PT Made,28.5,3,2,0,0.6,6,Elite,,,1.0,Demon | NA,OVER | NA,NA | NA
1626167,Myles Turner,MIL,IND,10.5,,fga,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,C-F,FG Attempted,28.49,3,2,0,0.6,21,Bad,,,1.0,Standard | NA,UNDER | NA,NA | NA
1626167,Myles Turner,MIL,IND,4.5,,fg3a,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,C-F,3-PT Attempted,28.49,3,2,0,0.6,21,Bad,,,1.0,Goblin | NA,OVER | NA,NA | NA
1626167,Myles Turner,MIL,IND,0.5,,steals,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,C-F,Steals,28.49,3,2,0,0.6,21,Bad,,,1.0,Standard | NA,UNDER | NA,NA | NA
203944,Julius Randle,MIN,NOP,1.5,,fg3m,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,3-PT Made,33.48,2,3,0,0.4,26,Target,,,1.0,Standard | NA,UNDER | NA,NA | NA
203944,Julius Randle,MIN,NOP,7.5,,fgm,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,FG Made,33.48,2,3,0,0.4,26,Target,,,1.0,Standard | NA,UNDER | NA,NA | NA
1629645,Kevin Porter,MIL,IND,2.5,,steals,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G-F,Steals,33.38,2,3,0,0.4,21,Bad,,,1.0,Demon | NA,OVER | NA,NA | NA
1629645,Kevin Porter,MIL,IND,0.5,,fg3m,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G-F,3-PT Made,33.38,2,3,0,0.4,21,Bad,,,1.0,Goblin | NA,OVER | NA,NA | NA
1629645,Kevin Porter,MIL,IND,9.5,,2pa,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G-F,Two Pointers Attempted,33.38,2,3,0,0.4,21,Bad,,,1.0,Demon | NA,OVER | NA,NA | NA
1629645,Kevin Porter,MIL,IND,12.5,,fga,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G-F,FG Attempted,33.38,2,3,0,0.4,21,Bad,,,1.0,Standard | NA,UNDER | NA,NA | NA
201950,Jrue Holiday,POR,MEM,11.5,,fga,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,FG Attempted,28.14,3,2,0,0.6,17,Avg,,,1.0,Standard | NA,UNDER | NA,NA | NA
201950,Jrue Holiday,POR,MEM,0.5,,steals,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Steals,28.14,3,2,0,0.6,17,Avg,,,1.0,Goblin | NA,OVER | NA,NA | NA
201950,Jrue Holiday,POR,MEM,5.5,,2pa,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Two Pointers Attempted,28.14,3,2,0,0.6,17,Avg,,,1.0,Standard | NA,UNDER | NA,NA | NA
1631105,Jalen Duren,DET,NYK,10.5,,fga,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,C,FG Attempted,27.86,3,2,0,0.6,6,Elite,,,1.0,Goblin | NA,OVER | NA,NA | NA
1631105,Jalen Duren,DET,NYK,6.5,,2pm,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,C,Two Pointers Made,27.86,3,2,0,0.6,6,Elite,,,1.0,Goblin | NA,OVER | NA,NA | NA
1631105,Jalen Duren,DET,NYK,10.5,,2pa,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,C,Two Pointers Attempted,27.86,3,2,0,0.6,6,Elite,,,1.0,Goblin | NA,OVER | NA,NA | NA
1631105,Jalen Duren,DET,NYK,6.5,,fgm,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,C,FG Made,27.86,3,2,0,0.6,6,Elite,,,1.0,Goblin | NA,OVER | NA,NA | NA
1631105,Jalen Duren,DET,NYK,0.5,,steals,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,C,Steals,27.86,3,2,0,0.6,6,Elite,,,1.0,Goblin | NA,OVER | NA,NA | NA
1628384,OG Anunoby,NYK,DET,1.5,,steals,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-G,Steals,33.05,2,3,0,0.4,3,Elite,,,1.0,Standard | NA,UNDER | NA,NA | NA
1628384,OG Anunoby,NYK,DET,2.5,,steals,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-G,Steals,33.05,2,3,0,0.4,3,Elite,,,1.0,Demon | NA,OVER | NA,NA | NA
202699,Tobias Harris,DET,NYK,0.5,,fg3m,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,3-PT Made,27.74,3,2,0,0.6,6,Elite,,,1.0,Goblin | NA,OVER | NA,NA | NA
202699,Tobias Harris,DET,NYK,7.5,,2pa,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Two Pointers Attempted,27.74,3,2,0,0.6,6,Elite,,,1.0,Demon | NA,OVER | NA,NA | NA
204456,T.J. McConnell,IND,MIL,0.5,,steals,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Steals,17.14,5,0,0,1.0,14,Avg,,,1.0,Goblin | NA,OVER | NA,NA | NA
1628381,John Collins,LAC,SAC,3.5,,fg3a,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,3-PT Attempted,27.53,3,2,0,0.6,26,Target,,,1.0,Goblin | NA,OVER | NA,NA | NA
1628381,John Collins,LAC,SAC,1.5,,fg3m,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F-C,3-PT Made,27.53,3,2,0,0.6,26,Target,,,1.0,Demon | NA,OVER | NA,NA | NA
202695,Kawhi Leonard,LAC,SAC,1.5,,steals,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Steals,32.73,2,3,0,0.4,26,Target,,,1.0,Demon | NA,OVER | NA,NA | NA
1630202,Payton Pritchard,BOS,MIA,7.5,,fg3a,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,3-PT Attempted,32.7,2,3,0,0.4,10,Good,,,1.0,Demon | NA,OVER | NA,NA | NA
1630202,Payton Pritchard,BOS,MIA,4.5,,fg3m,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,3-PT Made,32.7,2,3,0,0.4,10,Good,,,1.0,Demon | NA,OVER | NA,NA | NA
1630202,Payton Pritchard,BOS,MIA,3.5,,fg3m,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,3-PT Made,32.7,2,3,0,0.4,10,Good,,,1.0,Demon | NA,OVER | NA,NA | NA
1630202,Payton Pritchard,BOS,MIA,2.5,,fg3m,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,3-PT Made,32.7,2,3,0,0.4,10,Good,,,1.0,Standard | NA,UNDER | NA,NA | NA
1628370,Malik Monk,SAC,LAC,1.5,,2pm,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Two Pointers Made,22.17,4,1,0,0.8,23,Bad,,,1.0,Goblin | NA,OVER | NA,NA | NA
1628370,Malik Monk,SAC,LAC,0.5,,fg3m,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,3-PT Made,22.17,4,1,0,0.8,23,Bad,,,1.0,Goblin | NA,OVER | NA,NA | NA
1628370,Malik Monk,SAC,LAC,1.5,,fg3m,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,3-PT Made,22.17,4,1,0,0.8,23,Bad,,,1.0,Standard | NA,UNDER | NA,NA | NA
1642270,Donovan Clingan,POR,MEM,8.5,,fga,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,C,FG Attempted,27.32,3,2,0,0.6,17,Avg,,,1.0,Standard | NA,UNDER | NA,NA | NA
1642270,Donovan Clingan,POR,MEM,3.5,,fg3a,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,C,3-PT Attempted,27.32,3,2,0,0.6,17,Avg,,,1.0,Demon | NA,OVER | NA,NA | NA
1630183,Jaden McDaniels,MIN,NOP,3.5,,fg3m,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,3-PT Made,32.36,2,3,0,0.4,26,Target,,,1.0,Demon | NA,OVER | NA,NA | NA
1627739,Kris Dunn,LAC,SAC,0.5,,steals,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Steals,27.14,3,2,0,0.6,26,Target,,,1.0,Goblin | NA,OVER | NA,NA | NA
1627739,Kris Dunn,LAC,SAC,1.5,,2pm,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Two Pointers Made,27.14,3,2,0,0.6,26,Target,,,1.0,Goblin | NA,OVER | NA,NA | NA
1627739,Kris Dunn,LAC,SAC,3.5,,2pa,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,Two Pointers Attempted,27.14,3,2,0,0.6,26,Target,,,1.0,Standard | NA,UNDER | NA,NA | NA
1628398,Kyle Kuzma,MIL,IND,0.5,,steals,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Steals,27.0,3,2,0,0.6,21,Bad,,,1.0,Goblin | NA,OVER | NA,NA | NA
1628398,Kyle Kuzma,MIL,IND,3.5,,fg3a,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,3-PT Attempted,27.0,3,2,0,0.6,21,Bad,,,1.0,Goblin | NA,OVER | NA,NA | NA
1628398,Kyle Kuzma,MIL,IND,1.5,,fg3m,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,3-PT Made,27.0,3,2,0,0.6,21,Bad,,,1.0,Demon | NA,OVER | NA,NA | NA
1642377,Jaylen Wells,MEM,POR,1.5,,fg3m,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,3-PT Made,26.86,3,2,0,0.6,25,Target,,,1.0,Goblin | NA,OVER | NA,NA | NA
1642377,Jaylen Wells,MEM,POR,4.5,,fgm,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,FG Made,26.86,3,2,0,0.6,25,Target,,,1.0,Goblin | NA,OVER | NA,NA | NA
1642377,Jaylen Wells,MEM,POR,0.5,,steals,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,F,Steals,26.86,3,2,0,0.6,25,Target,,,1.0,Goblin | NA,OVER | NA,NA | NA
1629614,Andrew Nembhard,IND,MIL,8.5,,2pa,Standard,UNDER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G-F,Two Pointers Attempted,32.02,2,3,0,0.4,14,Avg,,,1.0,Standard | NA,UNDER | NA,NA | NA
1629614,Andrew Nembhard,IND,MIL,6.5,,fgm,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G-F,FG Made,32.02,2,3,0,0.4,14,Avg,,,1.0,Demon | NA,OVER | NA,NA | NA
1629614,Andrew Nembhard,IND,MIL,2.5,,fg3m,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G-F,3-PT Made,32.02,2,3,0,0.4,14,Avg,,,1.0,Demon | NA,OVER | NA,NA | NA
1629614,Andrew Nembhard,IND,MIL,3.5,,fg3m,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G-F,3-PT Made,32.02,2,3,0,0.4,14,Avg,,,1.0,Demon | NA,OVER | NA,NA | NA
1642920,Kobe Sanders,LAC,SAC,0.5,,fg3m,Goblin,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,3-PT Made,21.57,4,1,0,0.8,26,Target,,,1.0,Goblin | NA,OVER | NA,NA | NA
1642920,Kobe Sanders,LAC,SAC,1.5,,fg3m,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,3-PT Made,21.57,4,1,0,0.8,26,Target,,,1.0,Demon | NA,OVER | NA,NA | NA
1631157,Ryan Rollins,MIL,IND,6.5,,fg3a,Demon,OVER,B,,NA,NA,,,,,NA,VOID,NO_ACTUAL,0,G,3-PT Attempted,31.94,2,3,0,0.4,21,Bad,,,1.0,Demon | NA,OVER | NA,NA | NA
