nba_player_id,player,team,opp_team,line,actual,prop_type_norm,pick_type,bet_direction,tier,abs_edge,abs_edge_bucket,minutes_bucket,actual_minutes,_opp_def_bucket,pick_minutes_bucket,dir_minutes_bucket,min_def_bucket,allowed_dir,dir_ok,platform_ok,result,void_reason,result_sign,pos,prop_type,min_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,overall_def_rank,def_tier,edge,confidence,prop_weight
203084,Harrison Barnes,SAS,DAL,3.5,,fg3m,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,3-PT Made,28.2,1,4,0,0.2,12,Good,,,1.0
203084,Harrison Barnes,SAS,DAL,1.5,,2pm,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,Two Pointers Made,28.2,1,4,0,0.2,12,Good,,,1.0
203084,Harrison Barnes,SAS,DAL,7.5,,fga,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,F,FG Attempted,28.2,1,4,0,0.2,12,Good,,,1.0
1626164,Devin Booker,PHX,PHI,24.5,,pa,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,34.02,0,0,0,0.0,18,Avg,,,0.98
1626164,Devin Booker,PHX,PHI,26.5,,pa,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,34.02,0,0,0,0.0,18,Avg,,,0.98
1626164,Devin Booker,PHX,PHI,27.5,,pa,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,34.02,0,0,0,0.0,18,Avg,,,0.98
1626164,Devin Booker,PHX,PHI,29.5,,pa,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,34.02,0,0,0,0.0,18,Avg,,,0.98
1626164,Devin Booker,PHX,PHI,39.5,,pa,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,34.02,0,0,0,0.0,18,Avg,,,0.98
1626164,Devin Booker,PHX,PHI,34.5,,pa,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,34.02,0,0,0,0.0,18,Avg,,,0.98
1626164,Devin Booker,PHX,PHI,5.5,,ftm,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Free Throws Made,34.02,0,0,0,0.0,18,Avg,,,1.0
1626164,Devin Booker,PHX,PHI,1.5,,personal fouls,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,G,Personal Fouls,34.02,0,0,0,0.0,18,Avg,,,1.0
1626164,Devin Booker,PHX,PHI,6.5,,fta,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Free Throws Attempted,34.02,0,0,0,0.0,18,Avg,,,1.0
1626164,Devin Booker,PHX,PHI,0.5,,blocks,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Blocked Shots,34.02,0,0,0,0.0,18,Avg,,,1.0
1626164,Devin Booker,PHX,PHI,3.5,,quarters with 5+ points,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,G,Quarters with 5+ Points,34.02,0,0,0,0.0,18,Avg,,,1.0
1626164,Devin Booker,PHX,PHI,3.5,,quarters with 3+ points,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,G,Quarters with 3+ Points,34.02,0,0,0,0.0,18,Avg,,,1.0
1626164,Devin Booker,PHX,PHI,3.5,,points - 1st 3 minutes,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,G,Points - 1st 3 Minutes,34.02,0,0,0,0.0,18,Avg,,,1.0
1626164,Devin Booker,PHX,PHI,0.5,,stocks,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Blks+Stls,34.02,0,0,0,0.0,18,Avg,,,1.0
1626164,Devin Booker,PHX,PHI,0.5,,points - 1st 3 minutes,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,G,Points - 1st 3 Minutes,34.02,0,0,0,0.0,18,Avg,,,1.0
1626164,Devin Booker,PHX,PHI,1.5,,steals,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Steals,34.02,0,5,0,0.0,18,Avg,,,1.0
1626164,Devin Booker,PHX,PHI,26.5,,pr,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs,34.02,0,0,0,0.0,18,Avg,,,1.02
1626164,Devin Booker,PHX,PHI,34.5,,pr,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs,34.02,0,0,0,0.0,18,Avg,,,1.02
1626164,Devin Booker,PHX,PHI,29.5,,pr,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs,34.02,0,0,0,0.0,18,Avg,,,1.02
1626164,Devin Booker,PHX,PHI,24.5,,pr,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs,34.02,0,0,0,0.0,18,Avg,,,1.02
1626164,Devin Booker,PHX,PHI,19.5,,pr,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs,34.02,0,0,0,0.0,18,Avg,,,1.02
1626164,Devin Booker,PHX,PHI,10.5,,ra,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,34.02,0,0,0,0.0,18,Avg,,,1.03
1626164,Devin Booker,PHX,PHI,12.5,,ra,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,34.02,0,0,0,0.0,18,Avg,,,1.03
1626164,Devin Booker,PHX,PHI,11.5,,ra,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,34.02,0,0,0,0.0,18,Avg,,,1.03
1626164,Devin Booker,PHX,PHI,7.5,,ra,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,34.02,0,0,0,0.0,18,Avg,,,1.03
1626164,Devin Booker,PHX,PHI,8.5,,ra,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,34.02,0,0,0,0.0,18,Avg,,,1.03
1630578,Alperen Sengun,HOU,OKC,19.5,,pa,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Pts+Asts,33.95,0,0,0,0.0,1,Elite,,,0.98
1630578,Alperen Sengun,HOU,OKC,34.5,,pa,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Pts+Asts,33.95,0,0,0,0.0,1,Elite,,,0.98
1630578,Alperen Sengun,HOU,OKC,29.5,,pa,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Pts+Asts,33.95,0,0,0,0.0,1,Elite,,,0.98
1630578,Alperen Sengun,HOU,OKC,22.5,,pa,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Pts+Asts,33.95,0,0,0,0.0,1,Elite,,,0.98
1630578,Alperen Sengun,HOU,OKC,20.5,,pa,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Pts+Asts,33.95,0,0,0,0.0,1,Elite,,,0.98
1630578,Alperen Sengun,HOU,OKC,23.5,,pa,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Pts+Asts,33.95,0,0,0,0.0,1,Elite,,,0.98
1628370,Malik Monk,SAC,CLE,2.5,6.0,fg3m,Demon,OVER,C,,NA,NA,22.35,NA,Demon | NA,OVER | NA,NA | NA,,,,HIT,,1,G,3-PT Made,22.16,2,3,0,0.4,11,Good,,,1.0
1628370,Malik Monk,SAC,CLE,5.5,9.0,fg3a,Standard,UNDER,C,,NA,NA,22.35,NA,Standard | NA,UNDER | NA,NA | NA,,,,MISS,,-1,G,3-PT Attempted,22.16,2,3,0,0.4,11,Good,,,1.0
1628370,Malik Monk,SAC,CLE,21.0,25.4,fantasy,Standard,UNDER,C,,NA,NA,22.35,NA,Standard | NA,UNDER | NA,NA | NA,,,,MISS,,-1,G,Fantasy Score,22.16,2,3,0,0.4,11,Good,,,1.0
1628370,Malik Monk,SAC,CLE,4.5,6.0,fgm,Demon,OVER,C,,NA,NA,22.35,NA,Demon | NA,OVER | NA,NA | NA,,,,HIT,,1,G,FG Made,22.16,2,3,0,0.4,11,Good,,,1.0
1630578,Alperen Sengun,HOU,OKC,3.5,,stocks,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Blks+Stls,33.95,0,0,0,0.0,1,Elite,,,1.0
1630578,Alperen Sengun,HOU,OKC,2.5,,stocks,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Blks+Stls,33.95,0,0,0,0.0,1,Elite,,,1.0
1630578,Alperen Sengun,HOU,OKC,2.5,,personal fouls,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,C,Personal Fouls,33.95,0,0,0,0.0,1,Elite,,,1.0
1630578,Alperen Sengun,HOU,OKC,0.5,,fg3m,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,3-PT Made,33.95,0,5,0,0.0,1,Elite,,,1.0
1630578,Alperen Sengun,HOU,OKC,0.5,,points - 1st 3 minutes,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,C,Points - 1st 3 Minutes,33.95,0,0,0,0.0,1,Elite,,,1.0
1630578,Alperen Sengun,HOU,OKC,1.5,,stocks,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Blks+Stls,33.95,0,0,0,0.0,1,Elite,,,1.0
1630578,Alperen Sengun,HOU,OKC,3.5,,quarters with 3+ points,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,C,Quarters with 3+ Points,33.95,0,0,0,0.0,1,Elite,,,1.0
1630578,Alperen Sengun,HOU,OKC,3.5,,points - 1st 3 minutes,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,C,Points - 1st 3 Minutes,33.95,0,0,0,0.0,1,Elite,,,1.0
1630578,Alperen Sengun,HOU,OKC,3.5,,quarters with 5+ points,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,C,Quarters with 5+ Points,33.95,0,0,0,0.0,1,Elite,,,1.0
1630578,Alperen Sengun,HOU,OKC,2.5,,blocks,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Blocked Shots,33.95,0,0,0,0.0,1,Elite,,,1.0
1630578,Alperen Sengun,HOU,OKC,3.0,,offensive rebounds,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,C,Offensive Rebounds,33.95,0,0,0,0.0,1,Elite,,,1.0
1630578,Alperen Sengun,HOU,OKC,6.0,,defensive rebounds,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,C,Defensive Rebounds,33.95,0,0,0,0.0,1,Elite,,,1.0
1630578,Alperen Sengun,HOU,OKC,4.5,,fta,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Free Throws Attempted,33.95,0,0,0,0.0,1,Elite,,,1.0
1630578,Alperen Sengun,HOU,OKC,3.5,,ftm,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Free Throws Made,33.95,0,0,0,0.0,1,Elite,,,1.0
1630578,Alperen Sengun,HOU,OKC,4.5,,stocks,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Blks+Stls,33.95,0,0,0,0.0,1,Elite,,,1.0
1630578,Alperen Sengun,HOU,OKC,2.5,,steals,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Steals,33.95,0,5,0,0.0,1,Elite,,,1.0
1630578,Alperen Sengun,HOU,OKC,1.5,,blocks,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Blocked Shots,33.95,0,0,0,0.0,1,Elite,,,1.0
1630578,Alperen Sengun,HOU,OKC,0.5,,dunks,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,C,Dunks,33.95,0,0,0,0.0,1,Elite,,,1.0
1630578,Alperen Sengun,HOU,OKC,0.5,,blocks,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Blocked Shots,33.95,0,0,0,0.0,1,Elite,,,1.0
1630217,Desmond Bane,ORL,UTA,29.5,,pa,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,33.92,0,0,0,0.0,30,Target,,,0.98
1630217,Desmond Bane,ORL,UTA,34.5,,pa,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,33.92,0,0,0,0.0,30,Target,,,0.98
1630217,Desmond Bane,ORL,UTA,19.5,,pa,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,33.92,0,0,0,0.0,30,Target,,,0.98
1630217,Desmond Bane,ORL,UTA,24.5,,pa,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,33.92,0,0,0,0.0,30,Target,,,0.98
1630217,Desmond Bane,ORL,UTA,22.5,,pa,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,33.92,0,0,0,0.0,30,Target,,,0.98
1630578,Alperen Sengun,HOU,OKC,26.5,,pr,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Pts+Rebs,33.95,0,0,0,0.0,1,Elite,,,1.02
1630578,Alperen Sengun,HOU,OKC,24.5,,pr,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Pts+Rebs,33.95,0,0,0,0.0,1,Elite,,,1.02
1630578,Alperen Sengun,HOU,OKC,34.5,,pr,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Pts+Rebs,33.95,0,0,0,0.0,1,Elite,,,1.02
1630578,Alperen Sengun,HOU,OKC,29.5,,pr,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Pts+Rebs,33.95,0,0,0,0.0,1,Elite,,,1.02
1630578,Alperen Sengun,HOU,OKC,39.5,,pr,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Pts+Rebs,33.95,0,0,0,0.0,1,Elite,,,1.02
1630578,Alperen Sengun,HOU,OKC,27.5,,pr,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Pts+Rebs,33.95,0,0,0,0.0,1,Elite,,,1.02
1630578,Alperen Sengun,HOU,OKC,16.5,,ra,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Rebs+Asts,33.95,0,0,0,0.0,1,Elite,,,1.03
1630578,Alperen Sengun,HOU,OKC,12.5,,ra,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Rebs+Asts,33.95,0,0,0,0.0,1,Elite,,,1.03
1630578,Alperen Sengun,HOU,OKC,13.5,,ra,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Rebs+Asts,33.95,0,0,0,0.0,1,Elite,,,1.03
1630578,Alperen Sengun,HOU,OKC,17.5,,ra,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Rebs+Asts,33.95,0,0,0,0.0,1,Elite,,,1.03
1630578,Alperen Sengun,HOU,OKC,11.5,,ra,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Rebs+Asts,33.95,0,0,0,0.0,1,Elite,,,1.03
1630578,Alperen Sengun,HOU,OKC,15.5,,ra,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Rebs+Asts,33.95,0,0,0,0.0,1,Elite,,,1.03
1630578,Alperen Sengun,HOU,OKC,14.5,,ra,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,C,Rebs+Asts,33.95,0,0,0,0.0,1,Elite,,,1.03
1630217,Desmond Bane,ORL,UTA,3.5,,quarters with 3+ points,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,G,Quarters with 3+ Points,33.92,0,0,0,0.0,30,Target,,,1.0
1630217,Desmond Bane,ORL,UTA,3.5,,quarters with 5+ points,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,G,Quarters with 5+ Points,33.92,0,0,0,0.0,30,Target,,,1.0
1630217,Desmond Bane,ORL,UTA,2.5,,stocks,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Blks+Stls,33.92,0,0,0,0.0,30,Target,,,1.0
1630217,Desmond Bane,ORL,UTA,3.5,,fta,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Free Throws Attempted,33.92,0,0,0,0.0,30,Target,,,1.0
1630217,Desmond Bane,ORL,UTA,3.5,,points - 1st 3 minutes,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,G,Points - 1st 3 Minutes,33.92,0,0,0,0.0,30,Target,,,1.0
1630217,Desmond Bane,ORL,UTA,1.5,,blocks,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Blocked Shots,33.92,0,0,0,0.0,30,Target,,,1.0
1630217,Desmond Bane,ORL,UTA,0.5,,blocks,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Blocked Shots,33.92,0,0,0,0.0,30,Target,,,1.0
1630217,Desmond Bane,ORL,UTA,2.5,,personal fouls,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,G,Personal Fouls,33.92,0,0,0,0.0,30,Target,,,1.0
1630217,Desmond Bane,ORL,UTA,29.5,,pr,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs,33.92,0,0,0,0.0,30,Target,,,1.02
1630217,Desmond Bane,ORL,UTA,19.5,,pr,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs,33.92,0,0,0,0.0,30,Target,,,1.02
1630217,Desmond Bane,ORL,UTA,34.5,,pr,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs,33.92,0,0,0,0.0,30,Target,,,1.02
1630217,Desmond Bane,ORL,UTA,24.0,,pr,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs,33.92,0,0,0,0.0,30,Target,,,1.02
1630700,Dyson Daniels,ATL,CHA,14.5,,pa,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,33.88,0,0,0,0.0,14,Avg,,,0.98
1630700,Dyson Daniels,ATL,CHA,15.5,,pa,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,33.88,0,0,0,0.0,14,Avg,,,0.98
1630700,Dyson Daniels,ATL,CHA,17.5,,pa,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,33.88,0,0,0,0.0,14,Avg,,,0.98
1630700,Dyson Daniels,ATL,CHA,19.5,,pa,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,33.88,0,0,0,0.0,14,Avg,,,0.98
1630700,Dyson Daniels,ATL,CHA,16.5,,pa,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,33.88,0,0,0,0.0,14,Avg,,,0.98
1630700,Dyson Daniels,ATL,CHA,24.5,,pa,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Pts+Asts,33.88,0,0,0,0.0,14,Avg,,,0.98
201950,Jrue Holiday,POR,MEM,1.5,1.0,fg3m,Goblin,OVER,C,,NA,NA,24.95,NA,Goblin | NA,OVER | NA,NA | NA,,,,MISS,,-1,G,3-PT Made,28.0,1,4,0,0.2,17,Avg,,,1.0
201950,Jrue Holiday,POR,MEM,5.5,4.0,fg3a,Standard,UNDER,C,,NA,NA,24.95,NA,Standard | NA,UNDER | NA,NA | NA,,,,HIT,,1,G,3-PT Attempted,28.0,1,4,0,0.2,17,Avg,,,1.0
201950,Jrue Holiday,POR,MEM,2.5,1.0,fg3m,Demon,OVER,C,,NA,NA,24.95,NA,Demon | NA,OVER | NA,NA | NA,,,,MISS,,-1,G,3-PT Made,28.0,1,4,0,0.2,17,Avg,,,1.0
1630217,Desmond Bane,ORL,UTA,10.5,,ra,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,33.92,0,0,0,0.0,30,Target,,,1.03
1630217,Desmond Bane,ORL,UTA,8.5,,ra,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,33.92,0,0,0,0.0,30,Target,,,1.03
1630217,Desmond Bane,ORL,UTA,7.5,,ra,Goblin,OVER,C,,NA,NA,,NA,Goblin | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,33.92,0,0,0,0.0,30,Target,,,1.03
1630217,Desmond Bane,ORL,UTA,11.5,,ra,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,33.92,0,0,0,0.0,30,Target,,,1.03
1630217,Desmond Bane,ORL,UTA,9.5,,ra,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Rebs+Asts,33.92,0,0,0,0.0,30,Target,,,1.03
1630700,Dyson Daniels,ATL,CHA,0.5,,ftm,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Free Throws Made,33.88,0,0,0,0.0,14,Avg,,,1.0
1630700,Dyson Daniels,ATL,CHA,2.5,,stocks,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Blks+Stls,33.88,0,0,0,0.0,14,Avg,,,1.0
1630700,Dyson Daniels,ATL,CHA,0.5,,dunks,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,G,Dunks,33.88,0,0,0,0.0,14,Avg,,,1.0
1630700,Dyson Daniels,ATL,CHA,0.5,,points - 1st 3 minutes,Demon,OVER,C,,NA,NA,,NA,Demon | NA,OVER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,G,Points - 1st 3 Minutes,33.88,0,0,0,0.0,14,Avg,,,1.0
1630700,Dyson Daniels,ATL,CHA,4.0,,defensive rebounds,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,UNMAPPED_PROP,0,G,Defensive Rebounds,33.88,0,0,0,0.0,14,Avg,,,1.0
1630700,Dyson Daniels,ATL,CHA,0.5,,fta,Standard,UNDER,C,,NA,NA,,NA,Standard | NA,UNDER | NA,NA | NA,,,,VOID,NO_ACTUAL,0,G,Free Throws Attempted,33.88,0,0,0,0.0,14,Avg,,,1.0
