projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,avg_L5,avg_L10,avg_L20,avg_season,games_played,fantasy_score_avg_L5,fantasy_score_avg_L10,fantasy_score_avg_L20,fantasy_score_avg_season,toi_avg_L10,toi_avg_season,last1_time_on_ice,last2_time_on_ice,last3_time_on_ice,last1_fantasy_score,last2_fantasy_score,last3_fantasy_score,last1_faceoffs_won,last2_faceoffs_won,last3_faceoffs_won,last1_shots_on_goal_(combo),last2_shots_on_goal_(combo),last3_shots_on_goal_(combo),last1_hits,last2_hits,last3_hits,last1_goalie_saves,last2_goalie_saves,last3_goalie_saves,last1_shots_on_goal,last2_shots_on_goal,last3_shots_on_goal,last1_blocked_shots,last2_blocked_shots,last3_blocked_shots,last1_points,last2_points,last3_points,last1_goals_allowed,last2_goals_allowed,last3_goals_allowed,last1_assists,last2_assists,last3_assists,last1_power_play_points,last2_power_play_points,last3_power_play_points,last1_goals,last2_goals,last3_goals,last1_plus/minus,last2_plus/minus,last3_plus/minus
10428691,268288,JJ Peterka,UTA,F,Shots On Goal,2.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,shots_on_goal,SKATER,CHI,0,8482175,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,2.0,2.4,2.2,2.4,30,10.8,10.3,10.05,10.7,17.18,18.536,,,,16.0,6.0,5.0,,,,,,,,,,,,,2,4,0,,,,,,,,,,,,,,,,,,,,,
10428698,216053,Lawson Crouse,UTA,F,Shots On Goal,2.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,shots_on_goal,SKATER,CHI,0,8478474,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,1.2,1.2,1.4,1.7,30,3.4,3.9,3.4,4.217,11.933,12.802,,,,1.5,1.5,0.0,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,
10428703,220958,Logan Cooley,UTA,F,Shots On Goal,2.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,shots_on_goal,SKATER,CHI,0,8483431,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,2.4,2.2,2.1,2.167,30,14.4,10.0,8.85,8.35,17.484,18.381,,,,4.5,19.5,19.5,,,,,,,,,,,,,3,1,1,,,,,,,,,,,,,,,,,,,,,
10428708,267615,Sam Rinzel,CHI,D,Shots On Goal,2.5,demon,False,UTA,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,shots_on_goal,SKATER,UTA,1,8483506,2.746,0.0,0.0,3.19,0.0,0.0,63,3,ELITE,2.2,2.444,2.444,2.444,9,7.3,6.444,6.444,6.444,23.362,23.362,,,,8.0,11.0,6.5,,,,,,,,,,,,,2,4,1,,,,,,,,,,,,,,,,,,,,,
10428713,216400,Tyler Bertuzzi,CHI,F,Shots On Goal,2.5,demon,False,UTA,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,shots_on_goal,SKATER,UTA,1,8477479,2.746,0.0,0.0,3.19,0.0,0.0,63,3,ELITE,1.2,1.5,1.4,1.433,30,7.0,5.65,6.0,5.75,15.459,15.589,,,,5.0,12.5,5.0,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,,,,,
10431026,223987,Louis Crevier,CHI,D,Blocked Shots,2.5,demon,False,UTA,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,blocked_shots,SKATER,UTA,1,8481806,2.746,0.0,0.0,3.19,0.0,0.0,63,3,ELITE,0.0,0.0,0.0,0.0,30,0.6,0.75,2.4,2.0,14.636,17.257,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,
10416763,218280,Clayton Keller,UTA,F,Shots On Goal,1.5,goblin,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,shots_on_goal,SKATER,CHI,0,8479343,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,3.0,2.8,2.65,2.933,30,14.9,12.0,10.175,11.267,17.991,19.156,,,,11.0,33.5,4.5,,,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,,,,,,,
10416802,218265,Mikhail Sergachev,UTA,D,Shots On Goal,1.5,goblin,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,shots_on_goal,SKATER,CHI,0,8479410,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,2.2,2.0,1.7,1.8,30,8.9,7.6,6.65,6.967,24.103,24.126,,,,9.5,3.0,8.0,,,,,,,,,,,,,3,2,2,,,,,,,,,,,,,,,,,,,,,
10416809,215671,Nick Schmaltz,UTA,F,Shots On Goal,1.5,goblin,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,shots_on_goal,SKATER,CHI,0,8477951,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,2.4,2.4,2.7,2.5,30,9.4,7.5,8.85,8.317,16.187,18.034,,,,6.5,12.5,14.0,,,,,,,,,,,,,1,3,4,,,,,,,,,,,,,,,,,,,,,
10428591,215510,Barrett Hayton,UTA,F,Points,1.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,points,SKATER,CHI,0,8480849,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,0.6,0.7,0.55,0.633,30,6.6,7.4,6.425,7.267,16.063,17.111,,,,1.5,5.0,16.0,,,,,,,,,,,,,,,,,,,0,1,2,,,,,,,,,,,,,,,
10428593,215510,Barrett Hayton,UTA,F,Shots On Goal,1.5,goblin,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,shots_on_goal,SKATER,CHI,0,8480849,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,2.0,2.0,2.05,2.2,30,6.6,7.4,6.425,7.267,16.063,17.111,,,,1.5,5.0,16.0,,,,,,,,,,,,,1,0,2,,,,,,,,,,,,,,,,,,,,,
10428596,218280,Clayton Keller,UTA,F,Points,1.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,points,SKATER,CHI,0,8479343,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,1.6,1.2,1.0,1.133,30,14.9,12.0,10.175,11.267,17.991,19.156,,,,11.0,33.5,4.5,,,,,,,,,,,,,,,,,,,1,4,0,,,,,,,,,,,,,,,
10428600,218572,Connor Bedard,CHI,F,Points,1.5,demon,False,UTA,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,points,SKATER,UTA,1,8484144,2.746,0.0,0.0,3.19,0.0,0.0,63,3,ELITE,1.4,1.1,0.9,0.733,30,12.4,10.0,9.45,8.067,20.655,20.659,,,,27.0,5.0,17.5,,,,,,,,,,,,,,,,,,,3,1,2,,,,,,,,,,,,,,,
10428604,218263,Dylan Guenther,UTA,F,Points,1.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,points,SKATER,CHI,0,8482699,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,1.4,1.0,0.75,0.867,30,12.7,9.05,9.375,10.733,17.939,17.971,,,,1.5,8.0,14.5,,,,,,,,,,,,,,,,,,,0,1,2,,,,,,,,,,,,,,,
10428607,230314,Frank Nazar,CHI,F,Points,1.5,demon,False,UTA,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,points,SKATER,UTA,1,8483493,2.746,0.0,0.0,3.19,0.0,0.0,63,3,ELITE,1.0,0.9,0.6,0.6,30,9.8,9.75,7.35,7.0,17.205,16.843,,,,9.5,16.0,20.5,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,,,,
10428609,230314,Frank Nazar,CHI,F,Shots On Goal,1.5,goblin,False,UTA,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,shots_on_goal,SKATER,UTA,1,8483493,2.746,0.0,0.0,3.19,0.0,0.0,63,3,ELITE,2.0,2.5,2.1,2.067,30,9.8,9.75,7.35,7.0,17.205,16.843,,,,9.5,16.0,20.5,,,,,,,,,,,,,1,2,5,,,,,,,,,,,,,,,,,,,,,
10428613,268288,JJ Peterka,UTA,F,Points,1.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,points,SKATER,CHI,0,8482175,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,1.2,1.1,1.05,1.1,30,10.8,10.3,10.05,10.7,17.18,18.536,,,,16.0,6.0,5.0,,,,,,,,,,,,,,,,,,,2,0,1,,,,,,,,,,,,,,,
10428615,268288,JJ Peterka,UTA,F,Shots On Goal,1.5,goblin,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,shots_on_goal,SKATER,CHI,0,8482175,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,2.0,2.4,2.2,2.4,30,10.8,10.3,10.05,10.7,17.18,18.536,,,,16.0,6.0,5.0,,,,,,,,,,,,,2,4,0,,,,,,,,,,,,,,,,,,,,,
10428622,216053,Lawson Crouse,UTA,F,Points,1.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,points,SKATER,CHI,0,8478474,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,0.2,0.3,0.2,0.233,30,3.4,3.9,3.4,4.217,11.933,12.802,,,,1.5,1.5,0.0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
10428623,216053,Lawson Crouse,UTA,F,Shots On Goal,1.5,standard,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,shots_on_goal,SKATER,CHI,0,8478474,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,1.2,1.2,1.4,1.7,30,3.4,3.9,3.4,4.217,11.933,12.802,,,,1.5,1.5,0.0,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,
10428626,220958,Logan Cooley,UTA,F,Points,1.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,points,SKATER,CHI,0,8483431,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,1.8,1.1,0.9,0.8,30,14.4,10.0,8.85,8.35,17.484,18.381,,,,4.5,19.5,19.5,,,,,,,,,,,,,,,,,,,0,3,3,,,,,,,,,,,,,,,
10428628,220958,Logan Cooley,UTA,F,Shots On Goal,1.5,standard,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,shots_on_goal,SKATER,CHI,0,8483431,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,2.4,2.2,2.1,2.167,30,14.4,10.0,8.85,8.35,17.484,18.381,,,,4.5,19.5,19.5,,,,,,,,,,,,,3,1,1,,,,,,,,,,,,,,,,,,,,,
10428629,223987,Louis Crevier,CHI,D,Blocked Shots,1.5,demon,False,UTA,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,blocked_shots,SKATER,UTA,1,8481806,2.746,0.0,0.0,3.19,0.0,0.0,63,3,ELITE,0.0,0.0,0.0,0.0,30,0.6,0.75,2.4,2.0,14.636,17.257,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,
10428636,215671,Nick Schmaltz,UTA,F,Points,1.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,points,SKATER,CHI,0,8477951,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,0.8,0.6,0.75,0.733,30,9.4,7.5,8.85,8.317,16.187,18.034,,,,6.5,12.5,14.0,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,
10428642,216151,Teuvo Teravainen,CHI,F,Points,1.5,demon,False,UTA,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,points,SKATER,UTA,1,8476882,2.746,0.0,0.0,3.19,0.0,0.0,63,3,ELITE,0.2,0.2,0.45,0.8,30,3.1,2.35,3.6,6.1,17.466,17.764,,,,0.0,8.0,1.5,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,
10428645,216400,Tyler Bertuzzi,CHI,F,Points,1.5,demon,False,UTA,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,points,SKATER,UTA,1,8477479,2.746,0.0,0.0,3.19,0.0,0.0,63,3,ELITE,0.8,0.5,0.6,0.6,30,7.0,5.65,6.0,5.75,15.459,15.589,,,,5.0,12.5,5.0,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,
10428647,216400,Tyler Bertuzzi,CHI,F,Shots On Goal,1.5,goblin,False,UTA,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,shots_on_goal,SKATER,UTA,1,8477479,2.746,0.0,0.0,3.19,0.0,0.0,63,3,ELITE,1.2,1.5,1.4,1.433,30,7.0,5.65,6.0,5.75,15.459,15.589,,,,5.0,12.5,5.0,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,,,,,
10429656,218280,Clayton Keller,UTA,F,Assists,1.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,assists,SKATER,CHI,0,8479343,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,0.8,0.6,0.6,0.733,30,14.9,12.0,10.175,11.267,17.991,19.156,,,,11.0,33.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,
10429660,218572,Connor Bedard,CHI,F,Assists,1.5,demon,False,UTA,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,assists,SKATER,UTA,1,8484144,2.746,0.0,0.0,3.19,0.0,0.0,63,3,ELITE,0.8,0.8,0.55,0.467,30,12.4,10.0,9.45,8.067,20.655,20.659,,,,27.0,5.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,
10429664,218263,Dylan Guenther,UTA,F,Assists,1.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,assists,SKATER,CHI,0,8482699,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,1.2,0.9,0.55,0.5,30,12.7,9.05,9.375,10.733,17.939,17.971,,,,1.5,8.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,,,,,,,,,
10429680,215671,Nick Schmaltz,UTA,F,Assists,1.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,assists,SKATER,CHI,0,8477951,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,0.2,0.3,0.4,0.433,30,9.4,7.5,8.85,8.317,16.187,18.034,,,,6.5,12.5,14.0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,
10430458,267614,Andre Burakovsky,CHI,F,Shots On Goal,1.5,demon,False,UTA,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,shots_on_goal,SKATER,UTA,1,8477444,2.746,0.0,0.0,3.19,0.0,0.0,63,3,ELITE,1.0,1.4,1.1,1.367,30,3.5,7.5,6.0,5.817,14.019,13.894,,,,5.0,3.0,0.0,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,,,,,
10431405,267615,Sam Rinzel,CHI,D,Shots On Goal,1.5,goblin,False,UTA,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,shots_on_goal,SKATER,UTA,1,8483506,2.746,0.0,0.0,3.19,0.0,0.0,63,3,ELITE,2.2,2.444,2.444,2.444,9,7.3,6.444,6.444,6.444,23.362,23.362,,,,8.0,11.0,6.5,,,,,,,,,,,,,2,4,1,,,,,,,,,,,,,,,,,,,,,
10432017,218265,Mikhail Sergachev,UTA,D,Points,1.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,points,SKATER,CHI,0,8479410,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,1.0,0.8,0.7,0.733,30,8.9,7.6,6.65,6.967,24.103,24.126,,,,9.5,3.0,8.0,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,
10432047,218265,Mikhail Sergachev,UTA,D,Assists,1.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,assists,SKATER,CHI,0,8479410,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,0.8,0.6,0.5,0.533,30,8.9,7.6,6.65,6.967,24.103,24.126,,,,9.5,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,
10415444,267614,Andre Burakovsky,CHI,F,Goals,0.5,demon,False,UTA,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,goals,SKATER,UTA,1,8477444,2.746,0.0,0.0,3.19,0.0,0.0,63,3,ELITE,0.0,0.3,0.2,0.2,30,3.5,7.5,6.0,5.817,14.019,13.894,,,,5.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10415445,215510,Barrett Hayton,UTA,F,Goals,0.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,goals,SKATER,CHI,0,8480849,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,0.2,0.3,0.2,0.267,30,6.6,7.4,6.425,7.267,16.063,17.111,,,,1.5,5.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,
10415447,218280,Clayton Keller,UTA,F,Goals,0.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,goals,SKATER,CHI,0,8479343,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,0.8,0.6,0.4,0.4,30,14.9,12.0,10.175,11.267,17.991,19.156,,,,11.0,33.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,
10415448,218572,Connor Bedard,CHI,F,Goals,0.5,demon,False,UTA,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,goals,SKATER,UTA,1,8484144,2.746,0.0,0.0,3.19,0.0,0.0,63,3,ELITE,0.6,0.3,0.35,0.267,30,12.4,10.0,9.45,8.067,20.655,20.659,,,,27.0,5.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,
10415449,218263,Dylan Guenther,UTA,F,Goals,0.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,goals,SKATER,CHI,0,8482699,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,0.2,0.1,0.2,0.367,30,12.7,9.05,9.375,10.733,17.939,17.971,,,,1.5,8.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10415450,230314,Frank Nazar,CHI,F,Goals,0.5,demon,False,UTA,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,goals,SKATER,UTA,1,8483493,2.746,0.0,0.0,3.19,0.0,0.0,63,3,ELITE,0.6,0.5,0.4,0.3,30,9.8,9.75,7.35,7.0,17.205,16.843,,,,9.5,16.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,
10415451,226252,Ilya Mikheyev,CHI,F,Goals,0.5,demon,False,UTA,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,goals,SKATER,UTA,1,8481624,2.746,0.0,0.0,3.19,0.0,0.0,63,3,ELITE,0.0,0.3,0.4,0.367,30,2.4,6.25,6.875,7.217,17.584,16.874,,,,1.5,4.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10415452,268288,JJ Peterka,UTA,F,Goals,0.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,goals,SKATER,CHI,0,8482175,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,0.6,0.4,0.5,0.533,30,10.8,10.3,10.05,10.7,17.18,18.536,,,,16.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
10415453,218308,Jack McBain,UTA,F,Goals,0.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,goals,SKATER,CHI,0,8480855,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,0.0,0.1,0.1,0.1,30,5.7,4.6,4.35,4.1,14.171,13.899,,,,1.5,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10415454,268546,Kailer Yamamoto,UTA,F,Goals,0.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,goals,SKATER,CHI,0,8479977,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,0.2,0.2,0.167,0.167,12,4.3,3.9,3.375,3.375,12.407,12.113,,,,0.0,1.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10415455,268547,Kevin Stenlund,UTA,F,Goals,0.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,goals,SKATER,CHI,0,8478831,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,0.2,0.3,0.3,0.233,30,6.7,7.75,6.175,5.25,15.801,14.672,,,,3.0,16.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
10415456,267618,Landon Slaggert,CHI,F,Goals,0.5,demon,False,UTA,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,goals,SKATER,UTA,1,8482172,2.746,0.0,0.0,3.19,0.0,0.0,63,3,ELITE,0.0,0.0,0.0,0.0,30,1.6,2.4,2.025,1.917,11.542,12.34,,,,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10415457,216053,Lawson Crouse,UTA,F,Goals,0.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,goals,SKATER,CHI,0,8478474,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,0.2,0.2,0.1,0.167,30,3.4,3.9,3.4,4.217,11.933,12.802,,,,1.5,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10415459,220958,Logan Cooley,UTA,F,Goals,0.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,goals,SKATER,CHI,0,8483431,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,0.6,0.4,0.4,0.367,30,14.4,10.0,8.85,8.35,17.484,18.381,,,,4.5,19.5,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,
10415460,269201,Matt Grzelcyk,CHI,D,Goals,0.5,demon,False,UTA,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,goals,SKATER,UTA,1,8476891,2.746,0.0,0.0,3.19,0.0,0.0,63,3,ELITE,0.0,0.0,0.0,0.0,30,5.8,6.05,4.175,3.883,22.058,21.303,,,,11.5,1.5,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10415461,268548,Michael Carcone,UTA,F,Goals,0.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,goals,SKATER,CHI,0,8479619,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,0.2,0.2,0.15,0.133,30,3.8,5.25,4.275,4.1,10.778,11.75,,,,11.0,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
10415462,218265,Mikhail Sergachev,UTA,D,Goals,0.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,goals,SKATER,CHI,0,8479410,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,0.2,0.2,0.2,0.2,30,8.9,7.6,6.65,6.967,24.103,24.126,,,,9.5,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10415463,270012,Nate Schmidt,UTA,D,Goals,0.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,goals,SKATER,CHI,0,8477220,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,0.0,0.0,0.0,0.033,30,3.1,2.3,2.575,2.833,19.229,16.939,,,,1.5,4.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10415464,215671,Nick Schmaltz,UTA,F,Goals,0.5,demon,False,CHI,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,goals,SKATER,CHI,0,8477951,3.254,0.0,0.0,2.683,0.0,0.0,63,23,AVERAGE,0.6,0.3,0.35,0.3,30,9.4,7.5,8.85,8.317,16.187,18.034,,,,6.5,12.5,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,
10415466,172023,Ryan Donato,CHI,F,Goals,0.5,demon,False,UTA,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,goals,SKATER,UTA,1,8477987,2.746,0.0,0.0,3.19,0.0,0.0,63,3,ELITE,0.4,0.6,0.4,0.533,30,7.5,8.3,8.65,10.533,18.634,18.838,,,,6.5,4.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,
10415467,267760,Ryan Greene,CHI,F,Goals,0.5,demon,False,UTA,UTA,CHI,2026-03-09T20:30:00.000-04:00,134715,2026-03-09T19:11:56Z,goals,SKATER,UTA,1,8483450,2.746,0.0,0.0,3.19,0.0,0.0,63,3,ELITE,0.0,0.0,0.0,0.0,2,0.75,0.75,0.75,0.75,13.2,13.2,,,,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
