projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,hit_rate_over_L5,over_L5,under_L5,sample_L5,hit_rate_over_L10,over_L10,under_L10,sample_L10,hit_rate_over_L20,over_L20,under_L20,sample_L20,hit_rate_over_season,sample_season,composite_hit_rate,recommended_side,edge,position_code,position_group,scoring_tier,pp_tier,pts_per_game,goals_per_game,pp_pts_per_game,toi_per_game_api
10497620,219643,Jakob Chychrun,WSH,D,Goals,0.5,demon,False,BUF,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,goals,SKATER,BUF,0,8479345,3.016,0.0,0.0,3.516,0.0,0.0,64.0,14.0,SOLID,0,0,0,0,0,1,0,,,,0,0.143,0.143,,,,,,,,,OK,0.2,1,4,5,0.3,3,7,10,0.25,5,15,20,0.2333,30,0.2458,OVER,-0.2542,D,D,SECONDARY,PP_REGULAR,0.781,0.344,0.219,23.78
10497621,220168,Jason Zucker,BUF,F,Goals,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,goals,SKATER,WSH,1,8475722,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,1,2,1,0,1,0,0,0,,,1,0.625,0.625,,,,,,,,,OK,0.6,3,2,5,0.5,5,5,10,0.35,7,13,20,0.3667,30,0.5042,OVER,0.0042,L,F,SECONDARY,PP_REGULAR,0.783,0.435,0.304,15.67
10497622,268183,Josh Doan,BUF,F,Goals,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,goals,SKATER,WSH,1,8482659,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,0,2,1,0,0,0,0,0,,,0.6,0.375,0.375,,,,,,,,,OK,0.4,2,3,5,0.4,4,6,10,0.3,6,14,20,0.3333,30,0.3783,OVER,-0.1217,R,F,SECONDARY,PP_REGULAR,0.677,0.323,0.262,16.17
10497623,230933,Josh Norris,BUF,F,Goals,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,goals,SKATER,WSH,1,8480064,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,0,0,0,1,0,2,0,0,,,0.2,0.375,0.375,,,,,,,,,OK,0.4,2,3,5,0.3,3,7,10,0.3,6,14,20,0.2692,26,0.3369,OVER,-0.1631,C,F,SECONDARY,PP_REGULAR,0.852,0.333,0.259,16.0
10497624,267673,Justin Sourdif,WSH,F,Goals,0.5,demon,False,BUF,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,goals,SKATER,BUF,0,8482088,3.016,0.0,0.0,3.516,0.0,0.0,64.0,14.0,SOLID,0,1,0,0,0,0,0,,,,0.2,0.143,0.143,,,,,,,,,OK,0.0,0,5,5,0.1,1,9,10,0.25,5,15,20,0.2,30,0.0925,OVER,-0.4075,C,F,DEPTH,NO_PP,0.468,0.21,0.032,14.57
10497625,92038,Mattias Samuelsson,BUF,D,Goals,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,goals,SKATER,WSH,1,8480807,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,0,0,0,1,0,0,0,0,,,0.2,0.125,0.125,,,,,,,,,OK,0.2,1,4,5,0.2,2,8,10,0.2,4,16,20,0.2,30,0.2,OVER,-0.3,D,D,SECONDARY,NO_PP,0.571,0.19,0.0,23.15
10497626,272058,Noah Ostlund,BUF,F,Goals,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,goals,SKATER,WSH,1,8483500,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.0,0,10,10,0.1,2,18,20,0.1333,30,0.0283,OVER,-0.4717,C,F,DEPTH,PP_OCC,0.453,0.189,0.094,13.8
10497627,92131,Owen Power,BUF,D,Goals,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,goals,SKATER,WSH,1,8482671,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,0,0,0,1,1,0,0,0,,,0.4,0.25,0.25,,,,,,,,,OK,0.4,2,3,5,0.2,2,8,10,0.15,3,17,20,0.1,30,0.2625,OVER,-0.2375,D,D,DEPTH,NO_PP,0.344,0.094,0.0,21.8
10497628,175663,Peyton Krebs,BUF,F,Goals,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,goals,SKATER,WSH,1,8481522,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,0,0,0,0,0,0,1,1,,,0,0.25,0.25,,,,,,,,,OK,0.0,0,5,5,0.3,3,7,10,0.3,6,14,20,0.3,30,0.18,OVER,-0.32,C,F,DEPTH,NO_PP,0.462,0.138,0.015,13.65
10497629,218574,Pierre-Luc Dubois,WSH,F,Goals,0.5,demon,False,BUF,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,goals,SKATER,BUF,0,8479400,3.016,0.0,0.0,3.516,0.0,0.0,64.0,14.0,SOLID,0,0,0,1,0,2,0,,,,0.2,0.429,0.429,,,,,,,,,OK,0.4,2,3,5,0.3,3,7,10,0.25,3,9,12,0.25,12,0.3275,OVER,-0.1725,C,F,DEPTH,PP_REGULAR,0.5,0.286,0.214,16.87
10497630,218218,Rasmus Dahlin,BUF,D,Goals,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,goals,SKATER,WSH,1,8480839,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,0,1,0,0,0,1,0,0,,,0.2,0.25,0.25,,,,,,,,,OK,0.4,2,3,5,0.2,2,8,10,0.3,6,14,20,0.2333,30,0.2983,OVER,-0.2017,D,D,ELITE,PP_REGULAR,0.984,0.213,0.328,24.48
10497631,233970,Ryan Leonard,WSH,F,Goals,0.5,demon,False,BUF,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,goals,SKATER,BUF,0,8484186,3.016,0.0,0.0,3.516,0.0,0.0,64.0,14.0,SOLID,1,1,0,1,0,0,0,,,,0.6,0.429,0.429,,,,,,,,,OK,0.2,1,4,5,0.1,1,9,10,0.1,2,18,20,0.1667,30,0.1467,OVER,-0.3533,R,F,SECONDARY,PP_OCC,0.576,0.22,0.186,14.5
10497632,215149,Ryan McLeod,BUF,F,Goals,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,goals,SKATER,WSH,1,8480802,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,0,0,0,1,0,0,0,0,,,0.2,0.125,0.125,,,,,,,,,OK,0.2,1,4,5,0.1,1,9,10,0.15,3,17,20,0.2,30,0.1575,OVER,-0.3425,C,F,SECONDARY,PP_OCC,0.738,0.185,0.092,17.78
10497633,305143,Sam Carrick,BUF,F,Goals,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,goals,SKATER,WSH,1,8475842,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,0,1,0,0,0,1,,,,,0.2,0.333,0.333,,,,,,,,,OK,0.4,2,3,5,0.2,2,8,10,0.2,4,16,20,0.1333,30,0.2733,OVER,-0.2267,C,F,DEPTH,NO_PP,0.333,0.333,0.0,9.5
10497635,218567,Tom Wilson,WSH,F,Goals,0.5,demon,False,BUF,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,goals,SKATER,BUF,0,8476880,3.016,0.0,0.0,3.516,0.0,0.0,64.0,14.0,SOLID,0,1,0,0,0,0,,,,,0.2,0.167,0.167,,,,,,,,,OK,0.2,1,4,5,0.1,1,9,10,0.2,4,16,20,0.2667,30,0.1717,OVER,-0.3283,R,F,SECONDARY,PP_OCC,0.893,0.429,0.196,19.53
10497636,180709,Zach Benson,BUF,F,Goals,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,goals,SKATER,WSH,1,8484145,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,0,0,0,0,0,0,,,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.1,1,9,10,0.15,3,17,20,0.2333,30,0.0808,OVER,-0.4192,L,F,SECONDARY,PP_OCC,0.583,0.146,0.104,16.03
10500956,305142,Logan Stanley,BUF,D,Goals,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,goals,SKATER,WSH,1,8479378,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,0,0,0,0,0,,,,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.1,1,9,10,0.1,2,18,20,0.1667,30,0.0667,OVER,-0.4333,D,D,SHUTDOWN,NO_PP,0.0,0.0,0.0,15.85
10514431,218565,Alex Ovechkin,WSH,F,Assists,0.5,demon,False,BUF,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,assists,SKATER,BUF,0,8471214,3.016,0.0,0.0,3.516,0.0,0.0,64.0,14.0,SOLID,1,0,0,0,0,0,0,,,,0.2,0.143,0.143,,,,,,,,,OK,0.0,0,5,5,0.3,3,7,10,0.35,7,13,20,0.3,30,0.1875,OVER,-0.3125,L,F,SECONDARY,PP_REGULAR,0.773,0.364,0.242,17.73
10514433,218565,Alex Ovechkin,WSH,F,Points,0.5,standard,False,BUF,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,points,SKATER,BUF,0,8471214,3.016,0.0,0.0,3.516,0.0,0.0,64.0,14.0,SOLID,1,0,0,0,2,0,0,,,,0.6,0.429,0.429,,,,,,,,,OK,0.2,1,4,5,0.4,4,6,10,0.55,11,9,20,0.5,30,0.3525,UNDER,0.1475,L,F,SECONDARY,PP_REGULAR,0.773,0.364,0.242,17.73
10514434,218565,Alex Ovechkin,WSH,F,Power Play Points,0.5,demon,False,BUF,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,power_play_points,SKATER,BUF,0,8471214,3.016,0.0,0.0,3.516,0.0,0.0,64.0,14.0,SOLID,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.1,2,18,20,0.0667,30,0.0217,OVER,-0.4783,L,F,SECONDARY,PP_REGULAR,0.773,0.364,0.242,17.73
10514435,218653,Alex Tuch,BUF,F,Assists,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,assists,SKATER,WSH,1,8477949,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,0,0,1,0,1,0,1,0,,,0.4,0.375,0.375,,,,,,,,,OK,0.4,2,3,5,0.4,4,6,10,0.35,7,13,20,0.3667,30,0.3892,OVER,-0.1108,R,F,SECONDARY,PP_OCC,0.891,0.438,0.141,18.8
10514436,218653,Alex Tuch,BUF,F,Points,0.5,goblin,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,points,SKATER,WSH,1,8477949,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,1,2,1,1,1,1,2,0,,,1.2,1.125,1.125,,,,,,,,,OK,1.0,5,0,5,0.7,7,3,10,0.75,15,5,20,0.7333,30,0.8308,OVER,0.3308,R,F,SECONDARY,PP_OCC,0.891,0.438,0.141,18.8
10514437,218653,Alex Tuch,BUF,F,Power Play Points,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,power_play_points,SKATER,WSH,1,8477949,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.4,2,3,5,0.3,3,7,10,0.25,5,15,20,0.1667,30,0.3192,OVER,-0.1808,R,F,SECONDARY,PP_OCC,0.891,0.438,0.141,18.8
10514438,184753,Aliaksei Protas,WSH,F,Assists,0.5,demon,False,BUF,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,assists,SKATER,BUF,0,8481656,3.016,0.0,0.0,3.516,0.0,0.0,64.0,14.0,SOLID,0,1,0,0,2,1,,,,,0.6,0.667,0.667,,,,,,,,,OK,0.4,2,3,5,0.4,4,6,10,0.25,5,15,20,0.3,30,0.3675,OVER,-0.1325,L,F,SECONDARY,NO_PP,0.71,0.339,0.016,18.37
10514439,184753,Aliaksei Protas,WSH,F,Points,0.5,demon,False,BUF,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,points,SKATER,BUF,0,8481656,3.016,0.0,0.0,3.516,0.0,0.0,64.0,14.0,SOLID,0,1,1,0,2,2,,,,,0.8,1,1,,,,,,,,,OK,0.6,3,2,5,0.6,6,4,10,0.5,10,10,20,0.5333,30,0.5783,OVER,0.0783,L,F,SECONDARY,NO_PP,0.71,0.339,0.016,18.37
10514441,192709,Bowen Byram,BUF,D,Assists,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,assists,SKATER,WSH,1,8481524,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,0,3,0,1,0,1,1,1,,,0.8,0.875,0.875,,,,,,,,,OK,0.6,3,2,5,0.6,6,4,10,0.4,8,12,20,0.5,30,0.56,OVER,0.06,D,D,DEPTH,PP_OCC,0.538,0.154,0.108,22.5
10514442,192709,Bowen Byram,BUF,D,Points,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,points,SKATER,WSH,1,8481524,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,0,3,0,1,0,1,1,1,,,0.8,0.875,0.875,,,,,,,,,OK,0.6,3,2,5,0.6,6,4,10,0.4,8,12,20,0.5333,30,0.5633,OVER,0.0633,D,D,DEPTH,PP_OCC,0.538,0.154,0.108,22.5
10514443,192709,Bowen Byram,BUF,D,Power Play Points,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,power_play_points,SKATER,WSH,1,8481524,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,D,D,DEPTH,PP_OCC,0.538,0.154,0.108,22.5
10514444,61871,Connor McMichael,WSH,F,Assists,0.5,demon,False,BUF,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,assists,SKATER,BUF,0,8481580,3.016,0.0,0.0,3.516,0.0,0.0,64.0,14.0,SOLID,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.2,2,8,10,0.2,4,16,20,0.2667,30,0.1267,OVER,-0.3733,L,F,DEPTH,NO_PP,0.532,0.161,0.048,16.95
10514445,61871,Connor McMichael,WSH,F,Points,0.5,demon,False,BUF,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,points,SKATER,BUF,0,8481580,3.016,0.0,0.0,3.516,0.0,0.0,64.0,14.0,SOLID,0,2,0,0,0,0,0,,,,0.4,0.286,0.286,,,,,,,,,OK,0.0,0,5,5,0.2,2,8,10,0.25,5,15,20,0.3,30,0.1375,OVER,-0.3625,L,F,DEPTH,NO_PP,0.532,0.161,0.048,16.95
10514446,61871,Connor McMichael,WSH,F,Power Play Points,0.5,demon,False,BUF,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,power_play_points,SKATER,BUF,0,8481580,3.016,0.0,0.0,3.516,0.0,0.0,64.0,14.0,SOLID,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,L,F,DEPTH,NO_PP,0.532,0.161,0.048,16.95
10514448,87042,Dylan Strome,WSH,F,Assists,0.5,demon,False,BUF,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,assists,SKATER,BUF,0,8478440,3.016,0.0,0.0,3.516,0.0,0.0,64.0,14.0,SOLID,0,1,0,1,1,0,0,,,,0.6,0.429,0.429,,,,,,,,,OK,0.4,2,3,5,0.4,4,6,10,0.45,9,11,20,0.4333,30,0.4108,OVER,-0.0892,C,F,SECONDARY,PP_REGULAR,0.781,0.25,0.281,18.42
10514449,87042,Dylan Strome,WSH,F,Points,0.5,standard,False,BUF,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,points,SKATER,BUF,0,8478440,3.016,0.0,0.0,3.516,0.0,0.0,64.0,14.0,SOLID,0,1,0,1,1,0,0,,,,0.6,0.429,0.429,,,,,,,,,OK,0.4,2,3,5,0.5,5,5,10,0.6,12,8,20,0.6333,30,0.4883,UNDER,0.0117,C,F,SECONDARY,PP_REGULAR,0.781,0.25,0.281,18.42
10514450,87042,Dylan Strome,WSH,F,Power Play Points,0.5,demon,False,BUF,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,power_play_points,SKATER,BUF,0,8478440,3.016,0.0,0.0,3.516,0.0,0.0,64.0,14.0,SOLID,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.15,3,17,20,0.1667,30,0.0392,OVER,-0.4608,C,F,SECONDARY,PP_REGULAR,0.781,0.25,0.281,18.42
10514451,92751,Jack Quinn,BUF,F,Assists,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,assists,SKATER,WSH,1,8482097,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,1,0,1,0,0,1,0,0,,,0.4,0.375,0.375,,,,,,,,,OK,0.4,2,3,5,0.5,5,5,10,0.5,10,10,20,0.4333,30,0.4533,OVER,-0.0467,R,F,SECONDARY,PP_OCC,0.662,0.231,0.092,15.6
10514452,92751,Jack Quinn,BUF,F,Points,0.5,standard,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,points,SKATER,WSH,1,8482097,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,4,0,1,0,0,1,0,0,,,1,0.75,0.75,,,,,,,,,OK,0.4,2,3,5,0.5,5,5,10,0.6,12,8,20,0.5333,30,0.4783,UNDER,0.0217,R,F,SECONDARY,PP_OCC,0.662,0.231,0.092,15.6
10514453,92751,Jack Quinn,BUF,F,Power Play Points,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,power_play_points,SKATER,WSH,1,8482097,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,R,F,SECONDARY,PP_OCC,0.662,0.231,0.092,15.6
10514454,219643,Jakob Chychrun,WSH,D,Assists,0.5,demon,False,BUF,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,assists,SKATER,BUF,0,8479345,3.016,0.0,0.0,3.516,0.0,0.0,64.0,14.0,SOLID,0,0,1,1,0,0,1,,,,0.4,0.429,0.429,,,,,,,,,OK,0.6,3,2,5,0.6,6,4,10,0.5,10,10,20,0.4,30,0.565,OVER,0.065,D,D,SECONDARY,PP_REGULAR,0.781,0.344,0.219,23.78
10514455,219643,Jakob Chychrun,WSH,D,Points,0.5,standard,False,BUF,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,points,SKATER,BUF,0,8479345,3.016,0.0,0.0,3.516,0.0,0.0,64.0,14.0,SOLID,0,0,1,1,0,1,1,,,,0.4,0.571,0.571,,,,,,,,,OK,0.8,4,1,5,0.7,7,3,10,0.65,13,7,20,0.5667,30,0.7192,OVER,0.2192,D,D,SECONDARY,PP_REGULAR,0.781,0.344,0.219,23.78
10514456,219643,Jakob Chychrun,WSH,D,Power Play Points,0.5,demon,False,BUF,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,power_play_points,SKATER,BUF,0,8479345,3.016,0.0,0.0,3.516,0.0,0.0,64.0,14.0,SOLID,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.1,1,9,10,0.1,2,18,20,0.0667,30,0.0567,OVER,-0.4433,D,D,SECONDARY,PP_REGULAR,0.781,0.344,0.219,23.78
10514457,220168,Jason Zucker,BUF,F,Assists,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,assists,SKATER,WSH,1,8475722,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,1,1,0,0,0,0,0,0,,,0.4,0.25,0.25,,,,,,,,,OK,0.2,1,4,5,0.1,1,9,10,0.2,4,16,20,0.2,30,0.165,OVER,-0.335,L,F,SECONDARY,PP_REGULAR,0.783,0.435,0.304,15.67
10514458,220168,Jason Zucker,BUF,F,Points,0.5,standard,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,points,SKATER,WSH,1,8475722,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,2,3,1,0,1,0,0,0,,,1.4,0.875,0.875,,,,,,,,,OK,0.6,3,2,5,0.5,5,5,10,0.5,10,10,20,0.5,30,0.54,OVER,0.04,L,F,SECONDARY,PP_REGULAR,0.783,0.435,0.304,15.67
10514459,220168,Jason Zucker,BUF,F,Power Play Points,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,power_play_points,SKATER,WSH,1,8475722,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.2,1,4,5,0.2,2,8,10,0.1,2,18,20,0.2,30,0.185,OVER,-0.315,L,F,SECONDARY,PP_REGULAR,0.783,0.435,0.304,15.67
10514460,268183,Josh Doan,BUF,F,Assists,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,assists,SKATER,WSH,1,8482659,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,0,0,0,1,0,1,0,0,,,0.2,0.25,0.25,,,,,,,,,OK,0.4,2,3,5,0.3,3,7,10,0.3,6,14,20,0.2667,30,0.3367,OVER,-0.1633,R,F,SECONDARY,PP_REGULAR,0.677,0.323,0.262,16.17
10514461,268183,Josh Doan,BUF,F,Power Play Points,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,power_play_points,SKATER,WSH,1,8482659,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.2,1,4,5,0.2,2,8,10,0.2,4,16,20,0.1333,30,0.1933,OVER,-0.3067,R,F,SECONDARY,PP_REGULAR,0.677,0.323,0.262,16.17
10514462,230933,Josh Norris,BUF,F,Assists,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,assists,SKATER,WSH,1,8480064,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,0,0,1,1,0,0,1,0,,,0.4,0.375,0.375,,,,,,,,,OK,0.4,2,3,5,0.4,4,6,10,0.4,8,12,20,0.5,26,0.41,OVER,-0.09,C,F,SECONDARY,PP_REGULAR,0.852,0.333,0.259,16.0
10514463,230933,Josh Norris,BUF,F,Power Play Points,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,power_play_points,SKATER,WSH,1,8480064,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.2,1,4,5,0.1,1,9,10,0.1,2,18,20,0.0769,26,0.1377,OVER,-0.3623,C,F,SECONDARY,PP_REGULAR,0.852,0.333,0.259,16.0
10514464,305142,Logan Stanley,BUF,D,Power Play Points,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,power_play_points,SKATER,WSH,1,8479378,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,D,D,SHUTDOWN,NO_PP,0.0,0.0,0.0,15.85
10514467,92038,Mattias Samuelsson,BUF,D,Assists,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,assists,SKATER,WSH,1,8480807,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,1,0,0,0,0,0,0,0,,,0.2,0.125,0.125,,,,,,,,,OK,0.0,0,5,5,0.0,0,10,10,0.25,5,15,20,0.3333,30,0.0708,OVER,-0.4292,D,D,SECONDARY,NO_PP,0.571,0.19,0.0,23.15
10514469,92038,Mattias Samuelsson,BUF,D,Points,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,points,SKATER,WSH,1,8480807,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,1,0,0,1,0,0,0,0,,,0.4,0.25,0.25,,,,,,,,,OK,0.2,1,4,5,0.2,2,8,10,0.45,9,11,20,0.4667,30,0.2642,OVER,-0.2358,D,D,SECONDARY,NO_PP,0.571,0.19,0.0,23.15
10514470,272058,Noah Ostlund,BUF,F,Power Play Points,0.5,demon,False,WSH,WSH,BUF,2026-03-12T19:00:00.000-04:00,135124,2026-03-12T21:01:55Z,power_play_points,SKATER,WSH,1,8483500,3.0,0.0,0.0,3.125,0.0,0.0,64.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.05,1,19,20,0.0333,30,0.0108,OVER,-0.4892,C,F,DEPTH,PP_OCC,0.453,0.189,0.094,13.8
