projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,avg_L5,avg_L10,avg_L20,avg_season,games_played,fantasy_score_avg_L5,fantasy_score_avg_L10,fantasy_score_avg_L20,fantasy_score_avg_season,toi_avg_L10,toi_avg_season,last1_time_on_ice,last2_time_on_ice,last3_time_on_ice,last1_fantasy_score,last2_fantasy_score,last3_fantasy_score,last1_faceoffs_won,last2_faceoffs_won,last3_faceoffs_won,last1_shots_on_goal_(combo),last2_shots_on_goal_(combo),last3_shots_on_goal_(combo),last1_hits,last2_hits,last3_hits,last1_shots_on_goal,last2_shots_on_goal,last3_shots_on_goal,last1_blocked_shots,last2_blocked_shots,last3_blocked_shots,last1_points,last2_points,last3_points,last1_assists,last2_assists,last3_assists,last1_goals,last2_goals,last3_goals,last1_plus/minus,last2_plus/minus,last3_plus/minus,last1_power_play_points,last2_power_play_points,last3_power_play_points,last1_goalie_saves,last2_goalie_saves,last3_goalie_saves,last1_goals_allowed,last2_goals_allowed,last3_goals_allowed,hit_rate_over_L5,over_L5,under_L5,sample_L5,hit_rate_over_L10,over_L10,under_L10,sample_L10,hit_rate_over_L20,over_L20,under_L20,sample_L20,hit_rate_over_season,sample_season,composite_hit_rate,edge,recommended_side
10404821,58026,Ryan Nugent-Hopkins,EDM,F,Points,1.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,points,SKATER,VGK,0,8470007,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.5,UNDER
10404822,57765,Shea Theodore,VGK,D,Points,1.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,points,SKATER,EDM,1,8477447,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,0.6,0.8,0.7,0.867,30,5.4,6.25,6.575,7.583,22.178,22.186,,,,13.0,3.0,6.5,,,,,,,,,,,,,,,,2,0,1,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.05,1,19,20,0.0667,30,0.0142,0.4858,UNDER
10404823,218580,Tomas Hertl,VGK,F,Points,1.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,points,SKATER,EDM,1,8476881,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,1.2,0.9,1.0,1.067,30,13.8,9.6,10.25,11.133,16.296,17.067,,,,17.5,6.0,0.0,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,,,,0.2,1,4,5,0.1,1,9,10,0.15,3,17,20,0.2,30,0.1575,0.3425,UNDER
10404824,218085,Zach Hyman,EDM,F,Points,1.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,points,SKATER,VGK,0,8475786,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,0.0,0.3,0.55,0.5,30,3.0,6.0,8.525,7.9,17.231,18.166,,,,3.0,0.0,7.5,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0.4,2,3,5,0.3,3,7,10,0.35,7,13,20,0.3333,30,0.3508,0.1492,UNDER
10409809,58024,Evan Bouchard,EDM,D,Shots On Goal,1.5,goblin,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,shots_on_goal,SKATER,VGK,0,8480803,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,2.4,2.6,2.65,2.767,30,8.2,9.2,8.925,9.15,24.259,23.215,,,,1.5,4.5,8.0,,,,,,,,,,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,0.6,3,2,5,0.7,7,3,10,0.7,14,6,20,0.7,30,0.66,0.16,OVER
10409832,57828,Leon Draisaitl,EDM,F,Shots On Goal,1.5,goblin,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,shots_on_goal,SKATER,VGK,0,8477934,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,3.8,3.7,3.65,3.667,30,13.5,14.65,15.375,15.1,21.238,21.795,,,,6.5,11.0,33.0,,,,,,,,,,1,2,8,,,,,,,,,,,,,,,,,,,,,,,,,0.6,3,2,5,0.7,7,3,10,0.7,14,6,20,0.7333,30,0.6633,0.1633,OVER
10409845,172624,Pavel Dorofeyev,VGK,F,Shots On Goal,1.5,goblin,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,shots_on_goal,SKATER,EDM,1,8481604,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,4.2,3.6,3.5,3.367,30,9.5,9.1,10.4,9.35,17.728,16.833,,,,18.5,14.0,6.0,,,,,,,,,,7,4,4,,,,,,,,,,,,,,,,,,,,,,,,,0.8,4,1,5,0.8,8,2,10,0.75,15,5,20,0.7333,30,0.7858,0.2858,OVER
10409863,218580,Tomas Hertl,VGK,F,Shots On Goal,1.5,goblin,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,shots_on_goal,SKATER,EDM,1,8476881,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,3.2,2.4,2.3,2.533,30,13.8,9.6,10.25,11.133,16.296,17.067,,,,17.5,6.0,0.0,,,,,,,,,,3,4,0,,,,,,,,,,,,,,,,,,,,,,,,,0.6,3,2,5,0.5,5,5,10,0.6,12,8,20,0.5667,30,0.5617,0.0617,OVER
10409873,218085,Zach Hyman,EDM,F,Shots On Goal,1.5,goblin,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,shots_on_goal,SKATER,VGK,0,8475786,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,2.0,2.6,3.05,2.933,30,3.0,6.0,8.525,7.9,17.231,18.166,,,,3.0,0.0,7.5,,,,,,,,,,2,0,5,,,,,,,,,,,,,,,,,,,,,,,,,0.8,4,1,5,0.8,8,2,10,0.9,18,2,20,0.9,30,0.825,0.325,OVER
10410098,57827,Connor McDavid,EDM,F,Assists,1.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,assists,SKATER,VGK,0,8478402,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,2.2,1.7,1.3,1.167,30,13.7,12.95,11.7,12.55,21.02,22.49,,,,6.5,16.0,26.0,,,,,,,,,,,,,,,,,,,1,2,4,,,,,,,,,,,,,,,,0.6,3,2,5,0.3,3,7,10,0.35,7,13,20,0.3333,30,0.4308,0.0692,UNDER
10410101,58024,Evan Bouchard,EDM,D,Assists,1.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,assists,SKATER,VGK,0,8480803,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,0.6,0.9,0.75,0.733,30,8.2,9.2,8.925,9.15,24.259,23.215,,,,1.5,4.5,8.0,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,0.2,1,4,5,0.3,3,7,10,0.25,5,15,20,0.2,30,0.2425,0.2575,UNDER
10410102,218569,Jack Eichel,VGK,F,Assists,1.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,assists,SKATER,EDM,1,8478403,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,0.0,0.5,0.8,0.633,30,5.8,12.15,11.725,11.683,18.939,19.861,,,,11.0,6.0,3.0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,0,5,5,0.1,1,9,10,0.15,3,17,20,0.2,30,0.0775,0.4225,UNDER
10410103,57828,Leon Draisaitl,EDM,F,Assists,1.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,assists,SKATER,VGK,0,8477934,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,0.6,0.7,0.7,0.8,30,13.5,14.65,15.375,15.1,21.238,21.795,,,,6.5,11.0,33.0,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,0.4,2,3,5,0.4,4,6,10,0.35,7,13,20,0.4,30,0.3925,0.1075,UNDER
10410104,267801,Mitch Marner,VGK,F,Assists,1.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,assists,SKATER,EDM,1,8478483,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,1.0,0.8,0.85,0.733,30,13.1,11.0,10.15,9.567,20.644,20.969,,,,10.0,9.5,6.5,,,,,,,,,,,,,,,,,,,2,0,1,,,,,,,,,,,,,,,,0.2,1,4,5,0.1,1,9,10,0.1,2,18,20,0.1667,30,0.1467,0.3533,UNDER
10410105,58026,Ryan Nugent-Hopkins,EDM,F,Assists,1.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,assists,SKATER,VGK,0,8470007,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.5,UNDER
10411057,57827,Connor McDavid,EDM,F,Power Play Points,1.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,power_play_points,SKATER,VGK,0,8478402,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,,,,,30,13.7,12.95,11.7,12.55,21.02,22.49,,,,6.5,16.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,0.5,UNDER
10411058,57828,Leon Draisaitl,EDM,F,Power Play Points,1.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,power_play_points,SKATER,VGK,0,8477934,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,,,,,30,13.5,14.65,15.375,15.1,21.238,21.795,,,,6.5,11.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,5,5,0.1,1,9,10,0.05,1,19,20,0.0667,30,0.0492,0.4508,UNDER
10411696,279762,Braeden Bowman,VGK,F,Shots On Goal,1.5,goblin,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,shots_on_goal,SKATER,EDM,1,8483890,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,3,2,5,0.3,3,7,10,0.35,7,13,20,0.2667,30,0.4242,0.0758,UNDER
10413960,58026,Ryan Nugent-Hopkins,EDM,F,Shots On Goal,1.5,goblin,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,shots_on_goal,SKATER,VGK,0,8470007,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.5,UNDER
10392617,279762,Braeden Bowman,VGK,F,Goals,0.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,EDM,1,8483890,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,4,5,0.1,1,9,10,0.15,3,17,20,0.1,30,0.1475,0.3525,UNDER
10392618,229159,Brandon Saad,VGK,F,Goals,0.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,EDM,1,8476438,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,0.2,0.1,0.2,0.2,30,6.0,4.25,5.8,5.533,15.352,15.04,,,,24.0,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,0.0,0,5,5,0.2,2,8,10,0.1,2,18,20,0.1,30,0.095,0.405,UNDER
10392619,267799,Colton Sissons,VGK,F,Goals,0.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,EDM,1,8476925,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,0.0,0.0,0.05,0.1,30,1.5,1.5,3.55,4.3,13.55,14.38,,,,1.5,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.0,0,5,5,0.1,1,9,10,0.15,3,17,20,0.1333,30,0.0708,0.4292,UNDER
10392620,57827,Connor McDavid,EDM,F,Goals,0.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,VGK,0,8478402,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,0.0,0.2,0.2,0.333,30,13.7,12.95,11.7,12.55,21.02,22.49,,,,6.5,16.0,26.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.2,1,4,5,0.3,3,7,10,0.3,6,14,20,0.4333,30,0.2733,0.2267,UNDER
10392622,58027,Darnell Nurse,EDM,D,Goals,0.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,VGK,0,8477498,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,0.0,0.0,0.05,0.033,30,7.5,6.25,6.425,5.8,23.829,23.351,,,,3.0,6.0,9.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.0,0,5,5,0.1,1,9,10,0.05,1,19,20,0.0333,30,0.0458,0.4542,UNDER
10392623,58024,Evan Bouchard,EDM,D,Goals,0.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,VGK,0,8480803,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,0.2,0.1,0.15,0.167,30,8.2,9.2,8.925,9.15,24.259,23.215,,,,1.5,4.5,8.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.6,3,2,5,0.4,4,6,10,0.35,7,13,20,0.3333,30,0.4658,0.0342,UNDER
10392624,125904,Ivan Barbashev,VGK,F,Goals,0.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,EDM,1,8477964,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,0.6,0.3,0.25,0.267,30,8.2,6.15,5.775,6.317,17.077,16.874,,,,6.5,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,0.4,2,3,5,0.6,6,4,10,0.35,7,13,20,0.2667,30,0.4492,0.0508,UNDER
10392625,218569,Jack Eichel,VGK,F,Goals,0.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,EDM,1,8478403,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,0.2,0.7,0.45,0.533,30,5.8,12.15,11.725,11.683,18.939,19.861,,,,11.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,0.0,0,5,5,0.2,2,8,10,0.35,7,13,20,0.3,30,0.1525,0.3475,UNDER
10392626,268939,Jack Roslovic,EDM,F,Goals,0.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,VGK,0,8478458,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,0.2,0.1,0.15,0.133,30,5.3,4.7,5.35,4.55,14.856,13.396,,,,12.5,3.0,1.5,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,0.2,1,4,5,0.2,2,8,10,0.15,3,17,20,0.2333,30,0.1958,0.3042,UNDER
10392627,233936,Jake Walman,EDM,D,Goals,0.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,VGK,0,8478013,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,0.2,0.1,0.05,0.067,30,8.1,7.35,6.4,6.233,20.962,22.852,,,,12.5,6.0,6.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.4,2,3,5,0.3,3,7,10,0.2,4,16,20,0.1667,30,0.3117,0.1883,UNDER
10392628,304794,Jason Dickinson,EDM,F,Goals,0.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,VGK,0,8477450,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,0.0,0.0,0.0,0.067,30,1.2,2.2,1.875,2.65,13.633,15.632,,,,1.5,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.1,2,18,20,0.1333,30,0.0283,0.4717,UNDER
10392629,218579,Keegan Kolesar,VGK,F,Goals,0.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,EDM,1,8478434,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,0.0,0.0,0.0,0.067,30,3.5,3.0,2.9,3.3,11.679,12.858,,,,3.0,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.2,4,16,20,0.1667,30,0.0467,0.4533,UNDER
10392630,57828,Leon Draisaitl,EDM,F,Goals,0.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,VGK,0,8477934,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,0.6,0.7,0.8,0.7,30,13.5,14.65,15.375,15.1,21.238,21.795,,,,6.5,11.0,33.0,,,,,,,,,,,,,,,,,,,,,,0,1,2,,,,,,,,,,,,,0.6,3,2,5,0.6,6,4,10,0.5,10,10,20,0.3667,30,0.5617,0.0617,OVER
10392632,125451,Mattias Ekholm,EDM,D,Goals,0.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,VGK,0,8475218,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,0.2,0.1,0.15,0.133,30,9.3,7.3,7.275,6.3,19.342,21.508,,,,0.0,9.5,11.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.0,0,5,5,0.1,1,9,10,0.05,1,19,20,0.0333,30,0.0458,0.4542,UNDER
10392633,267801,Mitch Marner,VGK,F,Goals,0.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,EDM,1,8478483,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,0.6,0.5,0.4,0.4,30,13.1,11.0,10.15,9.567,20.644,20.969,,,,10.0,9.5,6.5,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,0.4,2,3,5,0.6,6,4,10,0.45,9,11,20,0.3667,30,0.4742,0.0258,UNDER
10392634,304861,Nic Dowd,VGK,F,Goals,0.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,EDM,1,8475343,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,0.2,0.2,0.15,0.133,30,4.4,3.9,3.45,3.25,14.298,14.521,,,,0.0,8.0,1.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.0,0,5,5,0.2,2,8,10,0.1,2,18,20,0.0667,30,0.0917,0.4083,UNDER
10392635,218573,Noah Hanifin,VGK,D,Goals,0.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,EDM,1,8478396,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,0.2,0.1,0.15,0.133,30,4.3,4.85,5.45,5.9,21.65,21.727,,,,11.0,3.0,4.5,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,0.5,UNDER
10392636,172624,Pavel Dorofeyev,VGK,F,Goals,0.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,EDM,1,8481604,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,0.4,0.4,0.55,0.433,30,9.5,9.1,10.4,9.35,17.728,16.833,,,,18.5,14.0,6.0,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,0.4,2,3,5,0.5,5,5,10,0.55,11,9,20,0.4333,30,0.4608,0.0392,UNDER
10392637,294869,Rasmus Andersson,VGK,D,Goals,0.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,EDM,1,8478397,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,0.0,0.1,0.15,0.133,30,4.3,5.4,6.25,5.35,23.22,23.752,,,,1.5,9.5,3.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.1,2,18,20,0.1333,30,0.0283,0.4717,UNDER
10392638,57767,Reilly Smith,VGK,F,Goals,0.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,EDM,1,8475191,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,0.0,0.3,0.15,0.1,30,7.0,8.0,6.125,5.3,15.307,14.997,,,,1.5,3.0,11.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.2,1,4,5,0.2,2,8,10,0.15,3,17,20,0.2333,30,0.1958,0.3042,UNDER
10392639,58026,Ryan Nugent-Hopkins,EDM,F,Goals,0.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,VGK,0,8470007,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.5,UNDER
10392640,57765,Shea Theodore,VGK,D,Goals,0.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,EDM,1,8477447,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,0.0,0.0,0.1,0.1,30,5.4,6.25,6.575,7.583,22.178,22.186,,,,13.0,3.0,6.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.15,3,17,20,0.1333,30,0.0358,0.4642,UNDER
10392641,218580,Tomas Hertl,VGK,F,Goals,0.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,EDM,1,8476881,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,1.0,0.5,0.6,0.667,30,13.8,9.6,10.25,11.133,16.296,17.067,,,,17.5,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,0.4,2,3,5,0.3,3,7,10,0.35,7,13,20,0.3333,30,0.3508,0.1492,UNDER
10392642,236292,Trent Frederic,EDM,F,Goals,0.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,VGK,0,8479365,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,0.0,0.1,0.15,0.167,30,1.5,2.6,3.25,3.2,11.596,13.517,,,,3.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.2,1,4,5,0.1,1,9,10,0.05,1,19,20,0.0333,30,0.1258,0.3742,UNDER
10392643,237359,Vasily Podkolzin,EDM,F,Goals,0.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,VGK,0,8481617,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,0.2,0.1,0.1,0.067,30,3.4,3.55,3.075,2.683,14.593,13.345,,,,3.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.4,2,3,5,0.2,2,8,10,0.25,5,15,20,0.2,30,0.2875,0.2125,UNDER
10392644,218085,Zach Hyman,EDM,F,Goals,0.5,demon,False,VGK,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,VGK,0,8475786,3.19,0.0,0.0,3.286,0.0,0.0,63,19,AVERAGE,0.0,0.2,0.4,0.333,30,3.0,6.0,8.525,7.9,17.231,18.166,,,,3.0,0.0,7.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.8,4,1,5,0.6,6,4,10,0.6,12,8,20,0.5667,30,0.6767,0.1767,OVER
10394864,304529,Cole Smith,VGK,F,Goals,0.5,demon,False,EDM,EDM,VGK,2026-03-08T21:30:00.000-04:00,134414,2026-03-08T23:45:24Z,goals,SKATER,EDM,1,8482062,3.429,0.0,0.0,3.54,0.0,0.0,63,27,WEAK,0.0,0.0,0.0,0.067,30,1.8,2.15,1.925,3.117,15.008,14.359,,,,3.0,3.0,1.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0.0,0,5,5,0.0,0,10,10,0.1,2,18,20,0.1,30,0.025,0.475,UNDER
