assists_avg_L10,assists_avg_L20,assists_avg_L5,assists_avg_season,assists_games_played,blocked_shots_avg_L10,blocked_shots_avg_L20,blocked_shots_avg_L5,blocked_shots_avg_season,blocked_shots_games_played,fantasy_score_avg_L10,fantasy_score_avg_L20,fantasy_score_avg_L5,fantasy_score_avg_season,fantasy_score_games_played,games_fetched,goals_allowed_avg_L10,goals_allowed_avg_L20,goals_allowed_avg_L5,goals_allowed_avg_season,goals_allowed_games_played,goals_avg_L10,goals_avg_L20,goals_avg_L5,goals_avg_season,goals_games_played,hits_avg_L10,hits_avg_L20,hits_avg_L5,hits_avg_season,hits_games_played,last1_assists,last1_blocked_shots,last1_fantasy_score,last1_goals,last1_goals_allowed,last1_hits,last1_points,last1_save_pct,last1_saves,last1_shots_against,last1_shots_on_goal,last1_toi_min,last2_assists,last2_blocked_shots,last2_fantasy_score,last2_goals,last2_goals_allowed,last2_hits,last2_points,last2_save_pct,last2_saves,last2_shots_against,last2_shots_on_goal,last2_toi_min,last3_assists,last3_blocked_shots,last3_fantasy_score,last3_goals,last3_goals_allowed,last3_hits,last3_points,last3_save_pct,last3_saves,last3_shots_against,last3_shots_on_goal,last3_toi_min,nhl_player_id,player_role,points_avg_L10,points_avg_L20,points_avg_L5,points_avg_season,points_games_played,save_pct_avg_L10,save_pct_avg_L20,save_pct_avg_L5,save_pct_avg_season,save_pct_games_played,saves_avg_L10,saves_avg_L20,saves_avg_L5,saves_avg_season,saves_games_played,shots_against_avg_L10,shots_against_avg_L20,shots_against_avg_L5,shots_against_avg_season,shots_against_games_played,shots_on_goal_avg_L10,shots_on_goal_avg_L20,shots_on_goal_avg_L5,shots_on_goal_avg_season,shots_on_goal_games_played,toi_min_avg_L10,toi_min_avg_L20,toi_min_avg_L5,toi_min_avg_season,toi_min_games_played
0.1,0.3,0.0,0.467,30,0.0,0.0,0.0,0.0,30,3.4,4.425,2.1,5.717,30,30,,,,,,0.1,0.15,0.0,0.167,30,0.0,0.0,0.0,0.0,30,0,0,4.5,0,,0,0,,,,3,26.13,0,0,1.5,0,,0,0,,,,1,29.25,0,0,0.0,0,,0,0,,,,0,22.75,8481605,SKATER,0.2,0.45,0.0,0.633,30,,,,,,,,,,,,,,,,1.4,1.15,1.4,1.367,30,25.669,24.691,25.558,24.491,30
0.7,0.9,1.0,0.933,30,0.0,0.0,0.0,0.0,30,13.5,15.05,15.4,14.683,30,30,,,,,,0.5,0.55,0.4,0.433,30,0.0,0.0,0.0,0.0,30,1,0,14.0,0,,0,1,,,,6,25.93,0,0,18.5,1,,0,1,,,,7,25.48,2,0,21.0,1,,0,3,,,,2,17.52,8477492,SKATER,1.2,1.45,1.4,1.367,30,,,,,,,,,,,,,,,,4.0,4.1,4.8,4.367,30,22.175,22.203,24.14,22.13,30
0.3,0.35,0.4,0.433,30,0.0,0.0,0.0,0.0,30,5.55,6.725,4.8,6.083,30,30,,,,,,0.3,0.35,0.2,0.233,30,0.0,0.0,0.0,0.0,30,0,0,1.5,0,,0,0,,,,1,17.93,0,0,0.0,0,,0,0,,,,0,17.02,0,0,0.0,0,,0,0,,,,0,18.25,8475798,SKATER,0.6,0.7,0.6,0.667,30,,,,,,,,,,,,,,,,1.1,1.45,0.8,1.367,30,16.97,16.938,17.262,17.105,30
,,,,,,,,,,-7.2,-6.692,-9.6,-6.692,13,13,3.0,2.846,3.6,2.846,13,,,,,,,,,,,,,-12.0,,4,,,0.0,0,4,,,,,3.0,,1,,,0.0,0,1,,,,,-9.0,,3,,,0.0,0,3,,,8482137,GOALIE,,,,,,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,13,3.0,2.846,3.6,2.846,13,,,,,,,,,,
,,,,,,,,,,-7.2,-4.875,-7.2,-4.875,16,16,2.8,2.5,2.8,2.5,16,,,,,,,,,,,,,-3.0,,1,,,0.0,0,1,,,,,3.0,,1,,,0.0,0,1,,,,,-18.0,,6,,,0.0,0,6,,,8482487,GOALIE,,,,,,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,16,2.8,2.5,2.8,2.5,16,,,,,,,,,,
0.6,0.5,0.2,0.4,30,0.0,0.0,0.0,0.0,30,8.05,7.05,6.9,6.3,30,30,,,,,,0.2,0.25,0.4,0.2,30,0.0,0.0,0.0,0.0,30,0,0,3.0,0,,0,0,,,,2,18.57,0,0,1.5,0,,0,0,,,,1,17.92,0,0,3.0,0,,0,0,,,,2,14.6,8480748,SKATER,0.8,0.75,0.6,0.6,30,,,,,,,,,,,,,,,,2.3,1.7,1.8,1.8,30,16.042,15.835,15.948,15.323,30
0.3,0.35,0.4,0.367,30,0.0,0.0,0.0,0.0,30,8.25,10.05,9.7,10.2,30,30,,,,,,0.3,0.4,0.4,0.433,30,0.0,0.0,0.0,0.0,30,0,0,4.5,0,,0,0,,,,3,16.43,1,0,8.0,0,,0,1,,,,2,17.48,1,0,23.5,1,,0,2,,,,7,19.57,8475726,SKATER,0.6,0.75,0.8,0.8,30,,,,,,,,,,,,,,,,2.9,3.4,3.0,3.267,30,18.004,17.781,17.606,17.45,30
0.3,0.45,0.6,0.5,30,0.0,0.0,0.0,0.0,30,8.8,8.825,8.9,8.417,30,30,,,,,,0.5,0.4,0.4,0.333,30,0.0,0.0,0.0,0.0,30,0,0,3.0,0,,0,0,,,,2,18.82,0,0,0.0,0,,0,0,,,,0,17.22,0,0,4.5,0,,0,0,,,,3,17.68,8484227,SKATER,0.8,0.85,1.0,0.833,30,,,,,,,,,,,,,,,,2.2,2.25,1.8,2.167,30,19.206,18.538,18.904,17.805,30
0.3,0.4,0.2,0.433,30,0.0,0.0,0.0,0.0,30,5.65,6.9,5.9,7.2,30,30,,,,,,0.2,0.2,0.2,0.167,30,0.0,0.0,0.0,0.0,30,0,0,4.5,0,,0,0,,,,3,23.32,0,0,4.5,0,,0,0,,,,3,23.4,0,0,1.5,0,,0,0,,,,1,24.88,8480865,SKATER,0.5,0.6,0.4,0.6,30,,,,,,,,,,,,,,,,1.7,2.2,2.2,2.467,30,21.627,22.05,22.73,22.242,30
0.4,0.45,0.6,0.467,30,0.0,0.0,0.0,0.0,30,5.9,8.0,6.3,7.55,30,30,,,,,,0.0,0.25,0.0,0.233,30,0.0,0.0,0.0,0.0,30,0,0,3.0,0,,0,0,,,,2,18.23,0,0,3.0,0,,0,0,,,,2,19.45,1,0,6.5,0,,0,1,,,,1,19.28,8482667,SKATER,0.4,0.7,0.6,0.7,30,,,,,,,,,,,,,,,,2.6,2.5,2.2,2.233,30,19.186,19.52,18.69,19.704,30
0.5,0.45,0.4,0.4,30,0.0,0.0,0.0,0.0,30,6.65,8.35,6.3,8.017,30,30,,,,,,0.2,0.35,0.2,0.333,30,0.0,0.0,0.0,0.0,30,1,0,8.0,0,,0,1,,,,2,15.95,0,0,12.5,1,,0,1,,,,3,20.85,0,0,3.0,0,,0,0,,,,2,18.08,8483515,SKATER,0.7,0.8,0.6,0.733,30,,,,,,,,,,,,,,,,1.7,2.2,1.8,2.233,30,17.557,18.426,17.606,18.243,30
0.5,0.5,0.5,0.5,2,0.0,0.0,0.0,0.0,2,10.25,10.25,10.25,10.25,2,2,,,,,,0.5,0.5,0.5,0.5,2,0.0,0.0,0.0,0.0,2,0,0,3.0,0,,0,0,,,,2,10.48,1,0,17.5,1,,0,2,,,,3,16.93,,,,,,,,,,,,,8484984,SKATER,1.0,1.0,1.0,1.0,2,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.5,2,13.705,13.705,13.705,13.705,2
0.3,0.273,0.4,0.273,11,0.0,0.0,0.0,0.0,11,5.0,4.682,5.6,4.682,11,11,,,,,,0.1,0.091,0.0,0.091,11,0.0,0.0,0.0,0.0,11,0,0,3.0,0,,0,0,,,,2,16.17,0,0,6.0,0,,0,0,,,,4,18.5,0,0,4.5,0,,0,0,,,,3,17.98,8475906,SKATER,0.4,0.364,0.4,0.364,11,,,,,,,,,,,,,,,,1.8,1.727,2.4,1.727,11,17.304,17.245,17.484,17.245,11
0.2,0.1,0.4,0.167,30,0.0,0.0,0.0,0.0,30,3.25,3.6,4.4,4.433,30,30,,,,,,0.0,0.05,0.0,0.1,30,0.0,0.0,0.0,0.0,30,0,0,3.0,0,,0,0,,,,2,26.12,1,0,5.0,0,,0,1,,,,0,27.57,0,0,0.0,0,,0,0,,,,0,27.58,8476875,SKATER,0.2,0.15,0.4,0.267,30,,,,,,,,,,,,,,,,1.5,1.8,1.6,1.867,30,26.028,25.694,25.782,25.638,30
0.2,0.25,0.4,0.233,30,0.0,0.0,0.0,0.0,30,1.9,2.75,2.9,2.933,30,30,,,,,,0.0,0.0,0.0,0.033,30,0.0,0.0,0.0,0.0,30,1,0,5.0,0,,0,1,,,,0,23.15,0,0,1.5,0,,0,0,,,,1,20.67,0,0,1.5,0,,0,0,,,,1,24.5,8478851,SKATER,0.2,0.25,0.4,0.267,30,,,,,,,,,,,,,,,,0.6,1.0,0.6,1.0,30,21.895,21.311,20.928,21.318,30
0.1,0.2,0.0,0.133,30,0.0,0.0,0.0,0.0,30,3.55,4.775,2.1,3.9,30,30,,,,,,0.1,0.2,0.0,0.167,30,0.0,0.0,0.0,0.0,30,0,0,4.5,0,,0,0,,,,3,22.13,0,0,0.0,0,,0,0,,,,0,17.02,0,0,3.0,0,,0,0,,,,2,15.1,8484911,SKATER,0.2,0.4,0.0,0.3,30,,,,,,,,,,,,,,,,1.5,1.45,1.4,1.267,30,17.821,16.436,17.484,16.051,30
0.4,0.25,0.6,0.167,30,0.0,0.0,0.0,0.0,30,3.85,4.975,3.9,5.233,30,30,,,,,,0.1,0.25,0.0,0.3,30,0.0,0.0,0.0,0.0,30,0,0,0.0,0,,0,0,,,,0,13.72,0,0,1.5,0,,0,0,,,,1,15.87,0,0,1.5,0,,0,0,,,,1,14.8,8481523,SKATER,0.5,0.5,0.6,0.467,30,,,,,,,,,,,,,,,,0.7,1.15,0.6,1.333,30,14.552,15.394,14.648,15.138,30
0.5,0.3,0.6,0.267,30,0.0,0.0,0.0,0.0,30,4.75,3.15,5.7,3.25,30,30,,,,,,0.0,0.0,0.0,0.033,30,0.0,0.0,0.0,0.0,30,0,0,7.5,0,,0,0,,,,5,18.07,0,0,3.0,0,,0,0,,,,2,22.42,0,0,0.0,0,,0,0,,,,0,24.38,8479983,SKATER,0.5,0.3,0.6,0.3,30,,,,,,,,,,,,,,,,1.5,1.1,1.8,1.1,30,22.961,23.306,23.25,23.053,30
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8485402,SKATER,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
0.1,0.111,0.0,0.111,18,0.0,0.0,0.0,0.0,18,1.4,1.889,0.6,1.889,18,18,,,,,,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,18,0,0,0.0,0,,0,0,,,,0,7.28,0,0,0.0,0,,0,0,,,,0,10.38,0,0,1.5,0,,0,0,,,,1,12.48,8482775,SKATER,0.1,0.111,0.0,0.111,18,,,,,,,,,,,,,,,,0.6,0.889,0.4,0.889,18,9.947,10.889,9.632,10.889,18
0.0,0.0,0.0,0.033,30,0.0,0.0,0.0,0.0,30,0.75,0.6,0.3,0.817,30,30,,,,,,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,30,0,0,0.0,0,,0,0,,,,0,13.3,0,0,0.0,0,,0,0,,,,0,16.6,0,0,1.5,0,,0,0,,,,1,21.47,8479576,SKATER,0.0,0.0,0.0,0.033,30,,,,,,,,,,,,,,,,0.5,0.4,0.2,0.433,30,16.177,16.044,17.974,16.187,30
0.2,0.25,0.0,0.267,30,0.0,0.0,0.0,0.0,30,4.55,4.85,4.7,4.7,30,30,,,,,,0.2,0.15,0.4,0.133,30,0.0,0.0,0.0,0.0,30,0,0,20.5,2,,0,2,,,,3,23.65,0,0,0.0,0,,0,0,,,,0,19.25,0,0,0.0,0,,0,0,,,,0,17.92,8482087,SKATER,0.4,0.4,0.4,0.4,30,,,,,,,,,,,,,,,,1.3,1.6,1.0,1.533,30,21.127,21.138,21.56,21.16,30
0.2,0.1,0.4,0.167,30,0.0,0.0,0.0,0.0,30,4.05,3.55,4.1,3.467,30,30,,,,,,0.1,0.1,0.0,0.067,30,0.0,0.0,0.0,0.0,30,0,0,3.0,0,,0,0,,,,2,23.23,1,0,6.5,0,,0,1,,,,1,17.38,0,0,0.0,0,,0,0,,,,0,21.88,8475200,SKATER,0.3,0.2,0.4,0.233,30,,,,,,,,,,,,,,,,1.5,1.5,1.4,1.4,30,21.842,20.648,22.018,19.93,30
0.1,0.1,0.0,0.2,30,0.0,0.0,0.0,0.0,30,3.25,4.325,3.4,4.9,30,30,,,,,,0.1,0.15,0.2,0.2,30,0.0,0.0,0.0,0.0,30,0,0,3.0,0,,0,0,,,,2,12.38,0,0,11.0,1,,0,1,,,,2,15.63,0,0,0.0,0,,0,0,,,,0,16.47,8481618,SKATER,0.2,0.25,0.2,0.4,30,,,,,,,,,,,,,,,,1.3,1.75,1.2,1.533,30,15.484,15.197,14.998,14.882,30
0.0,0.0,0.0,0.033,30,0.0,0.0,0.0,0.0,30,1.05,1.525,0.6,1.483,30,30,,,,,,0.0,0.05,0.0,0.033,30,0.0,0.0,0.0,0.0,30,0,0,0.0,0,,0,0,,,,0,11.98,0,0,1.5,0,,0,0,,,,1,16.72,0,0,0.0,0,,0,0,,,,0,13.97,8476624,SKATER,0.0,0.05,0.0,0.067,30,,,,,,,,,,,,,,,,0.7,0.75,0.4,0.7,30,13.456,13.084,13.834,13.44,30
0.2,0.35,0.2,0.267,30,0.0,0.0,0.0,0.0,30,6.6,6.7,3.8,6.6,30,30,,,,,,0.4,0.3,0.2,0.333,30,0.0,0.0,0.0,0.0,30,0,0,1.5,0,,0,0,,,,1,17.18,0,0,0.0,0,,0,0,,,,0,17.0,0,0,1.5,0,,0,0,,,,1,13.58,8475848,SKATER,0.6,0.65,0.4,0.6,30,,,,,,,,,,,,,,,,1.6,1.7,0.8,1.733,30,14.654,14.46,14.972,14.253,30
0.4,0.3,0.2,0.267,30,0.0,0.0,0.0,0.0,30,4.45,3.475,3.2,3.267,30,30,,,,,,0.1,0.05,0.2,0.067,30,0.0,0.0,0.0,0.0,30,0,0,9.5,1,,0,1,,,,1,18.27,0,0,0.0,0,,0,0,,,,0,10.23,0,0,0.0,0,,0,0,,,,0,18.12,8478133,SKATER,0.5,0.35,0.4,0.333,30,,,,,,,,,,,,,,,,1.1,1.05,0.4,0.933,30,15.948,15.412,16.334,15.561,30
0.1,0.1,0.2,0.067,30,0.0,0.0,0.0,0.0,30,4.85,4.3,4.1,4.35,30,30,,,,,,0.3,0.25,0.2,0.233,30,0.0,0.0,0.0,0.0,30,0,0,1.5,0,,0,0,,,,1,14.38,0,0,1.5,0,,0,0,,,,1,16.0,0,0,1.5,0,,0,0,,,,1,14.33,8476981,SKATER,0.4,0.35,0.4,0.3,30,,,,,,,,,,,,,,,,1.3,1.2,1.0,1.433,30,15.653,14.804,15.536,14.65,30
0.3,0.25,0.2,0.167,30,0.0,0.0,0.0,0.0,30,4.15,4.275,3.5,3.35,30,30,,,,,,0.2,0.2,0.2,0.133,30,0.0,0.0,0.0,0.0,30,0,0,0.0,0,,0,0,,,,0,12.88,1,0,5.0,0,,0,1,,,,0,11.68,0,0,3.0,0,,0,0,,,,2,11.68,8480798,SKATER,0.5,0.45,0.4,0.3,30,,,,,,,,,,,,,,,,0.7,0.95,0.6,0.967,30,11.135,11.602,12.032,12.132,30
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8483630,SKATER,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
0.1,0.25,0.2,0.267,30,0.0,0.0,0.0,0.0,30,1.25,2.375,1.6,2.333,30,30,,,,,,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,30,0,0,0.0,0,,0,0,,,,0,9.62,0,0,0.0,0,,0,0,,,,0,13.03,0,0,0.0,0,,0,0,,,,0,11.17,8481593,SKATER,0.1,0.25,0.2,0.267,30,,,,,,,,,,,,,,,,0.5,0.75,0.4,0.667,30,12.997,15.446,12.084,15.554,30
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8484806,SKATER,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
0.2,0.35,0.0,0.233,30,0.0,0.0,0.0,0.0,30,3.9,3.65,4.0,3.2,30,30,,,,,,0.1,0.05,0.2,0.067,30,0.0,0.0,0.0,0.0,30,0,0,14.0,1,,0,1,,,,4,15.27,0,0,0.0,0,,0,0,,,,0,25.2,0,0,0.0,0,,0,0,,,,0,20.98,8482166,SKATER,0.3,0.4,0.2,0.3,30,,,,,,,,,,,,,,,,1.4,1.0,1.6,1.0,30,21.595,19.402,22.292,18.067,30
0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,30,0.9,0.75,1.8,0.917,30,30,,,,,,0.0,0.0,0.0,0.033,30,0.0,0.0,0.0,0.0,30,0,0,3.0,0,,0,0,,,,2,9.18,0,0,1.5,0,,0,0,,,,1,14.42,0,0,1.5,0,,0,0,,,,1,8.3,8482859,SKATER,0.0,0.0,0.0,0.033,30,,,,,,,,,,,,,,,,0.6,0.5,1.2,0.433,30,10.029,10.181,10.498,9.74,30
0.0,0.05,0.0,0.067,30,0.0,0.0,0.0,0.0,30,3.75,2.425,4.1,2.9,30,30,,,,,,0.3,0.15,0.4,0.133,30,0.0,0.0,0.0,0.0,30,0,0,19.0,2,,0,2,,,,2,17.0,0,0,1.5,0,,0,0,,,,1,12.53,0,0,0.0,0,,0,0,,,,0,13.3,8478874,SKATER,0.3,0.2,0.4,0.2,30,,,,,,,,,,,,,,,,0.9,0.65,0.6,1.0,30,11.125,9.453,12.974,10.03,30
,,,,,,,,,,-8.7,-7.35,-10.8,-6.7,30,30,3.5,3.15,4.0,3.1,30,,,,,,,,,,,,,-9.0,,3,,,0.0,0,3,,,,,-9.0,,3,,,0.0,0,3,,,,,-18.0,,6,,,0.0,0,6,,,8480843,GOALIE,,,,,,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,30,3.5,3.15,4.0,3.1,30,,,,,,,,,,
,,,,,,,,,,-0.3,-1.65,-0.6,-3.125,24,24,1.7,1.85,1.8,2.208,24,,,,,,,,,,,,,0.0,,2,,,0.0,0,2,,,,,0.0,,2,,,0.0,0,2,,,,,0.0,,2,,,0.0,0,2,,,8475809,GOALIE,,,,,,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,0.0,24,1.7,1.85,1.8,2.208,24,,,,,,,,,,
0.2,0.35,0.2,0.367,30,0.0,0.0,0.0,0.0,30,9.65,9.3,10.9,9.283,30,30,,,,,,0.5,0.4,0.6,0.4,30,0.0,0.0,0.0,0.0,30,0,0,4.5,0,,0,0,,,,3,16.7,1,0,9.5,0,,0,1,,,,3,15.85,0,0,1.5,0,,0,0,,,,1,13.65,8483445,SKATER,0.7,0.75,0.8,0.767,30,,,,,,,,,,,,,,,,3.1,2.9,3.4,2.833,30,14.582,14.15,15.066,13.882,30
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8484762,SKATER,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
0.3,0.4,0.2,0.433,30,0.0,0.0,0.0,0.0,30,6.6,7.2,7.8,8.45,30,30,,,,,,0.3,0.35,0.4,0.367,30,0.0,0.0,0.0,0.0,30,0,0,3.0,0,,0,0,,,,2,20.78,0,0,19.0,2,,0,2,,,,2,17.23,0,0,3.0,0,,0,0,,,,2,18.87,8475754,SKATER,0.6,0.75,0.6,0.8,30,,,,,,,,,,,,,,,,1.8,1.6,2.4,2.233,30,18.33,17.631,19.034,18.439,30
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8476455,SKATER,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
0.1,0.05,0.0,0.067,30,0.0,0.0,0.0,0.0,30,2.9,2.6,2.1,2.4,30,30,,,,,,0.0,0.05,0.0,0.033,30,0.0,0.0,0.0,0.0,30,0,0,1.5,0,,0,0,,,,1,21.92,0,0,1.5,0,,0,0,,,,1,24.67,0,0,3.0,0,,0,0,,,,2,19.75,8476885,SKATER,0.1,0.1,0.0,0.1,30,,,,,,,,,,,,,,,,1.6,1.3,1.4,1.2,30,20.057,20.877,20.608,20.555,30
0.6,0.6,0.4,0.567,30,0.0,0.0,0.0,0.0,30,9.05,9.625,5.7,9.817,30,30,,,,,,0.4,0.35,0.2,0.367,30,0.0,0.0,0.0,0.0,30,1,0,5.0,0,,0,1,,,,0,21.2,1,0,5.0,0,,0,1,,,,0,18.3,0,0,1.5,0,,0,0,,,,1,18.05,8480039,SKATER,1.0,0.95,0.6,0.933,30,,,,,,,,,,,,,,,,1.9,2.55,1.4,2.7,30,18.927,19.291,20.112,20.494,30
0.5,0.6,0.8,0.533,30,0.0,0.0,0.0,0.0,30,6.6,8.4,8.2,8.3,30,30,,,,,,0.1,0.3,0.0,0.367,30,0.0,0.0,0.0,0.0,30,0,0,3.0,0,,0,0,,,,2,18.75,1,0,17.0,0,,0,1,,,,8,19.0,0,0,0.0,0,,0,0,,,,0,16.65,8484153,SKATER,0.6,0.9,0.8,0.9,30,,,,,,,,,,,,,,,,2.2,2.0,2.8,1.8,30,18.237,17.012,17.504,16.723,30
0.2,0.35,0.2,0.3,30,0.0,0.0,0.0,0.0,30,8.05,9.55,8.1,9.833,30,30,,,,,,0.3,0.45,0.4,0.467,30,0.0,0.0,0.0,0.0,30,1,0,14.5,1,,0,2,,,,1,18.1,0,0,1.5,0,,0,0,,,,1,19.78,0,0,14.0,1,,0,1,,,,4,25.88,8477501,SKATER,0.5,0.8,0.6,0.767,30,,,,,,,,,,,,,,,,3.1,2.8,2.6,3.067,30,21.188,20.001,21.482,19.876,30
0.4,0.2,0.6,0.2,30,0.0,0.0,0.0,0.0,30,6.65,5.4,7.7,5.467,30,30,,,,,,0.3,0.25,0.4,0.233,30,0.0,0.0,0.0,0.0,30,1,0,14.5,1,,0,2,,,,1,14.55,2,0,11.5,0,,0,2,,,,1,15.0,0,0,0.0,0,,0,0,,,,0,10.52,8475184,SKATER,0.7,0.45,1.0,0.433,30,,,,,,,,,,,,,,,,1.5,1.6,1.0,1.733,30,14.026,15.597,13.874,15.719,30
0.5,0.55,0.2,0.533,30,0.0,0.0,0.0,0.0,30,9.2,9.725,6.2,9.067,30,30,,,,,,0.2,0.3,0.2,0.3,30,0.0,0.0,0.0,0.0,30,0,0,7.5,0,,0,0,,,,5,19.32,1,0,8.0,0,,0,1,,,,2,20.98,0,0,12.5,1,,0,1,,,,3,18.75,8482745,SKATER,0.7,0.85,0.4,0.833,30,,,,,,,,,,,,,,,,3.4,3.05,2.4,2.667,30,18.003,17.593,18.3,17.665,30
0.3,0.3,0.6,0.3,30,0.0,0.0,0.0,0.0,30,3.95,4.4,3.9,4.733,30,30,,,,,,0.1,0.1,0.0,0.067,30,0.0,0.0,0.0,0.0,30,0,0,0.0,0,,0,0,,,,0,0.4,0,0,1.5,0,,0,0,,,,1,15.45,1,0,6.5,0,,0,1,,,,1,18.72,8470613,SKATER,0.4,0.4,0.6,0.367,30,,,,,,,,,,,,,,,,1.1,1.4,0.6,1.8,30,17.964,19.7,15.338,20.072,30
0.1,0.25,0.2,0.2,30,0.0,0.0,0.0,0.0,30,5.4,5.525,8.1,4.617,30,30,,,,,,0.2,0.15,0.4,0.133,30,0.0,0.0,0.0,0.0,30,1,0,9.5,0,,0,1,,,,3,25.25,0,0,14.0,1,,0,1,,,,4,23.77,0,0,4.5,0,,0,0,,,,3,16.1,8484258,SKATER,0.3,0.4,0.6,0.333,30,,,,,,,,,,,,,,,,2.2,2.05,2.6,1.7,30,18.4,16.845,19.844,16.375,30
0.3,0.25,0.6,0.2,30,0.0,0.0,0.0,0.0,30,4.1,6.425,5.8,5.733,30,30,,,,,,0.1,0.3,0.2,0.267,30,0.0,0.0,0.0,0.0,30,0,0,0.0,0,,0,0,,,,0,15.8,0,0,12.5,1,,0,1,,,,3,16.93,1,0,6.5,0,,0,1,,,,1,18.43,8473986,SKATER,0.4,0.55,0.8,0.467,30,,,,,,,,,,,,,,,,1.2,1.85,0.8,1.733,30,16.704,17.069,16.772,17.143,30
0.8,0.65,0.6,0.567,30,0.0,0.0,0.0,0.0,30,8.8,6.7,7.4,6.25,30,30,,,,,,0.3,0.15,0.4,0.133,30,0.0,0.0,0.0,0.0,30,0,0,11.0,1,,0,1,,,,2,22.98,0,0,0.0,0,,0,0,,,,0,28.47,1,0,6.5,0,,0,1,,,,1,23.23,8478038,SKATER,1.1,0.8,1.0,0.7,30,,,,,,,,,,,,,,,,1.6,1.5,0.8,1.567,30,24.65,24.175,24.516,24.526,30
0.2,0.15,0.0,0.133,30,0.0,0.0,0.0,0.0,30,2.95,2.1,1.2,1.967,30,30,,,,,,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,30,0,0,4.5,0,,0,0,,,,3,22.55,0,0,0.0,0,,0,0,,,,0,25.6,0,0,1.5,0,,0,0,,,,1,21.52,8475462,SKATER,0.2,0.15,0.0,0.133,30,,,,,,,,,,,,,,,,1.3,0.9,0.8,0.867,30,22.119,21.301,22.374,21.085,30
0.2,0.2,0.2,0.367,30,0.0,0.0,0.0,0.0,30,5.75,6.875,5.6,6.767,30,30,,,,,,0.2,0.2,0.2,0.167,30,0.0,0.0,0.0,0.0,30,0,0,14.0,1,,0,1,,,,4,17.87,0,0,1.5,0,,0,0,,,,1,20.02,1,0,9.5,0,,0,1,,,,3,16.27,8478873,SKATER,0.4,0.4,0.4,0.533,30,,,,,,,,,,,,,,,,2.1,2.85,2.0,2.4,30,18.47,18.65,18.97,18.717,30
0.6,0.4,0.8,0.3,30,0.0,0.0,0.0,0.0,30,9.1,7.225,5.2,5.7,30,30,,,,,,0.5,0.4,0.0,0.3,30,0.0,0.0,0.0,0.0,30,1,0,5.0,0,,0,1,,,,0,15.77,0,0,0.0,0,,0,0,,,,0,15.8,0,0,3.0,0,,0,0,,,,2,17.43,8480068,SKATER,1.1,0.8,0.8,0.6,30,,,,,,,,,,,,,,,,1.4,1.35,0.8,1.2,30,16.088,15.622,16.404,14.293,30
