SEASON,EVENT_ID,GAME_DATE,TEAM,ESPN_ATHLETE_ID,PLAYER,PLAYER_NORM,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FTM,FTA
2025-26,401810684,2026-02-23,MEM,4781746,Javon Small,javon small,25,21,6,9,0,0,1,6.0,8.0,4.0,5.0,5.0,6.0
2025-26,401810684,2026-02-23,MEM,4896372,Walter Clayton Jr.,walter clayton,21,9,1,6,1,0,2,3.0,7.0,2.0,5.0,1.0,1.0
2025-26,401810684,2026-02-23,MEM,5099752,Rayan Rupert,rayan rupert,26,10,9,1,3,0,1,5.0,9.0,0.0,2.0,0.0,0.0
2025-26,401810685,2026-02-23,UTAH,4066336,Lauri Markkanen,lauri markkanen,32,29,3,2,2,0,2,10.0,23.0,1.0,10.0,8.0,8.0
2025-26,401810685,2026-02-23,UTAH,4684793,Kyle Filipowski,kyle filipowski,24,13,5,4,5,1,6,4.0,10.0,1.0,2.0,4.0,6.0
2025-26,401810685,2026-02-23,UTAH,4895758,Cody Williams,cody williams,14,2,0,0,0,0,0,1.0,3.0,0.0,0.0,0.0,0.0
2025-26,401810685,2026-02-23,UTAH,4683766,Isaiah Collier,isaiah collier,30,17,1,3,2,0,0,4.0,16.0,0.0,5.0,9.0,10.0
2025-26,401810685,2026-02-23,UTAH,4873138,Ace Bailey,ace bailey,27,4,8,0,2,0,0,2.0,9.0,0.0,2.0,0.0,0.0
2025-26,401810685,2026-02-23,UTAH,3449,Kevin Love,kevin love,24,5,9,5,0,1,0,2.0,8.0,1.0,6.0,0.0,0.0
2025-26,401810685,2026-02-23,UTAH,5105839,Brice Sensabaugh,brice sensabaugh,32,26,3,1,0,1,1,10.0,15.0,4.0,8.0,2.0,3.0
2025-26,401810685,2026-02-23,UTAH,3133602,Svi Mykhailiuk,svi mykhailiuk,11,3,0,1,0,0,0,1.0,3.0,0.0,2.0,1.0,1.0
2025-26,401810685,2026-02-23,UTAH,3134932,John Konchar,john konchar,24,5,4,2,3,0,1,2.0,4.0,1.0,3.0,0.0,0.0
2025-26,401810685,2026-02-23,UTAH,4397227,Vince Williams Jr.,vince williams,8,1,3,1,1,0,1,0.0,4.0,0.0,4.0,1.0,2.0
2025-26,401810685,2026-02-23,UTAH,4397449,Elijah Harkless,elijah harkless,14,0,0,4,2,0,0,0.0,3.0,0.0,2.0,0.0,0.0
2025-26,401810685,2026-02-23,HOU,3202,Kevin Durant,kevin durant,34,18,5,12,1,1,4,7.0,13.0,4.0,6.0,0.0,0.0
2025-26,401810685,2026-02-23,HOU,4432639,Jabari Smith Jr.,jabari smith,33,31,9,0,3,3,4,12.0,17.0,6.0,11.0,1.0,2.0
2025-26,401810685,2026-02-23,HOU,4433192,Tari Eason,tari eason,32,11,10,4,1,1,3,5.0,12.0,1.0,5.0,0.0,0.0
2025-26,401810685,2026-02-23,HOU,4871144,Alperen Sengun,alperen sengun,36,16,9,9,1,2,3,7.0,12.0,0.0,1.0,2.0,2.0
2025-26,401810685,2026-02-23,HOU,4684740,Amen Thompson,amen thompson,29,20,7,3,2,1,6,8.0,9.0,0.0,0.0,4.0,5.0
2025-26,401810685,2026-02-23,HOU,3209,Jeff Green,jeff green,2,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810685,2026-02-23,HOU,2578185,Dorian Finney-Smith,dorian finney smith,20,3,4,0,0,0,1,1.0,4.0,1.0,4.0,0.0,0.0
2025-26,401810685,2026-02-23,HOU,4592857,Isaiah Crawford,isaiah crawford,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810685,2026-02-23,HOU,3102529,Clint Capela,clint capela,10,2,3,1,0,0,1,1.0,3.0,0.0,0.0,0.0,0.0
2025-26,401810685,2026-02-23,HOU,3922230,Aaron Holiday,aaron holiday,6,7,2,0,0,0,0,2.0,2.0,1.0,1.0,2.0,2.0
2025-26,401810685,2026-02-23,HOU,4065663,Josh Okogie,josh okogie,13,2,1,1,1,0,1,1.0,4.0,0.0,2.0,0.0,0.0
2025-26,401810685,2026-02-23,HOU,4711272,Reed Sheppard,reed sheppard,24,15,3,4,1,0,3,5.0,9.0,5.0,9.0,0.0,0.0
2025-26,401810688,2026-02-24,DAL,6609,Khris Middleton,khris middleton,12,6,5,1,1,0,2,2.0,4.0,0.0,2.0,2.0,2.0
2025-26,401810688,2026-02-24,DAL,4278049,Daniel Gafford,daniel gafford,17,9,4,1,1,1,0,3.0,5.0,0.0,0.0,3.0,3.0
2025-26,401810688,2026-02-24,DAL,4278078,P.J. Washington,p j washington,30,13,4,2,0,1,2,5.0,8.0,1.0,3.0,2.0,2.0
2025-26,401810688,2026-02-24,DAL,4278594,Naji Marshall,naji marshall,36,21,5,7,1,0,1,7.0,13.0,0.0,0.0,7.0,9.0
2025-26,401810688,2026-02-24,DAL,4432582,Max Christie,max christie,29,13,7,0,0,0,1,5.0,12.0,1.0,5.0,2.0,2.0
2025-26,401810688,2026-02-24,DAL,2531367,Dwight Powell,dwight powell,9,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810688,2026-02-24,DAL,3138160,Caleb Martin,caleb martin,23,3,5,2,1,0,0,1.0,4.0,0.0,1.0,1.0,2.0
2025-26,401810688,2026-02-24,DAL,4277848,Marvin Bagley III,marvin bagley,20,22,5,1,0,0,1,10.0,13.0,0.0,0.0,2.0,4.0
2025-26,401810688,2026-02-24,DAL,6475,Klay Thompson,klay thompson,23,17,2,2,0,0,1,6.0,12.0,5.0,10.0,0.0,0.0
2025-26,401810688,2026-02-24,DAL,3135046,Tyus Jones,tyus jones,11,0,4,0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810688,2026-02-24,DAL,4397040,Brandon Williams,brandon williams,29,19,1,10,0,2,4,9.0,11.0,1.0,2.0,0.0,0.0
2025-26,401810688,2026-02-24,DAL,4696317,Miles Kelly,miles kelly,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810688,2026-02-24,DAL,5170947,AJ Johnson,aj johnson,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810688,2026-02-24,BKN,4278104,Michael Porter Jr.,michael porter,33,26,0,3,0,0,1,9.0,16.0,2.0,6.0,6.0,6.0
2025-26,401810688,2026-02-24,BKN,4712896,Noah Clowney,noah clowney,33,22,5,0,1,1,0,6.0,9.0,4.0,5.0,6.0,10.0
2025-26,401810688,2026-02-24,BKN,4278067,Nic Claxton,nic claxton,32,16,4,9,3,0,1,7.0,10.0,0.0,0.0,2.0,3.0
2025-26,401810688,2026-02-24,BKN,5175643,Egor Demin,egor demin,28,3,5,2,1,0,0,1.0,7.0,1.0,6.0,0.0,0.0
2025-26,401810688,2026-02-24,BKN,5279130,Nolan Traore,nolan traore,28,8,3,6,3,1,3,4.0,11.0,0.0,3.0,0.0,0.0
2025-26,401810688,2026-02-24,BKN,5107173,Danny Wolf,danny wolf,14,4,3,2,0,0,3,1.0,3.0,1.0,3.0,1.0,2.0
2025-26,401810688,2026-02-24,BKN,4432194,Day'Ron Sharpe,day ron sharpe,16,7,2,1,1,0,2,3.0,7.0,0.0,0.0,1.0,2.0
2025-26,401810688,2026-02-24,BKN,3907823,Terance Mann,terance mann,19,17,1,3,0,0,0,6.0,9.0,2.0,3.0,3.0,4.0
2025-26,401810688,2026-02-24,BKN,4397018,Ochai Agbaji,ochai agbaji,17,9,3,2,1,0,0,3.0,5.0,3.0,4.0,0.0,0.0
2025-26,401810688,2026-02-24,BKN,5037873,Drake Powell,drake powell,21,2,2,1,1,0,1,1.0,3.0,0.0,2.0,0.0,0.0
2025-26,401810687,2026-02-24,WSH,4997537,Tristan Vukcevic,tristan vukcevic,22,5,6,1,0,1,3,2.0,6.0,1.0,2.0,0.0,0.0
2025-26,401810687,2026-02-24,WSH,5174563,Kyshawn George,kyshawn george,21,11,2,2,0,0,4,3.0,10.0,1.0,5.0,4.0,4.0
2025-26,401810687,2026-02-24,WSH,4845374,Bub Carrington,bub carrington,26,3,10,7,1,2,2,1.0,6.0,1.0,2.0,0.0,0.0
2025-26,401810687,2026-02-24,WSH,5104155,Bilal Coulibaly,bilal coulibaly,24,8,6,4,2,4,1,3.0,9.0,0.0,2.0,2.0,3.0
2025-26,401810687,2026-02-24,WSH,5238230,Tre Johnson,tre johnson,24,8,1,2,0,0,2,3.0,12.0,0.0,5.0,2.0,2.0
2025-26,401810687,2026-02-24,WSH,2581184,Anthony Gill,anthony gill,24,5,5,3,1,1,2,2.0,4.0,0.0,0.0,1.0,2.0
2025-26,401810687,2026-02-24,WSH,4432907,Justin Champagnie,justin champagnie,15,14,2,0,2,0,0,5.0,8.0,4.0,6.0,0.0,0.0
2025-26,401810687,2026-02-24,WSH,4432173,Sharife Cooper,sharife cooper,17,7,0,1,0,0,2,3.0,8.0,0.0,1.0,1.0,2.0
2025-26,401810687,2026-02-24,WSH,4592216,Alondes Williams,alondes williams,9,5,3,0,1,0,1,2.0,5.0,0.0,3.0,1.0,1.0
2025-26,401810687,2026-02-24,WSH,4606840,Jamir Watkins,jamir watkins,27,14,2,1,2,0,1,6.0,8.0,2.0,3.0,0.0,0.0
2025-26,401810687,2026-02-24,WSH,5144126,Will Riley,will riley,29,18,4,2,0,0,2,7.0,8.0,1.0,2.0,3.0,3.0
2025-26,401810687,2026-02-24,ATL,4431680,Onyeka Okongwu,onyeka okongwu,23,10,10,7,0,0,0,4.0,17.0,2.0,7.0,0.0,0.0
2025-26,401810687,2026-02-24,ATL,4701230,Jalen Johnson,jalen johnson,6,5,3,0,2,0,0,2.0,4.0,0.0,0.0,1.0,2.0
2025-26,401810687,2026-02-24,ATL,2490149,CJ McCollum,cj mccollum,23,8,2,2,1,1,2,2.0,12.0,0.0,6.0,4.0,4.0
2025-26,401810687,2026-02-24,ATL,4278039,Nickeil Alexander-Walker,nickeil alexander walker,25,16,3,5,2,0,2,4.0,10.0,3.0,7.0,5.0,5.0
2025-26,401810687,2026-02-24,ATL,4869342,Dyson Daniels,dyson daniels,24,6,8,7,3,0,0,3.0,7.0,0.0,2.0,0.0,0.0
2025-26,401810687,2026-02-24,ATL,4280151,Corey Kispert,corey kispert,21,12,3,2,0,0,2,4.0,8.0,2.0,5.0,2.0,2.0
2025-26,401810687,2026-02-24,ATL,4433247,Jonathan Kuminga,jonathan kuminga,24,27,7,4,2,0,2,9.0,12.0,3.0,4.0,6.0,7.0
2025-26,401810687,2026-02-24,ATL,4712863,Mouhamed Gueye,mouhamed gueye,18,6,11,1,2,0,0,2.0,4.0,0.0,2.0,2.0,2.0
2025-26,401810687,2026-02-24,ATL,5211175,Zaccharie Risacher,zaccharie risacher,28,9,9,3,1,0,2,4.0,11.0,0.0,5.0,1.0,2.0
2025-26,401810687,2026-02-24,ATL,3146557,Jock Landale,jock landale,21,6,3,1,1,0,0,3.0,8.0,0.0,2.0,0.0,0.0
2025-26,401810687,2026-02-24,ATL,3137259,Gabe Vincent,gabe vincent,22,11,2,1,0,1,0,4.0,10.0,2.0,8.0,1.0,1.0
2025-26,401810687,2026-02-24,ATL,4279118,Keaton Wallace,keaton wallace,6,3,0,0,0,0,0,1.0,4.0,0.0,2.0,1.0,1.0
2025-26,401810689,2026-02-24,OKC,4222252,Isaiah Hartenstein,isaiah hartenstein,26,11,9,0,1,2,2,5.0,8.0,0.0,0.0,1.0,1.0
2025-26,401810689,2026-02-24,OKC,4433255,Chet Holmgren,chet holmgren,30,7,9,4,1,3,1,3.0,8.0,0.0,1.0,1.0,1.0
2025-26,401810689,2026-02-24,OKC,4395702,Isaiah Joe,isaiah joe,33,22,2,3,2,0,0,7.0,14.0,6.0,11.0,2.0,2.0
2025-26,401810689,2026-02-24,OKC,4397020,Luguentz Dort,luguentz dort,34,15,5,3,1,0,1,5.0,16.0,3.0,9.0,2.0,2.0
2025-26,401810689,2026-02-24,OKC,4683692,Cason Wallace,cason wallace,35,27,8,7,1,0,2,11.0,16.0,4.0,5.0,1.0,2.0
2025-26,401810689,2026-02-24,OKC,4432823,Jaylin Williams,jaylin williams,16,2,8,3,0,0,0,1.0,2.0,0.0,1.0,0.0,0.0
2025-26,401810689,2026-02-24,OKC,2991350,Alex Caruso,alex caruso,23,16,2,4,2,0,4,6.0,10.0,2.0,5.0,2.0,2.0
2025-26,401810689,2026-02-24,OKC,3133626,Kenrich Williams,kenrich williams,11,0,1,1,1,0,0,0.0,4.0,0.0,2.0,0.0,0.0
2025-26,401810689,2026-02-24,OKC,4397183,Aaron Wiggins,aaron wiggins,17,8,1,1,0,0,4,4.0,10.0,0.0,4.0,0.0,0.0
2025-26,401810689,2026-02-24,OKC,4683778,Jared McCain,jared mccain,10,5,4,0,1,0,1,2.0,5.0,0.0,1.0,1.0,2.0
2025-26,401810689,2026-02-24,OKC,5159925,Nikola Topic,nikola topic,6,3,0,0,0,0,1,1.0,2.0,1.0,1.0,0.0,0.0
2025-26,401810689,2026-02-24,TOR,3913176,Brandon Ingram,brandon ingram,35,15,6,6,0,0,2,6.0,14.0,2.0,4.0,1.0,3.0
2025-26,401810689,2026-02-24,TOR,4395625,RJ Barrett,rj barrett,34,21,8,4,1,1,2,8.0,15.0,4.0,6.0,1.0,2.0
2025-26,401810689,2026-02-24,TOR,4433134,Scottie Barnes,scottie barnes,32,15,3,7,3,4,3,7.0,17.0,0.0,3.0,1.0,1.0
2025-26,401810689,2026-02-24,TOR,5093267,Collin Murray-Boyles,collin murray boyles,30,4,4,2,1,2,0,1.0,1.0,0.0,0.0,2.0,2.0
2025-26,401810689,2026-02-24,TOR,4395724,Immanuel Quickley,immanuel quickley,33,17,3,4,1,0,4,6.0,14.0,4.0,9.0,1.0,2.0
2025-26,401810689,2026-02-24,TOR,4278580,Sandro Mamukelashvili,sandro mamukelashvili,15,3,2,1,1,0,0,1.0,7.0,1.0,4.0,0.0,0.0
2025-26,401810689,2026-02-24,TOR,4431893,Jamison Battle,jamison battle,9,2,1,1,0,0,0,1.0,3.0,0.0,1.0,0.0,0.0
2025-26,401810689,2026-02-24,TOR,4432241,Jamal Shead,jamal shead,23,13,1,4,1,0,2,5.0,8.0,2.0,4.0,1.0,2.0
2025-26,401810689,2026-02-24,TOR,4684272,Ja'Kobe Walter,ja kobe walter,23,17,4,1,1,0,2,6.0,9.0,5.0,7.0,0.0,0.0
2025-26,401810689,2026-02-24,TOR,5106258,Gradey Dick,gradey dick,6,0,2,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810686,2026-02-24,PHI,4870562,Dominick Barlow,dominick barlow,20,0,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
2025-26,401810686,2026-02-24,PHI,3059318,Joel Embiid,joel embiid,26,27,6,5,0,1,4,11.0,17.0,1.0,4.0,4.0,5.0
2025-26,401810686,2026-02-24,PHI,3133603,Kelly Oubre Jr.,kelly oubre,28,12,4,2,1,0,2,5.0,8.0,2.0,3.0,0.0,0.0
2025-26,401810686,2026-02-24,PHI,4431678,Tyrese Maxey,tyrese maxey,34,32,9,8,2,1,2,10.0,22.0,2.0,8.0,10.0,10.0
2025-26,401810686,2026-02-24,PHI,5124612,VJ Edgecombe,vj edgecombe,30,23,7,4,2,0,1,9.0,13.0,2.0,4.0,3.0,3.0
2025-26,401810686,2026-02-24,PHI,4431675,Trendon Watford,trendon watford,15,12,4,2,0,2,0,6.0,7.0,0.0,1.0,0.0,0.0
2025-26,401810686,2026-02-24,PHI,4432446,Jabari Walker,jabari walker,10,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810686,2026-02-24,PHI,4433159,Dalen Terry,dalen terry,5,2,0,1,1,0,0,0.0,1.0,0.0,0.0,2.0,2.0
2025-26,401810686,2026-02-24,PHI,4711297,Justin Edwards,justin edwards,7,2,0,1,1,0,0,1.0,2.0,0.0,1.0,0.0,0.0
2025-26,401810686,2026-02-24,PHI,6585,Andre Drummond,andre drummond,7,2,3,0,1,0,0,1.0,3.0,0.0,1.0,0.0,0.0
2025-26,401810686,2026-02-24,PHI,5105637,Adem Bona,adem bona,15,6,5,3,2,1,1,3.0,3.0,0.0,0.0,0.0,0.0
2025-26,401810686,2026-02-24,PHI,3064230,Cameron Payne,cameron payne,16,2,0,0,1,0,1,1.0,4.0,0.0,2.0,0.0,0.0
2025-26,401810686,2026-02-24,PHI,4397014,Quentin Grimes,quentin grimes,27,15,2,2,2,0,1,6.0,11.0,1.0,4.0,2.0,3.0
2025-26,401810686,2026-02-24,IND,5106060,Jarace Walker,jarace walker,32,8,10,6,1,1,2,3.0,13.0,0.0,5.0,2.0,2.0
2025-26,401810686,2026-02-24,IND,4065731,Jay Huff,jay huff,25,4,4,4,1,1,1,2.0,7.0,0.0,4.0,0.0,0.0
2025-26,401810686,2026-02-24,IND,4395712,Andrew Nembhard,andrew nembhard,28,23,1,3,1,0,3,8.0,17.0,3.0,9.0,4.0,5.0
2025-26,401810686,2026-02-24,IND,4433076,Ben Sheppard,ben sheppard,28,12,3,0,2,0,3,4.0,12.0,2.0,6.0,2.0,2.0
2025-26,401810686,2026-02-24,IND,4697268,Kam Jones,kam jones,29,13,6,3,1,0,0,5.0,11.0,3.0,5.0,0.0,0.0
2025-26,401810686,2026-02-24,IND,4066399,Micah Potter,micah potter,23,23,3,3,1,2,1,9.0,11.0,3.0,5.0,2.0,3.0
2025-26,401810686,2026-02-24,IND,2530530,T.J. McConnell,t j mcconnell,15,7,2,3,1,0,2,3.0,7.0,0.0,0.0,1.0,2.0
2025-26,401810686,2026-02-24,IND,4431752,Kobe Brown,kobe brown,31,9,10,4,0,0,4,3.0,10.0,0.0,4.0,3.0,3.0
2025-26,401810686,2026-02-24,IND,4592829,Quenton Jackson,quenton jackson,28,15,2,1,0,0,0,4.0,7.0,2.0,5.0,5.0,5.0
2025-26,401810693,2026-02-24,GS,6589,Draymond Green,draymond green,32,11,7,6,0,2,1,5.0,11.0,1.0,3.0,0.0,0.0
2025-26,401810693,2026-02-24,GS,4997536,Gui Santos,gui santos,39,15,12,4,2,3,6,6.0,13.0,1.0,4.0,2.0,2.0
2025-26,401810693,2026-02-24,GS,4066436,De'Anthony Melton,de anthony melton,28,28,4,3,1,0,3,8.0,20.0,3.0,9.0,9.0,11.0
2025-26,401810693,2026-02-24,GS,4432171,Moses Moody,moses moody,34,24,5,3,0,0,1,7.0,13.0,4.0,10.0,6.0,8.0
2025-26,401810693,2026-02-24,GS,4592714,Pat Spencer,pat spencer,23,5,2,4,1,0,3,2.0,7.0,1.0,4.0,0.0,0.0
2025-26,401810693,2026-02-24,GS,4593016,Quinten Post,quinten post,23,6,9,1,0,1,2,3.0,7.0,0.0,4.0,0.0,0.0
2025-26,401810693,2026-02-24,GS,3134903,Gary Payton II,gary payton,12,4,3,2,0,0,1,2.0,7.0,0.0,4.0,0.0,0.0
2025-26,401810693,2026-02-24,GS,4709138,Brandin Podziemski,brandin podziemski,32,16,15,3,2,0,3,7.0,18.0,1.0,6.0,1.0,2.0
2025-26,401810693,2026-02-24,GS,4897262,Will Richard,will richard,17,0,2,0,2,0,0,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810693,2026-02-24,NO,4277813,Herbert Jones,herbert jones,31,5,3,3,5,1,0,1.0,8.0,1.0,7.0,2.0,2.0
2025-26,401810693,2026-02-24,NO,4395628,Zion Williamson,zion williamson,33,26,6,0,2,1,1,11.0,21.0,1.0,1.0,3.0,5.0
2025-26,401810693,2026-02-24,NO,3442,DeAndre Jordan,deandre jordan,22,6,8,2,1,2,1,2.0,3.0,0.0,0.0,2.0,3.0
2025-26,401810693,2026-02-24,NO,3907497,Dejounte Murray,dejounte murray,25,13,2,3,1,0,5,5.0,11.0,1.0,4.0,2.0,2.0
2025-26,401810693,2026-02-24,NO,4397136,Saddiq Bey,saddiq bey,31,18,6,1,0,0,4,6.0,13.0,1.0,6.0,5.0,5.0
2025-26,401810693,2026-02-24,NO,4997538,Karlo Matkovic,karlo matkovic,18,10,8,1,1,3,1,4.0,6.0,1.0,3.0,1.0,2.0
2025-26,401810693,2026-02-24,NO,4869780,Derik Queen,derik queen,18,8,7,2,0,1,1,4.0,13.0,0.0,3.0,0.0,1.0
2025-26,401810693,2026-02-24,NO,4277956,Jordan Poole,jordan poole,23,12,6,3,0,0,2,4.0,11.0,3.0,10.0,1.0,1.0
2025-26,401810693,2026-02-24,NO,4576086,Bryce McGowens,bryce mcgowens,18,7,4,0,1,1,0,3.0,5.0,1.0,3.0,0.0,0.0
2025-26,401810693,2026-02-24,NO,5144091,Jeremiah Fears,jeremiah fears,21,8,3,5,1,0,2,3.0,10.0,1.0,3.0,1.0,2.0
2025-26,401810692,2026-02-24,MIA,3059319,Andrew Wiggins,andrew wiggins,29,16,8,5,1,3,0,5.0,12.0,4.0,8.0,2.0,4.0
2025-26,401810692,2026-02-24,MIA,4066261,Bam Adebayo,bam adebayo,31,18,9,2,1,1,1,8.0,19.0,2.0,8.0,0.0,0.0
2025-26,401810692,2026-02-24,MIA,2595516,Norman Powell,norman powell,30,26,6,0,1,0,6,6.0,14.0,3.0,8.0,11.0,14.0
2025-26,401810692,2026-02-24,MIA,4278053,Davion Mitchell,davion mitchell,28,8,6,8,1,0,1,3.0,4.0,2.0,3.0,0.0,0.0
2025-26,401810692,2026-02-24,MIA,4601025,Pelle Larsson,pelle larsson,36,10,6,5,0,0,2,3.0,6.0,0.0,3.0,4.0,4.0
2025-26,401810692,2026-02-24,MIA,4431772,Myron Gardner,myron gardner,3,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810692,2026-02-24,MIA,4432848,Jaime Jaquez Jr.,jaime jaquez,22,9,2,3,1,0,2,4.0,9.0,1.0,3.0,0.0,0.0
2025-26,401810692,2026-02-24,MIA,5105623,Kel'el Ware,kel el ware,19,14,8,0,0,0,0,5.0,8.0,1.0,3.0,3.0,4.0
2025-26,401810692,2026-02-24,MIA,4066993,Dru Smith,dru smith,6,0,0,2,3,0,0,0.0,2.0,0.0,2.0,0.0,0.0
2025-26,401810692,2026-02-24,MIA,4395725,Tyler Herro,tyler herro,26,14,2,6,0,1,3,5.0,17.0,3.0,9.0,1.0,1.0
2025-26,401810692,2026-02-24,MIA,5214640,Kasparas Jakucionis,kasparas jakucionis,10,2,3,1,0,0,1,1.0,3.0,0.0,1.0,0.0,0.0
2025-26,401810692,2026-02-24,MIL,3134907,Kyle Kuzma,kyle kuzma,25,19,4,0,1,0,2,7.0,16.0,3.0,7.0,2.0,4.0
2025-26,401810692,2026-02-24,MIL,3133628,Myles Turner,myles turner,19,2,5,0,2,1,0,1.0,5.0,0.0,3.0,0.0,0.0
2025-26,401810692,2026-02-24,MIL,4397140,Kevin Porter Jr.,kevin porter,37,32,7,7,2,1,1,11.0,20.0,2.0,4.0,8.0,8.0
2025-26,401810692,2026-02-24,MIL,4397475,AJ Green,aj green,28,8,5,4,1,0,0,2.0,6.0,2.0,6.0,2.0,2.0
2025-26,401810692,2026-02-24,MIL,4591725,Ryan Rollins,ryan rollins,37,21,4,5,2,1,4,9.0,16.0,1.0,2.0,2.0,2.0
2025-26,401810692,2026-02-24,MIL,3064482,Bobby Portis,bobby portis,24,21,2,1,0,0,1,8.0,14.0,5.0,10.0,0.0,0.0
2025-26,401810692,2026-02-24,MIL,4997526,Ousmane Dieng,ousmane dieng,22,11,6,1,2,0,0,4.0,6.0,3.0,3.0,0.0,0.0
2025-26,401810692,2026-02-24,MIL,4277922,Jericho Sims,jericho sims,29,8,10,5,0,0,2,4.0,4.0,0.0,0.0,0.0,0.0
2025-26,401810692,2026-02-24,MIL,4432174,Cam Thomas,cam thomas,20,6,3,2,0,0,0,2.0,10.0,0.0,4.0,2.0,3.0
2025-26,401810691,2026-02-24,CHA,4066383,Miles Bridges,miles bridges,22,16,7,2,2,1,2,6.0,11.0,4.0,7.0,0.0,0.0
2025-26,401810691,2026-02-24,CHA,4433249,Moussa Diabate,moussa diabate,31,9,7,5,3,3,0,4.0,4.0,0.0,0.0,1.0,2.0
2025-26,401810691,2026-02-24,CHA,4433287,Brandon Miller,brandon miller,25,23,5,3,2,1,6,9.0,16.0,5.0,9.0,0.0,0.0
2025-26,401810691,2026-02-24,CHA,4432816,LaMelo Ball,lamelo ball,23,16,3,7,1,0,2,6.0,16.0,4.0,12.0,0.0,0.0
2025-26,401810691,2026-02-24,CHA,5061575,Kon Knueppel,kon knueppel,23,21,1,2,2,0,0,7.0,12.0,3.0,6.0,4.0,4.0
2025-26,401810691,2026-02-24,CHA,4066218,Grant Williams,grant williams,19,11,4,2,0,0,1,3.0,5.0,2.0,4.0,3.0,3.0
2025-26,401810691,2026-02-24,CHA,4277964,Xavier Tillman,xavier tillman,7,2,3,0,0,0,0,1.0,3.0,0.0,2.0,0.0,0.0
2025-26,401810691,2026-02-24,CHA,4576060,Ryan Kalkbrenner,ryan kalkbrenner,17,0,1,1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810691,2026-02-24,CHA,2578239,Pat Connaughton,pat connaughton,13,5,3,0,0,0,1,2.0,7.0,1.0,5.0,0.0,0.0
2025-26,401810691,2026-02-24,CHA,4395651,Coby White,coby white,16,10,3,4,1,0,2,4.0,9.0,2.0,4.0,0.0,0.0
2025-26,401810691,2026-02-24,CHA,4432811,Josh Green,josh green,17,11,4,0,0,0,1,4.0,6.0,3.0,5.0,0.0,0.0
2025-26,401810691,2026-02-24,CHA,4432819,Tre Mann,tre mann,8,7,4,1,1,1,0,3.0,5.0,1.0,2.0,0.0,0.0
2025-26,401810691,2026-02-24,CHA,4602025,Sion James,sion james,20,0,1,4,1,0,1,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810691,2026-02-24,CHI,4017844,Guerschon Yabusele,guerschon yabusele,27,11,4,1,2,0,1,3.0,8.0,3.0,7.0,2.0,2.0
2025-26,401810691,2026-02-24,CHI,4431687,Patrick Williams,patrick williams,26,11,2,1,0,0,4,4.0,6.0,3.0,5.0,0.0,0.0
2025-26,401810691,2026-02-24,CHI,4432822,Isaac Okoro,isaac okoro,27,7,2,2,1,0,0,1.0,6.0,1.0,5.0,4.0,4.0
2025-26,401810691,2026-02-24,CHI,4711294,Matas Buzelis,matas buzelis,33,32,7,2,1,0,2,13.0,19.0,6.0,11.0,0.0,0.0
2025-26,401810691,2026-02-24,CHI,4871145,Josh Giddey,josh giddey,26,8,2,5,2,0,5,3.0,11.0,0.0,2.0,2.0,3.0
2025-26,401810691,2026-02-24,CHI,5044385,Leonard Miller,leonard miller,5,5,2,0,0,1,1,2.0,2.0,1.0,1.0,0.0,0.0
2025-26,401810691,2026-02-24,CHI,4278076,Nick Richards,nick richards,22,6,5,0,0,0,1,2.0,5.0,0.0,0.0,2.0,2.0
2025-26,401810691,2026-02-24,CHI,5091709,Lachlan Olbrich,lachlan olbrich,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810691,2026-02-24,CHI,4277811,Collin Sexton,collin sexton,28,10,2,1,2,0,2,4.0,9.0,2.0,5.0,0.0,0.0
2025-26,401810691,2026-02-24,CHI,4395626,Tre Jones,tre jones,20,3,2,1,1,0,0,1.0,7.0,0.0,2.0,1.0,2.0
2025-26,401810691,2026-02-24,CHI,4684275,Rob Dillingham,rob dillingham,23,6,5,5,0,0,3,2.0,9.0,0.0,2.0,2.0,2.0
2025-26,401810690,2026-02-24,NY,3934719,OG Anunoby,og anunoby,34,5,3,2,0,1,1,2.0,9.0,1.0,6.0,0.0,0.0
2025-26,401810690,2026-02-24,NY,3136195,Karl-Anthony Towns,karl anthony towns,29,14,7,2,1,2,5,5.0,5.0,1.0,1.0,3.0,4.0
