player,team,prop_type,actual,SOG,G,A,PTS,HIT,BS,PIM,PM,PPP,FOW,TOI
Brandon Carlo,TOR,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,,,
Zachary L'Heureux,NSH,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Jake McCabe,TOR,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Michael Carcone,UTA,Assists,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,0.0,,,
Michael Carcone,UTA,Goals,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,0.0,,,
Troy Stecher,TOR,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Morgan Rielly,TOR,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,,,
Dylan Guenther,UTA,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,2.0,-1.0,,,
Lawson Crouse,UTA,Points,1.0,0.0,0.0,1.0,1.0,,2.0,0.0,0.0,,,
Lawson Crouse,UTA,Assists,1.0,0.0,0.0,1.0,1.0,,2.0,0.0,0.0,,,
Logan Cooley,UTA,Plus/Minus,1.0,0.0,2.0,0.0,2.0,,2.0,0.0,1.0,,,
Marat Khusnutdinov,BOS,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Olli Maatta,CGY,Points,1.0,0.0,0.0,1.0,1.0,,5.0,0.0,-1.0,,,
Chandler Stephenson,SEA,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Ben Meyers,SEA,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Matthew Knies,TOR,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Dakota Joshua,TOR,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Zachary L'Heureux,NSH,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Zachary L'Heureux,NSH,Points,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Zachary L'Heureux,NSH,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Joakim Kemell,NSH,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Steven Stamkos,NSH,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,-1.0,,,
Matias Maccelli,TOR,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Matias Maccelli,TOR,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Matias Maccelli,TOR,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Steven Lorentz,TOR,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
William Nylander,TOR,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,-2.0,,,
William Nylander,TOR,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,-2.0,,,
Nicholas Robertson,TOR,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Viktor Arvidsson,BOS,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Marat Khusnutdinov,BOS,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Calum Ritchie,NYI,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Calum Ritchie,NYI,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Scott Mayfield,NYI,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Tony DeAngelo,NYI,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Tony DeAngelo,NYI,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Matthew Schaefer,NYI,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,1.0,,,
Matthew Schaefer,NYI,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,1.0,,,
Matthew Schaefer,NYI,Points,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,1.0,,,
Matthew Schaefer,NYI,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,1.0,,,
Viktor Arvidsson,BOS,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Jonathan Marchessault,NSH,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
J.J. Moser,TB,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Calle Jarnkrok,TOR,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Max Domi,TOR,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,5.0,1.0,,,
Corey Perry,TB,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Corey Perry,TB,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Fedor Svechkov,NSH,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Steven Stamkos,NSH,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,-1.0,,,
Steven Stamkos,NSH,Points,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,-1.0,,,
Pontus Holmberg,TB,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Erik Cernak,TB,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,,,
Ryan McDonagh,TB,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,2.0,,,
Ryan McDonagh,TB,Points,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,2.0,,,
Ryan McDonagh,TB,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,2.0,,,
Easton Cowan,TOR,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Darren Raddysh,TB,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,,,
Ryan O'Reilly,NSH,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Ryan O'Reilly,NSH,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Jonathan Marchessault,NSH,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Morgan Geekie,BOS,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Matthew Wood,NSH,Points,1.0,0.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,,
Rasmus Sandin,WSH,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Macklin Celebrini,SJ,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Macklin Celebrini,SJ,Points,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Macklin Celebrini,SJ,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Adam Gaudette,SJ,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Collin Graf,SJ,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Will Smith,SJ,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Will Smith,SJ,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Will Smith,SJ,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Matthew Wood,NSH,Goals,1.0,0.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,,
Roman Josi,NSH,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,-2.0,,,
Roman Josi,NSH,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,-2.0,,,
Jake Guentzel,TB,Blocked Shots,1.0,0.0,1.0,1.0,2.0,,1.0,0.0,2.0,,,
Jake Guentzel,TB,Assists,1.0,0.0,1.0,1.0,2.0,,1.0,0.0,2.0,,,
Jake Guentzel,TB,Goals,1.0,0.0,1.0,1.0,2.0,,1.0,0.0,2.0,,,
Viktor Arvidsson,BOS,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Sam Dickinson,SJ,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
John Klingberg,SJ,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
John Klingberg,SJ,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Drake Batherson,OTT,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Drake Batherson,OTT,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Michael Amadio,OTT,Plus/Minus,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Michael Amadio,OTT,Assists,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Michael Amadio,OTT,Goals,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Jakob Chychrun,WSH,Points,1.0,0.0,0.0,1.0,1.0,,5.0,0.0,-1.0,,,
Jakob Chychrun,WSH,Assists,1.0,0.0,0.0,1.0,1.0,,5.0,0.0,-1.0,,,
Nicolas Hague,NSH,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,,,
Oliver Bjorkstrand,TB,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,-1.0,,,
Oliver Bjorkstrand,TB,Points,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,-1.0,,,
Brandon Hagel,TB,Assists,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,2.0,,,
Brandon Hagel,TB,Goals,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,2.0,,,
Bryan Rust,PIT,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Bryan Rust,PIT,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Sam Carrick,BUF,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Rickard Rakell,PIT,Blocked Shots,1.0,0.0,1.0,1.0,2.0,,1.0,0.0,2.0,,,
Rickard Rakell,PIT,Assists,1.0,0.0,1.0,1.0,2.0,,1.0,0.0,2.0,,,
Rickard Rakell,PIT,Goals,1.0,0.0,1.0,1.0,2.0,,1.0,0.0,2.0,,,
Tommy Novak,PIT,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Tommy Novak,PIT,Points,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Bryan Rust,PIT,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Erik Karlsson,PIT,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Erik Karlsson,PIT,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Erik Karlsson,PIT,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Oliver Bjorkstrand,TB,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,-1.0,,,
Parker Wotherspoon,PIT,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Parker Wotherspoon,PIT,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Matt Roy,WSH,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Justin Sourdif,WSH,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,1.0,4.0,1.0,,,
Justin Sourdif,WSH,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,4.0,1.0,,,
Drake Batherson,OTT,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,,,
Warren Foegele,OTT,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Warren Foegele,OTT,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Warren Foegele,OTT,Points,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Ryan Leonard,WSH,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Ryan Leonard,WSH,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Brady Tkachuk,OTT,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Tyler Kleven,OTT,Points,1.0,0.0,1.0,0.0,1.0,,0.0,17.0,2.0,,,
Avery Hayes,PIT,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,5.0,-2.0,,,
Egor Chinakhov,PIT,Plus/Minus,1.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,,,
Ville Koivunen,PIT,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,-2.0,,,
Ville Koivunen,PIT,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,-2.0,,,
Tommy Novak,PIT,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Blake Lizotte,PIT,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Noah Juulsen,PHI,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Cam York,PHI,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,2.0,,,
Cam York,PHI,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,2.0,,,
Cam York,PHI,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,2.0,,,
Peyton Krebs,BUF,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,,,
Josh Doan,BUF,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Justin Brazeau,PIT,Points,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Justin Brazeau,PIT,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,0.0,,,
Shane Pinto,OTT,Blocked Shots,1.0,0.0,1.0,2.0,3.0,,1.0,4.0,2.0,,,
Thomas Chabot,OTT,Plus/Minus,1.0,0.0,0.0,2.0,2.0,,1.0,0.0,1.0,,,
Thomas Chabot,OTT,Blocked Shots,1.0,0.0,0.0,2.0,2.0,,1.0,0.0,1.0,,,
Declan Chisholm,WSH,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Dmitry Orlov,SJ,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Dylan Cozens,OTT,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Dylan Cozens,OTT,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Tom Wilson,WSH,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,-2.0,,,
Noah Ostlund,BUF,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Noah Ostlund,BUF,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Noah Ostlund,BUF,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Nikita Grebenkin,PHI,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Owen Tippett,PHI,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Owen Tippett,PHI,Points,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Owen Tippett,PHI,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Matvei Michkov,PHI,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Matvei Michkov,PHI,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Matvei Michkov,PHI,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Emil Andrae,PHI,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Trevor Zegras,PHI,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Josh Doan,BUF,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Josh Doan,BUF,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Josh Norris,BUF,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Trevor Zegras,PHI,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Alex Tuch,BUF,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Cale Fleury,SEA,Points,1.0,0.0,0.0,1.0,1.0,,3.0,0.0,0.0,,,
Alex Tuch,BUF,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Alex Tuch,BUF,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Tage Thompson,BUF,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Tage Thompson,BUF,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Noah Cates,PHI,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Noah Cates,PHI,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Nikita Grebenkin,PHI,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Nikita Grebenkin,PHI,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Christian Dvorak,PHI,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,,,
Ryan Winterton,SEA,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Ryan Winterton,SEA,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Eeli Tolvanen,SEA,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,0.0,2.0,1.0,,,
Warren Foegele,OTT,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Lars Eller,OTT,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,,,
Adrian Kempe,LA,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Adrian Kempe,LA,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Adrian Kempe,LA,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Scott Laughton,LA,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Cale Fleury,SEA,Assists,1.0,0.0,0.0,1.0,1.0,,3.0,0.0,0.0,,,
Adam Larsson,SEA,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-3.0,,,
Jason Zucker,BUF,Blocked Shots,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Jason Zucker,BUF,Points,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Jason Zucker,BUF,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Michael Kesselring,BUF,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,3.0,0.0,1.0,,,
Rasmus Dahlin,BUF,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,3.0,,,
Rasmus Dahlin,BUF,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,3.0,,,
Noah Cates,PHI,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Josh Norris,BUF,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Josh Norris,BUF,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Josh Norris,BUF,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Anthony Beauvillier,WSH,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Jamie Oleksiak,SEA,PIM,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,-1.0,,,
Anthony Beauvillier,WSH,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Anthony Beauvillier,WSH,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Adam Larsson,SEA,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-3.0,,,
Hendrix Lapierre,WSH,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Hendrix Lapierre,WSH,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Hendrix Lapierre,WSH,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Hendrix Lapierre,WSH,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Hendrix Lapierre,WSH,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Hendrix Lapierre,WSH,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Hendrix Lapierre,WSH,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Ryker Evans,SEA,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Ryker Evans,SEA,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Ryker Evans,SEA,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Jordan Spence,OTT,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Jordan Spence,OTT,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Jordan Spence,OTT,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Jordan Spence,OTT,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Jordan Spence,OTT,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Artem Zub,OTT,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Michael Kesselring,BUF,Points,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,1.0,,,
Michael Kesselring,BUF,PIM,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,1.0,,,
Zach Metsa,BUF,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Zach Metsa,BUF,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Zach Metsa,BUF,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Zach Metsa,BUF,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Jason Zucker,BUF,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Jason Zucker,BUF,Assists,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Jason Zucker,BUF,PIM,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,,,
Anthony Beauvillier,WSH,Blocked Shots,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Anthony Beauvillier,WSH,PIM,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Anthony Beauvillier,WSH,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
Pierre-Luc Dubois,WSH,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Pierre-Luc Dubois,WSH,Goals,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Pierre-Luc Dubois,WSH,Assists,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Pierre-Luc Dubois,WSH,Points,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-2.0,,,
Zach Metsa,BUF,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Zach Metsa,BUF,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Owen Power,BUF,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,-1.0,,,
Owen Power,BUF,Goals,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,-1.0,,,
Owen Power,BUF,Assists,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,-1.0,,,
Owen Power,BUF,Points,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,-1.0,,,
Owen Power,BUF,PIM,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,-1.0,,,
Mattias Samuelsson,BUF,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,,,
Mattias Samuelsson,BUF,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,,,
Mattias Samuelsson,BUF,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,,,
Mattias Samuelsson,BUF,Points,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,,,
Rasmus Dahlin,BUF,Blocked Shots,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,3.0,,,
Rasmus Dahlin,BUF,PIM,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,3.0,,,
Michael Kesselring,BUF,Shots On Goal,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,1.0,,,
Michael Kesselring,BUF,Goals,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,1.0,,,
Michael Kesselring,BUF,Assists,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,1.0,,,
Bowen Byram,BUF,Goals,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Bowen Byram,BUF,Assists,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Bowen Byram,BUF,Points,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Bowen Byram,BUF,PIM,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Bowen Byram,BUF,Plus/Minus,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Rasmus Dahlin,BUF,Shots On Goal,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,3.0,,,
Rasmus Dahlin,BUF,Goals,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,3.0,,,
Jack Quinn,BUF,Plus/Minus,0.0,0.0,0.0,1.0,1.0,,1.0,2.0,0.0,,,
Tage Thompson,BUF,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Tage Thompson,BUF,Assists,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Denver Barkey,PHI,Blocked Shots,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Denver Barkey,PHI,PIM,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Alex Bump,PHI,Shots On Goal,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
