Sport,tier,rank_score,player,team,opp,prop_label,pick_type,line,bet_direction,edge,proj,hit_rate,L5 Avg,Szn Avg,L5 Over,L5 Under,opp_def_tier,game_time,prop_norm,espn_athlete_id
CBB,B,0.7,Julius Halaifonua,GTWN,DEP,Pts+Rebs+Asts,Goblin,10.5,OVER,2.09,12.59,0.9,12.4,14.55,5,0,,03/11 09:00PM,pra,
CBB,B,0.7,Langston Reynolds,MINN,RUTG,Points,Goblin,13.5,OVER,1.2064,14.7064,0.7,16.2,12.182,4,1,,03/11 09:00PM,pts,
CBB,B,0.7,Jacob Cofie,USC,WASH,Pts+Rebs,Standard,16.5,UNDER,-1.638999999999999,14.861,0.55,13.6,16.455,2,3,,03/11 02:30PM,pr,
CBB,B,0.7,Max Mackinnon,LSU,UK,Fantasy Score,Standard,24.5,UNDER,-1.7956,22.7044,0.55,21.88,23.752,2,3,,03/11 12:30PM,fantasy score,
CBB,B,0.7,Jayden Pierre,TCU,OKST,Pts+Rebs,Standard,14.5,UNDER,-2.942800000000002,11.5572,0.6499999999999999,11,12.136,2,3,,03/11 09:30PM,pr,
CBB,B,0.7,Jamie Kaiser,BUT,PROV,Points,Goblin,9.5,OVER,0.6600000000000001,10.16,0.6,10.2,9.55,3,2,,03/11 04:00PM,pts,
CBB,B,0.7,Isaiah Elohim,FAU,TEM,Rebounds,Goblin,2.5,OVER,1.5458,4.0458,0.7,3.2,4.429,3,2,,03/11 09:30PM,reb,
CBB,B,0.7,Blake Buchanan,ISU,ASU,Blocked Shots,Goblin,0.5,OVER,0.4910000000000001,0.9910000000000001,0.8,1,0.955,4,1,,03/11 12:30PM,blk,
CBB,B,0.7,Wilson Jacques,FRES,CSU,Pts+Rebs,Standard,20.5,OVER,2.031399999999998,22.5314,0.55,23.8,19.857,3,2,,03/11 09:00PM,pr,
CBB,B,0.7,Tahaad Pettiford,AUB,MSST,Turnovers,Goblin,1.5,OVER,0.9076,2.4076,0.75,2.6,2.238,4,1,,03/11 03:00PM,tov,
CBB,B,0.7,Josh Hubbard,MSST,AUB,Points,Goblin,21.5,OVER,0.7910000000000004,22.291,0.35,20.6,22.455,1,4,,03/11 03:00PM,pts,
CBB,B,0.7,Brandon Rechsteiner,CSU,FRES,Steals,Goblin,0.5,OVER,0.76,1.26,0.8,1.4,1,4,1,,03/11 09:00PM,stl,
CBB,B,0.7,Paul McNeil,NCST,PITT,Pts+Rebs,Standard,14.5,OVER,2.4528,16.9528,0.6,17,17.364,3,2,,03/11 12:00PM,pr,
CBB,B,0.7,Xavier Amos,L-IL,RICH,Points,Standard,11.5,OVER,1.901200000000001,13.4012,0.5,14.8,11.706,3,2,,03/11 02:00PM,pts,
CBB,B,0.7,Jase Butler,CSU,FRES,Assists,Goblin,1.5,OVER,0.9127999999999998,2.4128,0.95,2.4,1.864,5,0,,03/11 09:00PM,ast,
CBB,B,0.7,Kimani Hamilton,UNLV,WYO,Pts+Asts,Standard,14.5,OVER,2,16.5,0.6499999999999999,17,14.5,3,2,,03/11 03:00PM,pa,
CBB,B,0.7,Nigel James,MARQ,XAV,Pts+Rebs+Asts,Standard,32,UNDER,-3.236599999999999,28.7634,0.875,29,27.667,0,3,,03/11 06:30PM,pra,
CBB,B,0.7,Oswin Erhunmwunse,PROV,BUT,Pts+Rebs,Standard,18.5,UNDER,-2.594199999999999,15.9058,0.6499999999999999,16,16.429,2,3,,03/11 04:00PM,pr,
CBB,B,0.69,Chase Ross,MARQ,XAV,Steals,Goblin,1.5,OVER,0.6366,2.1366,0.75,2.2,2.333,4,1,,03/11 06:30PM,stl,
CBB,B,0.69,Tucker DeVries,IND,,Steals,Goblin,0.5,OVER,0.8664000000000001,1.3664,0.65,1.6,1.182,4,1,,03/11 06:30PM,stl,
CBB,B,0.69,Isaac McKneely,LOU,SMU,Points,Standard,12.5,UNDER,-2.642799999999999,9.8572,0.5,10.2,10.136,3,2,,03/11 02:30PM,pts,
CBB,B,0.69,Micah Robinson,TCU,OKST,Rebounds,Goblin,3.5,OVER,0.7771999999999997,4.2772,0.6499999999999999,4,4.636,3,2,,03/11 09:30PM,reb,
CBB,B,0.69,Malik Dia,MISS,TEX,Points,Standard,14.5,OVER,1.548999999999999,16.049,0.55,17.4,14.545,3,2,,03/11 07:00PM,pts,
CBB,B,0.69,Najai Hines,HALL,CREI,Pts+Rebs+Asts,Goblin,12.5,OVER,1.653600000000001,14.1536,0.45,16.4,12.368,3,2,,03/12 02:30PM,pra,
CBB,B,0.69,Brandon Maclin,DEP,GTWN,Points,Goblin,12.5,OVER,1.739999999999998,14.24,0.7,15.6,12.25,4,1,,03/11 09:00PM,pts,
CBB,B,0.69,Cameron Corhen,PITT,NCST,Fantasy Score,Standard,26.5,OVER,1.7866,28.2866,0.65,30.46,24.768,4,1,,03/11 12:00PM,fantasy score,
CBB,B,0.69,Asher Woods,TULN,MEM,Assists,Goblin,1.5,OVER,0.9771999999999998,2.4772,0.75,2.6,2.136,4,1,,03/11 07:00PM,ast,
CBB,B,0.69,Adrian Myers,SJSU,BSU,Steals,Goblin,0.5,OVER,0.7081999999999999,1.2082,0.75,1.2,1.091,4,1,,03/11 11:30PM,stl,
CBB,B,0.69,Rowan Brumbaugh,TULN,MEM,Fantasy Score,Standard,32.5,UNDER,-2.410799999999998,30.0892,0.55,28.88,32.886,2,3,,03/11 07:00PM,fantasy score,
CBB,B,0.69,Derrion Reid,OKLA,SCAR,Pts+Rebs,Standard,16.5,UNDER,-1.6036,14.8964,0.8,14.8,16.182,1,4,,03/11 09:30PM,pr,
CBB,B,0.69,Sadraque NgaNga,SJSU,BSU,Rebounds,Goblin,3.5,OVER,1.026199999999999,4.526199999999999,0.9,5,3.381,5,0,,03/11 11:30PM,reb,
CBB,B,0.69,Kam Woods,USC,WASH,Points,Standard,9.5,UNDER,-1.380000000000001,8.12,0.7,7.4,8,1,4,,03/11 02:30PM,pts,
CBB,B,0.69,Damarion Dennis,WYO,UNLV,Pts+Rebs,Standard,20.5,UNDER,-3.0304,17.4696,0.6,17.4,15.048,2,3,,03/11 03:00PM,pr,
CBB,B,0.69,Derrian Ford,TEM,FAU,Pts+Asts,Standard,19.5,OVER,1.363400000000002,20.8634,0.8,20.8,20.667,4,1,,03/11 09:30PM,pa,
CBB,B,0.69,Jestin Porter,CLEM,WAKE,Assists,Goblin,0.5,OVER,0.8118000000000001,1.3118,0.55,1.4,1.409,3,2,,03/11 09:30PM,ast,
CBB,B,0.69,Milan Momcilovic,ISU,ASU,Assists,Goblin,0.5,OVER,0.5327999999999999,1.0328,0.7,1,0.864,3,2,,03/11 12:30PM,ast,
CBB,B,0.68,Stefan Vaaks,PROV,BUT,Points,Goblin,13.5,OVER,1.019,14.519,0.6,13.8,15.895,3,2,,03/11 04:00PM,pts,
CBB,B,0.68,Tamin Lipsey,ISU,ASU,Fantasy Score,Standard,29,OVER,0.6215999999999973,29.6216,0.4,29.52,29.323,2,3,,03/11 12:30PM,fantasy score,
CBB,C,0.68,Lajae Jones,FSU,CAL,Pts+Rebs+Asts,Standard,21.5,UNDER,-1.671800000000001,19.8282,0.55,19,19.091,2,3,,03/11 07:00PM,pra,
CBB,C,0.68,Elyjah Freeman,AUB,MSST,Assists,Goblin,0.5,OVER,0.5304,1.0304,0.7,1.2,0.952,4,1,,03/11 03:00PM,ast,
CBB,C,0.68,Cameron Corhen,PITT,NCST,Steals,Goblin,0.5,OVER,0.8090000000000002,1.309,0.65,1.6,1.045,4,1,,03/11 12:00PM,stl,
CBB,C,0.68,KeShawn Murphy,AUB,MSST,Blocked Shots,Goblin,0.5,OVER,0.5886,1.0886,0.6499999999999999,1,1.143,3,2,,03/11 03:00PM,blk,
CBB,C,0.68,Tariq Francis,RUTG,MINN,Steals,Goblin,0.5,OVER,0.8190000000000002,1.319,0.65,1.6,1.095,4,1,,03/11 09:00PM,stl,
CBB,C,0.68,Dug McDaniel,MEM,TULN,Steals,Goblin,0.5,OVER,0.7286000000000001,1.2286,0.8,0.8,2.043,4,1,,03/11 07:00PM,stl,
CBB,C,0.68,Chauncey Wiggins,FSU,CAL,Points,Standard,13.5,OVER,2.097199999999999,15.5972,0.6,16.4,13.136,3,2,,03/11 07:00PM,pts,
CBB,C,0.68,Vyctorius Miller,OKST,TCU,Steals,Goblin,0.5,OVER,0.8563999999999998,1.3564,0.75,1.4,1.182,4,1,,03/11 09:30PM,stl,
CBB,C,0.68,Tae Davis,OKLA,SCAR,Points,Standard,11.5,UNDER,-1.9436,9.5564,0.5,8.2,11.682,2,3,,03/11 09:30PM,pts,
CBB,C,0.67,Mohamed Wague,OKLA,SCAR,Pts+Rebs+Asts,Standard,16.5,OVER,1.829000000000001,18.329,0.65,21.6,14.545,4,1,,03/11 09:30PM,pra,
CBB,C,0.67,Dylan Grant,RUTG,MINN,Pts+Rebs+Asts,Goblin,9.5,OVER,1.862400000000001,11.3624,0.5,10.4,11.762,2,3,,03/11 09:00PM,pra,
CBB,C,0.67,Damarion Dennis,WYO,UNLV,Points,Standard,16.5,UNDER,-2.5914,13.9086,0.7,13.6,12.143,1,4,,03/11 03:00PM,pts,
CBB,C,0.67,Michael Ajayi,BUT,PROV,Steals,Goblin,0.5,OVER,0.6046,1.1046,0.5,0.8,1.273,2,3,,03/11 04:00PM,stl,
CBB,C,0.67,Elijah Price,NEV,AFA,Rebounds,Standard,7,OVER,0.9314,7.9314,0.5335000000000001,7.4,8.857,2,3,,03/11 05:30PM,reb,
CBB,C,0.67,Marquel Sutton,LSU,UK,Pts+Rebs,Standard,19,UNDER,-1.600999999999999,17.399,0.5625,15.2,20.045,1,3,,03/11 12:30PM,pr,
CBB,C,0.67,Ace Buckner,CLEM,WAKE,Steals,Standard,0.5,OVER,0.5518000000000001,1.0518,0.75,1.2,0.909,4,1,,03/11 09:30PM,stl,
CBB,C,0.67,Dailyn Swain,TEX,MISS,Points,Goblin,16.5,OVER,1.323799999999999,17.8238,0.6499999999999999,17.4,18.619,3,2,,03/11 07:00PM,pts,
CBB,C,0.67,Otega Oweh,UK,LSU,Points,Standard,21,OVER,0.8689999999999998,21.869,0.789,22.4,20.045,4,1,,03/11 12:30PM,pts,
CBB,C,0.67,Kam Sanders,AFA,NEV,Steals,Goblin,0.5,OVER,0.75,1.25,0.8,1.4,0.95,4,1,,03/11 05:30PM,stl,
CBB,C,0.66,Achor Achor,MSST,AUB,Pts+Rebs,Standard,15.5,UNDER,-2.777199999999999,12.7228,0.6,12,13.364,2,3,,03/11 03:00PM,pr,
CBB,C,0.66,Jamichael Stillwell,UCF,CIN,Pts+Rebs,Standard,17.5,UNDER,-0.6641999999999975,16.8358,0.55,15.8,18.579,2,3,,03/11 03:00PM,pr,
CBB,C,0.66,Keba Keita,BYU,WVU,Rebounds,Standard,7.5,UNDER,-0.7036000000000007,6.796399999999999,0.6499999999999999,7,7.182,2,3,,03/11 07:00PM,reb,
CBB,C,0.66,Tucker DeVries,IND,,Rebs+Asts,Standard,9.5,UNDER,-1.6382,7.8618,0.7,7.2,8.409,1,4,,03/11 06:30PM,ra,
CBB,C,0.66,David Punch,TCU,OKST,Blocked Shots,Goblin,0.5,OVER,0.5920000000000001,1.092,0.6499999999999999,0.8,1.81,3,2,,03/11 09:30PM,blk,
CBB,C,0.66,Pablo Tamba,LSU,UK,Pts+Rebs+Asts,Standard,18.5,OVER,2.151800000000001,20.6518,0.65,22.8,17.909,4,1,,03/11 12:30PM,pra,
CBB,C,0.66,Lamar Wilkerson,IND,,Rebounds,Standard,4.5,UNDER,-1.3082,3.1918,0.75,2.6,3.909,1,4,,03/11 06:30PM,reb,
CBB,C,0.66,Mohamed Wague,OKLA,SCAR,Assists,Goblin,0.5,OVER,0.6572,1.1572,0.8,1.2,1.136,4,1,,03/11 09:30PM,ast,
CBB,C,0.66,Treysen Eaglestaff,WVU,BYU,Points,Goblin,7.5,OVER,1.440000000000001,8.940000000000001,0.6,8.8,11,3,2,,03/11 07:00PM,pts,
CBB,C,0.66,Michael Ajayi,BUT,PROV,Assists,Goblin,2.5,OVER,0.7872000000000003,3.2872,0.55,3.4,3.136,3,2,,03/11 04:00PM,ast,
CBB,C,0.66,Austin Swartz,CREI,HALL,Points,Standard,10.5,UNDER,-0.8041999999999998,9.6958,0.55,8.2,13.429,2,3,,03/12 02:30PM,pts,
CBB,C,0.66,Drew Fielder,BSU,SJSU,Rebounds,Standard,7.5,UNDER,-1.2936,6.2064,0.8,6.6,5.682,1,4,,03/11 11:30PM,reb,
CBB,C,0.65,Layden Blocker,DEP,GTWN,Rebounds,Goblin,1.5,OVER,0.9900000000000002,2.49,0.75,2.6,2.5,4,1,,03/11 09:00PM,reb,
CBB,C,0.65,Cade Tyson,MINN,RUTG,Rebs+Asts,Standard,8.5,UNDER,-1.771000000000001,6.728999999999999,0.75,6.2,8.095,1,4,,03/11 09:00PM,ra,
CBB,C,0.65,Collin Tanner,RICH,L-IL,Pts+Rebs,Standard,12.5,UNDER,-1.9222,10.5778,0.5,11.4,8.789,3,2,,03/11 02:00PM,pr,
CBB,C,0.65,Isaiah Abraham,GTWN,DEP,3-PT Made,Standard,0.5,UNDER,-0.5,0,1,0,0,0,5,,03/11 09:00PM,3pm,
CBB,C,0.65,Cade Tyson,MINN,RUTG,Pts+Rebs+Asts,Standard,28.5,UNDER,-2.1462,26.3538,0.8,27,26.619,1,4,,03/11 09:00PM,pra,
CBB,C,0.65,Xzayvier Brown,OKLA,SCAR,Pts+Rebs,Standard,19.5,UNDER,-1.874600000000001,17.6254,0.55,17.4,19.727,2,3,,03/11 09:30PM,pr,
CBB,C,0.65,Jayden Epps,MSST,AUB,Pts+Rebs+Asts,Standard,19.5,UNDER,-2.733600000000003,16.7664,0.75,16,18.182,1,4,,03/11 03:00PM,pra,
CBB,C,0.65,Adrien Stevens,MARQ,XAV,Rebounds,Goblin,2.5,OVER,0.7033999999999998,3.2034,0.7,3.6,2.667,4,1,,03/11 06:30PM,reb,
CBB,C,0.65,Xavier Edmonds,TCU,OKST,Rebounds,Goblin,8.5,OVER,0.4954000000000001,8.9954,0.6499999999999999,9.2,7.727,3,2,,03/11 09:30PM,reb,
CBB,C,0.65,Andrew Meadow,BSU,SJSU,Pts+Asts,Standard,14.5,UNDER,-1.6572,12.8428,0.7,14.2,12.364,2,3,,03/11 11:30PM,pa,
CBB,C,0.65,Tajuan Simpkins,HALL,CREI,Points,Standard,9.5,UNDER,-1.8758,7.6242,0.6499999999999999,6.8,9.571,2,3,,03/12 02:30PM,pts,
CBB,C,0.65,Mohamed Wague,OKLA,SCAR,Pts+Rebs,Standard,15.5,OVER,1.671799999999998,17.1718,0.65,20.4,13.409,4,1,,03/11 09:30PM,pr,
CBB,C,0.65,Ven-Allen Lubin,NCST,PITT,Pts+Rebs,Standard,22.5,UNDER,-1.159000000000002,21.341,0.6,21.4,20.955,2,3,,03/11 12:00PM,pr,
CBB,C,0.65,Hannes Steinbach,WASH,USC,Steals,Goblin,0.5,OVER,0.5964,1.0964,0.6,1,1.182,3,2,,03/11 02:30PM,stl,
CBB,C,0.65,Caleb Williams,GTWN,DEP,Pts+Rebs+Asts,Standard,14.5,UNDER,-1.035200000000001,13.4648,0.6,13.2,14.524,2,3,,03/11 09:00PM,pra,
CBB,C,0.65,Vyctorius Miller,OKST,TCU,Rebounds,Standard,2.5,UNDER,-0.8053999999999997,1.6946,0.9,1.2,2.773,0,5,,03/11 09:30PM,reb,
CBB,C,0.64,Josh Dix,CREI,HALL,Points,Goblin,12.5,OVER,2.616400000000001,15.1164,0.75,16.8,13.182,4,1,,03/12 02:30PM,pts,
CBB,C,0.64,Denzel Aberdeen,UK,LSU,Assists,Goblin,3.5,OVER,0.8989999999999991,4.398999999999999,0.75,4.8,3.545,4,1,,03/11 12:30PM,ast,
CBB,C,0.64,Dasonte Bowen,SBON,LAS,Pts+Rebs,Standard,15.5,UNDER,-1.67,13.83,0.65,12.4,15.35,1,4,,03/11 11:30AM,pr,
CBB,C,0.64,Colby Garland,SJSU,BSU,Pts+Asts,Standard,27.5,OVER,1.535600000000002,29.0356,0.75,29.8,26.278,4,1,,03/11 11:30PM,pa,
CBB,C,0.64,Cooper Koch,IOWA,MD,Pts+Rebs+Asts,Goblin,11.5,OVER,1.1782,12.6782,0.45,13.8,10.591,2,3,,03/11 12:00PM,pra,
CBB,C,0.64,Tramon Mark,TEX,MISS,Rebs+Asts,Standard,5.5,UNDER,-1.5324,3.9676,0.75,3.2,5.238,1,4,,03/11 07:00PM,ra,
CBB,C,0.64,Darrion Williams,NCST,PITT,Pts+Asts,Standard,16.5,UNDER,-1.544199999999998,14.9558,0.45,14.8,15.429,3,2,,03/11 12:00PM,pa,
CBB,C,0.64,Blake Harper,CREI,HALL,Points,Goblin,3.5,OVER,2.053599999999999,5.553599999999999,0.6,5,7.318,3,2,,03/12 02:30PM,pts,
CBB,C,0.64,Chauncey Wiggins,FSU,CAL,Pts+Asts,Standard,14.5,OVER,2.039999999999999,16.54,0.6,17.4,14,3,2,,03/11 07:00PM,pa,
CBB,C,0.64,Dug McDaniel,MEM,TULN,Rebounds,Goblin,2.5,OVER,1.2066,3.7066,0.6,3.8,3.783,3,2,,03/11 07:00PM,reb,
CBB,C,0.64,Darryl Simmons,SBON,LAS,Points,Goblin,15.5,OVER,1.561,17.061,0.6,17.4,16.905,3,2,,03/11 11:30AM,pts,
CBB,C,0.64,Ben Gold,MARQ,XAV,Assists,Goblin,0.5,OVER,0.51,1.01,0.6,1,0.9,3,2,,03/11 06:30PM,ast,
CBB,C,0.64,Josh Hubbard,MSST,AUB,Steals,Goblin,0.5,OVER,0.5846,1.0846,0.45,1,1.273,2,3,,03/11 03:00PM,stl,
CBB,C,0.64,Chase Ross,MARQ,XAV,Rebounds,Goblin,3.5,OVER,0.6189999999999998,4.119,0.75,4.2,4.095,4,1,,03/11 06:30PM,reb,
CBB,C,0.64,Colby Garland,SJSU,BSU,Points,Standard,22.5,OVER,1.378799999999998,23.8788,0.8,24.6,21.444,4,1,,03/11 11:30PM,pts,
CBB,C,0.64,Kanaan Carlyle,FAU,TEM,Pts+Asts,Standard,19.5,UNDER,-1.146599999999999,18.3534,0.5,20,17.167,3,2,,03/11 09:30PM,pa,
CBB,C,0.64,Paul McNeil,NCST,PITT,Pts+Asts,Standard,11.5,OVER,2.3872,13.8872,0.45,13.4,14.636,2,3,,03/11 12:00PM,pa,
CBB,C,0.63,Brandon Rechsteiner,CSU,FRES,Points,Goblin,12.5,OVER,1.6182,14.1182,0.7,15.4,12.591,4,1,,03/11 09:00PM,pts,
CBB,C,0.63,Andre Mills,MD,IOWA,Rebounds,Goblin,3.5,OVER,1.672800000000001,5.172800000000001,0.8,5.8,3.864,4,1,,03/11 12:00PM,reb,
CBB,C,0.63,Max Mackinnon,LSU,UK,Pts+Rebs+Asts,Goblin,19.5,OVER,2.012799999999999,21.5128,0.6,21.2,21.714,3,2,,03/11 12:30PM,pra,
CBB,C,0.63,Jamichael Davis,RUTG,MINN,Pts+Rebs+Asts,Standard,10.5,OVER,1.872,12.372,0.5,13.6,11.81,3,2,,03/11 09:00PM,pra,
CBB,C,0.63,Stefan Vaaks,PROV,BUT,Turnovers,Goblin,1.5,OVER,0.8689999999999998,2.369,0.75,2.6,1.895,4,1,,03/11 04:00PM,tov,
CBB,C,0.63,Kennard Davis,BYU,WVU,Points,Standard,10.5,UNDER,-0.5999999999999996,9.9,0.6,10.4,7.75,2,3,,03/11 07:00PM,pts,
CBB,C,0.63,Malik Dia,MISS,TEX,Pts+Asts,Standard,15.5,OVER,1.3736,16.8736,0.55,18.2,15.318,3,2,,03/11 07:00PM,pa,
CBB,C,0.63,Mouhamed Dioubate,UK,LSU,Points,Standard,8,OVER,1.231999999999999,9.232,0.597,10.6,7.81,3,1,,03/11 12:30PM,pts,
CBB,C,0.63,Milan Momcilovic,ISU,ASU,Fantasy Score,Goblin,19,OVER,0.4096000000000011,19.4096,0.6,17.42,23.168,3,2,,03/11 12:35PM,fantasy score,
CBB,C,0.63,Brandon Rechsteiner,CSU,FRES,Pts+Rebs+Asts,Goblin,17.5,OVER,1.767199999999999,19.2672,0.7,20.8,17.636,4,1,,03/11 09:00PM,pra,
CBB,C,0.63,Jasen Green,CREI,HALL,Assists,Goblin,1.5,OVER,1.4528,2.9528,0.7,3.4,2.364,4,1,,03/12 02:30PM,ast,
CBB,C,0.63,Christian Coleman,OKST,TCU,Pts+Rebs+Asts,Standard,19.5,UNDER,-1.152799999999999,18.3472,0.6499999999999999,19.8,16.136,2,3,,03/11 09:30PM,pra,
CBB,C,0.62,Jayden Pierre,TCU,OKST,Pts+Asts,Standard,14.5,UNDER,-2.7372,11.7628,0.6499999999999999,11,12.864,2,3,,03/11 09:30PM,pa,
CBB,C,0.62,Wesley Celichowski,AFA,NEV,Points,Goblin,3.5,OVER,1.46,4.96,0.65,5.6,4.2,4,1,,03/11 05:30PM,pts,
CBB,C,0.62,Mike Sharavjamts,SCAR,OKLA,Points,Goblin,8.5,OVER,1.6828,10.1828,0.45,10.4,10.364,2,3,,03/11 09:30PM,pts,
CBB,C,0.62,Derrion Reid,OKLA,SCAR,Pts+Rebs+Asts,Standard,17.5,UNDER,-1.4254,16.0746,0.8,16,17.273,1,4,,03/11 09:30PM,pra,
CBB,C,0.62,Kevin Overton,AUB,MSST,Assists,Goblin,0.5,OVER,0.4099999999999999,0.9099999999999999,0.7,1,1,4,1,,03/11 03:00PM,ast,
CBB,C,0.62,Nik Graves,CREI,HALL,Points,Goblin,9.5,OVER,2.336399999999999,11.8364,0.75,12.2,10.682,4,1,,03/12 02:30PM,pts,
CBB,C,0.62,Tucker DeVries,IND,,Pts+Rebs+Asts,Standard,23.5,UNDER,-2.074599999999997,21.4254,0.4,21.6,20.727,3,2,,03/11 06:30PM,pra,
CBB,C,0.62,Isaiah Elohim,FAU,TEM,Assists,Goblin,0.5,OVER,0.9076000000000002,1.4076,0.75,1.6,1.238,4,1,,03/11 09:30PM,ast,
CBB,C,0.62,Stefan Vaaks,PROV,BUT,Assists,Goblin,2.5,OVER,0.6215999999999999,3.1216,0.8500000000000001,3,3.158,4,1,,03/11 04:00PM,ast,
CBB,C,0.62,Kevin Overton,AUB,MSST,Rebounds,Goblin,2.5,OVER,0.8579999999999997,3.358,0.5,3.4,3.19,2,3,,03/11 03:00PM,reb,
CBB,C,0.62,Jordan Mason,TEM,FAU,Steals,Goblin,0.5,OVER,0.5182,1.0182,0.7,1,1.091,4,1,,03/11 09:30PM,stl,
CBB,C,0.62,Jalen Reece,LSU,UK,Steals,Goblin,0.5,OVER,0.7,1.2,0.7,1.4,1,4,1,,03/11 12:30PM,stl,
CBB,C,0.62,Jamichael Davis,RUTG,MINN,Rebounds,Goblin,2.5,OVER,0.9790000000000001,3.479,0.75,3.8,3.095,4,1,,03/11 09:00PM,reb,
CBB,C,0.62,Derrion Reid,OKLA,SCAR,Points,Goblin,9.5,OVER,1.162800000000001,10.6628,0.8,10.6,11.364,4,1,,03/11 09:30PM,pts,
CBB,C,0.62,Drew Fielder,BSU,SJSU,Pts+Rebs,Standard,25.5,UNDER,-1.618200000000002,23.8818,0.6499999999999999,25.4,21.409,2,3,,03/11 11:30PM,pr,
CBB,C,0.62,Andre Mills,MD,IOWA,Points,Standard,14.5,OVER,3.059000000000001,17.559,0.6,18,13.545,3,2,,03/11 12:00PM,pts,
CBB,C,0.62,Patton Pinkins,MISS,TEX,Rebounds,Goblin,1.5,OVER,0.7871999999999999,2.2872,0.7,2.4,2.136,4,1,,03/11 07:00PM,reb,
CBB,C,0.62,Baba Miller,CIN,UCF,Assists,Goblin,3.5,OVER,0.8714000000000004,4.3714,0.6499999999999999,4.4,3.957,3,2,,03/11 03:00PM,ast,
CBB,C,0.61,Keyshawn Hall,AUB,MSST,Pts+Asts,Standard,24.5,UNDER,-2.93,21.57,0.7,20.2,23.3,1,4,,03/11 03:00PM,pa,
CBB,C,0.61,Malik Mack,GTWN,DEP,Pts+Asts,Standard,17.5,UNDER,-0.9099999999999966,16.59,0.55,16,17,2,3,,03/11 09:00PM,pa,
CBB,C,0.61,Lajae Jones,FSU,CAL,Rebounds,Standard,6.5,UNDER,-1.3454,5.1546,0.55,4.2,6.273,2,3,,03/11 07:00PM,reb,
CBB,C,0.61,Corey Washington,SMU,LOU,Assists,Goblin,0.5,OVER,0.7535999999999998,1.2536,0.8,1.4,0.818,4,1,,03/11 02:30PM,ast,
CBB,C,0.61,Pablo Tamba,LSU,UK,Steals,Goblin,0.5,OVER,0.8236000000000001,1.3236,0.6,1.4,1.318,3,2,,03/11 12:30PM,stl,
CBB,C,0.61,Melvin Bell,SJSU,BSU,Points,Goblin,8.5,OVER,1.35,9.85,0.6499999999999999,9.8,10.5,3,2,,03/11 11:30PM,pts,
CBB,C,0.61,Eli Ellis,SCAR,OKLA,Rebounds,Goblin,1.5,OVER,0.8422000000000001,2.3422,0.75,2.2,2.611,4,1,,03/11 09:30PM,reb,
CBB,C,0.61,Ace Buckner,CLEM,WAKE,Pts+Rebs+Asts,Standard,15.5,OVER,0.7264000000000017,16.2264,0.75,17.6,12.682,4,1,,03/11 09:30PM,pra,
CBB,C,0.61,Malik Mack,GTWN,DEP,Steals,Goblin,0.5,OVER,0.9328000000000001,1.4328,0.7,1.8,0.864,4,1,,03/11 09:00PM,stl,
CBB,C,0.61,Malachi Moreno,UK,LSU,Points,Goblin,6.5,OVER,1.0764,7.5764,0.6,7.4,7.682,3,2,,03/11 12:30PM,pts,
CBB,C,0.61,Massamba Diop,ASU,ISU,Assists,Goblin,0.5,OVER,0.5174000000000001,1.0174,0.8,1,1.087,4,1,,03/11 12:30PM,ast,
CBB,C,0.61,Jacob Cofie,USC,WASH,3-PT Made,Standard,0.5,UNDER,-0.5,0,1,0,0,0,5,,03/11 02:30PM,3pm,
CBB,C,0.61,Alvaro Folgueiras,IOWA,MD,Rebounds,Standard,5,UNDER,-1.4528,3.5472,0.8125,3.6,3.636,1,3,,03/11 12:00PM,reb,
CBB,C,0.61,Kam Woods,USC,WASH,Pts+Rebs,Standard,13.5,UNDER,-1.427800000000001,12.0722,0.5,10.8,12.211,2,3,,03/11 02:30PM,pr,
CBB,C,0.61,Austin Swartz,CREI,HALL,Pts+Asts,Standard,11.5,UNDER,-0.6796000000000006,10.8204,0.55,9,14.952,2,3,,03/12 02:30PM,pa,
CBB,C,0.61,Jordan Pope,TEX,MISS,Points,Standard,13.5,OVER,1.1938,14.6938,0.7,15.6,13.619,4,1,,03/11 07:00PM,pts,
CBB,C,0.61,Howie Fleming,UNLV,WYO,Pts+Rebs,Standard,19.5,UNDER,-1.628999999999998,17.871,0.5,19.6,15.905,3,2,,03/11 03:00PM,pr,
CBB,C,0.61,Lucas Hobin,AFA,NEV,Points,Standard,10,OVER,1.84,11.84,0.6335,11.4,11.2,3,2,,03/11 05:30PM,pts,
CBB,C,0.61,Kanaan Carlyle,FAU,TEM,Points,Goblin,13.5,OVER,2.235600000000002,15.7356,0.55,17.6,14.278,3,2,,03/11 09:30PM,pts,
CBB,C,0.61,Kevin Overton,AUB,MSST,Pts+Rebs+Asts,Standard,20,OVER,0.5372000000000021,20.5372,0.5,22.6,18.286,3,2,,03/11 03:00PM,pra,
CBB,C,0.61,Jasen Green,CREI,HALL,Pts+Asts,Standard,13.5,UNDER,-0.6436000000000011,12.8564,0.5,13,13.182,3,2,,03/12 02:30PM,pa,
CBB,C,0.61,Jamichael Davis,RUTG,MINN,Pts+Rebs,Standard,8.5,OVER,1.624199999999998,10.1242,0.55,11.2,9.571,3,2,,03/11 09:00PM,pr,
CBB,C,0.61,Tariq Francis,RUTG,MINN,Points,Goblin,16.5,OVER,1.456600000000002,17.9566,0.6,17.2,19.333,3,2,,03/11 09:00PM,pts,
