nba_player_id,player,team,opp_team,line,actual,prop_type_norm,pick_type,bet_direction,tier,abs_edge,abs_edge_bucket,minutes_proj,minutes_bucket,actual_minutes,OVERALL_DEF_RANK,_opp_def_bucket,pick_minutes_bucket,dir_minutes_bucket,min_def_bucket,allowed_dir,dir_ok,platform_ok,result,void_reason,result_sign,pos,prop_type,prop_norm,stat_prefix,pick_type_key,forced_over_only,eligible,is_combo,min_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,DEF_TIER,projection,edge,edge_dr,confidence,prop_weight,reliability_mult,dir_mult,rank_score,min_last10_avg,min_last5_avg,min_season_avg_s4
1628386,Jarrett Allen,CLE,DEN,1.5,1.0,assists,Goblin,OVER,D,0.566,0-0.99,28.9,28-31.99,34.63333333333333,13,11-20 Average,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 11-20 Average,,1,1,MISS,,-1,C,Assists,asts,ast,goblin,True,True,False,27.22,4,1,0,0.8,Avg,2.066,0.566,0.653,0.897,1.0,0.6,0.85,0.535,28.9,26.6,27.21951219512195
1628379,Luke Kennard,LAL,OKC,1.5,3.0,2pa,Goblin,OVER,D,0.73,0-0.99,21.1,<24,24.216666666666665,1,1-10 Strong,Goblin | <24,OVER | <24,<24 | 1-10 Strong,,1,1,HIT,,1,G,Two Pointers Attempted,twopointersattempted,fg2a,goblin,True,True,False,20.66,4,1,0,0.8,Elite,2.23,0.73,0.79,0.963,1.01,0.6,0.85,0.535,21.1,21.4,20.659574468085108
1630541,Moses Moody,GSW,MEM,0.5,2.0,steals,Goblin,OVER,D,0.624,0-0.99,26.5,24-27.99,27.7,17,11-20 Average,Goblin | 24-27.99,OVER | 24-27.99,24-27.99 | 11-20 Average,,1,1,HIT,,1,G,Steals,steals,stl,goblin,True,True,False,24.882,4,1,0,0.8,Avg,1.124,0.624,0.702,0.917,1.0,0.6,0.85,0.533,26.5,28.2,24.88235294117647
1630183,Jaden McDaniels,MIN,ATL,2.5,5.0,rebounds,Goblin,OVER,D,0.899,0-0.99,31.6,28-31.99,33.85,20,11-20 Average,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 11-20 Average,,1,1,HIT,,1,F,Rebounds,rebs,reb,goblin,True,True,False,32.077,2,3,0,0.4,Bad,3.399,0.899,0.923,0.968,1.0,0.6,0.85,0.533,31.6,32.2,32.07692307692308
1631124,Julian Strawther,DEN,CLE,7.5,20.0,points,Goblin,OVER,D,0.95,0-0.99,19.9,<24,28.9,11,11-20 Average,Goblin | <24,OVER | <24,<24 | 11-20 Average,,1,1,HIT,,1,G,Points,pts,pts,goblin,True,True,False,12.867,4,1,0,0.8,Good,8.45,0.95,0.962,1.027,1.0,0.6,0.85,0.532,19.9,22.4,12.866666666666667
203468,CJ McCollum,ATL,MIN,2.5,1.0,rebounds,Goblin,OVER,D,0.714,0-0.99,28.2,28-31.99,32.85,4,1-10 Strong,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 1-10 Strong,,1,1,MISS,,-1,G,Rebounds,rebs,reb,goblin,True,True,False,30.02,3,2,0,0.6,Elite,3.214,0.714,0.776,0.927,1.0,0.6,0.85,0.531,28.2,29.2,30.020408163265305
1631170,Jaime Jaquez,MIA,UTA,9.5,4.0,2pa,Standard,OVER,D,0.493,0-0.99,28.4,28-31.99,30.5,30,21-30 Weak,Standard | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,1,1,MISS,,-1,G,Two Pointers Attempted,twopointersattempted,fg2a,standard,False,True,False,28.755,3,2,0,0.6,Target,9.993,0.493,0.588,1.329,1.01,1.0,0.85,0.53,28.4,26.8,28.755102040816325
1642258,Zaccharie Risacher,ATL,MIN,0.5,2.0,turnovers,Goblin,OVER,D,0.668,0-0.99,24.6,24-27.99,20.766666666666666,4,1-10 Strong,Goblin | 24-27.99,OVER | 24-27.99,24-27.99 | 1-10 Strong,,1,1,HIT,,1,F,Turnovers,turnovers,tov,goblin,True,True,False,24.3,4,1,0,0.8,Elite,1.168,0.668,0.738,0.892,0.95,0.6,0.85,0.529,24.6,24.2,24.3
1642281,Jaylon Tyson,CLE,DEN,4.5,3.0,rebounds,Goblin,OVER,D,1.011,1-1.99,30.3,28-31.99,31.166666666666668,13,11-20 Average,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 11-20 Average,,1,1,MISS,,-1,G-F,Rebounds,rebs,reb,goblin,True,True,False,27.875,2,3,0,0.4,Avg,5.511,1.011,1.008,1.002,1.0,0.6,0.85,0.526,30.3,27.2,27.875
1630570,Trendon Watford,PHI,POR,2.5,2.0,rebounds,Goblin,OVER,D,1.105,1-1.99,14.8,<24,24.583333333333332,25,21-30 Weak,Goblin | <24,OVER | <24,<24 | 21-30 Weak,,1,1,MISS,,-1,G-F,Rebounds,rebs,reb,goblin,True,True,False,15.967,3,2,0,0.6,Target,3.605,1.105,1.078,1.053,1.0,0.6,0.85,0.526,14.8,19.6,15.966666666666669
1642281,Jaylon Tyson,CLE,DEN,22.5,20.0,pra,Demon,OVER,D,1.057,1-1.99,30.3,28-31.99,31.166666666666668,13,11-20 Average,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 11-20 Average,,1,1,MISS,,-1,G-F,Pts+Rebs+Asts,pts+rebs+asts,pra,demon,True,True,False,27.875,3,2,0,0.6,Avg,23.557,1.057,1.042,0.768,1.05,0.4,0.85,0.524,30.3,27.2,27.875
1630549,Day'Ron Sharpe,BKN,CHI,10.5,6.0,points,Standard,UNDER,D,0.639,0-0.99,19.8,<24,15.95,14,11-20 Average,Standard | <24,UNDER | <24,<24 | 11-20 Average,,1,1,HIT,,1,C,Points,pts,pts,standard,False,True,False,18.286,3,2,0,0.6,Avg,9.861,-0.639,0.715,1.36,1.0,1.0,1.25,0.524,19.8,19.8,18.285714285714285
201950,Jrue Holiday,POR,PHI,0.5,1.0,steals,Goblin,OVER,D,0.76,0-0.99,23.4,<24,27.5,18,11-20 Average,Goblin | <24,OVER | <24,<24 | 11-20 Average,,1,1,HIT,,1,G,Steals,steals,stl,goblin,True,True,False,27.958,3,2,0,0.6,Avg,1.26,0.76,0.814,0.941,1.0,0.6,0.85,0.523,23.4,25.6,27.95833333333333
1631124,Julian Strawther,DEN,CLE,0.5,2.0,fg3m,Goblin,OVER,D,0.675,0-0.99,19.9,<24,28.9,11,11-20 Average,Goblin | <24,OVER | <24,<24 | 11-20 Average,,1,1,HIT,,1,G,3-PT Made,3ptmade,fg3m,goblin,True,True,False,12.867,5,0,0,1.0,Good,1.175,0.675,0.745,0.977,1.03,0.6,0.85,0.519,19.9,22.4,12.866666666666667
201566,Russell Westbrook,SAC,NOP,0.5,0.0,steals,Goblin,OVER,D,0.715,0-0.99,29.1,28-31.99,20.9,26,21-30 Weak,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,1,1,MISS,,-1,G,Steals,steals,stl,goblin,True,True,False,29.412,3,2,0,0.6,Target,1.215,0.715,0.778,0.924,1.0,0.6,0.85,0.518,29.1,26.6,29.41176470588235
1642849,Nolan Traore,BKN,CHI,0.5,0.0,fg3m,Goblin,OVER,D,0.704,0-0.99,26.4,24-27.99,31.533333333333335,14,11-20 Average,Goblin | 24-27.99,OVER | 24-27.99,24-27.99 | 11-20 Average,,1,1,MISS,,-1,G,3-PT Made,3ptmade,fg3m,goblin,True,True,False,20.31,4,1,0,0.8,Avg,1.204,0.704,0.769,0.965,1.03,0.6,0.85,0.516,26.4,26.0,20.310344827586206
1630188,Jalen Smith,CHI,BKN,6.5,,rebounds,Goblin,OVER,D,0.969,0-0.99,26.8,24-27.99,,29,21-30 Weak,Goblin | 24-27.99,OVER | 24-27.99,24-27.99 | 21-30 Weak,,1,1,VOID,NO_ACTUAL,0,F-C,Rebounds,rebs,reb,goblin,True,True,False,20.163,3,2,0,0.6,Target,7.469,0.969,0.976,1.007,1.0,0.6,0.85,0.516,26.8,24.8,20.162790697674417
1631230,Dominick Barlow,PHI,POR,0.5,0.0,steals,Goblin,OVER,D,0.629,0-0.99,22.5,<24,,25,21-30 Weak,Goblin | <24,OVER | <24,<24 | 21-30 Weak,,1,1,MISS,,-1,F,Steals,steals,stl,goblin,True,True,False,23.738,4,1,0,0.8,Target,1.129,0.629,0.706,0.914,1.0,0.6,0.85,0.513,22.5,25.8,23.73809523809524
1642270,Donovan Clingan,POR,PHI,11.5,15.0,points,Standard,OVER,D,0.514,0-0.99,28.8,28-31.99,27.75,18,11-20 Average,Standard | 28-31.99,OVER | 28-31.99,28-31.99 | 11-20 Average,,1,1,HIT,,1,C,Points,pts,pts,standard,False,True,False,27.449,3,2,0,0.6,Avg,12.014,0.514,0.607,1.325,1.0,1.0,0.85,0.51,28.8,27.4,27.448979591836736
1627747,Caris LeVert,DET,CHA,2.5,2.0,2pa,Standard,OVER,D,0.709,0-0.99,17.5,<24,22.683333333333334,14,11-20 Average,Standard | <24,OVER | <24,<24 | 11-20 Average,,1,1,MISS,,-1,G,Two Pointers Attempted,twopointersattempted,fg2a,standard,False,True,False,19.559,3,2,0,0.6,Avg,3.209,0.709,0.773,1.453,1.01,1.0,0.85,0.504,17.5,18.2,19.558823529411764
1628392,Isaiah Hartenstein,OKC,LAL,7.5,9.0,rebounds,Goblin,OVER,D,1.027,1-1.99,23.4,<24,21.666666666666668,24,21-30 Weak,Goblin | <24,OVER | <24,<24 | 21-30 Weak,,1,1,HIT,,1,C-F,Rebounds,rebs,reb,goblin,True,True,False,26.286,2,3,0,0.4,Bad,8.527,1.027,1.02,1.001,1.0,0.6,0.85,0.503,23.4,21.6,26.285714285714285
1628389,Bam Adebayo,MIA,UTA,1.5,5.0,assists,Goblin,OVER,D,0.888,0-0.99,32.4,32-35.99,37.166666666666664,30,21-30 Weak,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 21-30 Weak,,1,1,HIT,,1,C-F,Assists,asts,ast,goblin,True,True,False,31.109,2,3,0,0.4,Target,2.388,0.888,0.915,0.957,1.0,0.6,0.85,0.503,32.4,30.2,31.108695652173918
1630591,Jalen Suggs,ORL,MIL,4.5,4.0,2pa,Standard,OVER,D,0.76,0-0.99,27.8,24-27.99,26.8,14,11-20 Average,Standard | 24-27.99,OVER | 24-27.99,24-27.99 | 11-20 Average,,1,1,MISS,,-1,G,Two Pointers Attempted,twopointersattempted,fg2a,standard,False,True,False,26.323,2,3,0,0.4,Avg,5.26,0.76,0.814,1.446,1.01,1.0,0.85,0.502,27.8,30.6,26.32258064516129
1629028,Deandre Ayton,LAL,OKC,11.5,6.0,points,Demon,OVER,D,1.31,1-1.99,24.3,24-27.99,29.016666666666666,1,1-10 Strong,Demon | 24-27.99,OVER | 24-27.99,24-27.99 | 1-10 Strong,,1,1,MISS,,-1,C,Points,pts,pts,demon,True,True,False,28.289,2,3,0,0.4,Elite,12.81,1.31,1.224,0.769,1.0,0.4,0.85,0.501,24.3,25.6,28.288888888888888
1628978,Donte DiVincenzo,MIN,ATL,3.5,4.0,fgm,Goblin,OVER,D,0.63,0-0.99,29.0,28-31.99,25.916666666666668,20,11-20 Average,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 11-20 Average,,1,1,HIT,,1,G,FG Made,fgmade,fgm,goblin,True,True,False,31.259,3,2,0,0.6,Bad,4.13,0.63,0.707,0.904,1.02,0.6,0.85,0.498,29.0,26.6,31.25925925925926
1629675,Naz Reid,MIN,ATL,1.5,0.0,fg3m,Goblin,OVER,D,0.998,0-0.99,27.1,24-27.99,21.416666666666668,20,11-20 Average,Goblin | 24-27.99,OVER | 24-27.99,24-27.99 | 11-20 Average,,1,1,MISS,,-1,C-F,3-PT Made,3ptmade,fg3m,goblin,True,True,False,26.352,2,3,0,0.4,Bad,2.498,0.998,0.999,1.016,1.03,0.6,0.85,0.498,27.1,27.0,26.35185185185185
1630217,Desmond Bane,ORL,MIL,4.5,6.0,2pm,Standard,OVER,D,0.553,0-0.99,34.5,32-35.99,30.916666666666668,14,11-20 Average,Standard | 32-35.99,OVER | 32-35.99,32-35.99 | 11-20 Average,,1,1,HIT,,1,G,Two Pointers Made,twopointersmade,fg2m,standard,False,True,False,33.961,2,3,0,0.4,Avg,5.053,0.553,0.641,1.334,1.02,1.0,0.85,0.497,34.5,32.6,33.96078431372549
1630570,Trendon Watford,PHI,POR,1.5,3.0,assists,Goblin,OVER,D,0.815,0-0.99,14.8,<24,24.583333333333332,25,21-30 Weak,Goblin | <24,OVER | <24,<24 | 21-30 Weak,,1,1,HIT,,1,G-F,Assists,asts,ast,goblin,True,True,False,15.967,4,1,0,0.8,Target,2.315,0.815,0.858,0.973,1.0,0.6,0.85,0.495,14.8,19.6,15.966666666666669
1630163,LaMelo Ball,CHA,DET,2.5,4.0,2pm,Goblin,OVER,D,0.723,0-0.99,27.8,24-27.99,29.483333333333334,3,1-10 Strong,Goblin | 24-27.99,OVER | 24-27.99,24-27.99 | 1-10 Strong,,1,1,HIT,,1,G,Two Pointers Made,twopointersmade,fg2m,goblin,True,True,False,27.512,3,2,0,0.6,Elite,3.223,0.723,0.784,0.936,1.02,0.6,0.85,0.493,27.8,30.6,27.511627906976745
1642928,Dylan Cardwell,SAC,NOP,7.5,11.0,rebounds,Goblin,OVER,D,0.682,0-0.99,24.1,24-27.99,31.816666666666666,26,21-30 Weak,Goblin | 24-27.99,OVER | 24-27.99,24-27.99 | 21-30 Weak,,1,1,HIT,,1,C,Rebounds,rebs,reb,goblin,True,True,False,20.741,4,1,0,0.8,Target,8.182,0.682,0.75,0.927,1.0,0.6,0.85,0.492,24.1,26.0,20.74074074074074
1631157,Ryan Rollins,MIL,ORL,0.5,2.0,steals,Goblin,OVER,D,0.847,0-0.99,32.9,32-35.99,32.46666666666667,8,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,1,1,HIT,,1,G,Steals,steals,stl,goblin,True,True,False,31.98,2,3,0,0.4,Good,1.347,0.847,0.883,0.94,1.0,0.6,0.85,0.49,32.9,34.2,31.98
1629130,Duncan Robinson,DET,CHA,1.5,4.0,assists,Standard,OVER,D,0.282,0-0.99,25.9,24-27.99,24.45,14,11-20 Average,Standard | 24-27.99,OVER | 24-27.99,24-27.99 | 11-20 Average,,1,1,HIT,,1,F,Assists,asts,ast,standard,False,True,False,28.327,4,1,0,0.8,Avg,1.782,0.282,0.386,1.2,1.0,1.0,0.85,0.489,25.9,25.4,28.3265306122449
1641710,Anthony Black,ORL,MIL,3.5,2.0,assists,Goblin,OVER,D,0.631,0-0.99,34.3,32-35.99,34.15,14,11-20 Average,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 11-20 Average,,1,1,MISS,,-1,G,Assists,asts,ast,goblin,True,True,False,31.255,3,2,0,0.6,Avg,4.131,0.631,0.708,0.887,1.0,0.6,0.85,0.489,34.3,32.8,31.254901960784316
1629001,De'Anthony Melton,GSW,MEM,6.5,8.0,2pa,Standard,UNDER,D,0.763,0-0.99,23.0,<24,25.45,17,11-20 Average,Standard | <24,UNDER | <24,<24 | 11-20 Average,,1,1,MISS,,-1,G,Two Pointers Attempted,twopointersattempted,fg2a,standard,False,True,False,21.538,2,3,0,0.4,Avg,5.737,-0.763,0.817,1.403,1.01,1.0,1.25,0.489,23.0,24.4,21.53846153846154
1628386,Jarrett Allen,CLE,DEN,8.5,13.0,rebounds,Goblin,OVER,D,0.511,0-0.99,28.9,28-31.99,34.63333333333333,13,11-20 Average,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 11-20 Average,,1,1,HIT,,1,C,Rebounds,rebs,reb,goblin,True,True,False,27.22,4,1,0,0.8,Avg,9.011,0.511,0.604,0.864,1.0,0.6,0.85,0.487,28.9,26.6,27.21951219512195
203999,Nikola Jokić,DEN,CLE,9.5,11.0,assists,Goblin,OVER,D,0.774,0-0.99,33.0,32-35.99,32.983333333333334,11,11-20 Average,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 11-20 Average,,1,1,HIT,,1,C,Assists,asts,ast,goblin,True,True,False,34.378,2,3,0,0.4,Good,10.274,0.774,0.825,0.914,1.0,0.6,0.85,0.485,33.0,33.0,34.37837837837838
1631260,AJ Green,MIL,ORL,1.5,1.0,assists,Goblin,OVER,D,0.44,0-0.99,31.3,28-31.99,32.18333333333333,8,1-10 Strong,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 1-10 Strong,,1,1,MISS,,-1,G,Assists,asts,ast,goblin,True,True,False,30.022,4,1,0,0.8,Good,1.94,0.44,0.54,0.836,1.0,0.6,0.85,0.484,31.3,33.8,30.02173913043478
1630178,Tyrese Maxey,PHI,POR,1.5,1.0,steals,Goblin,OVER,D,0.435,0-0.99,36.5,36+,32.45,25,21-30 Weak,Goblin | 36+,OVER | 36+,36+ | 21-30 Weak,,1,1,MISS,,-1,G,Steals,steals,stl,goblin,True,True,False,38.9,3,2,0,0.6,Target,1.935,0.435,0.536,0.796,1.0,0.6,0.85,0.483,36.5,36.4,38.9
1631094,Paolo Banchero,ORL,MIL,35.5,23.0,pra,Standard,UNDER,D,0.642,0-0.99,36.0,36+,32.71666666666667,14,11-20 Average,Standard | 36+,UNDER | 36+,36+ | 11-20 Average,,1,1,HIT,,1,F,Pts+Rebs+Asts,pts+rebs+asts,pra,standard,False,True,False,34.341,1,4,0,0.2,Avg,34.858,-0.642,0.717,1.343,1.05,1.0,1.25,0.483,36.0,35.6,34.34146341463415
1629675,Naz Reid,MIN,ATL,4.5,3.0,fgm,Standard,OVER,D,0.74,0-0.99,27.1,24-27.99,21.416666666666668,20,11-20 Average,Standard | 24-27.99,OVER | 24-27.99,24-27.99 | 11-20 Average,,1,1,MISS,,-1,C-F,FG Made,fgmade,fgm,standard,False,True,False,26.352,2,3,0,0.4,Bad,5.24,0.74,0.798,1.442,1.02,1.0,0.85,0.481,27.1,27.0,26.35185185185185
203110,Draymond Green,GSW,MEM,6.0,4.0,rebounds,Standard,UNDER,D,0.859,0-0.99,26.0,24-27.99,23.55,17,11-20 Average,Standard | 24-27.99,UNDER | 24-27.99,24-27.99 | 11-20 Average,,1,1,HIT,,1,F,Rebounds,rebs,reb,standard,False,True,False,26.705,1,3,1,0.2,Avg,5.141,-0.859,0.892,1.405,1.0,1.0,1.25,0.48,26.0,27.6,26.704545454545453
2544,LeBron James,LAL,OKC,1.5,0.0,fg3m,Standard,UNDER,D,0.261,0-0.99,33.4,32-35.99,35.983333333333334,1,1-10 Strong,Standard | 32-35.99,UNDER | 32-35.99,32-35.99 | 1-10 Strong,,1,1,HIT,,1,F,3-PT Made,3ptmade,fg3m,standard,False,True,False,33.206,3,2,0,0.6,Elite,1.239,-0.261,0.366,1.136,1.03,1.0,1.25,0.48,33.4,33.4,33.205882352941174
203944,Julius Randle,MIN,ATL,7.0,12.0,rebounds,Standard,UNDER,D,0.26,0-0.99,32.9,32-35.99,38.6,20,11-20 Average,Standard | 32-35.99,UNDER | 32-35.99,32-35.99 | 11-20 Average,,1,1,MISS,,-1,F-C,Rebounds,rebs,reb,standard,False,True,False,33.537,3,1,1,0.6,Bad,6.74,-0.26,0.364,1.105,1.0,1.0,1.25,0.48,32.9,36.2,33.53703703703704
1630552,Jalen Johnson,ATL,MIN,0.5,,steals,Goblin,OVER,D,0.729,0-0.99,37.2,36+,,4,1-10 Strong,Goblin | 36+,OVER | 36+,36+ | 1-10 Strong,,1,1,VOID,NO_ACTUAL,0,F,Steals,steals,stl,goblin,True,True,False,35.755,2,3,0,0.4,Elite,1.229,0.729,0.789,0.897,1.0,0.6,0.85,0.479,37.2,36.8,35.755102040816325
1642363,Nique Clifford,SAC,NOP,2.5,5.0,rebounds,Goblin,OVER,D,0.666,0-0.99,28.7,28-31.99,37.31666666666667,26,21-30 Weak,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,1,1,HIT,,1,G,Rebounds,rebs,reb,goblin,True,True,False,20.64,4,1,0,0.8,Target,3.166,0.666,0.737,0.917,1.0,0.6,0.85,0.476,28.7,32.4,20.64
1630541,Moses Moody,GSW,MEM,3.5,1.0,rebounds,Goblin,OVER,D,0.556,0-0.99,26.5,24-27.99,27.7,17,11-20 Average,Goblin | 24-27.99,OVER | 24-27.99,24-27.99 | 11-20 Average,,1,1,MISS,,-1,G,Rebounds,rebs,reb,goblin,True,True,False,24.882,4,1,0,0.8,Avg,4.056,0.556,0.644,0.878,1.0,0.6,0.85,0.476,26.5,28.2,24.88235294117647
1629651,Nic Claxton,BKN,CHI,5.5,10.0,rebounds,Goblin,OVER,D,0.905,0-0.99,27.2,24-27.99,32.05,14,11-20 Average,Goblin | 24-27.99,OVER | 24-27.99,24-27.99 | 11-20 Average,,1,1,HIT,,1,C,Rebounds,rebs,reb,goblin,True,True,False,29.204,2,3,0,0.4,Avg,6.405,0.905,0.928,0.955,1.0,0.6,0.85,0.475,27.2,25.2,29.20408163265306
1630162,Anthony Edwards,MIN,ATL,12.5,10.0,2pa,Demon,OVER,D,0.553,0-0.99,37.0,36+,38.083333333333336,20,11-20 Average,Demon | 36+,OVER | 36+,36+ | 11-20 Average,,1,1,MISS,,-1,G,Two Pointers Attempted,twopointersattempted,fg2a,demon,True,True,False,35.432,4,1,0,0.8,Bad,13.053,0.553,0.641,0.631,1.01,0.4,0.85,0.473,37.0,37.8,35.43181818181818
1628392,Isaiah Hartenstein,OKC,LAL,20.5,25.0,pra,Goblin,OVER,D,0.955,0-0.99,23.4,<24,21.666666666666668,24,21-30 Weak,Goblin | <24,OVER | <24,<24 | 21-30 Weak,,1,1,HIT,,1,C-F,Pts+Rebs+Asts,pts+rebs+asts,pra,goblin,True,True,False,26.286,2,3,0,0.4,Bad,21.455,0.955,0.966,1.012,1.05,0.6,0.85,0.472,23.4,21.6,26.285714285714285
1629060,Rui Hachimura,LAL,OKC,15.5,19.0,pra,Goblin,OVER,D,0.857,0-0.99,26.6,24-27.99,32.88333333333333,1,1-10 Strong,Goblin | 24-27.99,OVER | 24-27.99,24-27.99 | 1-10 Strong,,1,1,HIT,,1,F,Pts+Rebs+Asts,pts+rebs+asts,pra,goblin,True,True,False,29.732,2,3,0,0.4,Elite,16.357,0.857,0.89,0.978,1.05,0.6,0.85,0.471,26.6,27.2,29.73170731707317
1631114,Jalen Williams,OKC,LAL,0.5,1.0,steals,Goblin,OVER,D,0.65,0-0.99,29.0,28-31.99,24.366666666666667,24,21-30 Weak,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,1,1,HIT,,1,G-F,Steals,steals,stl,goblin,True,True,False,29.667,3,2,0,0.6,Bad,1.15,0.65,0.724,0.889,1.0,0.6,0.85,0.47,29.0,28.0,29.666666666666668
1629645,Kevin Porter,MIL,ORL,14.5,28.0,points,Goblin,OVER,D,0.781,0-0.99,33.6,32-35.99,36.13333333333333,8,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,1,1,HIT,,1,G-F,Points,pts,pts,goblin,True,True,False,33.4,2,3,0,0.4,Good,15.281,0.781,0.831,0.912,1.0,0.6,0.85,0.469,33.6,28.6,33.4
202685,Jonas Valančiūnas,DEN,CLE,3.5,2.0,fgm,Standard,OVER,D,0.583,0-0.99,19.9,<24,15.016666666666667,11,11-20 Average,Standard | <24,OVER | <24,<24 | 11-20 Average,,1,1,MISS,,-1,C,FG Made,fgmade,fgm,standard,False,True,False,14.585,4,1,0,0.8,Good,4.083,0.583,0.667,1.417,1.02,1.0,0.85,0.468,19.9,16.4,14.585365853658535
1628386,Jarrett Allen,CLE,DEN,9.5,16.0,fga,Standard,OVER,D,0.485,0-0.99,28.9,28-31.99,34.63333333333333,13,11-20 Average,Standard | 28-31.99,OVER | 28-31.99,28-31.99 | 11-20 Average,,1,1,HIT,,1,C,FG Attempted,fgattempted,fga,standard,False,True,False,27.22,3,2,0,0.6,Avg,9.985,0.485,0.581,1.319,1.02,1.0,0.85,0.467,28.9,26.6,27.21951219512195
1642907,Cedric Coward,MEM,GSW,2.5,3.0,assists,Standard,OVER,D,0.502,0-0.99,26.4,24-27.99,11.833333333333334,22,21-30 Weak,Standard | 24-27.99,OVER | 24-27.99,24-27.99 | 21-30 Weak,,1,1,HIT,,1,G,Assists,asts,ast,standard,False,True,False,26.681,3,2,0,0.6,Bad,3.002,0.502,0.596,1.305,1.0,1.0,0.85,0.463,26.4,26.0,26.680851063829788
1627750,Jamal Murray,DEN,CLE,7.5,11.0,assists,Demon,OVER,D,0.534,0-0.99,35.6,32-35.99,35.6,11,11-20 Average,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 11-20 Average,,1,1,HIT,,1,G,Assists,asts,ast,demon,True,True,False,35.688,4,1,0,0.8,Good,8.034,0.534,0.624,0.618,1.0,0.4,0.85,0.461,35.6,37.4,35.6875
203952,Andrew Wiggins,MIA,UTA,1.5,4.0,fg3m,Goblin,OVER,D,0.583,0-0.99,29.5,28-31.99,35.916666666666664,30,21-30 Weak,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,1,1,HIT,,1,F,3-PT Made,3ptmade,fg3m,goblin,True,True,False,31.184,3,2,0,0.6,Target,2.083,0.583,0.667,0.884,1.03,0.6,0.85,0.46,29.5,30.2,31.18367346938776
1628374,Lauri Markkanen,UTA,MIA,0.5,0.0,steals,Goblin,OVER,D,0.5,0-0.99,33.0,32-35.99,24.633333333333333,10,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,1,1,MISS,,-1,F-C,Steals,steals,stl,goblin,True,True,False,35.026,3,2,0,0.6,Good,1.0,0.5,0.595,0.831,1.0,0.6,0.85,0.458,33.0,29.8,35.02564102564103
1631128,Christian Braun,DEN,CLE,5.5,5.0,2pa,Standard,UNDER,D,0.763,0-0.99,28.5,28-31.99,31.866666666666667,11,11-20 Average,Standard | 28-31.99,UNDER | 28-31.99,28-31.99 | 11-20 Average,,1,1,HIT,,1,G,Two Pointers Attempted,twopointersattempted,fg2a,standard,False,True,False,29.647,1,4,0,0.2,Good,4.737,-0.763,0.817,1.361,1.01,1.0,1.25,0.457,28.5,31.2,29.647058823529413
1629675,Naz Reid,MIN,ATL,4.5,3.0,2pa,Standard,OVER,D,0.502,0-0.99,27.1,24-27.99,21.416666666666668,20,11-20 Average,Standard | 24-27.99,OVER | 24-27.99,24-27.99 | 11-20 Average,,1,1,MISS,,-1,C-F,Two Pointers Attempted,twopointersattempted,fg2a,standard,False,True,False,26.352,3,2,0,0.6,Bad,5.002,0.502,0.596,1.315,1.01,1.0,0.85,0.456,27.1,27.0,26.35185185185185
201950,Jrue Holiday,POR,PHI,14.5,13.0,points,Standard,UNDER,D,0.371,0-0.99,23.4,<24,27.5,18,11-20 Average,Standard | <24,UNDER | <24,<24 | 11-20 Average,,1,1,HIT,,1,G,Points,pts,pts,standard,False,True,False,27.958,3,2,0,0.6,Avg,14.129,-0.371,0.476,1.179,1.0,1.0,1.25,0.455,23.4,25.6,27.95833333333333
1642847,Jeremiah Fears,NOP,SAC,9.5,20.0,points,Goblin,OVER,D,0.985,0-0.99,18.8,<24,30.183333333333334,26,21-30 Weak,Goblin | <24,OVER | <24,<24 | 21-30 Weak,,1,1,HIT,,1,G,Points,pts,pts,goblin,True,True,False,25.389,2,3,0,0.4,Target,10.485,0.985,0.989,0.974,1.0,0.6,0.85,0.453,18.8,20.2,25.38888888888889
