espn_player_id,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,gp,goals_conceded,goals_conceded_pg,shots_conceded_pg,clean_sheets,wins,draws,losses,OVERALL_DEF_RANK,DEF_TIER,opp_team_1,opp_team_2,gp_DEF_1,goals_conceded_DEF_1,goals_conceded_pg_DEF_1,shots_conceded_pg_DEF_1,clean_sheets_DEF_1,wins_DEF_1,draws_DEF_1,losses_DEF_1,OVERALL_DEF_RANK_DEF_1,DEF_TIER_DEF_1,gp_DEF_2,goals_conceded_DEF_2,goals_conceded_pg_DEF_2,shots_conceded_pg_DEF_2,clean_sheets_DEF_2,wins_DEF_2,draws_DEF_2,losses_DEF_2,OVERALL_DEF_RANK_DEF_2,DEF_TIER_DEF_2,is_combo_player
236721,Alphonso Davies,Defender,BAYERN MÜNCHEN,,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10416470,10416470,149601,139752,2026-03-10T16:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/soccer/582uvj0i3dvm0zwbou9q68pgp.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
323790,Jonas Urbig,Goalkeeper,BAYERN MÜNCHEN,,SOCCER,1.5,Goals Allowed,goals_allowed,Demon,10432955,10432955,231003,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/91n9wzn3qq2789zq8vdmfrd62.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
236721,Alphonso Davies,Defender,BAYERN MÜNCHEN,,SOCCER,0.5,Assists,assists,Demon,10391450,10391450,149601,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/582uvj0i3dvm0zwbou9q68pgp.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
236721,Alphonso Davies,Defender,BAYERN MÜNCHEN,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10391451,10391451,149601,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/582uvj0i3dvm0zwbou9q68pgp.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
236721,Alphonso Davies,Defender,BAYERN MÜNCHEN,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10391452,10391452,149601,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/582uvj0i3dvm0zwbou9q68pgp.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
165291,Berat Djimsiti,Defender,ATALANTA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10391453,10391453,150301,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/2idy9ngk2rojseoxxw9n98c7p.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
165291,Berat Djimsiti,Defender,ATALANTA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10391454,10391454,150301,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/2idy9ngk2rojseoxxw9n98c7p.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
296319,Charles Ketelaere,Attacker,ATALANTA,,SOCCER,0.5,Goals,goals,Demon,10391455,10391455,151299,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/7ox43isyywsnrfcd56nm65be.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,David Santos,Midfielder,BAYERN MÜNCHEN,,SOCCER,0.5,Goals,goals,Demon,10391456,10391456,272575,139752,2026-03-10T16:00:00.000-04:00,,,,1,,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
182627,Davide Zappacosta,Defender,ATALANTA,,SOCCER,0.5,Assists,assists,Demon,10391457,10391457,150298,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/a69r2pf2w8da4dl0zl4k5vil1.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
182627,Davide Zappacosta,Defender,ATALANTA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10391458,10391458,150298,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/a69r2pf2w8da4dl0zl4k5vil1.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
182627,Davide Zappacosta,Defender,ATALANTA,,SOCCER,0.5,Goals,goals,Demon,10391459,10391459,150298,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/a69r2pf2w8da4dl0zl4k5vil1.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
182627,Davide Zappacosta,Defender,ATALANTA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10391460,10391460,150298,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/a69r2pf2w8da4dl0zl4k5vil1.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
222793,Dayot Upamecano,Defender,BAYERN MÜNCHEN,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10391461,10391461,152305,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/x4qyxhfr2vi007sazoqe5vit.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
222793,Dayot Upamecano,Defender,BAYERN MÜNCHEN,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10391462,10391462,152305,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/x4qyxhfr2vi007sazoqe5vit.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
388801,Dominic Vavassori,Attacker,ATALANTA,,SOCCER,0.5,Goals,goals,Demon,10391463,10391463,301617,139752,2026-03-10T16:00:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
271679,Giacomo Raspadori,Attacker,ATALANTA,,SOCCER,0.5,Assists,assists,Demon,10391464,10391464,294705,139752,2026-03-10T16:00:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
271679,Giacomo Raspadori,Attacker,ATALANTA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10391465,10391465,294705,139752,2026-03-10T16:00:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
271679,Giacomo Raspadori,Attacker,ATALANTA,,SOCCER,0.5,Goals,goals,Demon,10391466,10391466,294705,139752,2026-03-10T16:00:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
271679,Giacomo Raspadori,Attacker,ATALANTA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10391467,10391467,294705,139752,2026-03-10T16:00:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
233140,Gianluca Scamacca,Attacker,ATALANTA,,SOCCER,0.5,Assists,assists,Demon,10391468,10391468,150293,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/4ml8pyt3rxwxakjxslg0c8kb9.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
233140,Gianluca Scamacca,Attacker,ATALANTA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10391469,10391469,150293,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/4ml8pyt3rxwxakjxslg0c8kb9.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
233140,Gianluca Scamacca,Attacker,ATALANTA,,SOCCER,0.5,Goals,goals,Demon,10391470,10391470,150293,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/4ml8pyt3rxwxakjxslg0c8kb9.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
233140,Gianluca Scamacca,Attacker,ATALANTA,,SOCCER,0.5,Shots On Target,shots_on_target,Goblin,10391473,10391473,150293,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/4ml8pyt3rxwxakjxslg0c8kb9.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
142200,Harry Kane,Attacker,BAYERN MÜNCHEN,,SOCCER,0.5,Assists,assists,Demon,10391474,10391474,149335,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/b9g4qurpll4wizajo95c406hh.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
142200,Harry Kane,Attacker,BAYERN MÜNCHEN,,SOCCER,0.5,Goal + Assist,goal_assist,Goblin,10391475,10391475,149335,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/b9g4qurpll4wizajo95c406hh.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
97111,Hiroki Ito,Defender,BAYERN MÜNCHEN,,SOCCER,0.5,Goals,goals,Demon,10391479,10391479,229318,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/8p2yagsx6ujdbmeonkd3u4c89.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
388605,Honest Ahanor,Defender,ATALANTA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10391480,10391480,254232,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Honest Ahanor.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
312862,Isak Hien,Defender,ATALANTA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10391481,10391481,189772,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Isak Hien.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
312862,Isak Hien,Defender,ATALANTA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10391482,10391482,189772,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Isak Hien.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
303821,Jamal Musiala,Midfielder,BAYERN MÜNCHEN,,SOCCER,0.5,Assists,assists,Demon,10391483,10391483,149602,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/bhsdzppop8jwjsxwftizot1t6.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
303821,Jamal Musiala,Midfielder,BAYERN MÜNCHEN,,SOCCER,0.5,Goals,goals,Demon,10391485,10391485,149602,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/bhsdzppop8jwjsxwftizot1t6.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
188052,Jonathan Tah,Defender,BAYERN MÜNCHEN,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10391487,10391487,241597,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/5ec2ede9uwbft3wby33mwowyd.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
188052,Jonathan Tah,Defender,BAYERN MÜNCHEN,,SOCCER,0.5,Goals,goals,Demon,10391488,10391488,241597,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/5ec2ede9uwbft3wby33mwowyd.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
188052,Jonathan Tah,Defender,BAYERN MÜNCHEN,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10391489,10391489,241597,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/5ec2ede9uwbft3wby33mwowyd.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
190161,Joshua Kimmich,Midfielder,BAYERN MÜNCHEN,,SOCCER,0.5,Goals,goals,Demon,10391490,10391490,149364,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/97nv3y9z2ajz6b4ynoo0jn3kl.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
276329,Josip Stanisic,Defender,BAYERN MÜNCHEN,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10391491,10391491,235256,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/4skrm2y64va3y5jk70gz4ylpm.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
276329,Josip Stanisic,Defender,BAYERN MÜNCHEN,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10391492,10391492,235256,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/4skrm2y64va3y5jk70gz4ylpm.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
303115,Kamaldeen Sulemana,Attacker,ATALANTA,,SOCCER,0.5,Assists,assists,Demon,10391493,10391493,254234,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Kamaldeen Sulemana.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
303115,Kamaldeen Sulemana,Attacker,ATALANTA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10391494,10391494,254234,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Kamaldeen Sulemana.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
303115,Kamaldeen Sulemana,Attacker,ATALANTA,,SOCCER,0.5,Goals,goals,Demon,10391495,10391495,254234,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Kamaldeen Sulemana.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
169189,Konrad Laimer,Midfielder,BAYERN MÜNCHEN,,SOCCER,0.5,Assists,assists,Demon,10391497,10391497,149598,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/1qthvf5krys0pzk24h8wtr9at.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
169189,Konrad Laimer,Midfielder,BAYERN MÜNCHEN,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10391498,10391498,149598,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/1qthvf5krys0pzk24h8wtr9at.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
169189,Konrad Laimer,Midfielder,BAYERN MÜNCHEN,,SOCCER,0.5,Goals,goals,Demon,10391499,10391499,149598,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/1qthvf5krys0pzk24h8wtr9at.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
169189,Konrad Laimer,Midfielder,BAYERN MÜNCHEN,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10391500,10391500,149598,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/1qthvf5krys0pzk24h8wtr9at.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
284822,Odilon Kossounou,Defender,ATALANTA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10391501,10391501,214860,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/cis0z72hgahfnfjduk7hdnz3e.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
303296,Lazar Samardzic,Midfielder,ATALANTA,,SOCCER,0.5,Goals,goals,Demon,10391502,10391502,217102,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Lazar Samardzic.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
402841,Lennart Karl,Midfielder,BAYERN MÜNCHEN,,SOCCER,0.5,Assists,assists,Demon,10391503,10391503,244532,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Lennart_Karl.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
402841,Lennart Karl,Midfielder,BAYERN MÜNCHEN,,SOCCER,0.5,Goals,goals,Demon,10391505,10391505,244532,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Lennart_Karl.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
174550,Leon Goretzka,Midfielder,BAYERN MÜNCHEN,,SOCCER,0.5,Assists,assists,Demon,10391507,10391507,149606,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/4w4ldzomkj7fhrc51iimz8no5.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
174550,Leon Goretzka,Midfielder,BAYERN MÜNCHEN,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10391508,10391508,149606,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/4w4ldzomkj7fhrc51iimz8no5.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
174550,Leon Goretzka,Midfielder,BAYERN MÜNCHEN,,SOCCER,0.5,Goals,goals,Demon,10391509,10391509,149606,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/4w4ldzomkj7fhrc51iimz8no5.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
174550,Leon Goretzka,Midfielder,BAYERN MÜNCHEN,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10391510,10391510,149606,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/4w4ldzomkj7fhrc51iimz8no5.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
303988,Lorenzo Bernasconi,Defender,ATALANTA,,SOCCER,0.5,Assists,assists,Demon,10391511,10391511,254235,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Lorenzo Bernasconi.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
303988,Lorenzo Bernasconi,Defender,ATALANTA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10391512,10391512,254235,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Lorenzo Bernasconi.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
303988,Lorenzo Bernasconi,Defender,ATALANTA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10391513,10391513,254235,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Lorenzo Bernasconi.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
257390,Luis Díaz,Attacker,BAYERN MÜNCHEN,,SOCCER,0.5,Assists,assists,Demon,10391514,10391514,253637,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Luis_Fernando_Díaz_Marulanda.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
257390,Luis Díaz,Attacker,BAYERN MÜNCHEN,,SOCCER,0.5,Goals,goals,Demon,10391515,10391515,253637,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Luis_Fernando_Díaz_Marulanda.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
257390,Luis Díaz,Attacker,BAYERN MÜNCHEN,,SOCCER,0.5,Shots On Target,shots_on_target,Goblin,10391518,10391518,253637,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Luis_Fernando_Díaz_Marulanda.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
189668,Mario Pasalic,Midfielder,ATALANTA,,SOCCER,0.5,Assists,assists,Demon,10391519,10391519,150295,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/2fsgc0b4mvwpenawmit0q0bmd.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
189668,Mario Pasalic,Midfielder,ATALANTA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10391520,10391520,150295,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/2fsgc0b4mvwpenawmit0q0bmd.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
189668,Mario Pasalic,Midfielder,ATALANTA,,SOCCER,0.5,Goals,goals,Demon,10391521,10391521,150295,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/2fsgc0b4mvwpenawmit0q0bmd.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
189668,Mario Pasalic,Midfielder,ATALANTA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10391522,10391522,150295,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/2fsgc0b4mvwpenawmit0q0bmd.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
146335,Marten Roon,Midfielder,ATALANTA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10391523,10391523,150296,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/9q01y4w4dwpaqf8lmpv9wnmc5.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
146335,Marten Roon,Midfielder,ATALANTA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10391524,10391524,150296,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/9q01y4w4dwpaqf8lmpv9wnmc5.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
286831,Michael Olise,Midfielder,BAYERN MÜNCHEN,,SOCCER,0.5,Assists,assists,Demon,10391525,10391525,211021,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/m2c4lckkcr7yilnqxrrsgh2i.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
286831,Michael Olise,Midfielder,BAYERN MÜNCHEN,,SOCCER,0.5,Goals,goals,Demon,10391526,10391526,211021,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/m2c4lckkcr7yilnqxrrsgh2i.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
286831,Michael Olise,Midfielder,BAYERN MÜNCHEN,,SOCCER,0.5,Shots On Target,shots_on_target,Goblin,10391529,10391529,211021,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/m2c4lckkcr7yilnqxrrsgh2i.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,Min-Jae Kim,Defender,BAYERN MÜNCHEN,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10391530,10391530,149599,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/2p1pns6j6id4nx3nbi7fv0wrt.webp,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,Min-Jae Kim,Defender,BAYERN MÜNCHEN,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10391531,10391531,149599,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/2p1pns6j6id4nx3nbi7fv0wrt.webp,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
267573,Mitchel Bakker,Defender,ATALANTA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10391532,10391532,150299,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/a41r2ob5fhirgdwxwox6nr4yx.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
267573,Mitchel Bakker,Defender,ATALANTA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10391533,10391533,150299,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/a41r2ob5fhirgdwxwox6nr4yx.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
288488,Nicola Zalewski,Midfielder,ATALANTA,,SOCCER,0.5,Assists,assists,Demon,10391534,10391534,255093,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Nicola Zalewski.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
288488,Nicola Zalewski,Midfielder,ATALANTA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10391535,10391535,255093,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Nicola Zalewski.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
288488,Nicola Zalewski,Midfielder,ATALANTA,,SOCCER,0.5,Goals,goals,Demon,10391536,10391536,255093,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Nicola Zalewski.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
308524,Nicolas Jackson,Attacker,BAYERN MÜNCHEN,,SOCCER,0.5,Assists,assists,Demon,10391538,10391538,261180,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/amcwh6w0brmkttg4uc5qm6z9w.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
308524,Nicolas Jackson,Attacker,BAYERN MÜNCHEN,,SOCCER,0.5,Goals,goals,Demon,10391540,10391540,261180,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/amcwh6w0brmkttg4uc5qm6z9w.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
258158,Nikola Krstovic,Attacker,ATALANTA,,SOCCER,0.5,Assists,assists,Demon,10391542,10391542,255414,139752,2026-03-10T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Nikola Krstović .png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
