espn_player_id,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,gp,goals_conceded,goals_conceded_pg,shots_conceded_pg,clean_sheets,wins,draws,losses,OVERALL_DEF_RANK,DEF_TIER,opp_team_1,opp_team_2,gp_DEF_1,goals_conceded_DEF_1,goals_conceded_pg_DEF_1,shots_conceded_pg_DEF_1,clean_sheets_DEF_1,wins_DEF_1,draws_DEF_1,losses_DEF_1,OVERALL_DEF_RANK_DEF_1,DEF_TIER_DEF_1,gp_DEF_2,goals_conceded_DEF_2,goals_conceded_pg_DEF_2,shots_conceded_pg_DEF_2,clean_sheets_DEF_2,wins_DEF_2,draws_DEF_2,losses_DEF_2,OVERALL_DEF_RANK_DEF_2,DEF_TIER_DEF_2,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,avg_minutes,avg_passes,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,line_games_played_10,line_hits_over_10,line_hits_under_10,line_hits_push_10,line_hit_rate_over_10,line_hit_rate_under_10
167192,Gerónimo Rulli,Goalkeeper,MARSEILLE,,SOCCER,1.5,Goalie Saves,saves,Goblin,10470994,10470994,206814,135719,2026-03-13T15:45:00.000-04:00,,,2.0,1,https://static.prizepicks.com/images/players/soccer/1lgrnaje6y7un5dzzll84p91.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0,4.0,2.0,2.0,0.0,,,,,,2.0,2.0,2.0,4.0,1.0,0.0,0.8,0.8,0.2,0.8,0.2,OK,,,OK,5.0,4.0,1.0,0.0,0.8,0.2,5.0,4.0,1.0,0.0,0.8,0.2
264484,Gideon Mensah,Defender,AUXERRE,,SOCCER,1.5,Fouls,fouls,Demon,10470995,10470995,218727,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.0,1.0,0.0,0.0,1.0,,,,,,1.0,1.0,1.0,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5.0,1.0,4.0,0.0,0.2,0.8,5.0,1.0,4.0,0.0,0.2,0.8
277525,Himad Abdelli,Midfielder,MARSEILLE,,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10471005,10471005,299018,135719,2026-03-13T15:45:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,1.0,,,,,,,0.25,0.25,0.25,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0
289114,Igor Paixão,Attacker,MARSEILLE,,SOCCER,1.5,Fouls,fouls,Demon,10471007,10471007,252191,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Igor Guilherme Barbosa da Paixão.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,1.0,1.0,,,,,,0.6,0.6,0.6,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0
289114,Igor Paixão,Attacker,MARSEILLE,,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10471014,10471014,252191,135719,2026-03-13T15:45:00.000-04:00,,,0.5,1,https://static.prizepicks.com/images/manual/Igor Guilherme Barbosa da Paixão.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,,,,,,0.8,0.8,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0
289114,Igor Paixão,Attacker,MARSEILLE,,SOCCER,1.5,Tackles,tackles,Demon,10471017,10471017,252191,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Igor Guilherme Barbosa da Paixão.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
228707,Jeffrey Lange,Goalkeeper,MARSEILLE,,SOCCER,1.5,Goalie Saves,saves,Goblin,10471020,10471020,252974,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/4odeml6s5vm38m9u7tnh6n8id.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,3.0,,,,,,0.6,0.6,0.6,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5.0,1.0,4.0,0.0,0.2,0.8,5.0,1.0,4.0,0.0,0.2,0.8
304212,Josué Casimir,Attacker,AUXERRE,,SOCCER,1.5,Shots,shots,Demon,10471026,10471026,252486,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/1i1kglybnprrm3qliag8citm2.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0,1.0,2.0,0.0,1.0,,,,,,1.2,1.2,1.2,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,,,OK,5.0,2.0,3.0,0.0,0.4,0.6,5.0,2.0,3.0,0.0,0.4,0.6
304212,Josué Casimir,Attacker,AUXERRE,,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10471030,10471030,252486,135719,2026-03-13T15:45:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/soccer/1i1kglybnprrm3qliag8citm2.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0,1.0,1.0,0.0,0.0,,,,,,0.8,0.8,0.8,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5.0,1.0,4.0,0.0,0.2,0.8,5.0,1.0,4.0,0.0,0.2,0.8
323722,Kévin Danois,Midfielder,AUXERRE,,SOCCER,1.5,Fouls,fouls,Demon,10471033,10471033,211125,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0,0.0,1.0,2.0,1.0,,,,,,1.2,1.2,1.2,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,,,OK,5.0,2.0,3.0,0.0,0.4,0.6,5.0,2.0,3.0,0.0,0.4,0.6
323722,Kévin Danois,Midfielder,AUXERRE,,SOCCER,1.5,Shots,shots,Demon,10471036,10471036,211125,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1.0,2.0,0.0,,,,,,0.6,0.6,0.6,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5.0,1.0,4.0,0.0,0.2,0.8,5.0,1.0,4.0,0.0,0.2,0.8
335320,Lamine Sy,Defender,AUXERRE,,SOCCER,1.5,Fouls,fouls,Demon,10471040,10471040,252487,135719,2026-03-13T15:45:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,2.0,0.0,1.0,,,,,,0.6,0.6,0.6,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5.0,1.0,4.0,0.0,0.2,0.8,5.0,1.0,4.0,0.0,0.2,0.8
335320,Lamine Sy,Defender,AUXERRE,,SOCCER,1.5,Shots,shots,Demon,10471042,10471042,252487,135719,2026-03-13T15:45:00.000-04:00,,,,2,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,1.0,1.0,,,,,,0.4,0.4,0.4,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0
323175,Lasso Coulibaly,Midfielder,AUXERRE,,SOCCER,1.5,Fouls,fouls,Demon,10471048,10471048,252488,135719,2026-03-13T15:45:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
323175,Lasso Coulibaly,Midfielder,AUXERRE,,SOCCER,1.5,Shots,shots,Demon,10471052,10471052,252488,135719,2026-03-13T15:45:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
323175,Lasso Coulibaly,Midfielder,AUXERRE,,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10471056,10471056,252488,135719,2026-03-13T15:45:00.000-04:00,,,,2,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
271555,Leonardo Balerdi,Defender,MARSEILLE,,SOCCER,1.5,Fouls,fouls,Demon,10471058,10471058,151203,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/74edqcuzfzy7nswqzn0v3pe22.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,2.0,4.0,,,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,0.667,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,OK,,,OK,3.0,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333,3.0,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333
271555,Leonardo Balerdi,Defender,MARSEILLE,,SOCCER,1.5,Shots,shots,Demon,10471061,10471061,151203,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/74edqcuzfzy7nswqzn0v3pe22.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,3.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0
309638,Marvin Senaya,Defender,AUXERRE,,SOCCER,1.5,Fouls,fouls,Demon,10471065,10471065,252490,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/1ho9nox6j8s5cxd1kxjspsrca.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,2.0,2.0,0.0,0.0,,,,,,0.8,0.8,0.8,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,,,OK,5.0,2.0,3.0,0.0,0.4,0.6,5.0,2.0,3.0,0.0,0.4,0.6
276221,Mason Greenwood,Attacker,MARSEILLE,,SOCCER,1.5,Fouls,fouls,Demon,10471071,10471071,206817,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/6kicom9a3lzp49urle78bevl6.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,2.0,2.0,3.0,1.0,,,,,,1.6,1.6,1.6,3.0,2.0,0.0,0.6,0.6,0.4,0.6,0.4,OK,,,OK,5.0,3.0,2.0,0.0,0.6,0.4,5.0,3.0,2.0,0.0,0.6,0.4
276221,Mason Greenwood,Attacker,MARSEILLE,,SOCCER,1.5,Goals,goals,Demon,10471074,10471074,206817,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/6kicom9a3lzp49urle78bevl6.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,1.0,0.0,,,,,,0.4,0.4,0.4,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0
276221,Mason Greenwood,Attacker,MARSEILLE,,SOCCER,1.5,Tackles,tackles,Demon,10471080,10471080,206817,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/6kicom9a3lzp49urle78bevl6.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
297775,Naouirou Ahamada,Midfielder,AUXERRE,,SOCCER,1.5,Fouls,fouls,Demon,10471082,10471082,292555,135719,2026-03-13T15:45:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1.0,1.0,0.0,,,,,,0.4,0.4,0.4,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0
297775,Naouirou Ahamada,Midfielder,AUXERRE,,SOCCER,1.5,Shots,shots,Demon,10471084,10471084,292555,135719,2026-03-13T15:45:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,2.0,0.0,,,,,,0.6,0.6,0.6,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5.0,1.0,4.0,0.0,0.2,0.8,5.0,1.0,4.0,0.0,0.2,0.8
122260,Pierre-Emerick Aubameyang,Attacker,MARSEILLE,,SOCCER,1.5,Fouls,fouls,Demon,10471093,10471093,148411,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/actvnm36s31zf8wh8hjikzlqt.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,0.0,1.0,0.0,,,,,,0.4,0.4,0.4,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0
122260,Pierre-Emerick Aubameyang,Attacker,MARSEILLE,,SOCCER,1.5,Goals,goals,Demon,10471096,10471096,148411,135719,2026-03-13T15:45:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/soccer/actvnm36s31zf8wh8hjikzlqt.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,2.0,0.0,0.0,0.0,,,,,,0.4,0.4,0.4,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5.0,1.0,4.0,0.0,0.2,0.8,5.0,1.0,4.0,0.0,0.2,0.8
159543,Pierre-Emile Højbjerg,Midfielder,MARSEILLE,,SOCCER,1.5,Fouls,fouls,Demon,10471105,10471105,217492,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/4zxrdmwphkxvkvo6bt30uanrp.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0,0.0,2.0,0.0,0.0,,,,,,0.8,0.8,0.8,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,,,OK,5.0,2.0,3.0,0.0,0.4,0.6,5.0,2.0,3.0,0.0,0.4,0.6
159543,Pierre-Emile Højbjerg,Midfielder,MARSEILLE,,SOCCER,1.5,Shots,shots,Demon,10471109,10471109,217492,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/4zxrdmwphkxvkvo6bt30uanrp.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,2.0,0.0,0.0,0.0,,,,,,0.6,0.6,0.6,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5.0,1.0,4.0,0.0,0.2,0.8,5.0,1.0,4.0,0.0,0.2,0.8
282230,Quinten Timber,Midfielder,MARSEILLE,,SOCCER,1.5,Shots,shots,Demon,10471119,10471119,296136,135719,2026-03-13T15:45:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,2.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5.0,1.0,4.0,0.0,0.2,0.8,5.0,1.0,4.0,0.0,0.2,0.8
282230,Quinten Timber,Midfielder,MARSEILLE,,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10471123,10471123,296136,135719,2026-03-13T15:45:00.000-04:00,,,,2,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1.0,0.0,0.0,,,,,,0.2,0.2,0.2,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0
268591,Romain Faivre,Midfielder,AUXERRE,,SOCCER,1.5,Fouls,fouls,Demon,10471125,10471125,294079,135719,2026-03-13T15:45:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
268591,Romain Faivre,Midfielder,AUXERRE,,SOCCER,1.5,Shots,shots,Demon,10471131,10471131,294079,135719,2026-03-13T15:45:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
268591,Romain Faivre,Midfielder,AUXERRE,,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10471135,10471135,294079,135719,2026-03-13T15:45:00.000-04:00,,,,2,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
268591,Romain Faivre,Midfielder,AUXERRE,,SOCCER,1.5,Tackles,tackles,Demon,10471136,10471136,294079,135719,2026-03-13T15:45:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
409263,Ryan Rodin,Attacker,AUXERRE,,SOCCER,1.5,Fouls,fouls,Demon,10471137,10471137,262159,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
409263,Ryan Rodin,Attacker,AUXERRE,,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10471143,10471143,262159,135719,2026-03-13T15:45:00.000-04:00,,,0.5,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
409263,Ryan Rodin,Attacker,AUXERRE,,SOCCER,1.5,Tackles,tackles,Demon,10471144,10471144,262159,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
302862,Sinaly Diomandé,Defender,AUXERRE,,SOCCER,1.5,Fouls,fouls,Demon,10471145,10471145,212961,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/e9mtpmkb4qj2gqyv966g9ulpm.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,2.0,0.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5.0,1.0,4.0,0.0,0.2,0.8,5.0,1.0,4.0,0.0,0.2,0.8
305797,Sékou Mara,Attacker,AUXERRE,,SOCCER,1.5,Fouls,fouls,Goblin,10471151,10471151,261315,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,1.0,1.0,,,,,,,0.75,0.75,0.75,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0
305797,Sékou Mara,Attacker,AUXERRE,,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10471158,10471158,261315,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1.0,0.0,,,,,,,0.25,0.25,0.25,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0
305797,Sékou Mara,Attacker,AUXERRE,,SOCCER,1.5,Tackles,tackles,Demon,10471159,10471159,261315,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
266027,Timothy Weah,Attacker,MARSEILLE,,SOCCER,1.5,Shots,shots,Goblin,10471171,10471171,252196,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Timothy_Tarpeh_Weah.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,0.0,1.0,1.0,,,,,,0.6,0.6,0.6,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0
266027,Timothy Weah,Attacker,MARSEILLE,,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10471173,10471173,252196,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Timothy_Tarpeh_Weah.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0
343114,Tochukwu Nnadi,Midfielder,MARSEILLE,,SOCCER,1.5,Fouls,fouls,Goblin,10471175,10471175,299019,135719,2026-03-13T15:45:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0,0.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,OK,,,OK,2.0,1.0,1.0,0.0,0.5,0.5,2.0,1.0,1.0,0.0,0.5,0.5
343114,Tochukwu Nnadi,Midfielder,MARSEILLE,,SOCCER,1.5,Shots,shots,Demon,10471178,10471178,299019,135719,2026-03-13T15:45:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
411418,Tadjidine Mmadi,Midfielder,MARSEILLE,,SOCCER,1.5,Goals,goals,Demon,10477755,10477755,275569,135719,2026-03-13T15:45:00.000-04:00,,,,2,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
271137,Lassine Sinayoko,Attacker,AUXERRE,,SOCCER,1.5,Shots,shots,Goblin,10484436,10484436,210279,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,3.0,2.0,5.0,5.0,,,,,,3.2,3.2,3.2,4.0,1.0,0.0,0.8,0.8,0.2,0.8,0.2,OK,,,OK,5.0,4.0,1.0,0.0,0.8,0.2,5.0,4.0,1.0,0.0,0.8,0.2
271137,Lassine Sinayoko,Attacker,AUXERRE,,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10484440,10484440,210279,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,1.0,1.0,1.0,,,,,,0.8,0.8,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0
257058,Hamed Traoré,Midfielder,MARSEILLE,,SOCCER,1.5,Fouls,fouls,Demon,10485910,10485910,259248,135719,2026-03-13T15:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Hamed Junior Traoré.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,1.0,0.0,0.0,,,,,,0.4,0.4,0.4,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0
