espn_player_id,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,gp,goals_conceded,goals_conceded_pg,shots_conceded_pg,clean_sheets,wins,draws,losses,OVERALL_DEF_RANK,DEF_TIER,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,avg_minutes,avg_passes,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,line_games_played_10,line_hits_over_10,line_hits_under_10,line_hits_push_10,line_hit_rate_over_10,line_hit_rate_under_10,position_group,minutes_tier,shot_volume,field_involvement,pass_role,is_goalkeeper,shot_role,usage_role
346844.0,Tiago Santos,Defender,LILLE,ASTON VILLA,SOCCER,1.5,Fouls,fouls,Demon,10437452,10437452,150184,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/3gelookco8f9ft0guaec03t3o.webp,,,,,OK,29.0,34.0,1.172,,0.0,15.0,0.0,8.0,4.0,Elite,0,3.0,1.0,1.0,0.0,,,,,,,1.25,1.25,1.25,1.0,3.0,0.0,0.25,0.25,0.75,0.25,0.75,OK,,,OK,4.0,1.0,3.0,0.0,0.25,0.75,4.0,1.0,3.0,0.0,0.25,0.75,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
346844.0,Tiago Santos,Defender,LILLE,ASTON VILLA,SOCCER,1.5,Shots,shots,Demon,10437454,10437454,150184,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/3gelookco8f9ft0guaec03t3o.webp,,,,,OK,29.0,34.0,1.172,,0.0,15.0,0.0,8.0,4.0,Elite,0,3.0,1.0,2.0,0.0,,,,,,,1.5,1.5,1.5,2.0,2.0,0.0,0.5,0.5,0.5,0.5,0.5,OK,,,OK,4.0,2.0,2.0,0.0,0.5,0.5,4.0,2.0,2.0,0.0,0.5,0.5,DEF,UNKNOWN,HIGH_VOL,FRINGE,UNKNOWN,0,HIGH_VOL,FRINGE
181312.0,Tyrone Mings,Defender,ASTON VILLA,LILLE,SOCCER,1.5,Fouls,fouls,Demon,10437458,10437458,148751,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/2smmv9hdoiet7necaf00ol51x.webp,,,,,OK,25.0,32.0,1.28,,0.0,12.0,0.0,8.0,7.0,Above Avg,0,0.0,0.0,2.0,0.0,0.0,,,,,,0.4,0.4,0.4,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5.0,1.0,4.0,0.0,0.2,0.8,5.0,1.0,4.0,0.0,0.2,0.8,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
181312.0,Tyrone Mings,Defender,ASTON VILLA,LILLE,SOCCER,1.5,Tackles,tackles,Demon,10437461,10437461,148751,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/2smmv9hdoiet7necaf00ol51x.webp,,,,,OK,25.0,32.0,1.28,,0.0,12.0,0.0,8.0,7.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
204679.0,Victor Lindelöf,Defender,ASTON VILLA,LILLE,SOCCER,1.5,Fouls,fouls,Demon,10437463,10437463,261146,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Victor Jörgen Nilsson Lindelöf.png,,,,,OK,25.0,32.0,1.28,,0.0,12.0,0.0,8.0,7.0,Above Avg,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
204679.0,Victor Lindelöf,Defender,ASTON VILLA,LILLE,SOCCER,1.5,Tackles,tackles,Demon,10437467,10437467,261146,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Victor Jörgen Nilsson Lindelöf.png,,,,,OK,25.0,32.0,1.28,,0.0,12.0,0.0,8.0,7.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
150451.0,Aïssa Mandi,Defender,LILLE,ASTON VILLA,SOCCER,1.5,Shots,shots,Demon,10438468,10438468,210193,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/7c2qwyzh82a45s25zmdahrd91.webp,,,,,OK,29.0,34.0,1.172,,0.0,15.0,0.0,8.0,4.0,Elite,0,1.0,0.0,2.0,,,,,,,,1.0,1.0,1.0,1.0,2.0,0.0,0.333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,OK,,,OK,3.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666,3.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666,DEF,UNKNOWN,MID_VOL,FRINGE,UNKNOWN,0,MID_VOL,FRINGE
181312.0,Tyrone Mings,Defender,ASTON VILLA,LILLE,SOCCER,1.5,Shots,shots,Demon,10438484,10438484,148751,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/2smmv9hdoiet7necaf00ol51x.webp,,,,,OK,25.0,32.0,1.28,,0.0,12.0,0.0,8.0,7.0,Above Avg,0,0.0,0.0,1.0,1.0,1.0,,,,,,0.6,0.6,0.6,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,DEF,UNKNOWN,MID_VOL,FRINGE,UNKNOWN,0,MID_VOL,FRINGE
214375.0,Emiliano Buendía,Midfielder,ASTON VILLA,LILLE,SOCCER,1.5,Shots,shots,Goblin,10458784,10458784,214040,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/l0qqn9tlgov91p5d1zzdupcl.webp,,,,,OK,25.0,32.0,1.28,,0.0,12.0,0.0,8.0,7.0,Above Avg,0,0.0,0.0,3.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5.0,1.0,4.0,0.0,0.2,0.8,5.0,1.0,4.0,0.0,0.2,0.8,MID,UNKNOWN,MID_VOL,FRINGE,UNKNOWN,0,MID_VOL,FRINGE
281125.0,Ian Maatsen,Defender,ASTON VILLA,LILLE,SOCCER,1.5,Fouls,fouls,Demon,10462967,10462967,206429,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/9ysvzu336d2ahptkv7eoscl7u.webp,,,,,OK,25.0,32.0,1.28,,0.0,12.0,0.0,8.0,7.0,Above Avg,0,0.0,0.0,1.0,0.0,1.0,,,,,,0.4,0.4,0.4,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
162843.0,John McGinn,Midfielder,ASTON VILLA,LILLE,SOCCER,1.5,Fouls,fouls,Goblin,10462968,10462968,148757,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/btvuam6p4391am219taqtcted.webp,,,,,OK,25.0,32.0,1.28,,0.0,12.0,0.0,8.0,7.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
160115.0,Lucas Digne,Defender,ASTON VILLA,LILLE,SOCCER,1.5,Shots,shots,Demon,10462971,10462971,148759,139765,2026-03-12T13:45:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/soccer/e8gz0tmmdh1ql8qrn1ncrvnpx.webp,,,,,OK,25.0,32.0,1.28,,0.0,12.0,0.0,8.0,7.0,Above Avg,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,DEF,UNKNOWN,LOW_VOL,FRINGE,UNKNOWN,0,LOW_VOL,FRINGE
257267.0,Berke Özer,Goalkeeper,LILLE,ASTON VILLA,SOCCER,1.5,Goals Allowed,goals_allowed,Demon,10494207,10494207,253836,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Berke Özer.png,,,,,OK,29.0,34.0,1.172,,0.0,15.0,0.0,8.0,4.0,Elite,0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,,MISSING_STAT_VALUES,,,,,,,,,,,,,GK,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,UNKNOWN
109962.0,Emiliano Martínez,Goalkeeper,ASTON VILLA,LILLE,SOCCER,1.5,Goals Allowed,goals_allowed,Demon,10494208,10494208,148275,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/3zl1q2gk6tdmzirsyfgm38no5.webp,,,,,OK,25.0,32.0,1.28,,0.0,12.0,0.0,8.0,7.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,,MISSING_STAT_VALUES,,,,,,,,,,,,,GK,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,UNKNOWN
366248.0,George Hemmings,Midfielder,ASTON VILLA,LILLE,SOCCER,1.5,Fouls,fouls,Demon,10495218,10495218,252243,139765,2026-03-12T13:45:00.000-04:00,,,,1,,,,,,OK,25.0,32.0,1.28,,0.0,12.0,0.0,8.0,7.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
366248.0,George Hemmings,Midfielder,ASTON VILLA,LILLE,SOCCER,1.5,Tackles,tackles,Demon,10501182,10501182,252243,139765,2026-03-12T13:45:00.000-04:00,,,,1,,,,,,OK,25.0,32.0,1.28,,0.0,12.0,0.0,8.0,7.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
304799.0,Amadou Onana,Midfielder,ASTON VILLA,LILLE,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10437157,10437157,206428,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/do3duah478rhz9cg2icde4h9m.webp,,,,,OK,25.0,32.0,1.28,,0.0,12.0,0.0,8.0,7.0,Above Avg,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,MID,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
304799.0,Amadou Onana,Midfielder,ASTON VILLA,LILLE,SOCCER,0.5,Goals,goals,Demon,10437158,10437158,206428,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/do3duah478rhz9cg2icde4h9m.webp,,,,,OK,25.0,32.0,1.28,,0.0,12.0,0.0,8.0,7.0,Above Avg,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,MID,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
304799.0,Amadou Onana,Midfielder,ASTON VILLA,LILLE,SOCCER,0.5,Shots,shots,Goblin,10437159,10437159,206428,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/do3duah478rhz9cg2icde4h9m.webp,,,,,OK,25.0,32.0,1.28,,0.0,12.0,0.0,8.0,7.0,Above Avg,0,0.0,3.0,1.0,3.0,0.0,,,,,,1.4,1.4,1.4,3.0,2.0,0.0,0.6,0.6,0.4,0.6,0.4,OK,,,OK,5.0,3.0,2.0,0.0,0.6,0.4,5.0,3.0,2.0,0.0,0.6,0.4,MID,UNKNOWN,MID_VOL,FRINGE,UNKNOWN,0,MID_VOL,FRINGE
304799.0,Amadou Onana,Midfielder,ASTON VILLA,LILLE,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10437161,10437161,206428,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/do3duah478rhz9cg2icde4h9m.webp,,,,,OK,25.0,32.0,1.28,,0.0,12.0,0.0,8.0,7.0,Above Avg,0,0.0,1.0,1.0,0.0,0.0,,,,,,0.4,0.4,0.4,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,,,OK,5.0,2.0,3.0,0.0,0.4,0.6,5.0,2.0,3.0,0.0,0.4,0.6,MID,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
373927.0,Ayyoub Bouaddi,Midfielder,LILLE,ASTON VILLA,SOCCER,0.5,Fouls,fouls,Goblin,10437167,10437167,195385,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Ayyoub_Bouaddi.png,,,,,OK,29.0,34.0,1.172,,0.0,15.0,0.0,8.0,4.0,Elite,0,2.0,0.0,0.0,0.0,,,,,,,0.5,0.5,0.5,1.0,3.0,0.0,0.25,0.25,0.75,0.25,0.75,OK,,,OK,4.0,1.0,3.0,0.0,0.25,0.75,4.0,1.0,3.0,0.0,0.25,0.75,MID,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
373927.0,Ayyoub Bouaddi,Midfielder,LILLE,ASTON VILLA,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10437169,10437169,195385,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Ayyoub_Bouaddi.png,,,,,OK,29.0,34.0,1.172,,0.0,15.0,0.0,8.0,4.0,Elite,0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,MID,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
373927.0,Ayyoub Bouaddi,Midfielder,LILLE,ASTON VILLA,SOCCER,0.5,Shots,shots,Goblin,10437170,10437170,195385,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Ayyoub_Bouaddi.png,,,,,OK,29.0,34.0,1.172,,0.0,15.0,0.0,8.0,4.0,Elite,0,0.0,0.0,0.0,1.0,,,,,,,0.25,0.25,0.25,1.0,3.0,0.0,0.25,0.25,0.75,0.25,0.75,OK,,,OK,4.0,1.0,3.0,0.0,0.25,0.75,4.0,1.0,3.0,0.0,0.25,0.75,MID,UNKNOWN,LOW_VOL,FRINGE,UNKNOWN,0,LOW_VOL,FRINGE
373927.0,Ayyoub Bouaddi,Midfielder,LILLE,ASTON VILLA,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10437172,10437172,195385,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Ayyoub_Bouaddi.png,,,,,OK,29.0,34.0,1.172,,0.0,15.0,0.0,8.0,4.0,Elite,0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,MID,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
150451.0,Aïssa Mandi,Defender,LILLE,ASTON VILLA,SOCCER,0.5,Fouls,fouls,Goblin,10437173,10437173,210193,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/7c2qwyzh82a45s25zmdahrd91.webp,,,,,OK,29.0,34.0,1.172,,0.0,15.0,0.0,8.0,4.0,Elite,0,1.0,0.0,0.0,,,,,,,,0.333,0.333,0.333,1.0,2.0,0.0,0.333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,OK,,,OK,3.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666,3.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
150451.0,Aïssa Mandi,Defender,LILLE,ASTON VILLA,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10437175,10437175,210193,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/7c2qwyzh82a45s25zmdahrd91.webp,,,,,OK,29.0,34.0,1.172,,0.0,15.0,0.0,8.0,4.0,Elite,0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,3.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
150451.0,Aïssa Mandi,Defender,LILLE,ASTON VILLA,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10437177,10437177,210193,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/7c2qwyzh82a45s25zmdahrd91.webp,,,,,OK,29.0,34.0,1.172,,0.0,15.0,0.0,8.0,4.0,Elite,0,0.0,0.0,1.0,,,,,,,,0.333,0.333,0.333,1.0,2.0,0.0,0.333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,OK,,,OK,3.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666,3.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
123683.0,Benjamin André,Midfielder,LILLE,ASTON VILLA,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10437180,10437180,148194,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/31sljkjull0n7082fed26stzp.webp,,,,,OK,29.0,34.0,1.172,,0.0,15.0,0.0,8.0,4.0,Elite,0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,MID,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
123683.0,Benjamin André,Midfielder,LILLE,ASTON VILLA,SOCCER,0.5,Shots,shots,Goblin,10437181,10437181,148194,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/31sljkjull0n7082fed26stzp.webp,,,,,OK,29.0,34.0,1.172,,0.0,15.0,0.0,8.0,4.0,Elite,0,0.0,3.0,1.0,3.0,,,,,,,1.75,1.75,1.75,3.0,1.0,0.0,0.75,0.75,0.25,0.75,0.25,OK,,,OK,4.0,3.0,1.0,0.0,0.75,0.25,4.0,3.0,1.0,0.0,0.75,0.25,MID,UNKNOWN,MID_VOL,FRINGE,UNKNOWN,0,MID_VOL,FRINGE
123683.0,Benjamin André,Midfielder,LILLE,ASTON VILLA,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10437183,10437183,148194,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/31sljkjull0n7082fed26stzp.webp,,,,,OK,29.0,34.0,1.172,,0.0,15.0,0.0,8.0,4.0,Elite,0,0.0,1.0,0.0,0.0,,,,,,,0.25,0.25,0.25,1.0,3.0,0.0,0.25,0.25,0.75,0.25,0.75,OK,,,OK,4.0,1.0,3.0,0.0,0.25,0.75,4.0,1.0,3.0,0.0,0.25,0.75,MID,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
401451.0,Brian Madjo,Attacker,ASTON VILLA,LILLE,SOCCER,0.5,Goals,goals,Demon,10437188,10437188,292807,139765,2026-03-12T13:45:00.000-04:00,,,,1,,,,,,OK,25.0,32.0,1.28,,0.0,12.0,0.0,8.0,7.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN
217381.0,Calvin Verdonk,Defender,LILLE,ASTON VILLA,SOCCER,0.5,Assists,assists,Demon,10437189,10437189,261341,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Calvin_Ronald_Verdonk.png,,,,,OK,29.0,34.0,1.172,,0.0,15.0,0.0,8.0,4.0,Elite,0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
217381.0,Calvin Verdonk,Defender,LILLE,ASTON VILLA,SOCCER,0.5,Fouls,fouls,Goblin,10437190,10437190,261341,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Calvin_Ronald_Verdonk.png,,,,,OK,29.0,34.0,1.172,,0.0,15.0,0.0,8.0,4.0,Elite,0,0.0,1.0,3.0,0.0,,,,,,,1.0,1.0,1.0,2.0,2.0,0.0,0.5,0.5,0.5,0.5,0.5,OK,,,OK,4.0,2.0,2.0,0.0,0.5,0.5,4.0,2.0,2.0,0.0,0.5,0.5,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
217381.0,Calvin Verdonk,Defender,LILLE,ASTON VILLA,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10437192,10437192,261341,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Calvin_Ronald_Verdonk.png,,,,,OK,29.0,34.0,1.172,,0.0,15.0,0.0,8.0,4.0,Elite,0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
217381.0,Calvin Verdonk,Defender,LILLE,ASTON VILLA,SOCCER,0.5,Shots,shots,Goblin,10437193,10437193,261341,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Calvin_Ronald_Verdonk.png,,,,,OK,29.0,34.0,1.172,,0.0,15.0,0.0,8.0,4.0,Elite,0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,DEF,UNKNOWN,LOW_VOL,FRINGE,UNKNOWN,0,LOW_VOL,FRINGE
217381.0,Calvin Verdonk,Defender,LILLE,ASTON VILLA,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10437195,10437195,261341,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Calvin_Ronald_Verdonk.png,,,,,OK,29.0,34.0,1.172,,0.0,15.0,0.0,8.0,4.0,Elite,0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
174322.0,Chancel Mbemba,Defender,LILLE,ASTON VILLA,SOCCER,0.5,Fouls,fouls,Goblin,10437196,10437196,261342,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Chancel_Mangulu_Mbemba.png,,,,,OK,29.0,34.0,1.172,,0.0,15.0,0.0,8.0,4.0,Elite,0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
174322.0,Chancel Mbemba,Defender,LILLE,ASTON VILLA,SOCCER,0.5,Shots,shots,Demon,10437198,10437198,261342,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Chancel_Mangulu_Mbemba.png,,,,,OK,29.0,34.0,1.172,,0.0,15.0,0.0,8.0,4.0,Elite,0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,DEF,UNKNOWN,LOW_VOL,FRINGE,UNKNOWN,0,LOW_VOL,FRINGE
174322.0,Chancel Mbemba,Defender,LILLE,ASTON VILLA,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10437200,10437200,261342,139765,2026-03-12T13:45:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Chancel_Mangulu_Mbemba.png,,,,,OK,29.0,34.0,1.172,,0.0,15.0,0.0,8.0,4.0,Elite,0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE
