espn_player_id,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,gp,goals_conceded,goals_conceded_pg,shots_conceded_pg,clean_sheets,wins,draws,losses,OVERALL_DEF_RANK,DEF_TIER,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,avg_minutes,avg_passes,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,line_games_played_10,line_hits_over_10,line_hits_under_10,line_hits_push_10,line_hit_rate_over_10,line_hit_rate_under_10,position_group,minutes_tier,shot_volume,field_involvement,pass_role,is_goalkeeper,shot_role,usage_role,projection,edge,abs_edge,forced_over_only,bet_direction,eligible,void_reason,edge_dr,line_hit_rate,minutes_certainty,prop_weight,reliability_mult,edge_z,line_hit_z,min_z,def_adj,projection_adj,edge_adj,edge_adj_dr,def_rank_signal,def_rank_z,stat_last5_avg_num,stat_last10_avg_num,stat_season_avg_num,avg_vs_line,avg_vs_line_z,prop_hr_prior,prop_hr_z,has_real_stats,rank_score,tier,model_dir,final_bet_direction,final_dir_reason
308082,Fabiano Parisi,Defender,FIORENTINA,RAKÓW,SOCCER,1.5,Shots,shots,Demon,10474863,10474863,170648,139784,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/8dgh4fzut8khpt32d6dsrljsa.webp,,,,,OK,,,,,,,,,,,0,1,1,1,1,,,,,,,1,1,1,0,4,0,0,0,1,0,1,OK,,,OK,4,0,4,0,0,1,4,0,4,0,0,1,DEF,UNKNOWN,MID_VOL,FRINGE,UNKNOWN,0,MID_VOL,FRINGE,1,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.8500000000000001,1.03,0.75,0.2654242586676528,-0.5762854467182236,0.6678090875031976,0,1,-0.5,-0.5547847360339225,0,-0.2187832032153561,1,1,1,-0.3333333333333333,0.02157686390411249,0.475,-0.03520581998878375,1,-0.3857379734606111,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
323118,Giovanni Fabbian,Midfielder,FIORENTINA,RAKÓW,SOCCER,1.5,Fouls,fouls,Demon,10474865,10474865,295677,139784,2026-03-12T16:00:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,MID,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,-1.5,1.5,1,OVER,1,,-1.411489234785374,0,0.8,0.98,0.75,-0.8660634014733022,-0.5762854467182236,-0.665810513919383,0,0,-1.5,-1.411489234785374,0,-0.2187832032153561,0,0,0,-1,-1.300904809363543,0.44,-0.6132552331245017,1,-1.553516612595434,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
323118,Giovanni Fabbian,Midfielder,FIORENTINA,RAKÓW,SOCCER,1.5,Shots,shots,Goblin,10474869,10474869,295677,139784,2026-03-12T16:00:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,MID,UNKNOWN,LOW_VOL,FRINGE,UNKNOWN,0,LOW_VOL,FRINGE,0,-1.5,1.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-1.411489234785374,0,0.85,1.03,1.06,0,0,0.6678090875031946,0,0,-1.5,-1.411489234785374,0,0,0,0,0,-1,0,0.615,0,1,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
199850,Jack Harrison,Attacker,FIORENTINA,RAKÓW,SOCCER,1.5,Fouls,fouls,Demon,10474870,10474870,295512,139784,2026-03-12T16:00:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,0,1,1,0,1,0,,,,,,0.6,0.6,0.6,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,FWD,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0.6,-0.9,0.9,1,OVER,1,,-0.9143366600529774,0,0.8,0.98,0.75,-0.1871708053887292,-0.5762854467182236,-0.665810513919383,0,0.6,-0.9,-0.9143366600529774,0,-0.2187832032153561,0.6,0.6,0.6,-0.6,-0.5074158054029498,0.44,-0.6132552331245017,1,-1.116105799162157,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
333938,Jacopo Fazzini,Midfielder,FIORENTINA,RAKÓW,SOCCER,1.5,Shots,shots,Goblin,10474874,10474874,254149,139784,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/6e9fu9o226zn6jzx02jutvi3u.webp,,,,,OK,,,,,,,,,,,0,1,0,1,0,0,,,,,,0.4,0.4,0.4,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,MID,UNKNOWN,LOW_VOL,FRINGE,UNKNOWN,0,LOW_VOL,FRINGE,0.4,-1.1,1.1,1,OVER,0,FORCED_OVER_NEG_EDGE,-1.084385701403318,0,0.85,1.03,1.06,0,0,0.6678090875031946,0,0.4,-1.1,-1.084385701403318,0,0,0.4,0.4,0.4,-0.7333333333333334,0,0.615,0,1,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Karol Struski,Midfielder,RAKÓW,FIORENTINA,SOCCER,1.5,Fouls,fouls,Goblin,10474875,10474875,250749,139784,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/87kzk0l9t8rbkp5i4n2zsx8q2.webp,,,,,UNRESOLVED_SINGLE,28,42,1.5,,0,5,0,13,17,Weak,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,2.5,1,1,1,OVER,1,,1,,0.85,0.98,1.06,1.962655748879085,,0.6678090875031946,0.0675,2.66875,1.16875,1.141729914847111,1.285714285714286,1.554160395225232,,,,0,0.6828177005379404,0.5800000000000001,1.698942419418369,0,2.332522870931561,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
262481,Luca Ranieri,Defender,FIORENTINA,RAKÓW,SOCCER,1.5,Fouls,fouls,Demon,10474876,10474876,151564,139784,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/476nfumr6aadvufrqk72tq5be.webp,,,,,OK,,,,,,,,,,,0,1,1,0,1,0,,,,,,0.6,0.6,0.6,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0.6,-0.9,0.9,1,OVER,1,,-0.9143366600529774,0,0.8500000000000001,0.98,0.75,-0.1871708053887292,-0.5762854467182236,0.6678090875031976,0,0.6,-0.9,-0.9143366600529774,0,-0.2187832032153561,0.6,0.6,0.6,-0.6,-0.5074158054029498,0.44,-0.6132552331245017,1,-0.8710531974007574,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Mitja Ilenic,Defender,RAKÓW,FIORENTINA,SOCCER,1.5,Fouls,fouls,Demon,10474878,10474878,306375,139784,2026-03-12T16:00:00.000-04:00,,,,1,,,,,,UNRESOLVED_SINGLE,28,42,1.5,,0,5,0,13,17,Weak,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0.5,-1,1,1,OVER,1,,-1,,0.8500000000000001,0.98,0.75,-0.3003195714028247,,0.6678090875031976,0.0675,0.53375,-0.96625,-0.9712389278926078,1.285714285714286,1.554160395225232,,,,0,0.6828177005379404,0.44,-0.6132552331245017,0,0.7125529148816606,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Mitja Ilenic,Defender,RAKÓW,FIORENTINA,SOCCER,1.5,Shots,shots,Demon,10474880,10474880,306375,139784,2026-03-12T16:00:00.000-04:00,,,,1,,,,,,UNRESOLVED_SINGLE,28,42,1.5,,0,5,0,13,17,Weak,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0.5,-1,1,1,OVER,1,,-1,,0.8500000000000001,1.03,0.75,-0.3003195714028247,,0.6678090875031976,0.0675,0.53375,-0.96625,-0.9712389278926078,1.285714285714286,1.554160395225232,,,,0,0.6828177005379404,0.475,-0.03520581998878375,0,0.88287060693105,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Lamine Diaby-Fadiga,Midfielder,RAKÓW,FIORENTINA,SOCCER,1.5,Fouls,fouls,Goblin,10474883,10474883,250755,139784,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Mohamed Lamine Diaby-Fadiga.webp,,,,,UNRESOLVED_SINGLE,28,42,1.5,,0,5,0,13,17,Weak,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,2.5,1,1,1,OVER,1,,1,,0.85,0.98,1.06,1.962655748879085,,0.6678090875031946,0.0675,2.66875,1.16875,1.141729914847111,1.285714285714286,1.554160395225232,,,,0,0.6828177005379404,0.5800000000000001,1.698942419418369,0,2.332522870931561,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Lamine Diaby-Fadiga,Midfielder,RAKÓW,FIORENTINA,SOCCER,1.5,Shots,shots,Goblin,10474886,10474886,250755,139784,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Mohamed Lamine Diaby-Fadiga.webp,,,,,UNRESOLVED_SINGLE,28,42,1.5,,0,5,0,13,17,Weak,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,2.5,1,1,1,OVER,1,,1,,0.85,1.03,1.06,1.962655748879085,,0.6678090875031946,0.0675,2.66875,1.16875,1.141729914847111,1.285714285714286,1.554160395225232,,,,0,0.6828177005379404,0.615,2.276991832554085,0,2.640863444635113,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
384300,Niccolò Fortini,Defender,FIORENTINA,RAKÓW,SOCCER,1.5,Fouls,fouls,Demon,10474887,10474887,254154,139784,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Niccolò Fortini.webp,,,,,OK,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,-1.5,1.5,1,OVER,1,,-1.411489234785374,0,0.8500000000000001,0.98,0.75,-0.8660634014733022,-0.5762854467182236,0.6678090875031976,0,0,-1.5,-1.411489234785374,0,-0.2187832032153561,0,0,0,-1,-1.300904809363543,0.44,-0.6132552331245017,1,-1.308464010834035,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
276254,Nicolò Fagioli,Midfielder,FIORENTINA,RAKÓW,SOCCER,1.5,Fouls,fouls,Demon,10474892,10474892,230763,139784,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/418gw0hpjoy8dt0ywaxjgm5pm.webp,,,,,OK,,,,,,,,,,,0,0,1,1,1,0,,,,,,0.6,0.6,0.6,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,MID,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0.6,-0.9,0.9,1,OVER,1,,-0.9143366600529774,0,0.8,0.98,0.75,-0.1871708053887292,-0.5762854467182236,-0.665810513919383,0,0.6,-0.9,-0.9143366600529774,0,-0.2187832032153561,0.6,0.6,0.6,-0.6,-0.5074158054029498,0.44,-0.6132552331245017,1,-1.116105799162157,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
285438,Roberto Piccoli,Attacker,FIORENTINA,RAKÓW,SOCCER,1.5,Fouls,fouls,Goblin,10474894,10474894,257694,139784,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,,,,,,,,,,,0,4,0,0,2,0,,,,,,1.2,1.2,1.2,2,3,0,0.4,0.4,0.6,0.4,0.6,OK,,,OK,5,2,3,0,0.4,0.6,5,2,3,0,0.4,0.6,FWD,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,1.2,-0.3,0.3,1,OVER,0,FORCED_OVER_NEG_EDGE,-0.3593793066872108,0.4,0.85,0.98,1.06,0,0,0.6678090875031946,0,1.2,-0.3,-0.3593793066872108,0,0,1.2,1.2,1.2,-0.2,0,0.5800000000000001,0,1,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
198087,Robin Gosens,Defender,FIORENTINA,RAKÓW,SOCCER,1.5,Fouls,fouls,Demon,10474899,10474899,216652,139784,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/9qow77e16pvlb3860yjpydryt.webp,,,,,OK,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,-1.5,1.5,1,OVER,1,,-1.411489234785374,0,0.8500000000000001,0.98,0.75,-0.8660634014733022,-0.5762854467182236,0.6678090875031976,0,0,-1.5,-1.411489234785374,0,-0.2187832032153561,0,0,0,-1,-1.300904809363543,0.44,-0.6132552331245017,1,-1.308464010834035,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
210392,Rolando Mandragora,Midfielder,FIORENTINA,RAKÓW,SOCCER,1.5,Fouls,fouls,Demon,10475653,10475653,149769,139784,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/dpnp9rguhhs04of6vmlw5spg5.webp,,,,,OK,,,,,,,,,,,0,2,0,0,2,,,,,,,1,1,1,2,2,0,0.5,0.5,0.5,0.5,0.5,OK,,,OK,4,2,2,0,0.5,0.5,4,2,2,0,0.5,0.5,MID,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,1,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0.5,0.8,0.98,0.75,0.2654242586676528,1.49422573922839,-0.665810513919383,0,1,-0.5,-0.5547847360339225,0,-0.2187832032153561,1,1,1,-0.3333333333333333,0.02157686390411249,0.44,-0.6132552331245017,1,0.4690532732135085,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
367168,Pietro Comuzzo,Defender,FIORENTINA,RAKÓW,SOCCER,1.5,Fouls,fouls,Goblin,10485602,10485602,217532,139784,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/9srjp22oprs2tkcutb2g4o2dw.webp,,,,,OK,,,,,,,,,,,0,0,0,0,0,1,,,,,,0.2,0.2,0.2,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,DEF,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0.2,-1.3,1.3,1,OVER,0,FORCED_OVER_NEG_EDGE,-1.249832603063642,0,0.9,0.98,1.06,0,0,2.001428688925775,0,0.2,-1.3,-1.249832603063642,0,0,0.2,0.2,0.2,-0.8666666666666667,0,0.5800000000000001,0,1,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Stratos Svarnas,Defender,RAKÓW,FIORENTINA,SOCCER,1.5,Shots,shots,Demon,10487607,10487607,250743,139784,2026-03-12T16:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/soccer/ay6wk2cpmnxgc46h419n0r6c5.webp,,,,,UNRESOLVED_SINGLE,28,42,1.5,,0,5,0,13,17,Weak,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-2,2,1,OVER,1,,-1.80250092522166,,0.8500000000000001,1.03,0.75,-1.43180723154378,,0.6678090875031976,0.0675,-0.53375,-2.03375,-1.828323035383365,1.285714285714286,1.554160395225232,,,,0,0.6828177005379404,0.415,-1.026147671078585,0,0.6532198329409885,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Tomasz Pienko,Midfielder,RAKÓW,FIORENTINA,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10487611,10487611,250763,139784,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Tomasz Pieńko.png,,,,,UNRESOLVED_SINGLE,28,42,1.5,,0,5,0,13,17,Weak,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0.5,-1,1,1,OVER,1,,-1,,0.8,1.05,0.75,-0.3003195714028247,,-0.665810513919383,0.0675,0.53375,-0.96625,-0.9712389278926078,1.285714285714286,1.554160395225232,,,,0,0.6828177005379404,0.4999999999999999,0.3776866179652987,0,0.840025748560845,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
252293,Abdelhamid Sabiri,Midfielder,FIORENTINA,RAKÓW,SOCCER,0.5,Goals,goals,Demon,10440060,10440060,254143,139784,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/3yl0m3n14kek9pwkp7catyh9l.webp,,,,,OK,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-1,1,1,OVER,1,,-1,,0.8,0.95,0.75,-0.3003195714028247,,-0.665810513919383,0,-0.5,-1,-1,0,-0.2187832032153561,,,,0,0.6828177005379404,0.41,-1.108726158669403,0,-0.1640441453553936,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Adriano,Midfielder,RAKÓW,FIORENTINA,SOCCER,0.5,Goals,goals,Demon,10440061,10440061,265526,139784,2026-03-12T16:00:00.000-04:00,,,,1,,,,,,UNRESOLVED_SINGLE,28,42,1.5,,0,5,0,13,17,Weak,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-1,1,1,OVER,1,,-1,,0.8,0.95,0.75,-0.3003195714028247,,-0.665810513919383,0.0675,-0.53375,-1.03375,-1.028615807536945,1.285714285714286,1.554160395225232,,,,0,0.6828177005379404,0.41,-1.108726158669403,0,0.4423025653112876,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
224044,Albert Gudmundsson,Attacker,FIORENTINA,RAKÓW,SOCCER,0.5,Assists,assists,Demon,10440062,10440062,216649,139784,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/ejzxqtdo5xxvbg6gvtju3lk9h.webp,,,,,OK,,,,,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,4,0,0,0,1,0,1,OK,,,OK,4,0,4,0,0,1,4,0,4,0,0,1,FWD,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.8,1.04,0.75,0.2654242586676528,-0.5762854467182236,-0.665810513919383,0,0,-0.5,-0.5547847360339225,0,-0.2187832032153561,0,0,0,-1,-1.300904809363543,0.46,-0.2829412827612343,1,-1.519807433949399,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
224044,Albert Gudmundsson,Attacker,FIORENTINA,RAKÓW,SOCCER,0.5,Goals,goals,Demon,10440063,10440063,216649,139784,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/ejzxqtdo5xxvbg6gvtju3lk9h.webp,,,,,OK,,,,,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,4,0,0,0,1,0,1,OK,,,OK,4,0,4,0,0,1,4,0,4,0,0,1,FWD,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.8,0.95,0.75,0.2654242586676528,-0.5762854467182236,-0.665810513919383,0,0,-0.5,-0.5547847360339225,0,-0.2187832032153561,0,0,0,-1,-1.300904809363543,0.41,-1.108726158669403,1,-1.682471498822985,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
224044,Albert Gudmundsson,Attacker,FIORENTINA,RAKÓW,SOCCER,0.5,Shots On Target,shots_on_target,Goblin,10440065,10440065,216649,139784,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/ejzxqtdo5xxvbg6gvtju3lk9h.webp,,,,,OK,,,,,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,4,0,0,0,1,0,1,OK,,,OK,4,0,4,0,0,1,4,0,4,0,0,1,FWD,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,-0.5,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-0.5547847360339225,0,0.85,1.05,1.06,0,0,0.6678090875031946,0,0,-0.5,-0.5547847360339225,0,0,0,0,0,-1,0,0.6399999999999999,0,1,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Ariel Mosór,Defender,RAKÓW,FIORENTINA,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10440066,10440066,248734,139784,2026-03-12T16:00:00.000-04:00,,,,1,,,,,,UNRESOLVED_SINGLE,28,42,1.5,,0,5,0,13,17,Weak,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-1,1,1,OVER,1,,-1,,0.8500000000000001,1.05,0.75,-0.3003195714028247,,0.6678090875031976,0.0675,-0.53375,-1.03375,-1.028615807536945,1.285714285714286,1.554160395225232,,,,0,0.6828177005379404,0.4999999999999999,0.3776866179652987,0,0.9975595639788873,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Bogdan Mircetic,Midfielder,RAKÓW,FIORENTINA,SOCCER,0.5,Goals,goals,Demon,10440067,10440067,266113,139784,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Bogdan Mirčetić.webp,,,,,UNRESOLVED_SINGLE,28,42,1.5,,0,5,0,13,17,Weak,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-1,1,1,OVER,1,,-1,,0.8,0.95,0.75,-0.3003195714028247,,-0.665810513919383,0.0675,-0.53375,-1.03375,-1.028615807536945,1.285714285714286,1.554160395225232,,,,0,0.6828177005379404,0.41,-1.108726158669403,0,0.4423025653112876,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Bogdan Racovitan,Defender,RAKÓW,FIORENTINA,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10440068,10440068,248588,139784,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/2gdzp0ijdj23owec5rprnn696.webp,,,,,UNRESOLVED_SINGLE,28,42,1.5,,0,5,0,13,17,Weak,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-1,1,1,OVER,1,,-1,,0.8500000000000001,1.05,0.75,-0.3003195714028247,,0.6678090875031976,0.0675,-0.53375,-1.03375,-1.028615807536945,1.285714285714286,1.554160395225232,,,,0,0.6828177005379404,0.4999999999999999,0.3776866179652987,0,0.9975595639788873,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
360061,Cher Ndour,Midfielder,FIORENTINA,RAKÓW,SOCCER,0.5,Assists,assists,Demon,10440069,10440069,230762,139784,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/kvbjuvcseqk4sbr04ctkqi38.webp,,,,,OK,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,MID,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.8,1.04,0.75,0.2654242586676528,-0.5762854467182236,-0.665810513919383,0,0,-0.5,-0.5547847360339225,0,-0.2187832032153561,0,0,0,-1,-1.300904809363543,0.46,-0.2829412827612343,1,-1.519807433949399,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
360061,Cher Ndour,Midfielder,FIORENTINA,RAKÓW,SOCCER,0.5,Goals,goals,Demon,10440070,10440070,230762,139784,2026-03-12T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/kvbjuvcseqk4sbr04ctkqi38.webp,,,,,OK,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,MID,UNKNOWN,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.8,0.95,0.75,0.2654242586676528,-0.5762854467182236,-0.665810513919383,0,0,-0.5,-0.5547847360339225,0,-0.2187832032153561,0,0,0,-1,-1.300904809363543,0.41,-1.108726158669403,1,-1.682471498822985,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
