projection_id,pp_projection_id,player_id,pp_game_id,league,start_time,player,image_url,pos,team,opp_team,pp_home_team,pp_away_team,prop_type,line,pick_type
10437706,10437706,186999,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Evan Ndicka,https://static.prizepicks.com/images/players/soccer/efzokrggje7s9wc6hg75yc6ax.webp,Defender,ROMA,,,,Tackles,2.5,Demon
10437709,10437709,254898,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Pierluigi Gollini,https://static.prizepicks.com/images/players/soccer/u60zu48a4zqnupyxp2d0mqqd.webp,Goalkeeper,ROMA,,,,Goalie Saves,2.5,Goblin
10437727,10437727,150623,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Riccardo Orsolini,https://static.prizepicks.com/images/players/soccer/1cu7fg8sf90isf9gp21e5fqh.webp,Attacker,BOLOGNA,,,,Shots On Target,2.5,Demon
10437734,10437734,293708,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Robinio Vaz,https://static.prizepicks.com/images/players/placeholder.png,Attacker,ROMA,,,,Shots,2.5,Demon
10437743,10437743,207202,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Santiago Castro,https://static.prizepicks.com/images/manual/Santiago_Castro.png,Attacker,BOLOGNA,,,,Shots,2.5,Demon
10437746,10437746,207202,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Santiago Castro,https://static.prizepicks.com/images/manual/Santiago_Castro.png,Attacker,BOLOGNA,,,,Shots On Target,2.5,Demon
10437756,10437756,295959,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Simon Sohm,,Midfielder,BOLOGNA,,,,Tackles,2.5,Demon
10437762,10437762,150221,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Stephan Shaarawy,https://static.prizepicks.com/images/players/soccer/a1iz91ed6hus61yhhk2r0vkd1.webp,Attacker,ROMA,,,,Shots,2.5,Demon
10437773,10437773,214563,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Thijs Dallinga,https://static.prizepicks.com/images/players/soccer/1lnktjxx0mux4beo28cl54j1m.webp,Attacker,BOLOGNA,,,,Shots,2.5,Demon
10437783,10437783,220236,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Tommaso Pobega,https://static.prizepicks.com/images/players/soccer/ch5rw8dgb6wh99wyhd8o3t1pl.webp,Midfielder,BOLOGNA,,,,Shots,2.5,Demon
10437786,10437786,220236,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Tommaso Pobega,https://static.prizepicks.com/images/players/soccer/ch5rw8dgb6wh99wyhd8o3t1pl.webp,Midfielder,BOLOGNA,,,,Tackles,2.5,Demon
10437791,10437791,254067,139762,SOCCER,2026-03-12T13:45:00.000-04:00,Torbjørn Heggem,https://static.prizepicks.com/images/manual/Torbjørn_Lysaker_Heggem.png,Defender,BOLOGNA,,,,Tackles,2.5,Demon
