espn_player_id,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,gp,goals_conceded,goals_conceded_pg,shots_conceded_pg,clean_sheets,wins,draws,losses,OVERALL_DEF_RANK,DEF_TIER,opp_team_1,opp_team_2,gp_DEF_1,goals_conceded_DEF_1,goals_conceded_pg_DEF_1,shots_conceded_pg_DEF_1,clean_sheets_DEF_1,wins_DEF_1,draws_DEF_1,losses_DEF_1,OVERALL_DEF_RANK_DEF_1,DEF_TIER_DEF_1,gp_DEF_2,goals_conceded_DEF_2,goals_conceded_pg_DEF_2,shots_conceded_pg_DEF_2,clean_sheets_DEF_2,wins_DEF_2,draws_DEF_2,losses_DEF_2,OVERALL_DEF_RANK_DEF_2,DEF_TIER_DEF_2,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,position_group,minutes_tier,shot_role,usage_role,pass_role,is_goalkeeper,projection,edge,abs_edge,forced_over_only,bet_direction,eligible,void_reason,edge_dr,line_hit_rate,minutes_certainty,prop_weight,reliability_mult,edge_z,line_hit_z,min_z,def_adj,projection_adj,edge_adj,edge_adj_dr,def_rank_signal,def_rank_z,stat_last5_avg_num,stat_last10_avg_num,stat_season_avg_num,avg_vs_line,avg_vs_line_z,prop_hr_prior,prop_hr_z,rank_score,tier,model_dir,final_bet_direction,final_dir_reason
324253,Gabriele Piccinini,Midfielder,PISA,,EPL,0.5,Goal + Assist,goal_assist,Demon,10181719,10181719,254745,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Gabriele Piccinini.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,MISSING_STAT_VALUES,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,-0.5,-1,1,1,OVER,1,,-1,,0.8,0.97,0.75,-0.2353711164492279,,0.5583969620242718,0,-0.5,-1,-1,0,-0.1314916930681904,,,,0,0.8127732174985948,0.45,-0.4067960769416194,0.3205275959126343,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
324253,Gabriele Piccinini,Midfielder,PISA,,EPL,0.5,Goals,goals,Demon,10181720,10181720,254745,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Gabriele Piccinini.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,OK,OK,5,0,5,0,0,1,MID,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.75,0.95,0.75,0.3428516950741633,-0.6202220461189522,-0.5401681471414059,0,0,-0.5,-0.5547847360339225,0,-0.1314916930681904,0,0,0,-1,-1.090081367906554,0.41,-1.131311512719698,-1.532331650320679,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
324253,Gabriele Piccinini,Midfielder,PISA,,EPL,0.5,Shots,shots,Goblin,10181723,10181723,254745,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Gabriele Piccinini.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,1,3,1,0,0,0.7,0.7,0,5,0,0,0,1,0.4,0.6,OK,OK,5,0,5,0,0,1,MID,LOW,LOW_VOL,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-0.5547847360339225,0.2,0.75,1.03,1.06,0,0,-0.5401681471414059,0,0,-0.5,-0.5547847360339225,0,0,0,0.7,0.7,-0.3,0,0.615,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
324253,Gabriele Piccinini,Midfielder,PISA,,EPL,0.5,Shots On Target,shots_on_target,Demon,10181724,10181724,254745,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Gabriele Piccinini.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,2,0,0,0,0.4,0.4,0,5,0,0,0,1,0.3,0.7,OK,OK,5,0,5,0,0,1,MID,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0.15,0.75,1.05,0.75,0.3428516950741633,0.05101602583761573,-0.5401681471414059,0,0,-0.5,-0.5547847360339225,0,-0.1314916930681904,0,0.4,0.4,-0.6,-0.3289395337444944,0.4999999999999999,0.4988482177809772,-0.1528949446729525,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
366395,Henrik Meister,Attacker,PISA,,EPL,0.5,Assists,assists,Demon,10181726,10181726,254746,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Henrik Wendel Meister.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,OK,OK,5,0,5,0,0,1,FWD,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.75,1.04,0.75,0.3428516950741633,-0.6202220461189522,-0.5401681471414059,0,0,-0.5,-0.5547847360339225,0,-0.1314916930681904,0,0,0,-1,-1.090081367906554,0.46,-0.2256672179970997,-1.324298636988193,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
366395,Henrik Meister,Attacker,PISA,,EPL,0.5,Goal + Assist,goal_assist,Demon,10181728,10181728,254746,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Henrik Wendel Meister.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,MISSING_STAT_VALUES,,,,,,,FWD,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,-0.5,-1,1,1,OVER,1,,-1,,0.8,0.97,0.75,-0.2353711164492279,,0.5583969620242718,0,-0.5,-1,-1,0,-0.1314916930681904,,,,0,0.8127732174985948,0.45,-0.4067960769416194,0.3205275959126343,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
366395,Henrik Meister,Attacker,PISA,,EPL,0.5,Goals,goals,Demon,10181729,10181729,254746,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Henrik Wendel Meister.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,OK,OK,5,0,5,0,0,1,FWD,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.75,0.95,0.75,0.3428516950741633,-0.6202220461189522,-0.5401681471414059,0,0,-0.5,-0.5547847360339225,0,-0.1314916930681904,0,0,0,-1,-1.090081367906554,0.41,-1.131311512719698,-1.532331650320679,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
234951,Idrissa Touré,Midfielder,PISA,,EPL,0.5,Assists,assists,Demon,10181735,10181735,254747,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Idrissa Touré.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,OK,OK,5,0,5,0,0,1,MID,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.75,1.04,0.75,0.3428516950741633,-0.6202220461189522,-0.5401681471414059,0,0,-0.5,-0.5547847360339225,0,-0.1314916930681904,0,0,0,-1,-1.090081367906554,0.46,-0.2256672179970997,-1.324298636988193,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
234951,Idrissa Touré,Midfielder,PISA,,EPL,0.5,Goal + Assist,goal_assist,Demon,10181737,10181737,254747,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Idrissa Touré.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,MISSING_STAT_VALUES,,,,,,,MID,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,-0.5,-1,1,1,OVER,1,,-1,,0.8,0.97,0.75,-0.2353711164492279,,0.5583969620242718,0,-0.5,-1,-1,0,-0.1314916930681904,,,,0,0.8127732174985948,0.45,-0.4067960769416194,0.3205275959126343,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
234951,Idrissa Touré,Midfielder,PISA,,EPL,0.5,Goals,goals,Demon,10181738,10181738,254747,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Idrissa Touré.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,OK,OK,5,0,5,0,0,1,MID,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.75,0.95,0.75,0.3428516950741633,-0.6202220461189522,-0.5401681471414059,0,0,-0.5,-0.5547847360339225,0,-0.1314916930681904,0,0,0,-1,-1.090081367906554,0.41,-1.131311512719698,-1.532331650320679,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
234951,Idrissa Touré,Midfielder,PISA,,EPL,0.5,Shots,shots,Goblin,10181741,10181741,254747,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Idrissa Touré.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,1,1,2,1,0,2,1,1,1.1,1.1,3,2,0,0.6,0.6,0.4,0.7,0.3,OK,OK,5,3,2,0,0.6,0.4,MID,LOW,MID_VOL,SUPPORT,UNKNOWN,0,1,0.5,0.5,1,OVER,1,,0.5547847360339225,0.6499999999999999,0.75,1.03,1.06,1.499297318120946,2.288476265692842,-0.5401681471414059,0,1,0.5,0.5547847360339225,0,-0.1314916930681904,1,1.1,1.1,1,2.715627802903744,0.615,2.581830095642953,6.00945538289598,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
234951,Idrissa Touré,Midfielder,PISA,,EPL,0.5,Shots On Target,shots_on_target,Demon,10181742,10181742,254747,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Idrissa Touré.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,0,0,0,0,0.4,0.3,0.3,2,3,0,0.4,0.4,0.6,0.3,0.7,OK,OK,5,2,3,0,0.4,0.6,MID,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0.4,-0.09999999999999998,0.09999999999999998,1,OVER,1,,-0.1412537544622754,0.35,0.75,1.05,0.75,0.8054299442928763,0.9460001217797062,-0.5401681471414059,0,0.4,-0.09999999999999998,-0.1412537544622754,0,-0.1314916930681904,0.4,0.3,0.3,-0.3,0.2419168418770502,0.4999999999999999,0.4988482177809772,0.783347081399759,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
238407,Jens Odgaard,Attacker,BOLOGNA,,EPL,0.5,Assists,assists,Demon,10181744,10181744,192933,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Jens_Odgaard.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,OK,OK,5,0,5,0,0,1,FWD,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.75,1.04,0.75,0.3428516950741633,-0.6202220461189522,-0.5401681471414059,0,0,-0.5,-0.5547847360339225,0,-0.1314916930681904,0,0,0,-1,-1.090081367906554,0.46,-0.2256672179970997,-1.324298636988193,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
238407,Jens Odgaard,Attacker,BOLOGNA,,EPL,0.5,Fouls,fouls,Goblin,10181746,10181746,192933,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Jens_Odgaard.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,3,2,0,1,0,0,1,1.2,0.8,0.8,3,2,0,0.6,0.6,0.4,0.5,0.5,OK,OK,5,3,2,0,0.6,0.4,FWD,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,1.2,0.7,0.7,1,OVER,1,,0.7384708111153171,0.55,0.75,0.98,1.06,1.730586442730302,1.840984217721797,-0.5401681471414059,0,1.2,0.7,0.7384708111153171,0,-0.1314916930681904,1.2,0.8,0.8,0.8,2.335056885822714,0.5800000000000001,1.947879089337136,4.859021895688768,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
238407,Jens Odgaard,Attacker,BOLOGNA,,EPL,0.5,Goal + Assist,goal_assist,Demon,10181747,10181747,192933,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Jens_Odgaard.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,MISSING_STAT_VALUES,,,,,,,FWD,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,-0.5,-1,1,1,OVER,1,,-1,,0.8,0.97,0.75,-0.2353711164492279,,0.5583969620242718,0,-0.5,-1,-1,0,-0.1314916930681904,,,,0,0.8127732174985948,0.45,-0.4067960769416194,0.3205275959126343,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
238407,Jens Odgaard,Attacker,BOLOGNA,,EPL,0.5,Goals,goals,Demon,10181748,10181748,192933,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Jens_Odgaard.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,OK,OK,5,0,5,0,0,1,FWD,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.75,0.95,0.75,0.3428516950741633,-0.6202220461189522,-0.5401681471414059,0,0,-0.5,-0.5547847360339225,0,-0.1314916930681904,0,0,0,-1,-1.090081367906554,0.41,-1.131311512719698,-1.532331650320679,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
227697,Jhon Lucumí,Defender,BOLOGNA,,EPL,0.5,Fouls,fouls,Goblin,10181755,10181755,150626,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/3l0mj1zzhytxvm9tryvqv8kix.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,2,1,0,0,1,0.2,0.5,0.5,1,4,0,0.2,0.2,0.8,0.4,0.6,OK,OK,5,1,4,0,0.2,0.8,DEF,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0.2,-0.3,0.3,1,OVER,0,FORCED_OVER_NEG_EDGE,-0.3593793066872107,0.3,0.75,0.98,1.06,0,0,-0.5401681471414059,0,0.2,-0.3,-0.3593793066872107,0,0,0.2,0.5,0.5,-0.3,0,0.5800000000000001,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
227697,Jhon Lucumí,Defender,BOLOGNA,,EPL,0.5,Goal + Assist,goal_assist,Demon,10181756,10181756,150626,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/3l0mj1zzhytxvm9tryvqv8kix.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,MISSING_STAT_VALUES,,,,,,,DEF,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,-0.5,-1,1,1,OVER,1,,-1,,0.8500000000000001,0.97,0.75,-0.2353711164492279,,1.65696207118995,0,-0.5,-1,-1,0,-0.1314916930681904,,,,0,0.8127732174985948,0.45,-0.4067960769416194,0.5203291251421419,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
227697,Jhon Lucumí,Defender,BOLOGNA,,EPL,0.5,Shots,shots,Demon,10181757,10181757,150626,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/3l0mj1zzhytxvm9tryvqv8kix.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,0,0,2,0.4,0.4,0.4,1,4,0,0.2,0.2,0.8,0.2,0.8,OK,OK,5,1,4,0,0.2,0.8,DEF,LOW,MID_VOL,SUPPORT,UNKNOWN,0,0.4,-0.09999999999999998,0.09999999999999998,1,OVER,1,,-0.1412537544622754,0.2,0.75,1.03,0.75,0.8054299442928763,0.2747620498231384,-0.5401681471414059,0,0.4,-0.09999999999999998,-0.1412537544622754,0,-0.1314916930681904,0.4,0.4,0.4,-0.2,0.4322023004175651,0.475,0.04602607041967986,0.2630185687363207,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
227697,Jhon Lucumí,Defender,BOLOGNA,,EPL,0.5,Shots On Target,shots_on_target,Demon,10181759,10181759,150626,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/3l0mj1zzhytxvm9tryvqv8kix.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0.1,0,5,0,0,0,1,0.1,0.9,OK,OK,5,0,5,0,0,1,DEF,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0.05,0.75,1.05,0.75,0.3428516950741633,-0.3964760221334295,-0.5401681471414059,0,0,-0.5,-0.5547847360339225,0,-0.1314916930681904,0,0.1,0.1,-0.9,-0.8997959093660391,0.4999999999999999,0.4988482177809772,-0.7895969811350456,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
118279,Jonathan Rowe,Attacker,BOLOGNA,,EPL,0.5,Assists,assists,Demon,10181761,10181761,257176,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Jonathan_David_Henry_Rowe.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0.1,0,5,0,0,0,1,0.1,0.9,OK,OK,5,0,5,0,0,1,FWD,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0.05,0.75,1.04,0.75,0.3428516950741633,-0.3964760221334295,-0.5401681471414059,0,0,-0.5,-0.5547847360339225,0,-0.1314916930681904,0,0.1,0.1,-0.9,-0.8997959093660391,0.46,-0.2256672179970997,-1.06463802983959,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
118279,Jonathan Rowe,Attacker,BOLOGNA,,EPL,0.5,Fouls,fouls,Goblin,10181762,10181762,257176,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Jonathan_David_Henry_Rowe.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,1,0,0,1,2,0.6,0.7,0.7,1,4,0,0.2,0.2,0.8,0.4,0.6,OK,OK,5,1,4,0,0.2,0.8,FWD,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0.6,0.09999999999999998,0.09999999999999998,1,OVER,1,,0.1412537544622754,0.3,0.75,0.98,1.06,1.036719068902233,0.7222540977941838,-0.5401681471414059,0,0.6,0.09999999999999998,0.1412537544622754,0,-0.1314916930681904,0.6,0.7,0.7,0.2999999999999999,1.383629593120139,0.5800000000000001,1.947879089337136,2.602617853967006,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
118279,Jonathan Rowe,Attacker,BOLOGNA,,EPL,0.5,Goal + Assist,goal_assist,Demon,10181763,10181763,257176,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Jonathan_David_Henry_Rowe.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,MISSING_STAT_VALUES,,,,,,,FWD,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,-0.5,-1,1,1,OVER,1,,-1,,0.8,0.97,0.75,-0.2353711164492279,,0.5583969620242718,0,-0.5,-1,-1,0,-0.1314916930681904,,,,0,0.8127732174985948,0.45,-0.4067960769416194,0.3205275959126343,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
118279,Jonathan Rowe,Attacker,BOLOGNA,,EPL,0.5,Goals,goals,Demon,10181764,10181764,257176,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Jonathan_David_Henry_Rowe.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,OK,OK,5,0,5,0,0,1,FWD,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.75,0.95,0.75,0.3428516950741633,-0.6202220461189522,-0.5401681471414059,0,0,-0.5,-0.5547847360339225,0,-0.1314916930681904,0,0,0,-1,-1.090081367906554,0.41,-1.131311512719698,-1.532331650320679,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
139008,João Mário,Defender,BOLOGNA,,EPL,0.5,Assists,assists,Demon,10181771,10181771,298972,131451,2026-03-02T12:30:00.000-05:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,OK,OK,5,0,5,0,0,1,DEF,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.75,1.04,0.75,0.3428516950741633,-0.6202220461189522,-0.5401681471414059,0,0,-0.5,-0.5547847360339225,0,-0.1314916930681904,0,0,0,-1,-1.090081367906554,0.46,-0.2256672179970997,-1.324298636988193,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
139008,João Mário,Defender,BOLOGNA,,EPL,0.5,Fouls,fouls,Goblin,10181773,10181773,298972,131451,2026-03-02T12:30:00.000-05:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0.2,0.2,0.2,1,4,0,0.2,0.2,0.8,0.2,0.8,OK,OK,5,1,4,0,0.2,0.8,DEF,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0.2,-0.3,0.3,1,OVER,0,FORCED_OVER_NEG_EDGE,-0.3593793066872107,0.2,0.75,0.98,1.06,0,0,-0.5401681471414059,0,0.2,-0.3,-0.3593793066872107,0,0,0.2,0.2,0.2,-0.6,0,0.5800000000000001,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
139008,João Mário,Defender,BOLOGNA,,EPL,0.5,Goal + Assist,goal_assist,Demon,10181774,10181774,298972,131451,2026-03-02T12:30:00.000-05:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,MISSING_STAT_VALUES,,,,,,,DEF,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,-0.5,-1,1,1,OVER,1,,-1,,0.8500000000000001,0.97,0.75,-0.2353711164492279,,1.65696207118995,0,-0.5,-1,-1,0,-0.1314916930681904,,,,0,0.8127732174985948,0.45,-0.4067960769416194,0.5203291251421419,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
139008,João Mário,Defender,BOLOGNA,,EPL,0.5,Shots On Target,shots_on_target,Demon,10181776,10181776,298972,131451,2026-03-02T12:30:00.000-05:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,OK,OK,5,0,5,0,0,1,DEF,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.75,1.05,0.75,0.3428516950741633,-0.6202220461189522,-0.5401681471414059,0,0,-0.5,-0.5547847360339225,0,-0.1314916930681904,0,0,0,-1,-1.090081367906554,0.4999999999999999,0.4988482177809772,-1.051754324890847,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
118986,Juan Cuadrado,Midfielder,PISA,,EPL,0.5,Assists,assists,Demon,10181778,10181778,254709,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Juan Guillermo Cuadrado Bello.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,0,0,0,0,3,0,0,0,1,0,1,OK,OK,3,0,3,0,0,1,MID,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,0.75,1.04,0.75,0.3428516950741633,-0.6202220461189522,-0.5401681471414059,0,0,-0.5,-0.5547847360339225,0,-0.1314916930681904,0,0,0,-1,-1.090081367906554,0.46,-0.2256672179970997,-1.324298636988193,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
118986,Juan Cuadrado,Midfielder,PISA,,EPL,0.5,Fouls,fouls,Goblin,10181780,10181780,254709,131451,2026-03-02T12:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Juan Guillermo Cuadrado Bello.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,,,,,,,,0.667,0.667,0.667,1,2,0,0.333,0.3333333333333333,0.6666666666666666,0.333,0.667,OK,OK,3,1,2,0,0.3333333333333333,0.6666666666666666,MID,LOW,UNKNOWN,SUPPORT,UNKNOWN,0,0.667,0.167,0.167,1,OVER,1,,0.2184283476546899,0.3331666666666667,0.75,0.98,1.06,1.114200925646367,0.8706722937045802,-0.5401681471414059,0,0.667,0.167,0.2184283476546899,0,-0.1314916930681904,0.667,0.667,0.667,0.3340000000000001,1.448326649023915,0.5800000000000001,1.947879089337136,2.852217251143637,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
