espn_player_id,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,gp,goals_conceded,goals_conceded_pg,shots_conceded_pg,clean_sheets,wins,draws,losses,OVERALL_DEF_RANK,DEF_TIER,opp_team_1,opp_team_2,gp_DEF_1,goals_conceded_DEF_1,goals_conceded_pg_DEF_1,shots_conceded_pg_DEF_1,clean_sheets_DEF_1,wins_DEF_1,draws_DEF_1,losses_DEF_1,OVERALL_DEF_RANK_DEF_1,DEF_TIER_DEF_1,gp_DEF_2,goals_conceded_DEF_2,goals_conceded_pg_DEF_2,shots_conceded_pg_DEF_2,clean_sheets_DEF_2,wins_DEF_2,draws_DEF_2,losses_DEF_2,OVERALL_DEF_RANK_DEF_2,DEF_TIER_DEF_2,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,avg_minutes,avg_passes,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5
288371,Christian Conteh,Attacker,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Assists,assists,Demon,10300542,10300542,292806,133430,2026-03-07T09:30:00.000-05:00,,,,1,,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,3.0,0.0,3.0,0.0,0.0,1.0
288371,Christian Conteh,Attacker,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Fouls,fouls,Goblin,10300544,10300544,292806,133430,2026-03-07T09:30:00.000-05:00,,,,1,,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,0.0,2.0,1.0,,,,,,,,1.0,1.0,1.0,2.0,1.0,0.0,0.667,0.6666666666666666,0.3333333333333333,0.667,0.333,OK,,,OK,3.0,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333
288371,Christian Conteh,Attacker,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10300545,10300545,292806,133430,2026-03-07T09:30:00.000-05:00,,,,1,,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
288371,Christian Conteh,Attacker,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Goals,goals,Demon,10300546,10300546,292806,133430,2026-03-07T09:30:00.000-05:00,,,,1,,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,3.0,0.0,3.0,0.0,0.0,1.0
312112,Eren Dinkçi,Attacker,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Assists,assists,Demon,10300552,10300552,150038,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/image-removebg-preview (10).png,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,3.0,0.0,3.0,0.0,0.0,1.0
312112,Eren Dinkçi,Attacker,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Fouls,fouls,Goblin,10300554,10300554,150038,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/image-removebg-preview (10).png,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,1.0,,,,,,,,0.667,0.667,0.667,2.0,1.0,0.0,0.667,0.6666666666666666,0.3333333333333333,0.667,0.333,OK,,,OK,3.0,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333
312112,Eren Dinkçi,Attacker,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10300555,10300555,150038,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/image-removebg-preview (10).png,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
312112,Eren Dinkçi,Attacker,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Goals,goals,Demon,10300556,10300556,150038,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/image-removebg-preview (10).png,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,3.0,0.0,3.0,0.0,0.0,1.0
331057,Fisnik Asllani,Attacker,HOFFENHEIM,HEIDENHEIM,SOCCER,0.5,Assists,assists,Demon,10300561,10300561,253744,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/1yjv2fht4kuph088zlgwfwup6.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,1.0,,,,,,,0.25,0.25,0.25,1.0,3.0,0.0,0.25,0.25,0.75,0.25,0.75,OK,,,OK,4.0,1.0,3.0,0.0,0.25,0.75
331057,Fisnik Asllani,Attacker,HOFFENHEIM,HEIDENHEIM,SOCCER,0.5,Fouls,fouls,Goblin,10300563,10300563,253744,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/1yjv2fht4kuph088zlgwfwup6.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.0,0.0,0.0,0.0,,,,,,,1.0,1.0,1.0,1.0,3.0,0.0,0.25,0.25,0.75,0.25,0.75,OK,,,OK,4.0,1.0,3.0,0.0,0.25,0.75
331057,Fisnik Asllani,Attacker,HOFFENHEIM,HEIDENHEIM,SOCCER,0.5,Goals,goals,Demon,10300564,10300564,253744,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/1yjv2fht4kuph088zlgwfwup6.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,4.0,0.0,4.0,0.0,0.0,1.0
331057,Fisnik Asllani,Attacker,HOFFENHEIM,HEIDENHEIM,SOCCER,0.5,Shots On Target,shots_on_target,Goblin,10300571,10300571,253744,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/1yjv2fht4kuph088zlgwfwup6.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.0,0.0,2.0,1.0,,,,,,,1.5,1.5,1.5,3.0,1.0,0.0,0.75,0.75,0.25,0.75,0.25,OK,,,OK,4.0,3.0,1.0,0.0,0.75,0.25
218714,Grischa Prömel,Midfielder,HOFFENHEIM,HEIDENHEIM,SOCCER,0.5,Assists,assists,Demon,10300575,10300575,149978,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/57c808184l80uuuv7z3flcu6t.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,4.0,0.0,4.0,0.0,0.0,1.0
218714,Grischa Prömel,Midfielder,HOFFENHEIM,HEIDENHEIM,SOCCER,0.5,Fouls,fouls,Goblin,10300577,10300577,149978,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/57c808184l80uuuv7z3flcu6t.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,3.0,1.0,1.0,,,,,,,1.5,1.5,1.5,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,OK,,,OK,4.0,4.0,0.0,0.0,1.0,0.0
218714,Grischa Prömel,Midfielder,HOFFENHEIM,HEIDENHEIM,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10300578,10300578,149978,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/57c808184l80uuuv7z3flcu6t.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
218714,Grischa Prömel,Midfielder,HOFFENHEIM,HEIDENHEIM,SOCCER,0.5,Goals,goals,Demon,10300579,10300579,149978,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/57c808184l80uuuv7z3flcu6t.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,4.0,0.0,4.0,0.0,0.0,1.0
218714,Grischa Prömel,Midfielder,HOFFENHEIM,HEIDENHEIM,SOCCER,0.5,Shots,shots,Goblin,10300582,10300582,149978,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/57c808184l80uuuv7z3flcu6t.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.0,5.0,1.0,0.0,,,,,,,2.5,2.5,2.5,3.0,1.0,0.0,0.75,0.75,0.25,0.75,0.25,OK,,,OK,4.0,3.0,1.0,0.0,0.75,0.25
399214,Hennes Behrens,Midfielder,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Assists,assists,Demon,10300585,10300585,292022,133430,2026-03-07T09:30:00.000-05:00,,,,1,,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,3.0,0.0,3.0,0.0,0.0,1.0
399214,Hennes Behrens,Midfielder,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10300587,10300587,292022,133430,2026-03-07T09:30:00.000-05:00,,,,1,,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
399214,Hennes Behrens,Midfielder,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10300589,10300589,292022,133430,2026-03-07T09:30:00.000-05:00,,,,1,,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1.0,,,,,,,,0.333,0.333,0.333,1.0,2.0,0.0,0.333,0.3333333333333333,0.6666666666666666,0.333,0.667,OK,,,OK,3.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666
189541,Ihlas Bebou,Attacker,HOFFENHEIM,HEIDENHEIM,SOCCER,0.5,Assists,assists,Demon,10300591,10300591,149975,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/bkbmygo5f1glcs6xssawl26z9.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0
189541,Ihlas Bebou,Attacker,HOFFENHEIM,HEIDENHEIM,SOCCER,0.5,Fouls,fouls,Goblin,10300593,10300593,149975,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/bkbmygo5f1glcs6xssawl26z9.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,2.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,OK,,,OK,2.0,1.0,1.0,0.0,0.5,0.5
189541,Ihlas Bebou,Attacker,HOFFENHEIM,HEIDENHEIM,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10300594,10300594,149975,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/bkbmygo5f1glcs6xssawl26z9.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
189541,Ihlas Bebou,Attacker,HOFFENHEIM,HEIDENHEIM,SOCCER,0.5,Goals,goals,Demon,10300595,10300595,149975,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/bkbmygo5f1glcs6xssawl26z9.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0
189541,Ihlas Bebou,Attacker,HOFFENHEIM,HEIDENHEIM,SOCCER,0.5,Shots On Target,shots_on_target,Goblin,10300601,10300601,149975,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/bkbmygo5f1glcs6xssawl26z9.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0
291798,Jan Schöppner,Midfielder,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Assists,assists,Demon,10300603,10300603,179865,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/bqjrib66m08p1qw8315ljc38q.webp,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,3.0,0.0,3.0,0.0,0.0,1.0
291798,Jan Schöppner,Midfielder,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Fouls,fouls,Goblin,10300606,10300606,179865,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/bqjrib66m08p1qw8315ljc38q.webp,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,,,,,,,,0.333,0.333,0.333,1.0,2.0,0.0,0.333,0.3333333333333333,0.6666666666666666,0.333,0.667,OK,,,OK,3.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666
291798,Jan Schöppner,Midfielder,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10300607,10300607,179865,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/bqjrib66m08p1qw8315ljc38q.webp,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
291798,Jan Schöppner,Midfielder,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Goals,goals,Demon,10300608,10300608,179865,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/bqjrib66m08p1qw8315ljc38q.webp,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,3.0,0.0,3.0,0.0,0.0,1.0
291798,Jan Schöppner,Midfielder,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Shots,shots,Goblin,10300611,10300611,179865,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/bqjrib66m08p1qw8315ljc38q.webp,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,3.0,,,,,,,,1.0,1.0,1.0,1.0,2.0,0.0,0.333,0.3333333333333333,0.6666666666666666,0.333,0.667,OK,,,OK,3.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666
291798,Jan Schöppner,Midfielder,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10300612,10300612,179865,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/bqjrib66m08p1qw8315ljc38q.webp,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1.0,,,,,,,,0.333,0.333,0.333,1.0,2.0,0.0,0.333,0.3333333333333333,0.6666666666666666,0.333,0.667,OK,,,OK,3.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666
220815,Jonas Föhrenbach,Defender,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Assists,assists,Demon,10300614,10300614,150042,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/5dcemmjwbguvnz7sz0m8uomad.webp,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
220815,Jonas Föhrenbach,Defender,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10300616,10300616,150042,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/5dcemmjwbguvnz7sz0m8uomad.webp,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
220815,Jonas Föhrenbach,Defender,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Shots,shots,Demon,10300617,10300617,150042,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/5dcemmjwbguvnz7sz0m8uomad.webp,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
220815,Jonas Föhrenbach,Defender,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10300619,10300619,150042,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/5dcemmjwbguvnz7sz0m8uomad.webp,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
322555,Julian Niehues,Midfielder,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Fouls,fouls,Goblin,10300622,10300622,253766,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/25rjy5k2ogin7zcxqhwflls2y.webp,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1.0,,,,,,,,0.333,0.333,0.333,1.0,2.0,0.0,0.333,0.3333333333333333,0.6666666666666666,0.333,0.667,OK,,,OK,3.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666
322555,Julian Niehues,Midfielder,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10300623,10300623,253766,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/25rjy5k2ogin7zcxqhwflls2y.webp,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
322555,Julian Niehues,Midfielder,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Goals,goals,Demon,10300624,10300624,253766,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/25rjy5k2ogin7zcxqhwflls2y.webp,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,3.0,0.0,3.0,0.0,0.0,1.0
322555,Julian Niehues,Midfielder,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Shots,shots,Goblin,10300627,10300627,253766,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/25rjy5k2ogin7zcxqhwflls2y.webp,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,3.0,,,,,,,,1.0,1.0,1.0,1.0,2.0,0.0,0.333,0.3333333333333333,0.6666666666666666,0.333,0.667,OK,,,OK,3.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666
322555,Julian Niehues,Midfielder,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10300628,10300628,253766,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/25rjy5k2ogin7zcxqhwflls2y.webp,,,,,OK,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,3.0,0.0,3.0,0.0,0.0,1.0
409506,Kelven Frees,Defender,HOFFENHEIM,HEIDENHEIM,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10300631,10300631,255080,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Kelven_Olagie_Frees.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,2.0,0.0,2.0,0.0,0.0,1.0
177652,Kevin Akpoguma,Defender,HOFFENHEIM,HEIDENHEIM,SOCCER,0.5,Fouls,fouls,Goblin,10300633,10300633,173337,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/6yhylu5q0y924amgv7vlodkgl.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1.0,,,,,,,,0.333,0.333,0.333,1.0,2.0,0.0,0.333,0.3333333333333333,0.6666666666666666,0.333,0.667,OK,,,OK,3.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666
177652,Kevin Akpoguma,Defender,HOFFENHEIM,HEIDENHEIM,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10300634,10300634,173337,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/6yhylu5q0y924amgv7vlodkgl.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,,,MISSING_STAT_VALUES,,,,,,
177652,Kevin Akpoguma,Defender,HOFFENHEIM,HEIDENHEIM,SOCCER,0.5,Goals,goals,Demon,10300635,10300635,173337,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/6yhylu5q0y924amgv7vlodkgl.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,3.0,0.0,3.0,0.0,0.0,1.0
177652,Kevin Akpoguma,Defender,HOFFENHEIM,HEIDENHEIM,SOCCER,0.5,Shots,shots,Demon,10300636,10300636,173337,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/6yhylu5q0y924amgv7vlodkgl.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,3.0,0.0,3.0,0.0,0.0,1.0
177652,Kevin Akpoguma,Defender,HOFFENHEIM,HEIDENHEIM,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10300638,10300638,173337,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/6yhylu5q0y924amgv7vlodkgl.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,3.0,0.0,3.0,0.0,0.0,1.0
,Leart Paçarada,Defender,HEIDENHEIM,HOFFENHEIM,SOCCER,0.5,Goals,goals,Demon,10300640,10300640,261133,133430,2026-03-07T09:30:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/soccer/97u083i6ktyeu7xf6aqfotzp.webp,,,,,UNRESOLVED_SINGLE,24.0,31.0,1.292,,0.0,14.0,0.0,6.0,4.0,Elite,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ESPN_PLAYER,,,MISSING_STAT_VALUES,,,,,,
