player,team,prop_type,actual,league,SOT,SH,G,A,SV,PA,KP,TK
Martin Bley,LOR,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Martin Bley,LOR,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Martin Bley,LOR,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Martin Bley,LOR,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Martin Bley,LOR,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Théo Le Bris,LOR,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Théo Le Bris,LOR,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Théo Le Bris,LOR,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Théo Le Bris,LOR,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Théo Le Bris,LOR,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Bamba Dieng,LOR,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Bamba Dieng,LOR,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Bamba Dieng,LOR,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Bamba Dieng,LOR,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Bamba Dieng,LOR,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Mohamed Bamba,LOR,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Mohamed Bamba,LOR,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Mohamed Bamba,LOR,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Mohamed Bamba,LOR,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Mohamed Bamba,LOR,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Sambou Soumano,LOR,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Sambou Soumano,LOR,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Sambou Soumano,LOR,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Sambou Soumano,LOR,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Sambou Soumano,LOR,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Mario Martín,GET,Shots,0.0,esp.1,,0.0,0.0,0.0,,,,
Darlin Yongwa,LOR,Goals,0.0,fra.1,,1.0,0.0,0.0,,,,
Darlin Yongwa,LOR,Assists,0.0,fra.1,,1.0,0.0,0.0,,,,
Darlin Yongwa,LOR,Fouls,0.0,fra.1,,1.0,0.0,0.0,,,,
Darlin Yongwa,LOR,Yellow Cards,0.0,fra.1,,1.0,0.0,0.0,,,,
Bingourou Kamara,LOR,Shots,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Bingourou Kamara,LOR,Goals,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Bingourou Kamara,LOR,Assists,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Bingourou Kamara,LOR,Goalkeeper Saves,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Bingourou Kamara,LOR,Fouls,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Bingourou Kamara,LOR,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Izak Akakpo,LOR,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Izak Akakpo,LOR,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Izak Akakpo,LOR,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Izak Akakpo,LOR,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Izak Akakpo,LOR,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Daniel Semedo,LOR,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Daniel Semedo,LOR,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Daniel Semedo,LOR,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Mario Martín,GET,Goals,0.0,esp.1,,0.0,0.0,0.0,,,,
Daniel Semedo,LOR,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Yehvann Diouf,NICE,Shots,0.0,fra.1,,0.0,0.0,0.0,2.0,,,
Yehvann Diouf,NICE,Goals,0.0,fra.1,,0.0,0.0,0.0,2.0,,,
Yehvann Diouf,NICE,Assists,0.0,fra.1,,0.0,0.0,0.0,2.0,,,
Mario Martín,GET,Assists,0.0,esp.1,,0.0,0.0,0.0,,,,
Yehvann Diouf,NICE,Fouls,0.0,fra.1,,0.0,0.0,0.0,2.0,,,
Yehvann Diouf,NICE,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,2.0,,,
Kojo Peprah Oppong,NICE,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Kojo Peprah Oppong,NICE,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Kojo Peprah Oppong,NICE,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Kojo Peprah Oppong,NICE,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Kojo Peprah Oppong,NICE,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Mario Martín,GET,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,,,,
Juma Bah,NICE,Goals,0.0,fra.1,,1.0,0.0,0.0,,,,
Juma Bah,NICE,Assists,0.0,fra.1,,1.0,0.0,0.0,,,,
Adrián Riquelme,GET,Shots,0.0,esp.1,,0.0,0.0,0.0,,,,
Juma Bah,NICE,Yellow Cards,0.0,fra.1,,1.0,0.0,0.0,,,,
Adrián Riquelme,GET,Goals,0.0,esp.1,,0.0,0.0,0.0,,,,
Melvin Bard,NICE,Goals,0.0,fra.1,,1.0,0.0,0.0,,,,
Melvin Bard,NICE,Assists,0.0,fra.1,,1.0,0.0,0.0,,,,
Adrián Riquelme,GET,Assists,0.0,esp.1,,0.0,0.0,0.0,,,,
Melvin Bard,NICE,Yellow Cards,0.0,fra.1,,1.0,0.0,0.0,,,,
Adrián Riquelme,GET,Fouls,0.0,esp.1,,0.0,0.0,0.0,,,,
Jonathan Clauss,NICE,Goals,0.0,fra.1,,1.0,0.0,0.0,,,,
Jonathan Clauss,NICE,Assists,0.0,fra.1,,1.0,0.0,0.0,,,,
Jonathan Clauss,NICE,Fouls,0.0,fra.1,,1.0,0.0,0.0,,,,
Jonathan Clauss,NICE,Yellow Cards,0.0,fra.1,,1.0,0.0,0.0,,,,
Adrián Riquelme,GET,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,,,,
Morgan Sanson,NICE,Goals,0.0,fra.1,,2.0,0.0,0.0,,,,
Morgan Sanson,NICE,Assists,0.0,fra.1,,2.0,0.0,0.0,,,,
Jorge Montes,GET,Shots,0.0,esp.1,,0.0,0.0,0.0,,,,
Morgan Sanson,NICE,Yellow Cards,0.0,fra.1,,2.0,0.0,0.0,,,,
Charles Vanhoutte,NICE,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Charles Vanhoutte,NICE,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Charles Vanhoutte,NICE,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Jorge Montes,GET,Goals,0.0,esp.1,,0.0,0.0,0.0,,,,
Charles Vanhoutte,NICE,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Hicham Boudaoui,NICE,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Hicham Boudaoui,NICE,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Hicham Boudaoui,NICE,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Hicham Boudaoui,NICE,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Hicham Boudaoui,NICE,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Sofiane Diop,NICE,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Sofiane Diop,NICE,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Sofiane Diop,NICE,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Sofiane Diop,NICE,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Sofiane Diop,NICE,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Jorge Montes,GET,Assists,0.0,esp.1,,0.0,0.0,0.0,,,,
Tom Louchet,NICE,Goals,0.0,fra.1,,1.0,0.0,0.0,,,,
Tom Louchet,NICE,Assists,0.0,fra.1,,1.0,0.0,0.0,,,,
Tom Louchet,NICE,Fouls,0.0,fra.1,,1.0,0.0,0.0,,,,
Tom Louchet,NICE,Yellow Cards,0.0,fra.1,,1.0,0.0,0.0,,,,
Jorge Montes,GET,Fouls,0.0,esp.1,,0.0,0.0,0.0,,,,
Mohamed-Ali Cho,NICE,Goals,0.0,fra.1,,1.0,0.0,0.0,,,,
Mohamed-Ali Cho,NICE,Assists,0.0,fra.1,,1.0,0.0,0.0,,,,
Jorge Montes,GET,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,,,,
Mohamed-Ali Cho,NICE,Yellow Cards,0.0,fra.1,,1.0,0.0,0.0,,,,
Dante,NICE,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Dante,NICE,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Dante,NICE,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Álex Sancris,GET,Shots,0.0,esp.1,,0.0,0.0,0.0,,,,
Álex Sancris,GET,Goals,0.0,esp.1,,0.0,0.0,0.0,,,,
Gabin Bernardeau,NICE,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Gabin Bernardeau,NICE,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Gabin Bernardeau,NICE,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Gabin Bernardeau,NICE,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Gabin Bernardeau,NICE,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Álex Sancris,GET,Assists,0.0,esp.1,,0.0,0.0,0.0,,,,
Tiago Gouveia,NICE,Goals,0.0,fra.1,,1.0,0.0,0.0,,,,
Tiago Gouveia,NICE,Assists,0.0,fra.1,,1.0,0.0,0.0,,,,
Álex Sancris,GET,Fouls,0.0,esp.1,,0.0,0.0,0.0,,,,
Álex Sancris,GET,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,,,,
Veljko Birmancevic,GET,Shots,0.0,esp.1,,0.0,0.0,0.0,,,,
Kail Boudache,NICE,Goals,0.0,fra.1,,1.0,0.0,0.0,,,,
Kail Boudache,NICE,Assists,0.0,fra.1,,1.0,0.0,0.0,,,,
Kail Boudache,NICE,Fouls,0.0,fra.1,,1.0,0.0,0.0,,,,
Kail Boudache,NICE,Yellow Cards,0.0,fra.1,,1.0,0.0,0.0,,,,
Veljko Birmancevic,GET,Goals,0.0,esp.1,,0.0,0.0,0.0,,,,
Antoine Mendy,NICE,Goals,0.0,fra.1,,1.0,0.0,0.0,,,,
Antoine Mendy,NICE,Assists,0.0,fra.1,,1.0,0.0,0.0,,,,
Antoine Mendy,NICE,Fouls,0.0,fra.1,,1.0,0.0,0.0,,,,
Antoine Mendy,NICE,Yellow Cards,0.0,fra.1,,1.0,0.0,0.0,,,,
Maxime Dupé,NICE,Shots,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Maxime Dupé,NICE,Goals,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Maxime Dupé,NICE,Assists,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Maxime Dupé,NICE,Goalkeeper Saves,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Maxime Dupé,NICE,Fouls,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Maxime Dupé,NICE,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Youssouf Ndayishimiye,NICE,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Youssouf Ndayishimiye,NICE,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Youssouf Ndayishimiye,NICE,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Youssouf Ndayishimiye,NICE,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Youssouf Ndayishimiye,NICE,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Veljko Birmancevic,GET,Assists,0.0,esp.1,,0.0,0.0,0.0,,,,
Kevin Carlos,NICE,Goals,0.0,fra.1,,4.0,0.0,0.0,,,,
Kevin Carlos,NICE,Assists,0.0,fra.1,,4.0,0.0,0.0,,,,
Kevin Carlos,NICE,Fouls,0.0,fra.1,,4.0,0.0,0.0,,,,
Kevin Carlos,NICE,Yellow Cards,0.0,fra.1,,4.0,0.0,0.0,,,,
Salis Abdul Samed,NICE,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Salis Abdul Samed,NICE,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Salis Abdul Samed,NICE,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Salis Abdul Samed,NICE,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Salis Abdul Samed,NICE,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Brice Samba,REN,Shots,0.0,fra.1,,0.0,0.0,0.0,3.0,,,
Brice Samba,REN,Goals,0.0,fra.1,,0.0,0.0,0.0,3.0,,,
Brice Samba,REN,Assists,0.0,fra.1,,0.0,0.0,0.0,3.0,,,
Veljko Birmancevic,GET,Fouls,0.0,esp.1,,0.0,0.0,0.0,,,,
Brice Samba,REN,Fouls,0.0,fra.1,,0.0,0.0,0.0,3.0,,,
Brice Samba,REN,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,3.0,,,
Lilian Brassier,REN,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Lilian Brassier,REN,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Lilian Brassier,REN,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Veljko Birmancevic,GET,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,,,,
Lilian Brassier,REN,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Anthony Rouault,REN,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Anthony Rouault,REN,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Anthony Rouault,REN,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Anthony Rouault,REN,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Anthony Rouault,REN,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Quentin Merlin,REN,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Quentin Merlin,REN,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Quentin Merlin,REN,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Quentin Merlin,REN,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Quentin Merlin,REN,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Mahamadou Nagida,REN,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Mahamadou Nagida,REN,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Mahamadou Nagida,REN,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Mahamadou Nagida,REN,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Mahamadou Nagida,REN,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Allan Nyom,GET,Shots,0.0,esp.1,,0.0,0.0,0.0,,,,
Valentin Rongier,REN,Goals,0.0,fra.1,,1.0,0.0,2.0,,,,
Allan Nyom,GET,Goals,0.0,esp.1,,0.0,0.0,0.0,,,,
Valentin Rongier,REN,Fouls,0.0,fra.1,,1.0,0.0,2.0,,,,
Valentin Rongier,REN,Yellow Cards,0.0,fra.1,,1.0,0.0,2.0,,,,
Mahdi Camara,REN,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Mahdi Camara,REN,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Mahdi Camara,REN,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Allan Nyom,GET,Assists,0.0,esp.1,,0.0,0.0,0.0,,,,
Mahdi Camara,REN,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Allan Nyom,GET,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,,,,
Jirí Letácek,GET,Shots,0.0,esp.1,,0.0,0.0,0.0,0.0,,,
Sebastian Szymanski,REN,Assists,0.0,fra.1,,1.0,1.0,0.0,,,,
Jirí Letácek,GET,Goals,0.0,esp.1,,0.0,0.0,0.0,0.0,,,
Sebastian Szymanski,REN,Yellow Cards,0.0,fra.1,,1.0,1.0,0.0,,,,
Jirí Letácek,GET,Assists,0.0,esp.1,,0.0,0.0,0.0,0.0,,,
Jirí Letácek,GET,Goalkeeper Saves,0.0,esp.1,,0.0,0.0,0.0,0.0,,,
Esteban Lepaul,REN,Assists,0.0,fra.1,,2.0,1.0,0.0,,,,
Jirí Letácek,GET,Fouls,0.0,esp.1,,0.0,0.0,0.0,0.0,,,
Esteban Lepaul,REN,Yellow Cards,0.0,fra.1,,2.0,1.0,0.0,,,,
Jirí Letácek,GET,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,0.0,,,
Arnaud Nordin,REN,Goals,0.0,fra.1,,2.0,0.0,0.0,,,,
Arnaud Nordin,REN,Assists,0.0,fra.1,,2.0,0.0,0.0,,,,
Javi Muñoz,GET,Shots,0.0,esp.1,,0.0,0.0,0.0,,,,
Arnaud Nordin,REN,Yellow Cards,0.0,fra.1,,2.0,0.0,0.0,,,,
Javi Muñoz,GET,Goals,0.0,esp.1,,0.0,0.0,0.0,,,,
Mousa Al-Tamari,REN,Goals,0.0,fra.1,,4.0,0.0,1.0,,,,
Javi Muñoz,GET,Assists,0.0,esp.1,,0.0,0.0,0.0,,,,
Mousa Al-Tamari,REN,Fouls,0.0,fra.1,,4.0,0.0,1.0,,,,
Mousa Al-Tamari,REN,Yellow Cards,0.0,fra.1,,4.0,0.0,1.0,,,,
Alidu Seidu,REN,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Alidu Seidu,REN,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Alidu Seidu,REN,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Alidu Seidu,REN,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Alidu Seidu,REN,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Javi Muñoz,GET,Fouls,0.0,esp.1,,0.0,0.0,0.0,,,,
Javi Muñoz,GET,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,,,,
Nordan Mukiele,REN,Assists,0.0,fra.1,,1.0,1.0,0.0,,,,
Nordan Mukiele,REN,Fouls,0.0,fra.1,,1.0,1.0,0.0,,,,
Nordan Mukiele,REN,Yellow Cards,0.0,fra.1,,1.0,1.0,0.0,,,,
Abdelhamid Aït Boudlal,REN,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Abdelhamid Aït Boudlal,REN,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Abdelhamid Aït Boudlal,REN,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Abdelhamid Aït Boudlal,REN,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Abdelhamid Aït Boudlal,REN,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Sebastián Boselli,GET,Shots,0.0,esp.1,,0.0,0.0,0.0,,,,
Sebastián Boselli,GET,Goals,0.0,esp.1,,0.0,0.0,0.0,,,,
Ludovic Blas,REN,Assists,0.0,fra.1,,1.0,1.0,0.0,,,,
Sebastián Boselli,GET,Assists,0.0,esp.1,,0.0,0.0,0.0,,,,
Ludovic Blas,REN,Yellow Cards,0.0,fra.1,,1.0,1.0,0.0,,,,
Breel Embolo,REN,Shots,0.0,fra.1,,0.0,0.0,1.0,,,,
Breel Embolo,REN,Goals,0.0,fra.1,,0.0,0.0,1.0,,,,
Sebastián Boselli,GET,Fouls,0.0,esp.1,,0.0,0.0,0.0,,,,
Breel Embolo,REN,Fouls,0.0,fra.1,,0.0,0.0,1.0,,,,
Breel Embolo,REN,Yellow Cards,0.0,fra.1,,0.0,0.0,1.0,,,,
Glen Kamara,REN,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Glen Kamara,REN,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Glen Kamara,REN,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Glen Kamara,REN,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Glen Kamara,REN,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Yassir Zabiri,REN,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Yassir Zabiri,REN,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Yassir Zabiri,REN,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Yassir Zabiri,REN,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Yassir Zabiri,REN,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Mathys Silistre,REN,Shots,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Mathys Silistre,REN,Goals,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Mathys Silistre,REN,Assists,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Mathys Silistre,REN,Goalkeeper Saves,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Mathys Silistre,REN,Fouls,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Mathys Silistre,REN,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Djaoui Cissé,REN,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Djaoui Cissé,REN,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Djaoui Cissé,REN,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Sebastián Boselli,GET,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,,,,
Diego Rico,GET,Shots,0.0,esp.1,,0.0,0.0,0.0,,,,
Dominik Greif,LYON,Shots,0.0,fra.1,,0.0,0.0,0.0,3.0,,,
Dominik Greif,LYON,Goals,0.0,fra.1,,0.0,0.0,0.0,3.0,,,
Dominik Greif,LYON,Assists,0.0,fra.1,,0.0,0.0,0.0,3.0,,,
Diego Rico,GET,Goals,0.0,esp.1,,0.0,0.0,0.0,,,,
Dominik Greif,LYON,Fouls,0.0,fra.1,,0.0,0.0,0.0,3.0,,,
Dominik Greif,LYON,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,3.0,,,
Moussa Niakhaté,LYON,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Moussa Niakhaté,LYON,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Moussa Niakhaté,LYON,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Diego Rico,GET,Assists,0.0,esp.1,,0.0,0.0,0.0,,,,
Moussa Niakhaté,LYON,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Clinton Mata,LYON,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Clinton Mata,LYON,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Clinton Mata,LYON,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Clinton Mata,LYON,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Clinton Mata,LYON,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Tyler Morton,LYON,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Tyler Morton,LYON,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Tyler Morton,LYON,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Diego Rico,GET,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,,,,
Álvaro Valles,BET,Shots,0.0,esp.1,,0.0,0.0,0.0,3.0,,,
Nicolás Tagliafico,LYON,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Nicolás Tagliafico,LYON,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Nicolás Tagliafico,LYON,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Álvaro Valles,BET,Goals,0.0,esp.1,,0.0,0.0,0.0,3.0,,,
Álvaro Valles,BET,Assists,0.0,esp.1,,0.0,0.0,0.0,3.0,,,
Hans Hateboer,LYON,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Hans Hateboer,LYON,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Hans Hateboer,LYON,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Álvaro Valles,BET,Fouls,0.0,esp.1,,0.0,0.0,0.0,3.0,,,
Hans Hateboer,LYON,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Álvaro Valles,BET,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,3.0,,,
Khalis Merah,LYON,Goals,0.0,fra.1,,1.0,0.0,0.0,,,,
Khalis Merah,LYON,Assists,0.0,fra.1,,1.0,0.0,0.0,,,,
Khalis Merah,LYON,Fouls,0.0,fra.1,,1.0,0.0,0.0,,,,
Khalis Merah,LYON,Yellow Cards,0.0,fra.1,,1.0,0.0,0.0,,,,
Valentín Gómez,BET,Shots,0.0,esp.1,,0.0,0.0,0.0,,,,
Tanner Tessmann,LYON,Goals,0.0,fra.1,,1.0,0.0,0.0,,,,
Tanner Tessmann,LYON,Assists,0.0,fra.1,,1.0,0.0,0.0,,,,
Tanner Tessmann,LYON,Fouls,0.0,fra.1,,1.0,0.0,0.0,,,,
Tanner Tessmann,LYON,Yellow Cards,0.0,fra.1,,1.0,0.0,0.0,,,,
Valentín Gómez,BET,Goals,0.0,esp.1,,0.0,0.0,0.0,,,,
Abner,LYON,Goals,0.0,fra.1,,1.0,0.0,0.0,,,,
Abner,LYON,Assists,0.0,fra.1,,1.0,0.0,0.0,,,,
Abner,LYON,Fouls,0.0,fra.1,,1.0,0.0,0.0,,,,
Abner,LYON,Yellow Cards,0.0,fra.1,,1.0,0.0,0.0,,,,
Valentín Gómez,BET,Assists,0.0,esp.1,,0.0,0.0,0.0,,,,
Adam Karabec,LYON,Goals,0.0,fra.1,,1.0,0.0,0.0,,,,
Adam Karabec,LYON,Assists,0.0,fra.1,,1.0,0.0,0.0,,,,
Adam Karabec,LYON,Fouls,0.0,fra.1,,1.0,0.0,0.0,,,,
Adam Karabec,LYON,Yellow Cards,0.0,fra.1,,1.0,0.0,0.0,,,,
Valentín Gómez,BET,Fouls,0.0,esp.1,,0.0,0.0,0.0,,,,
Rémi Himbert,LYON,Goals,0.0,fra.1,,6.0,0.0,0.0,,,,
Rémi Himbert,LYON,Assists,0.0,fra.1,,6.0,0.0,0.0,,,,
Valentín Gómez,BET,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,,,,
Rémi Himbert,LYON,Yellow Cards,0.0,fra.1,,6.0,0.0,0.0,,,,
Noah Nartey,LYON,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Noah Nartey,LYON,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Noah Nartey,LYON,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Noah Nartey,LYON,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Noah Nartey,LYON,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Orel Mangala,LYON,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Orel Mangala,LYON,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Orel Mangala,LYON,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
