player,team,prop_type,actual,SOG,G,A,PTS,HIT,BS,PIM,PM,PPP,FOW,TOI
Tyler Tucker,STL,PIM,17.0,0.0,0.0,0.0,0.0,,0.0,17.0,1.0,,,
Ross Johnston,ANA,PIM,14.0,0.0,0.0,0.0,0.0,,0.0,14.0,0.0,,,
Charle-Edouard D'Astous,TB,PIM,12.0,0.0,0.0,0.0,0.0,,0.0,12.0,-1.0,,,
Bowen Byram,BUF,PIM,12.0,0.0,0.0,3.0,3.0,,0.0,12.0,0.0,,,
Brandon Hagel,TB,PIM,11.0,0.0,1.0,1.0,2.0,,1.0,11.0,1.0,,,
Erik Cernak,TB,PIM,9.0,0.0,0.0,0.0,0.0,,3.0,9.0,0.0,,,
Darren Raddysh,TB,PIM,7.0,0.0,0.0,3.0,3.0,,1.0,7.0,2.0,,,
Michael Kesselring,BUF,PIM,7.0,0.0,0.0,1.0,1.0,,0.0,7.0,1.0,,,
Scott Sabourin,TB,PIM,5.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,,,
Beck Malenstyn,BUF,PIM,5.0,0.0,0.0,0.0,0.0,,0.0,5.0,-1.0,,,
Corey Perry,TB,PIM,5.0,0.0,1.0,0.0,1.0,,0.0,5.0,2.0,,,
Sam Carrick,BUF,PIM,5.0,0.0,1.0,0.0,1.0,,0.0,5.0,-2.0,,,
Peyton Krebs,BUF,PIM,5.0,0.0,0.0,0.0,0.0,,0.0,5.0,-3.0,,,
Brent Burns,COL,Blocked Shots,5.0,0.0,0.0,0.0,0.0,,5.0,0.0,-1.0,,,
Rasmus Dahlin,BUF,PIM,5.0,0.0,1.0,2.0,3.0,,1.0,5.0,2.0,,,
Tommy Novak,PIT,Plus/Minus,4.0,0.0,1.0,1.0,2.0,,0.0,0.0,4.0,,,
Oskar Sundqvist,STL,PIM,4.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,,,
Joel Eriksson Ek,MIN,Blocked Shots,4.0,0.0,0.0,1.0,1.0,,4.0,0.0,0.0,,,
Ilya Solovyov,PIT,Blocked Shots,4.0,0.0,0.0,1.0,1.0,,4.0,2.0,0.0,,,
Robert Thomas,STL,Blocked Shots,4.0,0.0,0.0,1.0,1.0,,4.0,0.0,1.0,,,
Esa Lindell,DAL,Blocked Shots,4.0,0.0,0.0,1.0,1.0,,4.0,0.0,0.0,,,
Tage Thompson,BUF,Points,4.0,0.0,0.0,4.0,4.0,,1.0,0.0,-1.0,,,
Jonas Brodin,MIN,Blocked Shots,4.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,,,
Tage Thompson,BUF,Assists,4.0,0.0,0.0,4.0,4.0,,1.0,0.0,-1.0,,,
Noah Hanifin,VGK,Blocked Shots,4.0,0.0,1.0,0.0,1.0,,4.0,0.0,1.0,,,
Andrew Copp,DET,PIM,4.0,0.0,0.0,1.0,1.0,,0.0,4.0,1.0,,,
Jake Walman,EDM,Blocked Shots,4.0,0.0,0.0,0.0,0.0,,4.0,2.0,2.0,,,
Erik Cernak,TB,Blocked Shots,3.0,0.0,0.0,0.0,0.0,,3.0,9.0,0.0,,,
Olen Zellweger,ANA,Blocked Shots,3.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,,,
Darren Raddysh,TB,Points,3.0,0.0,0.0,3.0,3.0,,1.0,7.0,2.0,,,
Darren Raddysh,TB,Assists,3.0,0.0,0.0,3.0,3.0,,1.0,7.0,2.0,,,
Pavel Zacha,BOS,Points,3.0,0.0,3.0,0.0,3.0,,0.0,0.0,0.0,,,
Ville Koivunen,PIT,Plus/Minus,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,,,
Nikita Kucherov,TB,Points,3.0,0.0,2.0,1.0,3.0,,0.0,2.0,1.0,,,
Michael McCarron,MIN,Blocked Shots,3.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,,,
Frank Nazar,CHI,Blocked Shots,3.0,0.0,0.0,2.0,2.0,,3.0,0.0,1.0,,,
Alex Vlasic,CHI,Blocked Shots,3.0,0.0,0.0,0.0,0.0,,3.0,0.0,-1.0,,,
Moritz Seider,DET,Points,3.0,0.0,1.0,2.0,3.0,,1.0,0.0,2.0,,,
Jeremy Lauzon,VGK,Blocked Shots,3.0,0.0,0.0,0.0,0.0,,3.0,0.0,-2.0,,,
Ty Emberson,EDM,Blocked Shots,3.0,0.0,0.0,0.0,0.0,,3.0,0.0,-1.0,,,
Connor Murphy,EDM,Blocked Shots,3.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,,,
Justin Faulk,DET,Blocked Shots,3.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,,,
Bobby Brink,MIN,Blocked Shots,3.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,,,
Teuvo Teravainen,CHI,Plus/Minus,3.0,0.0,0.0,2.0,2.0,,1.0,0.0,3.0,,,
Andrew Mangiapane,CHI,Blocked Shots,3.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,,,
Pavel Mintyukov,ANA,Blocked Shots,3.0,0.0,0.0,0.0,0.0,,3.0,0.0,-2.0,,,
Rasmus Dahlin,BUF,Points,3.0,0.0,1.0,2.0,3.0,,1.0,5.0,2.0,,,
Owen Power,BUF,Blocked Shots,3.0,0.0,0.0,0.0,0.0,,3.0,2.0,-4.0,,,
Tyler Bertuzzi,CHI,Plus/Minus,3.0,0.0,1.0,0.0,1.0,,0.0,0.0,3.0,,,
Charlie McAvoy,BOS,Blocked Shots,3.0,0.0,0.0,1.0,1.0,,3.0,0.0,-2.0,,,
J.J. Moser,TB,Points,3.0,0.0,1.0,2.0,3.0,,0.0,0.0,2.0,,,
Pavel Zacha,BOS,Goals,3.0,0.0,3.0,0.0,3.0,,0.0,0.0,0.0,,,
Jason Zucker,BUF,Points,3.0,0.0,2.0,1.0,3.0,,1.0,0.0,1.0,,,
Mattias Samuelsson,BUF,Blocked Shots,3.0,0.0,0.0,0.0,0.0,,3.0,2.0,-3.0,,,
Jake Neighbours,STL,Blocked Shots,3.0,0.0,0.0,1.0,1.0,,3.0,0.0,1.0,,,
Bowen Byram,BUF,Points,3.0,0.0,0.0,3.0,3.0,,0.0,12.0,0.0,,,
Bowen Byram,BUF,Assists,3.0,0.0,0.0,3.0,3.0,,0.0,12.0,0.0,,,
Connor McDavid,EDM,Assists,2.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,,,
Ilya Solovyov,PIT,PIM,2.0,0.0,0.0,1.0,1.0,,4.0,2.0,0.0,,,
Parker Wotherspoon,PIT,PIM,2.0,0.0,0.0,1.0,1.0,,1.0,2.0,0.0,,,
Connor McDavid,EDM,Points,2.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,,,
Zemgus Girgensons,TB,PIM,2.0,0.0,1.0,0.0,1.0,,0.0,2.0,0.0,,,
Evan Bouchard,EDM,Plus/Minus,2.0,0.0,0.0,1.0,1.0,,0.0,0.0,2.0,,,
Anthony Cirelli,TB,PIM,2.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,,,
Anthony Mantha,PIT,Points,2.0,0.0,2.0,0.0,2.0,,0.0,0.0,1.0,,,
Anthony Mantha,PIT,Goals,2.0,0.0,2.0,0.0,2.0,,0.0,0.0,1.0,,,
Nikita Kucherov,TB,Goals,2.0,0.0,2.0,1.0,3.0,,0.0,2.0,1.0,,,
J.J. Moser,TB,Plus/Minus,2.0,0.0,1.0,2.0,3.0,,0.0,0.0,2.0,,,
Victor Hedman,TB,Plus/Minus,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,,,
Egor Chinakhov,PIT,PIM,2.0,0.0,1.0,0.0,1.0,,1.0,2.0,1.0,,,
Nikita Kucherov,TB,PIM,2.0,0.0,2.0,1.0,3.0,,0.0,2.0,1.0,,,
Corey Perry,TB,Plus/Minus,2.0,0.0,1.0,0.0,1.0,,0.0,5.0,2.0,,,
Brandon Hagel,TB,Points,2.0,0.0,1.0,1.0,2.0,,1.0,11.0,1.0,,,
Josh Samanski,EDM,PIM,2.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,,,
Tommy Novak,PIT,Points,2.0,0.0,1.0,1.0,2.0,,0.0,0.0,4.0,,,
Kirill Kaprizov,MIN,PIM,2.0,0.0,1.0,0.0,1.0,,0.0,2.0,-2.0,,,
Vasily Podkolzin,EDM,Blocked Shots,2.0,0.0,1.0,0.0,1.0,,2.0,0.0,1.0,,,
Jonathan Aspirot,BOS,PIM,2.0,0.0,0.0,2.0,2.0,,1.0,2.0,-1.0,,,
Alex Tuch,BUF,Goals,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,0.0,,,
Darren Raddysh,TB,Plus/Minus,2.0,0.0,0.0,3.0,3.0,,1.0,7.0,2.0,,,
Jason Dickinson,EDM,Blocked Shots,2.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Josh Doan,BUF,Points,2.0,0.0,2.0,0.0,2.0,,0.0,0.0,-2.0,,,
Josh Doan,BUF,Goals,2.0,0.0,2.0,0.0,2.0,,0.0,0.0,-2.0,,,
J.J. Moser,TB,Assists,2.0,0.0,1.0,2.0,3.0,,0.0,0.0,2.0,,,
Jason Zucker,BUF,Goals,2.0,0.0,2.0,1.0,3.0,,1.0,0.0,1.0,,,
Alex Tuch,BUF,Blocked Shots,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,0.0,,,
Alex Tuch,BUF,Points,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,0.0,,,
Noah Ostlund,BUF,PIM,2.0,0.0,0.0,1.0,1.0,,0.0,2.0,-1.0,,,
Justin Holl,STL,Plus/Minus,2.0,0.0,0.0,1.0,1.0,,0.0,0.0,2.0,,,
Yakov Trenin,MIN,PIM,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Zach Bogosian,MIN,PIM,2.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Nikita Zadorov,BOS,Blocked Shots,2.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Logan Mailloux,STL,Blocked Shots,2.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,,,
Ryan McLeod,BUF,Plus/Minus,2.0,0.0,0.0,1.0,1.0,,1.0,0.0,2.0,,,
Matthew Kessel,STL,PIM,2.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Radko Gudas,ANA,Blocked Shots,2.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Ryan McDonagh,TB,PIM,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Jackson LaCombe,ANA,Blocked Shots,2.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Jacob Trouba,ANA,Blocked Shots,2.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Nick Lardis,CHI,PIM,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Owen Power,BUF,PIM,2.0,0.0,0.0,0.0,0.0,,3.0,2.0,-4.0,,,
Jimmy Snuggerud,STL,Points,2.0,0.0,1.0,1.0,2.0,,1.0,0.0,1.0,,,
Mattias Samuelsson,BUF,PIM,2.0,0.0,0.0,0.0,0.0,,3.0,2.0,-3.0,,,
Jonathan Aspirot,BOS,Assists,2.0,0.0,0.0,2.0,2.0,,1.0,2.0,-1.0,,,
Jonathan Aspirot,BOS,Points,2.0,0.0,0.0,2.0,2.0,,1.0,2.0,-1.0,,,
Rasmus Dahlin,BUF,Plus/Minus,2.0,0.0,1.0,2.0,3.0,,1.0,5.0,2.0,,,
Zach Metsa,BUF,Blocked Shots,2.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Rasmus Dahlin,BUF,Assists,2.0,0.0,1.0,2.0,3.0,,1.0,5.0,2.0,,,
Colton Sissons,VGK,PIM,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Quinn Hughes,MIN,PIM,2.0,0.0,0.0,1.0,1.0,,1.0,2.0,-2.0,,,
Alexey Toropchenko,STL,PIM,2.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Mason Lohrei,BOS,Blocked Shots,2.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,,,
Hampus Lindholm,BOS,PIM,2.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,,,
Teuvo Teravainen,CHI,Assists,2.0,0.0,0.0,2.0,2.0,,1.0,0.0,3.0,,,
Dalibor Dvorsky,STL,Plus/Minus,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,,,
Michael Eyssimont,BOS,PIM,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Wyatt Kaiser,CHI,Blocked Shots,2.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.0,,,
Wyatt Kaiser,CHI,PIM,2.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.0,,,
Sam Rinzel,CHI,Blocked Shots,2.0,0.0,1.0,0.0,1.0,,2.0,0.0,0.0,,,
Simon Nemec,NJ,PIM,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Brett Howden,VGK,PIM,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,,,
Timo Meier,NJ,PIM,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Brenden Dillon,NJ,PIM,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Matt Grzelcyk,CHI,Blocked Shots,2.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Frank Nazar,CHI,Assists,2.0,0.0,0.0,2.0,2.0,,3.0,0.0,1.0,,,
Louis Crevier,CHI,Blocked Shots,2.0,0.0,0.0,0.0,0.0,,2.0,2.0,-1.0,,,
Louis Crevier,CHI,PIM,2.0,0.0,0.0,0.0,0.0,,2.0,2.0,-1.0,,,
Teuvo Teravainen,CHI,Points,2.0,0.0,0.0,2.0,2.0,,1.0,0.0,3.0,,,
Frank Nazar,CHI,Points,2.0,0.0,0.0,2.0,2.0,,3.0,0.0,1.0,,,
Ross Colton,COL,PIM,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Dalibor Dvorsky,STL,PIM,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,,,
Moritz Seider,DET,Plus/Minus,2.0,0.0,1.0,2.0,3.0,,1.0,0.0,2.0,,,
Josh Manson,COL,Blocked Shots,2.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Wyatt Johnston,DAL,PIM,2.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Viktor Arvidsson,BOS,Points,2.0,0.0,0.0,2.0,2.0,,1.0,0.0,1.0,,,
Viktor Arvidsson,BOS,Assists,2.0,0.0,0.0,2.0,2.0,,1.0,0.0,1.0,,,
Johnathan Kovacevic,NJ,PIM,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Luke Hughes,NJ,PIM,2.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Mavrik Bourque,DAL,Points,2.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Nicolas Roy,COL,PIM,2.0,0.0,1.0,0.0,1.0,,0.0,2.0,1.0,,,
Patrick Kane,DET,Assists,2.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,,,
Valeri Nichushkin,COL,PIM,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Moritz Seider,DET,Assists,2.0,0.0,1.0,2.0,3.0,,1.0,0.0,2.0,,,
Parker Kelly,COL,Blocked Shots,2.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,,
Patrick Kane,DET,Points,2.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,,,
Mitch Marner,VGK,Points,2.0,0.0,0.0,2.0,2.0,,1.0,0.0,1.0,,,
Mitch Marner,VGK,Assists,2.0,0.0,0.0,2.0,2.0,,1.0,0.0,1.0,,,
Simon Edvinsson,DET,Blocked Shots,2.0,0.0,0.0,0.0,0.0,,2.0,0.0,1.0,,,
Nathan MacKinnon,COL,PIM,2.0,0.0,1.0,0.0,1.0,,0.0,2.0,1.0,,,
Ben Chiarot,DET,PIM,2.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.0,,,
Ben Chiarot,DET,Blocked Shots,2.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.0,,,
James van Riemsdyk,DET,Points,2.0,0.0,1.0,1.0,2.0,,1.0,0.0,1.0,,,
Kris Letang,PIT,PIM,2.0,0.0,0.0,0.0,0.0,,1.0,2.0,-1.0,,,
Shea Theodore,VGK,PIM,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,,,
Ryan Hartman,MIN,PIM,2.0,0.0,0.0,0.0,0.0,,1.0,2.0,-2.0,,,
Mattias Ekholm,EDM,Plus/Minus,2.0,0.0,0.0,1.0,1.0,,1.0,2.0,2.0,,,
Erik Karlsson,PIT,Assists,2.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,,,
Erik Karlsson,PIT,Points,2.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,,,
Mattias Ekholm,EDM,PIM,2.0,0.0,0.0,1.0,1.0,,1.0,2.0,2.0,,,
Darnell Nurse,EDM,PIM,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,-1.0,,,
Braeden Bowman,VGK,Blocked Shots,2.0,0.0,0.0,0.0,0.0,,2.0,0.0,-1.0,,,
Jake Walman,EDM,Plus/Minus,2.0,0.0,0.0,0.0,0.0,,4.0,2.0,2.0,,,
Jake Walman,EDM,PIM,2.0,0.0,0.0,0.0,0.0,,4.0,2.0,2.0,,,
Nick Foligno,MIN,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Jack Eichel,VGK,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,-1.0,,,
Mattias Ekholm,EDM,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,2.0,,,
Mattias Ekholm,EDM,Points,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,2.0,,,
Mattias Ekholm,EDM,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,2.0,,,
Josh Samanski,EDM,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,,,
Matt Savoie,EDM,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Samuel Girard,PIT,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Erik Karlsson,PIT,Plus/Minus,1.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,,,
Kris Letang,PIT,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,-1.0,,,
Bryan Rust,PIT,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Ryan Hartman,MIN,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,-2.0,,,
Noah Hanifin,VGK,Points,1.0,0.0,1.0,0.0,1.0,,4.0,0.0,1.0,,,
Noah Hanifin,VGK,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,4.0,0.0,1.0,,,
Joel Eriksson Ek,MIN,Assists,1.0,0.0,0.0,1.0,1.0,,4.0,0.0,0.0,,,
Vasily Podkolzin,EDM,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,2.0,0.0,1.0,,,
Nico Sturm,MIN,Goals,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,
Kirill Kaprizov,MIN,Points,1.0,0.0,1.0,0.0,1.0,,0.0,2.0,-2.0,,,
Evan Bouchard,EDM,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,2.0,,,
Evan Bouchard,EDM,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,2.0,,,
Parker Wotherspoon,PIT,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,0.0,,,
Parker Wotherspoon,PIT,Points,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,0.0,,,
Zemgus Girgensons,TB,Points,1.0,0.0,1.0,0.0,1.0,,0.0,2.0,0.0,,,
Zemgus Girgensons,TB,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,2.0,0.0,,,
Conor Geekie,TB,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Conor Geekie,TB,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Anthony Cirelli,TB,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,,,
Brandon Hagel,TB,Goals,1.0,0.0,1.0,1.0,2.0,,1.0,11.0,1.0,,,
Tommy Novak,PIT,Goals,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,4.0,,,
Anthony Mantha,PIT,Plus/Minus,1.0,0.0,2.0,0.0,2.0,,0.0,0.0,1.0,,,
Blake Lizotte,PIT,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Moritz Seider,DET,Blocked Shots,1.0,0.0,1.0,2.0,3.0,,1.0,0.0,2.0,,,
Moritz Seider,DET,Goals,1.0,0.0,1.0,2.0,3.0,,1.0,0.0,2.0,,,
Albert Johansson,DET,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Mitch Marner,VGK,Blocked Shots,1.0,0.0,0.0,2.0,2.0,,1.0,0.0,1.0,,,
Nathan MacKinnon,COL,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,2.0,1.0,,,
Joel Kiviranta,COL,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Joel Kiviranta,COL,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Joel Kiviranta,COL,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Joel Kiviranta,COL,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Brett Howden,VGK,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,,,
Andrew Copp,DET,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,4.0,1.0,,,
Patrick Kane,DET,Plus/Minus,1.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,,,
Emmitt Finnie,DET,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Michael Rasmussen,DET,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Michael Rasmussen,DET,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Nicolas Roy,COL,Points,1.0,0.0,1.0,0.0,1.0,,0.0,2.0,1.0,,,
Lian Bichsel,DAL,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Lian Bichsel,DAL,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,-1.0,,,
Esa Lindell,DAL,Points,1.0,0.0,0.0,1.0,1.0,,4.0,0.0,0.0,,,
Esa Lindell,DAL,Assists,1.0,0.0,0.0,1.0,1.0,,4.0,0.0,0.0,,,
Miro Heiskanen,DAL,Plus/Minus,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Miro Heiskanen,DAL,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Miro Heiskanen,DAL,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,
Tyler Myers,DAL,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-2.0,,,
Nils Lundkvist,DAL,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Mason Appleton,DET,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,
Alex DeBrincat,DET,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Andrew Copp,DET,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,4.0,1.0,,,
Brett Kulak,COL,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Brett Kulak,COL,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Brett Kulak,COL,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,,,
Andrew Copp,DET,Points,1.0,0.0,0.0,1.0,1.0,,0.0,4.0,1.0,,,
Matt Duchene,DAL,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Michael Bunting,DAL,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Michael Bunting,DAL,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Mavrik Bourque,DAL,Plus/Minus,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
Justin Hryckowian,DAL,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,-1.0,,,
Justin Hryckowian,DAL,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,-1.0,,,
Adam Erne,DAL,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Jason Robertson,DAL,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Jason Robertson,DAL,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Wyatt Johnston,DAL,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,,,
Thomas Harley,DAL,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Sam Malinski,COL,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Cale Makar,COL,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Cale Makar,COL,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,
Viktor Arvidsson,BOS,Plus/Minus,1.0,0.0,0.0,2.0,2.0,,1.0,0.0,1.0,,,
Viktor Arvidsson,BOS,Blocked Shots,1.0,0.0,0.0,2.0,2.0,,1.0,0.0,1.0,,,
Dawson Mercer,NJ,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Dougie Hamilton,NJ,Blocked Shots,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,,,
Nazem Kadri,COL,Plus/Minus,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Nazem Kadri,COL,Blocked Shots,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Nazem Kadri,COL,Points,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Nazem Kadri,COL,Assists,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,
Jack Drury,COL,Plus/Minus,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,
Nathan MacKinnon,COL,Points,1.0,0.0,1.0,0.0,1.0,,0.0,2.0,1.0,,,
Sam Rinzel,CHI,Goals,1.0,0.0,1.0,0.0,1.0,,2.0,0.0,0.0,,,
Nathan Bastian,DAL,Points,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Nathan Bastian,DAL,Goals,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,
Oskar Back,DAL,Points,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Oskar Back,DAL,Assists,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,,,
Mavrik Bourque,DAL,Assists,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,,,
