SEASON,EVENT_ID,GAME_DATE,TEAM,ESPN_ATHLETE_ID,PLAYER,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FTM,FTA,PLAYER_NORM
2025-26,401810594,2026-02-06,PHX,4278402,Jordan Goodwin,29,6,2,2,2,0,0,2.0,6.0,2.0,6.0,0.0,0.0,jordan goodwin
2025-26,401810594,2026-02-06,PHX,4280245,Jamaree Bouyea,20,4,3,4,2,0,1,2.0,3.0,0.0,0.0,0.0,0.0,jamaree bouyea
2025-26,401810595,2026-02-06,PHI,4870562,Dominick Barlow,26,13,3,0,2,1,1,6.0,10.0,0.0,1.0,1.0,3.0,dominick barlow
2025-26,401810595,2026-02-06,PHI,3059318,Joel Embiid,39,35,7,7,1,2,3,13.0,19.0,1.0,2.0,8.0,8.0,joel embiid
2025-26,401810595,2026-02-06,PHI,3133603,Kelly Oubre Jr.,40,8,4,3,3,0,0,2.0,8.0,0.0,3.0,4.0,4.0,kelly oubre
2025-26,401810595,2026-02-06,PHI,4431678,Tyrese Maxey,37,26,0,13,4,0,4,11.0,22.0,1.0,9.0,3.0,4.0,tyrese maxey
2025-26,401810595,2026-02-06,PHI,5124612,VJ Edgecombe,39,19,10,2,4,0,3,7.0,16.0,3.0,7.0,2.0,2.0,vj edgecombe
2025-26,401810595,2026-02-06,PHI,4431675,Trendon Watford,16,6,2,2,0,0,1,3.0,3.0,0.0,0.0,0.0,0.0,trendon watford
2025-26,401810595,2026-02-06,PHI,4711297,Justin Edwards,5,2,1,0,0,0,0,1.0,2.0,0.0,1.0,0.0,0.0,justin edwards
2025-26,401810595,2026-02-06,PHI,5105637,Adem Bona,11,2,1,0,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0,adem bona
2025-26,401810595,2026-02-06,PHI,4397014,Quentin Grimes,27,4,0,2,1,0,2,1.0,2.0,0.0,1.0,2.0,2.0,quentin grimes
2025-26,401810595,2026-02-06,LAL,1966,LeBron James,37,17,4,10,0,1,8,7.0,17.0,0.0,3.0,3.0,3.0,lebron james
2025-26,401810595,2026-02-06,LAL,4592691,Jake LaRavia,23,14,0,2,3,0,1,5.0,7.0,0.0,2.0,4.0,5.0,jake laravia
2025-26,401810595,2026-02-06,LAL,4278129,Deandre Ayton,20,10,6,0,0,2,0,4.0,5.0,0.0,0.0,2.0,2.0,deandre ayton
2025-26,401810595,2026-02-06,LAL,2990992,Marcus Smart,31,7,4,5,0,0,0,2.0,5.0,2.0,3.0,1.0,4.0,marcus smart
2025-26,401810595,2026-02-06,LAL,3945274,Luka Doncic,16,10,4,2,0,0,5,3.0,10.0,0.0,4.0,4.0,4.0,luka doncic
2025-26,401810595,2026-02-06,LAL,2960236,Maxi Kleber,26,4,4,4,3,0,1,2.0,3.0,0.0,0.0,0.0,0.0,maxi kleber
2025-26,401810595,2026-02-06,LAL,4066648,Rui Hachimura,35,14,7,1,0,0,0,5.0,7.0,2.0,2.0,2.0,2.0,rui hachimura
2025-26,401810595,2026-02-06,LAL,4278077,Jarred Vanderbilt,23,6,6,1,2,1,1,3.0,7.0,0.0,3.0,0.0,0.0,jarred vanderbilt
2025-26,401810595,2026-02-06,LAL,4897943,Dalton Knecht,3,2,1,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,dalton knecht
2025-26,401810595,2026-02-06,LAL,4066457,Austin Reaves,25,35,6,2,0,0,5,12.0,17.0,5.0,8.0,6.0,7.0,austin reaves
2025-26,401810596,2026-02-07,MIA,3059319,Andrew Wiggins,38,26,6,0,2,0,1,10.0,16.0,5.0,7.0,1.0,2.0,andrew wiggins
2025-26,401810596,2026-02-07,MIA,4066261,Bam Adebayo,35,16,7,1,1,0,0,5.0,13.0,2.0,6.0,4.0,6.0,bam adebayo
2025-26,401810596,2026-02-07,MIA,2595516,Norman Powell,35,24,3,4,4,0,3,9.0,15.0,3.0,7.0,3.0,3.0,norman powell
2025-26,401810596,2026-02-07,MIA,4278053,Davion Mitchell,30,13,2,6,0,1,2,5.0,11.0,2.0,6.0,1.0,2.0,davion mitchell
2025-26,401810596,2026-02-07,MIA,4601025,Pelle Larsson,12,0,5,3,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,pelle larsson
2025-26,401810596,2026-02-07,MIA,3899664,Simone Fontecchio,19,2,2,0,1,1,0,0.0,5.0,0.0,3.0,2.0,2.0,simone fontecchio
2025-26,401810596,2026-02-07,MIA,4431772,Myron Gardner,6,0,1,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,myron gardner
2025-26,401810596,2026-02-07,MIA,4432848,Jaime Jaquez Jr.,31,11,7,7,0,0,2,4.0,9.0,1.0,3.0,2.0,3.0,jaime jaquez
2025-26,401810596,2026-02-07,MIA,4997528,Nikola Jovic,6,0,0,1,0,1,0,0.0,5.0,0.0,4.0,0.0,0.0,nikola jovic
2025-26,401810596,2026-02-07,MIA,5105623,Kel'el Ware,10,2,5,0,1,0,1,1.0,5.0,0.0,2.0,0.0,0.0,kel el ware
2025-26,401810596,2026-02-07,MIA,4066993,Dru Smith,19,2,4,1,0,0,1,1.0,4.0,0.0,1.0,0.0,0.0,dru smith
2025-26,401810596,2026-02-07,BOS,4065804,Sam Hauser,35,2,3,2,1,1,0,1.0,7.0,0.0,6.0,0.0,0.0,sam hauser
2025-26,401810596,2026-02-07,BOS,4277951,Luka Garza,10,2,3,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,luka garza
2025-26,401810596,2026-02-07,BOS,4397424,Neemias Queta,22,2,11,1,0,0,2,1.0,2.0,0.0,0.0,0.0,0.0,neemias queta
2025-26,401810596,2026-02-07,BOS,3078576,Derrick White,41,21,3,5,1,4,0,6.0,20.0,4.0,12.0,5.0,5.0,derrick white
2025-26,401810596,2026-02-07,BOS,3917376,Jaylen Brown,33,29,7,2,0,1,7,11.0,25.0,1.0,7.0,6.0,10.0,jaylen brown
2025-26,401810596,2026-02-07,BOS,6478,Nikola Vucevic,28,11,12,4,2,0,2,4.0,8.0,0.0,1.0,3.0,4.0,nikola vucevic
2025-26,401810596,2026-02-07,BOS,4066354,Payton Pritchard,36,24,1,1,1,0,2,8.0,15.0,4.0,6.0,4.0,4.0,payton pritchard
2025-26,401810596,2026-02-07,BOS,4593841,Baylor Scheierman,19,5,7,2,1,1,0,2.0,4.0,1.0,3.0,0.0,0.0,baylor scheierman
2025-26,401810596,2026-02-07,BOS,5175647,Hugo Gonzalez,16,2,3,0,1,0,1,1.0,2.0,0.0,1.0,0.0,0.0,hugo gonzalez
2025-26,401810597,2026-02-07,NY,5289900,Mohamed Diawara,21,4,2,0,0,1,1,2.0,5.0,0.0,3.0,0.0,0.0,mohamed diawara
2025-26,401810597,2026-02-07,NY,4351852,Mitchell Robinson,20,4,3,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,mitchell robinson
2025-26,401810597,2026-02-07,NY,3062679,Josh Hart,25,5,6,2,0,0,1,2.0,7.0,1.0,2.0,0.0,0.0,josh hart
2025-26,401810597,2026-02-07,NY,3147657,Mikal Bridges,28,19,1,2,0,0,3,7.0,16.0,3.0,7.0,2.0,3.0,mikal bridges
2025-26,401810597,2026-02-07,NY,3934672,Jalen Brunson,31,12,4,4,2,0,0,4.0,20.0,0.0,8.0,4.0,6.0,jalen brunson
2025-26,401810597,2026-02-07,NY,4395623,Trey Jemison III,6,2,0,0,1,0,1,1.0,2.0,0.0,0.0,0.0,0.0,trey jemison
2025-26,401810597,2026-02-07,NY,5211983,Pacome Dadiet,7,5,1,0,1,0,0,1.0,4.0,1.0,3.0,2.0,2.0,pacome dadiet
2025-26,401810597,2026-02-07,NY,4871141,Ariel Hukporti,22,6,7,1,0,0,0,2.0,4.0,0.0,0.0,2.0,2.0,ariel hukporti
2025-26,401810597,2026-02-07,NY,2528426,Jordan Clarkson,19,11,4,5,0,0,2,3.0,6.0,1.0,1.0,4.0,4.0,jordan clarkson
2025-26,401810597,2026-02-07,NY,3914044,Landry Shamet,21,5,2,3,0,0,0,2.0,7.0,1.0,5.0,0.0,0.0,landry shamet
2025-26,401810597,2026-02-07,NY,4411057,Kevin McCullar Jr.,20,2,2,2,1,0,3,1.0,3.0,0.0,1.0,0.0,0.0,kevin mccullar
2025-26,401810597,2026-02-07,NY,4433225,Tyler Kolek,20,5,3,3,1,0,2,2.0,6.0,1.0,3.0,0.0,0.0,tyler kolek
2025-26,401810597,2026-02-07,DET,6440,Tobias Harris,26,15,6,1,0,0,1,5.0,11.0,3.0,6.0,2.0,2.0,tobias harris
2025-26,401810597,2026-02-07,DET,3157465,Duncan Robinson,20,9,4,2,1,0,1,3.0,8.0,3.0,7.0,0.0,0.0,duncan robinson
2025-26,401810597,2026-02-07,DET,4432810,Isaiah Stewart,21,15,3,0,1,0,2,6.0,7.0,1.0,2.0,2.0,2.0,isaiah stewart
2025-26,401810597,2026-02-07,DET,4432166,Cade Cunningham,22,11,5,7,0,0,2,4.0,11.0,1.0,3.0,2.0,3.0,cade cunningham
2025-26,401810597,2026-02-07,DET,4684742,Ausar Thompson,24,2,3,1,2,3,1,1.0,3.0,0.0,0.0,0.0,0.0,ausar thompson
2025-26,401810597,2026-02-07,DET,4278562,Paul Reed,27,12,6,4,1,1,0,4.0,8.0,1.0,3.0,3.0,3.0,paul reed
2025-26,401810597,2026-02-07,DET,4592187,Wendell Moore Jr.,6,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,wendell moore
2025-26,401810597,2026-02-07,DET,4683771,Ronald Holland II,21,5,6,3,2,0,1,1.0,4.0,0.0,3.0,3.0,4.0,ronald holland
2025-26,401810597,2026-02-07,DET,2596112,Javonte Green,14,8,3,0,2,0,0,3.0,3.0,2.0,2.0,0.0,0.0,javonte green
2025-26,401810597,2026-02-07,DET,2991043,Caris LeVert,18,8,1,6,0,0,0,3.0,5.0,2.0,3.0,0.0,0.0,caris levert
2025-26,401810597,2026-02-07,DET,4066372,Kevin Huerter,8,8,0,1,1,1,1,4.0,6.0,0.0,2.0,0.0,0.0,kevin huerter
2025-26,401810597,2026-02-07,DET,4432107,Marcus Sasser,10,0,0,2,0,0,2,0.0,2.0,0.0,1.0,0.0,0.0,marcus sasser
2025-26,401810597,2026-02-07,DET,4700852,Chaz Lanier,6,7,2,1,0,0,0,3.0,4.0,1.0,2.0,0.0,0.0,chaz lanier
2025-26,401810597,2026-02-07,DET,5107199,Daniss Jenkins,18,18,4,3,0,0,1,7.0,11.0,3.0,6.0,1.0,1.0,daniss jenkins
2025-26,401810598,2026-02-07,IND,3149673,Pascal Siakam,33,19,6,4,1,1,2,7.0,19.0,1.0,8.0,4.0,8.0,pascal siakam
2025-26,401810598,2026-02-07,IND,4065731,Jay Huff,23,5,3,1,1,2,0,1.0,4.0,1.0,4.0,2.0,2.0,jay huff
2025-26,401810598,2026-02-07,IND,4395712,Andrew Nembhard,37,22,2,8,1,0,2,6.0,17.0,3.0,10.0,7.0,7.0,andrew nembhard
2025-26,401810598,2026-02-07,IND,4396909,Aaron Nesmith,27,12,1,1,2,0,2,4.0,9.0,2.0,6.0,2.0,2.0,aaron nesmith
2025-26,401810598,2026-02-07,IND,5157066,Johnny Furphy,31,2,8,3,1,0,0,1.0,4.0,0.0,2.0,0.0,0.0,johnny furphy
2025-26,401810598,2026-02-07,IND,5106060,Jarace Walker,30,15,9,1,1,1,2,6.0,9.0,1.0,3.0,2.0,2.0,jarace walker
2025-26,401810598,2026-02-07,IND,4066399,Micah Potter,16,8,5,1,0,0,0,3.0,5.0,2.0,4.0,0.0,0.0,micah potter
2025-26,401810598,2026-02-07,IND,2530530,T.J. McConnell,14,8,2,6,1,0,0,4.0,6.0,0.0,1.0,0.0,0.0,t j mcconnell
2025-26,401810598,2026-02-07,IND,4433076,Ben Sheppard,16,6,1,1,0,0,1,2.0,4.0,2.0,4.0,0.0,0.0,ben sheppard
2025-26,401810598,2026-02-07,IND,4697268,Kam Jones,13,2,0,0,1,0,0,1.0,2.0,0.0,1.0,0.0,0.0,kam jones
2025-26,401810598,2026-02-07,MIL,3133628,Myles Turner,27,9,10,2,0,0,2,4.0,10.0,1.0,5.0,0.0,0.0,myles turner
2025-26,401810598,2026-02-07,MIL,4277922,Jericho Sims,31,4,15,4,0,2,0,2.0,3.0,0.0,0.0,0.0,1.0,jericho sims
2025-26,401810598,2026-02-07,MIL,4397140,Kevin Porter Jr.,34,23,7,8,3,0,2,10.0,20.0,0.0,6.0,3.0,3.0,kevin porter
2025-26,401810598,2026-02-07,MIL,4397475,AJ Green,37,14,3,2,0,0,2,5.0,14.0,4.0,12.0,0.0,0.0,aj green
2025-26,401810598,2026-02-07,MIL,4591725,Ryan Rollins,34,22,4,4,0,0,4,9.0,19.0,4.0,8.0,0.0,0.0,ryan rollins
2025-26,401810598,2026-02-07,MIL,3064482,Bobby Portis,26,21,6,1,0,0,1,9.0,18.0,3.0,7.0,0.0,0.0,bobby portis
2025-26,401810598,2026-02-07,MIL,4397233,Pete Nance,18,5,1,1,1,0,0,2.0,3.0,1.0,1.0,0.0,0.0,pete nance
2025-26,401810598,2026-02-07,MIL,2999547,Gary Harris,14,0,1,2,0,0,0,0.0,3.0,0.0,2.0,0.0,0.0,gary harris
2025-26,401810598,2026-02-07,MIL,4277843,Gary Trent Jr.,19,7,1,2,0,0,0,3.0,5.0,0.0,2.0,1.0,2.0,gary trent
2025-26,401810599,2026-02-07,NO,4277813,Herbert Jones,23,2,4,5,3,0,4,1.0,4.0,0.0,3.0,0.0,0.0,herbert jones
2025-26,401810599,2026-02-07,NO,4395628,Zion Williamson,32,29,4,1,0,0,3,11.0,13.0,0.0,0.0,7.0,9.0,zion williamson
2025-26,401810599,2026-02-07,NO,4397688,Trey Murphy III,37,26,6,5,0,1,3,9.0,15.0,6.0,10.0,2.0,2.0,trey murphy
2025-26,401810599,2026-02-07,NO,4869780,Derik Queen,33,17,8,3,0,1,0,6.0,11.0,4.0,4.0,1.0,2.0,derik queen
2025-26,401810599,2026-02-07,NO,4397136,Saddiq Bey,34,30,9,5,1,0,1,10.0,21.0,3.0,10.0,7.0,7.0,saddiq bey
2025-26,401810599,2026-02-07,NO,4997538,Karlo Matkovic,7,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,karlo matkovic
2025-26,401810599,2026-02-07,NO,5061589,Yves Missi,15,2,4,1,1,1,0,1.0,2.0,0.0,0.0,0.0,0.0,yves missi
2025-26,401810599,2026-02-07,NO,4432185,Micah Peavy,3,0,0,0,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,micah peavy
2025-26,401810599,2026-02-07,NO,4576086,Bryce McGowens,28,11,1,4,0,1,0,4.0,6.0,2.0,3.0,1.0,2.0,bryce mcgowens
2025-26,401810599,2026-02-07,NO,5144091,Jeremiah Fears,28,2,1,4,0,1,4,1.0,7.0,0.0,3.0,0.0,0.0,jeremiah fears
2025-26,401810599,2026-02-07,MIN,3064514,Julius Randle,37,24,8,7,0,1,0,9.0,18.0,0.0,5.0,6.0,6.0,julius randle
2025-26,401810599,2026-02-07,MIN,4431671,Jaden McDaniels,22,6,1,2,0,0,2,2.0,8.0,0.0,3.0,2.0,2.0,jaden mcdaniels
2025-26,401810599,2026-02-07,MIN,3032976,Rudy Gobert,33,12,16,2,3,2,0,5.0,12.0,0.0,0.0,2.0,4.0,rudy gobert
2025-26,401810599,2026-02-07,MIN,3934673,Donte DiVincenzo,26,6,3,2,1,0,2,2.0,10.0,2.0,7.0,0.0,0.0,donte divincenzo
2025-26,401810599,2026-02-07,MIN,4594268,Anthony Edwards,37,35,5,4,0,2,1,11.0,22.0,5.0,9.0,8.0,9.0,anthony edwards
2025-26,401810599,2026-02-07,MIN,5279133,Joan Beringer,5,2,2,0,0,0,1,1.0,1.0,0.0,0.0,0.0,1.0,joan beringer
2025-26,401810599,2026-02-07,MIN,4396971,Naz Reid,25,7,3,3,2,1,2,3.0,9.0,1.0,5.0,0.0,0.0,naz reid
2025-26,401810599,2026-02-07,MIN,4432247,Jaylen Clark,14,0,5,0,0,0,0,0.0,2.0,0.0,1.0,0.0,0.0,jaylen clark
2025-26,401810599,2026-02-07,MIN,4432817,Johnny Juzang,10,3,1,0,0,1,0,1.0,2.0,1.0,2.0,0.0,0.0,johnny juzang
2025-26,401810599,2026-02-07,MIN,4592492,Bones Hyland,30,20,3,2,1,0,1,6.0,11.0,4.0,8.0,4.0,4.0,bones hyland
2025-26,401810600,2026-02-07,MEM,4595400,Olivier-Maxence Prosper,28,13,6,2,0,0,1,3.0,13.0,2.0,9.0,5.0,6.0,olivier maxence prosper
2025-26,401810600,2026-02-07,MEM,4903027,Cedric Coward,25,11,8,1,3,0,4,5.0,8.0,1.0,3.0,0.0,0.0,cedric coward
2025-26,401810600,2026-02-07,MEM,5105550,GG Jackson,27,15,3,2,1,1,1,4.0,8.0,3.0,5.0,4.0,4.0,gg jackson
2025-26,401810600,2026-02-07,MEM,5112087,Jaylen Wells,27,13,3,4,0,1,1,5.0,11.0,2.0,8.0,1.0,5.0,jaylen wells
2025-26,401810600,2026-02-07,MEM,4431785,Scotty Pippen Jr.,22,13,3,6,1,0,2,4.0,8.0,1.0,2.0,4.0,4.0,scotty pippen
2025-26,401810600,2026-02-07,MEM,4684806,Taylor Hendricks,21,5,5,0,1,0,1,2.0,7.0,1.0,3.0,0.0,0.0,taylor hendricks
2025-26,401810600,2026-02-07,MEM,4433083,Cam Spencer,26,18,0,5,2,1,1,7.0,8.0,2.0,3.0,2.0,2.0,cam spencer
2025-26,401810600,2026-02-07,MEM,4683934,Jahmai Mashack,20,5,1,1,3,0,1,2.0,6.0,1.0,3.0,0.0,0.0,jahmai mashack
2025-26,401810600,2026-02-07,MEM,4781746,Javon Small,22,11,5,3,0,0,1,5.0,8.0,1.0,2.0,0.0,0.0,javon small
2025-26,401810600,2026-02-07,MEM,4896372,Walter Clayton Jr.,22,11,3,4,1,0,3,5.0,11.0,1.0,3.0,0.0,0.0,walter clayton
2025-26,401810600,2026-02-07,POR,2991070,Jerami Grant,28,23,2,2,1,1,1,8.0,15.0,3.0,6.0,4.0,4.0,jerami grant
2025-26,401810600,2026-02-07,POR,4431736,Toumani Camara,30,15,4,3,1,0,1,6.0,11.0,3.0,7.0,0.0,0.0,toumani camara
2025-26,401810600,2026-02-07,POR,5105565,Donovan Clingan,25,13,17,0,0,0,2,6.0,10.0,0.0,3.0,1.0,1.0,donovan clingan
2025-26,401810600,2026-02-07,POR,3995,Jrue Holiday,25,20,5,7,2,0,1,6.0,12.0,1.0,4.0,7.0,7.0,jrue holiday
2025-26,401810600,2026-02-07,POR,4914336,Shaedon Sharpe,14,2,2,2,0,0,1,0.0,2.0,0.0,1.0,2.0,2.0,shaedon sharpe
2025-26,401810600,2026-02-07,POR,4066211,Robert Williams III,19,13,7,2,0,3,2,6.0,6.0,1.0,1.0,0.0,0.0,robert williams
2025-26,401810600,2026-02-07,POR,5217746,Yang Hansen,4,2,1,0,0,0,2,1.0,2.0,0.0,1.0,0.0,0.0,yang hansen
2025-26,401810600,2026-02-07,POR,4578893,Vit Krejci,23,11,0,1,0,2,0,3.0,6.0,2.0,4.0,3.0,3.0,vit krejci
2025-26,401810600,2026-02-07,POR,4683678,Scoot Henderson,21,11,5,9,1,0,5,4.0,10.0,2.0,7.0,1.0,2.0,scoot henderson
2025-26,401810600,2026-02-07,POR,4683935,Blake Wesley,15,4,1,3,1,0,1,2.0,4.0,0.0,1.0,0.0,0.0,blake wesley
2025-26,401810600,2026-02-07,POR,5081727,Sidy Cissoko,25,9,1,2,2,1,0,3.0,6.0,1.0,2.0,2.0,2.0,sidy cissoko
2025-26,401810600,2026-02-07,POR,5099752,Rayan Rupert,12,12,1,0,1,0,2,4.0,6.0,4.0,5.0,0.0,0.0,rayan rupert
2025-26,401810601,2026-02-07,LAC,6450,Kawhi Leonard,36,31,9,7,2,0,2,9.0,19.0,1.0,5.0,12.0,12.0,kawhi leonard
2025-26,401810601,2026-02-07,LAC,3908845,John Collins,34,22,7,1,0,2,1,8.0,12.0,1.0,1.0,5.0,5.0,john collins
2025-26,401810601,2026-02-07,LAC,3936099,Derrick Jones Jr.,27,13,3,0,2,0,1,5.0,7.0,1.0,2.0,2.0,3.0,derrick jones
2025-26,401810601,2026-02-07,LAC,3448,Brook Lopez,36,15,9,2,1,3,1,5.0,12.0,2.0,3.0,3.0,4.0,brook lopez
2025-26,401810601,2026-02-07,LAC,2991139,Kris Dunn,33,15,1,5,0,0,2,4.0,7.0,2.0,4.0,5.0,7.0,kris dunn
2025-26,401810601,2026-02-07,LAC,3416,Nicolas Batum,16,3,3,2,0,0,2,1.0,2.0,1.0,2.0,0.0,0.0,nicolas batum
2025-26,401810601,2026-02-07,LAC,5108024,Yanic Konan Niederhauser,6,2,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,yanic konan niederhauser
2025-26,401810601,2026-02-07,LAC,4396818,Jordan Miller,24,7,3,2,1,0,2,3.0,4.0,0.0,1.0,1.0,1.0,jordan miller
2025-26,401810601,2026-02-07,LAC,4702352,Kobe Sanders,18,1,5,3,0,2,3,0.0,5.0,0.0,2.0,1.0,2.0,kobe sanders
2025-26,401810601,2026-02-07,LAC,4845363,Cam Christie,9,5,0,0,0,0,0,1.0,2.0,1.0,1.0,2.0,2.0,cam christie
2025-26,401810601,2026-02-07,SAC,4065732,De'Andre Hunter,25,6,1,0,0,0,3,1.0,8.0,0.0,5.0,4.0,4.0,de andre hunter
2025-26,401810601,2026-02-07,SAC,4898371,Maxime Raynaud,26,12,5,2,2,0,0,6.0,8.0,0.0,1.0,0.0,0.0,maxime raynaud
2025-26,401810601,2026-02-07,SAC,3468,Russell Westbrook,20,6,3,5,0,0,2,2.0,8.0,0.0,4.0,2.0,3.0,russell westbrook
2025-26,401810601,2026-02-07,SAC,3978,DeMar DeRozan,20,5,5,1,2,1,1,1.0,3.0,0.0,0.0,3.0,4.0,demar derozan
2025-26,401810601,2026-02-07,SAC,3064440,Zach LaVine,18,6,2,4,1,1,0,2.0,6.0,0.0,3.0,2.0,2.0,zach lavine
2025-26,401810601,2026-02-07,SAC,4431679,Precious Achiuwa,8,6,4,1,0,1,0,2.0,4.0,0.0,2.0,2.0,2.0,precious achiuwa
2025-26,401810601,2026-02-07,SAC,4433174,Dylan Cardwell,31,14,14,1,1,2,2,7.0,11.0,0.0,0.0,0.0,0.0,dylan cardwell
2025-26,401810601,2026-02-07,SAC,4066262,Malik Monk,22,18,2,2,1,0,1,6.0,13.0,6.0,9.0,0.0,0.0,malik monk
2025-26,401810601,2026-02-07,SAC,4279318,Daeqwon Plowden,14,8,0,0,0,0,0,3.0,5.0,2.0,3.0,0.0,0.0,daeqwon plowden
2025-26,401810601,2026-02-07,SAC,4433188,Devin Carter,22,14,4,4,1,0,1,6.0,14.0,0.0,5.0,2.0,3.0,devin carter
2025-26,401810601,2026-02-07,SAC,4702384,Nique Clifford,33,16,2,2,2,1,1,5.0,12.0,2.0,5.0,4.0,4.0,nique clifford
2025-26,401810602,2026-02-07,WSH,4432907,Justin Champagnie,22,21,9,2,0,2,3,5.0,8.0,1.0,2.0,10.0,10.0,justin champagnie
2025-26,401810602,2026-02-07,WSH,4997537,Tristan Vukcevic,20,14,2,2,1,1,1,6.0,12.0,1.0,4.0,1.0,1.0,tristan vukcevic
2025-26,401810602,2026-02-07,WSH,4606840,Jamir Watkins,45,13,1,1,1,2,1,4.0,12.0,1.0,6.0,4.0,4.0,jamir watkins
2025-26,401810602,2026-02-07,WSH,4845374,Bub Carrington,22,11,2,4,0,0,3,4.0,10.0,2.0,5.0,1.0,1.0,bub carrington
2025-26,401810602,2026-02-07,WSH,5144126,Will Riley,45,27,3,2,3,0,1,10.0,19.0,4.0,6.0,3.0,4.0,will riley
2025-26,401810602,2026-02-07,WSH,2581184,Anthony Gill,28,9,5,2,1,0,0,3.0,8.0,0.0,3.0,3.0,4.0,anthony gill
2025-26,401810602,2026-02-07,WSH,4432173,Sharife Cooper,29,14,5,3,0,0,2,5.0,8.0,2.0,3.0,2.0,2.0,sharife cooper
2025-26,401810602,2026-02-07,WSH,4585618,Keshon Gilbert,29,4,3,2,0,3,4,0.0,2.0,0.0,1.0,4.0,4.0,keshon gilbert
2025-26,401810602,2026-02-07,BKN,4278104,Michael Porter Jr.,31,23,6,3,1,0,3,8.0,16.0,3.0,10.0,4.0,4.0,michael porter
2025-26,401810602,2026-02-07,BKN,4712896,Noah Clowney,27,18,3,2,1,1,1,5.0,10.0,4.0,8.0,4.0,6.0,noah clowney
2025-26,401810602,2026-02-07,BKN,4278067,Nic Claxton,28,11,5,4,0,0,1,4.0,6.0,0.0,0.0,3.0,6.0,nic claxton
2025-26,401810602,2026-02-07,BKN,5175643,Egor Demin,26,4,2,2,1,1,1,2.0,8.0,0.0,5.0,0.0,0.0,egor demin
2025-26,401810602,2026-02-07,BKN,5279130,Nolan Traore,24,15,3,4,0,0,1,6.0,7.0,2.0,3.0,1.0,1.0,nolan traore
2025-26,401810602,2026-02-07,BKN,5107173,Danny Wolf,20,16,7,6,0,0,0,7.0,11.0,2.0,4.0,0.0,0.0,danny wolf
2025-26,401810602,2026-02-07,BKN,4432194,Day'Ron Sharpe,20,19,9,4,2,0,3,9.0,11.0,0.0,0.0,1.0,1.0,day ron sharpe
2025-26,401810602,2026-02-07,BKN,3907823,Terance Mann,19,6,4,5,1,0,2,3.0,5.0,0.0,1.0,0.0,0.0,terance mann
2025-26,401810602,2026-02-07,BKN,5037873,Drake Powell,22,5,2,2,0,1,0,2.0,7.0,1.0,4.0,0.0,0.0,drake powell
2025-26,401810602,2026-02-07,BKN,5242502,Ben Saraf,24,10,4,4,2,0,1,4.0,10.0,1.0,3.0,1.0,1.0,ben saraf
2025-26,401810603,2026-02-07,HOU,3202,Kevin Durant,40,20,1,4,1,1,4,6.0,10.0,2.0,5.0,6.0,9.0,kevin durant
2025-26,401810603,2026-02-07,HOU,4432639,Jabari Smith Jr.,43,22,10,0,1,1,0,5.0,12.0,3.0,7.0,9.0,11.0,jabari smith
2025-26,401810603,2026-02-07,HOU,4433192,Tari Eason,34,26,8,1,3,0,3,10.0,22.0,5.0,13.0,1.0,2.0,tari eason
2025-26,401810603,2026-02-07,HOU,4871144,Alperen Sengun,37,17,12,11,3,3,1,6.0,12.0,1.0,1.0,4.0,4.0,alperen sengun
2025-26,401810603,2026-02-07,HOU,4711272,Reed Sheppard,32,16,3,6,3,0,4,7.0,12.0,1.0,4.0,1.0,2.0,reed sheppard
2025-26,401810603,2026-02-07,HOU,2578185,Dorian Finney-Smith,16,3,0,1,0,0,0,1.0,6.0,1.0,6.0,0.0,0.0,dorian finney smith
2025-26,401810603,2026-02-07,HOU,3102529,Clint Capela,8,0,1,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,clint capela
2025-26,401810603,2026-02-07,HOU,4065663,Josh Okogie,12,0,2,0,1,0,0,0.0,3.0,0.0,3.0,0.0,0.0,josh okogie
2025-26,401810603,2026-02-07,HOU,4576085,JD Davison,18,8,4,1,0,0,1,3.0,5.0,2.0,4.0,0.0,0.0,jd davison
2025-26,401810603,2026-02-07,OKC,4222252,Isaiah Hartenstein,25,4,8,11,0,1,3,2.0,4.0,0.0,0.0,0.0,3.0,isaiah hartenstein
2025-26,401810603,2026-02-07,OKC,4433255,Chet Holmgren,35,17,14,0,0,0,1,5.0,10.0,1.0,3.0,6.0,8.0,chet holmgren
2025-26,401810603,2026-02-07,OKC,4397020,Luguentz Dort,27,2,2,3,0,0,1,1.0,6.0,0.0,4.0,0.0,2.0,luguentz dort
2025-26,401810603,2026-02-07,OKC,4397183,Aaron Wiggins,26,17,2,1,0,0,0,6.0,15.0,3.0,7.0,2.0,4.0,aaron wiggins
