projection_id,pp_projection_id,player_id,pp_game_id,start_time,player,image_url,pos,pp_away_team,prop_type,line,pick_type,team,opp_team,pp_home_team
10126384,10126384,88490,130437,2026-02-25T19:30:00.000-05:00,Isaiah Joe,https://static.prizepicks.com/images/players/NBA/Isaiah_Joe_NBA_player_ut9gQOUduwi81flqjZSBTjr9.webp,G,,Rebounds - 1st 3 Minutes,0.5,Demon,OKC,,
10126388,10126388,10798,130437,2026-02-25T19:30:00.000-05:00,Luguentz Dort,https://static.prizepicks.com/images/players/NBA/Luguentz_Dort_NBA_player_e1jWAiWanPNpRtbYeXm01a9Q.webp,G,,Assists - 1st 3 Minutes,0.5,Demon,OKC,,
10126390,10126390,10798,130437,2026-02-25T19:30:00.000-05:00,Luguentz Dort,https://static.prizepicks.com/images/players/NBA/Luguentz_Dort_NBA_player_e1jWAiWanPNpRtbYeXm01a9Q.webp,G,,Rebounds - 1st 3 Minutes,0.5,Demon,OKC,,
10116402,10116402,173745,130707,2026-02-25T19:30:00.000-05:00,Brandin Podziemski,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,G,,Fantasy Score,37.5,Standard,GSW,,
10111586,10111586,173745,130707,2026-02-25T19:30:00.000-05:00,Brandin Podziemski,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,G,,Pts+Rebs+Asts,35.5,Demon,GSW,,
10112844,10112844,173745,130707,2026-02-25T19:30:00.000-05:00,Brandin Podziemski,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,G,,Pts+Rebs,34.5,Demon,GSW,,
10112865,10112865,61297,130707,2026-02-25T19:30:00.000-05:00,Moses Moody,https://static.prizepicks.com/images/players/NBA/Moses_Moody_NBA_player_tEBR7LImFCHliEOEgVmwSDLf.webp,G,,Pts+Rebs+Asts,34.5,Demon,GSW,,
10112944,10112944,61297,130707,2026-02-25T19:30:00.000-05:00,Moses Moody,https://static.prizepicks.com/images/players/NBA/Moses_Moody_NBA_player_tEBR7LImFCHliEOEgVmwSDLf.webp,G,,Pts+Rebs,34.5,Demon,GSW,,
10113096,10113096,303086,130707,2026-02-25T19:30:00.000-05:00,Ty Jerome + Moses Moody,https://static.prizepicks.com/images/players/CMBO_group_6VsXQ3UTzh34xm8r45xhtYLC.webp,G-F,,Points (Combo),34.5,Standard,MEM/GSW,,
10115046,10115046,173745,130707,2026-02-25T19:30:00.000-05:00,Brandin Podziemski,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,G,,Pts+Asts,34.5,Demon,GSW,,
10116407,10116407,191823,130707,2026-02-25T19:30:00.000-05:00,Gui Santos,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,F,,Fantasy Score,34.0,Standard,GSW,,
10111585,10111585,173745,130707,2026-02-25T19:30:00.000-05:00,Brandin Podziemski,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,G,,Pts+Rebs+Asts,33.5,Demon,GSW,,
10113093,10113093,303083,130707,2026-02-25T19:30:00.000-05:00,Ty Jerome + Brandin Podziemski,https://static.prizepicks.com/images/players/CMBO_group_ZobFlvbDbeNz6iEQC4Tn266B.webp,G-F,,Points (Combo),33.5,Standard,MEM/GSW,,
10113095,10113095,303085,130707,2026-02-25T19:30:00.000-05:00,GG Jackson + Moses Moody,https://static.prizepicks.com/images/players/CMBO_group_zXHTw3j3PFCGAFmjaaA9xEuw.webp,F,,Points (Combo),33.5,Standard,MEM/GSW,,
10113094,10113094,303084,130707,2026-02-25T19:30:00.000-05:00,GG Jackson + Brandin Podziemski,https://static.prizepicks.com/images/players/CMBO_group_CAQaD6xuwV5jpWRJKbNtq7Q.webp,F,,Points (Combo),32.5,Standard,MEM/GSW,,
10111587,10111587,173745,130707,2026-02-25T19:30:00.000-05:00,Brandin Podziemski,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,G,,Pts+Rebs+Asts,31.5,Demon,GSW,,
10113097,10113097,303087,130707,2026-02-25T19:30:00.000-05:00,Ty Jerome + Gui Santos,https://static.prizepicks.com/images/players/CMBO_group_M2Bxoxe7jIlfTOuQ4zsrku5T.webp,G-F,,Points (Combo),31.5,Standard,MEM/GSW,,
10116401,10116401,269529,130707,2026-02-25T19:30:00.000-05:00,Al Horford,https://static.prizepicks.com/images/manual/Al Horford.png,C-F,,Fantasy Score,31.5,Standard,GSW,,
10111654,10111654,191823,130707,2026-02-25T19:30:00.000-05:00,Gui Santos,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,F,,Pts+Rebs+Asts,30.5,Demon,GSW,,
10116409,10116409,61297,130707,2026-02-25T19:30:00.000-05:00,Moses Moody,https://static.prizepicks.com/images/players/NBA/Moses_Moody_NBA_player_tEBR7LImFCHliEOEgVmwSDLf.webp,G,,Fantasy Score,30.5,Standard,GSW,,
10109781,10109781,173745,130707,2026-02-25T19:30:00.000-05:00,Brandin Podziemski,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,G,,Pts+Rebs+Asts,29.5,Standard,GSW,,
10112841,10112841,173745,130707,2026-02-25T19:30:00.000-05:00,Brandin Podziemski,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,G,,Pts+Asts,29.5,Demon,GSW,,
10112843,10112843,173745,130707,2026-02-25T19:30:00.000-05:00,Brandin Podziemski,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,G,,Pts+Rebs,29.5,Demon,GSW,,
10112852,10112852,191823,130707,2026-02-25T19:30:00.000-05:00,Gui Santos,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,F,,Pts+Rebs,29.5,Demon,GSW,,
10112858,10112858,61297,130707,2026-02-25T19:30:00.000-05:00,Moses Moody,https://static.prizepicks.com/images/players/NBA/Moses_Moody_NBA_player_tEBR7LImFCHliEOEgVmwSDLf.webp,G,,Pts+Asts,29.5,Demon,GSW,,
10112861,10112861,61297,130707,2026-02-25T19:30:00.000-05:00,Moses Moody,https://static.prizepicks.com/images/players/NBA/Moses_Moody_NBA_player_tEBR7LImFCHliEOEgVmwSDLf.webp,G,,Pts+Rebs,29.5,Demon,GSW,,
10112864,10112864,61297,130707,2026-02-25T19:30:00.000-05:00,Moses Moody,https://static.prizepicks.com/images/players/NBA/Moses_Moody_NBA_player_tEBR7LImFCHliEOEgVmwSDLf.webp,G,,Pts+Rebs+Asts,29.5,Demon,GSW,,
10113061,10113061,179274,130707,2026-02-25T19:30:00.000-05:00,GG Jackson,https://static.prizepicks.com/images/players/NBA/GG_Jackson_NBA_player_m9I0dlZ2fkbYvHgmRJnM2Xs0.webp,F,,Pts+Rebs,29.5,Demon,MEM,,
10113098,10113098,303088,130707,2026-02-25T19:30:00.000-05:00,GG Jackson + Gui Santos,https://static.prizepicks.com/images/players/CMBO_group_BADZBNxkxt9YaQYEF6U4o0rF.webp,F,,Points (Combo),29.5,Standard,MEM/GSW,,
10113341,10113341,194382,130707,2026-02-25T19:30:00.000-05:00,Pat Spencer,https://static.prizepicks.com/images/players/NBA/Pat_Spencer_NBA_player_K9soSALlLFS3B52SaWl56LlH.webp,G,,Pts+Rebs+Asts,29.5,Demon,GSW,,
10113344,10113344,297767,130707,2026-02-25T19:30:00.000-05:00,Ty Jerome,https://static.prizepicks.com/images/players/NBA/Ty_Jerome_NBA_player_zvm3Tlf7x95EA4EstP1nEwei.webp,G-F,,Pts+Asts,29.5,Demon,MEM,,
10115146,10115146,297767,130707,2026-02-25T19:30:00.000-05:00,Ty Jerome,https://static.prizepicks.com/images/players/NBA/Ty_Jerome_NBA_player_zvm3Tlf7x95EA4EstP1nEwei.webp,G-F,,Pts+Rebs,29.5,Demon,MEM,,
10111575,10111575,269529,130707,2026-02-25T19:30:00.000-05:00,Al Horford,https://static.prizepicks.com/images/manual/Al Horford.png,C-F,,Pts+Rebs+Asts,28.5,Demon,GSW,,
10111652,10111652,191823,130707,2026-02-25T19:30:00.000-05:00,Gui Santos,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,F,,Pts+Rebs+Asts,28.5,Demon,GSW,,
10111690,10111690,297767,130707,2026-02-25T19:30:00.000-05:00,Ty Jerome,https://static.prizepicks.com/images/players/NBA/Ty_Jerome_NBA_player_zvm3Tlf7x95EA4EstP1nEwei.webp,G-F,,Pts+Rebs+Asts,28.5,Demon,MEM,,
10113278,10113278,54811,130707,2026-02-25T19:30:00.000-05:00,Draymond Green,https://static.prizepicks.com/images/players/NBA/Draymond_Green_NBA_player_1z7sEvTBX9wTfMTBZKi9b0L.webp,F,,Pts+Rebs+Asts,28.5,Demon,GSW,,
10116412,10116412,297767,130707,2026-02-25T19:30:00.000-05:00,Ty Jerome,https://static.prizepicks.com/images/players/NBA/Ty_Jerome_NBA_player_zvm3Tlf7x95EA4EstP1nEwei.webp,G-F,,Fantasy Score,28.5,Standard,MEM,,
10116406,10116406,179274,130707,2026-02-25T19:30:00.000-05:00,GG Jackson,https://static.prizepicks.com/images/players/NBA/GG_Jackson_NBA_player_m9I0dlZ2fkbYvHgmRJnM2Xs0.webp,F,,Fantasy Score,28.0,Standard,MEM,,
10111588,10111588,173745,130707,2026-02-25T19:30:00.000-05:00,Brandin Podziemski,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,G,,Pts+Rebs+Asts,27.5,Goblin,GSW,,
10116405,10116405,54811,130707,2026-02-25T19:30:00.000-05:00,Draymond Green,https://static.prizepicks.com/images/players/NBA/Draymond_Green_NBA_player_1z7sEvTBX9wTfMTBZKi9b0L.webp,F,,Fantasy Score,27.5,Standard,GSW,,
10116410,10116410,194382,130707,2026-02-25T19:30:00.000-05:00,Pat Spencer,https://static.prizepicks.com/images/players/NBA/Pat_Spencer_NBA_player_K9soSALlLFS3B52SaWl56LlH.webp,G,,Fantasy Score,27.5,Standard,GSW,,
10111573,10111573,269529,130707,2026-02-25T19:30:00.000-05:00,Al Horford,https://static.prizepicks.com/images/manual/Al Horford.png,C-F,,Pts+Rebs+Asts,26.5,Demon,GSW,,
10111638,10111638,179274,130707,2026-02-25T19:30:00.000-05:00,GG Jackson,https://static.prizepicks.com/images/players/NBA/GG_Jackson_NBA_player_m9I0dlZ2fkbYvHgmRJnM2Xs0.webp,F,,Pts+Rebs+Asts,26.5,Demon,MEM,,
10111689,10111689,297767,130707,2026-02-25T19:30:00.000-05:00,Ty Jerome,https://static.prizepicks.com/images/players/NBA/Ty_Jerome_NBA_player_zvm3Tlf7x95EA4EstP1nEwei.webp,G-F,,Pts+Rebs+Asts,26.5,Demon,MEM,,
10113277,10113277,54811,130707,2026-02-25T19:30:00.000-05:00,Draymond Green,https://static.prizepicks.com/images/players/NBA/Draymond_Green_NBA_player_1z7sEvTBX9wTfMTBZKi9b0L.webp,F,,Pts+Rebs+Asts,26.5,Demon,GSW,,
10109910,10109910,191823,130707,2026-02-25T19:30:00.000-05:00,Gui Santos,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,F,,Pts+Rebs+Asts,25.5,Standard,GSW,,
10109777,10109777,173745,130707,2026-02-25T19:30:00.000-05:00,Brandin Podziemski,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,G,,Points,24.5,Demon,GSW,,
10109780,10109780,173745,130707,2026-02-25T19:30:00.000-05:00,Brandin Podziemski,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,G,,Pts+Rebs,24.5,Standard,GSW,,
10109881,10109881,179274,130707,2026-02-25T19:30:00.000-05:00,GG Jackson,https://static.prizepicks.com/images/players/NBA/GG_Jackson_NBA_player_m9I0dlZ2fkbYvHgmRJnM2Xs0.webp,F,,Points,24.5,Demon,MEM,,
10109962,10109962,61297,130707,2026-02-25T19:30:00.000-05:00,Moses Moody,https://static.prizepicks.com/images/players/NBA/Moses_Moody_NBA_player_tEBR7LImFCHliEOEgVmwSDLf.webp,G,,Points,24.5,Demon,GSW,,
10109967,10109967,61297,130707,2026-02-25T19:30:00.000-05:00,Moses Moody,https://static.prizepicks.com/images/players/NBA/Moses_Moody_NBA_player_tEBR7LImFCHliEOEgVmwSDLf.webp,G,,Pts+Rebs+Asts,24.5,Standard,GSW,,
10110026,10110026,297767,130707,2026-02-25T19:30:00.000-05:00,Ty Jerome,https://static.prizepicks.com/images/players/NBA/Ty_Jerome_NBA_player_zvm3Tlf7x95EA4EstP1nEwei.webp,G-F,,Points,24.5,Demon,MEM,,
10111639,10111639,179274,130707,2026-02-25T19:30:00.000-05:00,GG Jackson,https://static.prizepicks.com/images/players/NBA/GG_Jackson_NBA_player_m9I0dlZ2fkbYvHgmRJnM2Xs0.webp,F,,Pts+Rebs+Asts,24.5,Demon,MEM,,
10112836,10112836,269529,130707,2026-02-25T19:30:00.000-05:00,Al Horford,https://static.prizepicks.com/images/manual/Al Horford.png,C-F,,Pts+Rebs,24.5,Demon,GSW,,
10112840,10112840,173745,130707,2026-02-25T19:30:00.000-05:00,Brandin Podziemski,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,G,,Pts+Asts,24.5,Demon,GSW,,
10112846,10112846,173745,130707,2026-02-25T19:30:00.000-05:00,Brandin Podziemski,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,G,,Pts+Rebs+Asts,24.5,Goblin,GSW,,
10112851,10112851,191823,130707,2026-02-25T19:30:00.000-05:00,Gui Santos,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,F,,Pts+Rebs,24.5,Demon,GSW,,
10112857,10112857,61297,130707,2026-02-25T19:30:00.000-05:00,Moses Moody,https://static.prizepicks.com/images/players/NBA/Moses_Moody_NBA_player_tEBR7LImFCHliEOEgVmwSDLf.webp,G,,Pts+Asts,24.5,Demon,GSW,,
10112943,10112943,217923,130707,2026-02-25T19:30:00.000-05:00,Jaylen Wells,https://static.prizepicks.com/images/players/NBA/Jaylen_Wells_NBA_player_ykKs80ZbdeMuQ8GF984atz.webp,F,,Pts+Rebs,24.5,Demon,MEM,,
10112947,10112947,186620,130707,2026-02-25T19:30:00.000-05:00,Scotty Pippen,https://static.prizepicks.com/images/players/NBA/Scotty_Pippen_NBA_player_Nrc7aoD1oBg30tx4uuVimSTq.webp,G,,Pts+Asts,24.5,Demon,MEM,,
10112953,10112953,186620,130707,2026-02-25T19:30:00.000-05:00,Scotty Pippen,https://static.prizepicks.com/images/players/NBA/Scotty_Pippen_NBA_player_Nrc7aoD1oBg30tx4uuVimSTq.webp,G,,Pts+Rebs+Asts,24.5,Demon,MEM,,
10112971,10112971,191823,130707,2026-02-25T19:30:00.000-05:00,Gui Santos,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,F,,Pts+Asts,24.5,Demon,GSW,,
10113060,10113060,179274,130707,2026-02-25T19:30:00.000-05:00,GG Jackson,https://static.prizepicks.com/images/players/NBA/GG_Jackson_NBA_player_m9I0dlZ2fkbYvHgmRJnM2Xs0.webp,F,,Pts+Rebs,24.5,Demon,MEM,,
10113276,10113276,54811,130707,2026-02-25T19:30:00.000-05:00,Draymond Green,https://static.prizepicks.com/images/players/NBA/Draymond_Green_NBA_player_1z7sEvTBX9wTfMTBZKi9b0L.webp,F,,Pts+Rebs+Asts,24.5,Demon,GSW,,
10113281,10113281,194382,130707,2026-02-25T19:30:00.000-05:00,Pat Spencer,https://static.prizepicks.com/images/players/NBA/Pat_Spencer_NBA_player_K9soSALlLFS3B52SaWl56LlH.webp,G,,Pts+Rebs,24.5,Demon,GSW,,
10113284,10113284,297767,130707,2026-02-25T19:30:00.000-05:00,Ty Jerome,https://static.prizepicks.com/images/players/NBA/Ty_Jerome_NBA_player_zvm3Tlf7x95EA4EstP1nEwei.webp,G-F,,Pts+Rebs,24.5,Demon,MEM,,
10113338,10113338,194382,130707,2026-02-25T19:30:00.000-05:00,Pat Spencer,https://static.prizepicks.com/images/players/NBA/Pat_Spencer_NBA_player_K9soSALlLFS3B52SaWl56LlH.webp,G,,Pts+Asts,24.5,Demon,GSW,,
10113340,10113340,194382,130707,2026-02-25T19:30:00.000-05:00,Pat Spencer,https://static.prizepicks.com/images/players/NBA/Pat_Spencer_NBA_player_K9soSALlLFS3B52SaWl56LlH.webp,G,,Pts+Rebs+Asts,24.5,Demon,GSW,,
10113343,10113343,297767,130707,2026-02-25T19:30:00.000-05:00,Ty Jerome,https://static.prizepicks.com/images/players/NBA/Ty_Jerome_NBA_player_zvm3Tlf7x95EA4EstP1nEwei.webp,G-F,,Pts+Asts,24.5,Demon,MEM,,
10113523,10113523,54811,130707,2026-02-25T19:30:00.000-05:00,Draymond Green,https://static.prizepicks.com/images/players/NBA/Draymond_Green_NBA_player_1z7sEvTBX9wTfMTBZKi9b0L.webp,F,,Pts+Asts,24.5,Demon,GSW,,
10113526,10113526,54811,130707,2026-02-25T19:30:00.000-05:00,Draymond Green,https://static.prizepicks.com/images/players/NBA/Draymond_Green_NBA_player_1z7sEvTBX9wTfMTBZKi9b0L.webp,F,,Pts+Rebs,24.5,Demon,GSW,,
10113530,10113530,179274,130707,2026-02-25T19:30:00.000-05:00,GG Jackson,https://static.prizepicks.com/images/players/NBA/GG_Jackson_NBA_player_m9I0dlZ2fkbYvHgmRJnM2Xs0.webp,F,,Pts+Asts,24.5,Demon,MEM,,
10113580,10113580,186620,130707,2026-02-25T19:30:00.000-05:00,Scotty Pippen,https://static.prizepicks.com/images/players/NBA/Scotty_Pippen_NBA_player_Nrc7aoD1oBg30tx4uuVimSTq.webp,G,,Pts+Rebs,24.5,Demon,MEM,,
10110030,10110030,297767,130707,2026-02-25T19:30:00.000-05:00,Ty Jerome,https://static.prizepicks.com/images/players/NBA/Ty_Jerome_NBA_player_zvm3Tlf7x95EA4EstP1nEwei.webp,G-F,,Pts+Rebs+Asts,23.5,Standard,MEM,,
10115051,10115051,191823,130707,2026-02-25T19:30:00.000-05:00,Gui Santos,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,F,,Pts+Rebs+Asts,23.5,Goblin,GSW,,
10116411,10116411,186620,130707,2026-02-25T19:30:00.000-05:00,Scotty Pippen,https://static.prizepicks.com/images/players/NBA/Scotty_Pippen_NBA_player_Nrc7aoD1oBg30tx4uuVimSTq.webp,G,,Fantasy Score,23.0,Standard,MEM,,
10109748,10109748,269529,130707,2026-02-25T19:30:00.000-05:00,Al Horford,https://static.prizepicks.com/images/manual/Al Horford.png,C-F,,Pts+Rebs+Asts,22.5,Standard,GSW,,
10109779,10109779,173745,130707,2026-02-25T19:30:00.000-05:00,Brandin Podziemski,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,G,,Pts+Asts,22.5,Standard,GSW,,
10109856,10109856,54811,130707,2026-02-25T19:30:00.000-05:00,Draymond Green,https://static.prizepicks.com/images/players/NBA/Draymond_Green_NBA_player_1z7sEvTBX9wTfMTBZKi9b0L.webp,F,,Pts+Rebs+Asts,22.5,Standard,GSW,,
10109885,10109885,179274,130707,2026-02-25T19:30:00.000-05:00,GG Jackson,https://static.prizepicks.com/images/players/NBA/GG_Jackson_NBA_player_m9I0dlZ2fkbYvHgmRJnM2Xs0.webp,F,,Pts+Rebs+Asts,22.5,Standard,MEM,,
10109966,10109966,61297,130707,2026-02-25T19:30:00.000-05:00,Moses Moody,https://static.prizepicks.com/images/players/NBA/Moses_Moody_NBA_player_tEBR7LImFCHliEOEgVmwSDLf.webp,G,,Pts+Rebs,22.5,Standard,GSW,,
10109997,10109997,194382,130707,2026-02-25T19:30:00.000-05:00,Pat Spencer,https://static.prizepicks.com/images/players/NBA/Pat_Spencer_NBA_player_K9soSALlLFS3B52SaWl56LlH.webp,G,,Pts+Rebs+Asts,22.5,Standard,GSW,,
10111598,10111598,217457,130707,2026-02-25T19:30:00.000-05:00,Cam Spencer,https://static.prizepicks.com/images/players/NBA/Cam_Spencer_NBA_player_QnCVbnjMqWwM9hsxbCI6KeUl.webp,G,,Pts+Rebs+Asts,22.5,Demon,MEM,,
10111655,10111655,191823,130707,2026-02-25T19:30:00.000-05:00,Gui Santos,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,F,,Pts+Rebs+Asts,22.5,Goblin,GSW,,
10111667,10111667,217923,130707,2026-02-25T19:30:00.000-05:00,Jaylen Wells,https://static.prizepicks.com/images/players/NBA/Jaylen_Wells_NBA_player_ykKs80ZbdeMuQ8GF984atz.webp,F,,Pts+Rebs+Asts,22.5,Demon,MEM,,
10111676,10111676,61297,130707,2026-02-25T19:30:00.000-05:00,Moses Moody,https://static.prizepicks.com/images/players/NBA/Moses_Moody_NBA_player_tEBR7LImFCHliEOEgVmwSDLf.webp,G,,Points,22.5,Demon,GSW,,
10115056,10115056,61297,130707,2026-02-25T19:30:00.000-05:00,Moses Moody,https://static.prizepicks.com/images/players/NBA/Moses_Moody_NBA_player_tEBR7LImFCHliEOEgVmwSDLf.webp,G,,Pts+Rebs+Asts,22.5,Goblin,GSW,,
10109909,10109909,191823,130707,2026-02-25T19:30:00.000-05:00,Gui Santos,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,F,,Pts+Rebs,21.5,Standard,GSW,,
10111583,10111583,173745,130707,2026-02-25T19:30:00.000-05:00,Brandin Podziemski,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,G,,Points,21.5,Demon,GSW,,
10114679,10114679,297767,130707,2026-02-25T19:30:00.000-05:00,Ty Jerome,https://static.prizepicks.com/images/players/NBA/Ty_Jerome_NBA_player_zvm3Tlf7x95EA4EstP1nEwei.webp,G-F,,Pts+Rebs+Asts,21.5,Goblin,MEM,,
10115055,10115055,61297,130707,2026-02-25T19:30:00.000-05:00,Moses Moody,https://static.prizepicks.com/images/players/NBA/Moses_Moody_NBA_player_tEBR7LImFCHliEOEgVmwSDLf.webp,G,,Pts+Rebs,21.5,Goblin,GSW,,
10116403,10116403,217457,130707,2026-02-25T19:30:00.000-05:00,Cam Spencer,https://static.prizepicks.com/images/players/NBA/Cam_Spencer_NBA_player_QnCVbnjMqWwM9hsxbCI6KeUl.webp,G,,Fantasy Score,21.0,Standard,MEM,,
10109965,10109965,61297,130707,2026-02-25T19:30:00.000-05:00,Moses Moody,https://static.prizepicks.com/images/players/NBA/Moses_Moody_NBA_player_tEBR7LImFCHliEOEgVmwSDLf.webp,G,,Pts+Asts,20.5,Standard,GSW,,
10110028,10110028,297767,130707,2026-02-25T19:30:00.000-05:00,Ty Jerome,https://static.prizepicks.com/images/players/NBA/Ty_Jerome_NBA_player_zvm3Tlf7x95EA4EstP1nEwei.webp,G-F,,Pts+Asts,20.5,Standard,MEM,,
10111597,10111597,217457,130707,2026-02-25T19:30:00.000-05:00,Cam Spencer,https://static.prizepicks.com/images/players/NBA/Cam_Spencer_NBA_player_QnCVbnjMqWwM9hsxbCI6KeUl.webp,G,,Pts+Rebs+Asts,20.5,Demon,MEM,,
10111641,10111641,179274,130707,2026-02-25T19:30:00.000-05:00,GG Jackson,https://static.prizepicks.com/images/players/NBA/GG_Jackson_NBA_player_m9I0dlZ2fkbYvHgmRJnM2Xs0.webp,F,,Pts+Rebs+Asts,20.5,Goblin,MEM,,
10111666,10111666,217923,130707,2026-02-25T19:30:00.000-05:00,Jaylen Wells,https://static.prizepicks.com/images/players/NBA/Jaylen_Wells_NBA_player_ykKs80ZbdeMuQ8GF984atz.webp,F,,Pts+Rebs+Asts,20.5,Demon,MEM,,
10111692,10111692,297767,130707,2026-02-25T19:30:00.000-05:00,Ty Jerome,https://static.prizepicks.com/images/players/NBA/Ty_Jerome_NBA_player_zvm3Tlf7x95EA4EstP1nEwei.webp,G-F,,Pts+Rebs+Asts,20.5,Goblin,MEM,,
10113279,10113279,54811,130707,2026-02-25T19:30:00.000-05:00,Draymond Green,https://static.prizepicks.com/images/players/NBA/Draymond_Green_NBA_player_1z7sEvTBX9wTfMTBZKi9b0L.webp,F,,Pts+Rebs+Asts,20.5,Goblin,GSW,,
10109744,10109744,269529,130707,2026-02-25T19:30:00.000-05:00,Al Horford,https://static.prizepicks.com/images/manual/Al Horford.png,C-F,,Points,19.5,Demon,GSW,,
10109776,10109776,173745,130707,2026-02-25T19:30:00.000-05:00,Brandin Podziemski,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,G,,Points,19.5,Demon,GSW,,
10109880,10109880,179274,130707,2026-02-25T19:30:00.000-05:00,GG Jackson,https://static.prizepicks.com/images/players/NBA/GG_Jackson_NBA_player_m9I0dlZ2fkbYvHgmRJnM2Xs0.webp,F,,Points,19.5,Demon,MEM,,
10109884,10109884,179274,130707,2026-02-25T19:30:00.000-05:00,GG Jackson,https://static.prizepicks.com/images/players/NBA/GG_Jackson_NBA_player_m9I0dlZ2fkbYvHgmRJnM2Xs0.webp,F,,Pts+Rebs,19.5,Standard,MEM,,
10109906,10109906,191823,130707,2026-02-25T19:30:00.000-05:00,Gui Santos,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,F,,Points,19.5,Demon,GSW,,
10109935,10109935,217923,130707,2026-02-25T19:30:00.000-05:00,Jaylen Wells,https://static.prizepicks.com/images/players/NBA/Jaylen_Wells_NBA_player_ykKs80ZbdeMuQ8GF984atz.webp,F,,Points,19.5,Demon,MEM,,
10109994,10109994,194382,130707,2026-02-25T19:30:00.000-05:00,Pat Spencer,https://static.prizepicks.com/images/players/NBA/Pat_Spencer_NBA_player_K9soSALlLFS3B52SaWl56LlH.webp,G,,Points,19.5,Demon,GSW,,
10110025,10110025,297767,130707,2026-02-25T19:30:00.000-05:00,Ty Jerome,https://static.prizepicks.com/images/players/NBA/Ty_Jerome_NBA_player_zvm3Tlf7x95EA4EstP1nEwei.webp,G-F,,Points,19.5,Demon,MEM,,
10110029,10110029,297767,130707,2026-02-25T19:30:00.000-05:00,Ty Jerome,https://static.prizepicks.com/images/players/NBA/Ty_Jerome_NBA_player_zvm3Tlf7x95EA4EstP1nEwei.webp,G-F,,Pts+Rebs,19.5,Standard,MEM,,
10112833,10112833,269529,130707,2026-02-25T19:30:00.000-05:00,Al Horford,https://static.prizepicks.com/images/manual/Al Horford.png,C-F,,Pts+Asts,19.5,Demon,GSW,,
