nba_player_id,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,opp_team_1,opp_team_2,OPP_PTS_DEF_1,OPP_FGA_DEF_1,OPP_FGM_DEF_1,OPP_FG3A_DEF_1,OPP_FG3M_DEF_1,OPP_FTA_DEF_1,OPP_TOV_DEF_1,OPP_2PA_DEF_1,OPP_2PM_DEF_1,OPP_2PTS_DEF_1,OPP_PTS_RANK_DEF_1,OPP_FG3M_RANK_DEF_1,OPP_FG3A_RANK_DEF_1,OPP_FGA_RANK_DEF_1,OPP_FGM_RANK_DEF_1,OPP_2PA_RANK_DEF_1,OPP_2PM_RANK_DEF_1,OPP_2PTS_RANK_DEF_1,OPP_FTA_RANK_DEF_1,OPP_TOV_FORCED_RANK_DEF_1,OVERALL_DEF_SCORE_DEF_1,OVERALL_DEF_RANK_DEF_1,DEF_TIER_DEF_1,OPP_PTS_DEF_2,OPP_FGA_DEF_2,OPP_FGM_DEF_2,OPP_FG3A_DEF_2,OPP_FG3M_DEF_2,OPP_FTA_DEF_2,OPP_TOV_DEF_2,OPP_2PA_DEF_2,OPP_2PM_DEF_2,OPP_2PTS_DEF_2,OPP_PTS_RANK_DEF_2,OPP_FG3M_RANK_DEF_2,OPP_FG3A_RANK_DEF_2,OPP_FGA_RANK_DEF_2,OPP_FGM_RANK_DEF_2,OPP_2PA_RANK_DEF_2,OPP_2PM_RANK_DEF_2,OPP_2PTS_RANK_DEF_2,OPP_FTA_RANK_DEF_2,OPP_TOV_FORCED_RANK_DEF_2,OVERALL_DEF_SCORE_DEF_2,OVERALL_DEF_RANK_DEF_2,DEF_TIER_DEF_2,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status
1641767,Ben Sheppard,G,IND,PHI,1.5,Assists,ast,Goblin,10093459,10093459,174853,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Ben_Sheppard_NBA_player_pz1ib3Buzu8IoztQuRnp0jy.webp,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16,12,14,17,15,15,16,16,19,9,15.72043010752688,17,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,4,2,4,1,1,2,3,2.6,2.4,2,5,0,0,1,1,0,0.8,0.2,OK
1641767,Ben Sheppard,G,IND,PHI,1.5,Steals,stl,Demon,10093466,10093466,174853,130207,2026-02-24T19:00:00.000-05:00,,,0.5,1,https://static.prizepicks.com/images/players/NBA/Ben_Sheppard_NBA_player_pz1ib3Buzu8IoztQuRnp0jy.webp,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16,12,14,17,15,15,16,16,19,9,15.72043010752688,17,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,0,0,0,0,1,0.8,0.5,0.4,1,4,0,0.2,0.2,0.8,0.1,0.9,OK
1642845,VJ Edgecombe,G,PHI,IND,1.5,Offensive Rebounds,offensiverebounds,Standard,10093897,10093897,271603,130207,2026-02-24T19:00:00.000-05:00,,,1.5,0,https://static.prizepicks.com/images/manual/VJ_Edgecomb.png,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24,1,3,14,23,29,29,29,28,18,21.387096774193548,24,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_PLAYER
1630643,Jay Huff,C,IND,PHI,1.5,3-PT Made,3ptmade,Standard,10093958,10093958,272926,130207,2026-02-24T19:00:00.000-05:00,,,1.5,0,https://static.prizepicks.com/images/players/NBA/Jay_Huff_NBA_player_pP6PAJGPJVclIIe2ALUJS3k3.webp,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16,12,14,17,15,15,16,16,19,9,15.72043010752688,17,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,0,1,2,1,2,2,3,1.4,1.7,1.4,1,4,0,0.2,0.2,0.8,0.5,0.5,OK
1629614,Andrew Nembhard,G-F,IND,PHI,0.5,Steals,stl,Goblin,10086211,10086211,87352,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Andrew_Nembhard_NBA_player_GHfxNKpM3OTHQ566JIhceIqt.webp,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16,12,14,17,15,15,16,16,19,9,15.72043010752688,17,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,1,1,1,1,1,0,0.8,0.8,0.75,3,2,0,0.6,0.6,0.4,0.7,0.3,OK
1641767,Ben Sheppard,G,IND,PHI,0.5,3-PT Made,3ptmade,Goblin,10086214,10086214,174853,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Ben_Sheppard_NBA_player_pz1ib3Buzu8IoztQuRnp0jy.webp,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16,12,14,17,15,15,16,16,19,9,15.72043010752688,17,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,3,2,2,2,1,0,2,2.2,1.8,1.6,4,1,0,0.8,0.8,0.2,0.8,0.2,OK
1641716,Jarace Walker,F,IND,PHI,0.5,Steals,stl,Goblin,10086238,10086238,182373,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Jarace_Walker_NBA_player_HwpVsXJzKqVRYMw0eYjC3rBY.webp,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16,12,14,17,15,15,16,16,19,9,15.72043010752688,17,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,1,1,1,1,1,0,0,1.4,1,1.357,5,0,0,1,1,0,0.8,0.2,OK
1630643,Jay Huff,C,IND,PHI,0.5,3-PT Made,3ptmade,Goblin,10086240,10086240,272926,130207,2026-02-24T19:00:00.000-05:00,,,1.5,1,https://static.prizepicks.com/images/players/NBA/Jay_Huff_NBA_player_pP6PAJGPJVclIIe2ALUJS3k3.webp,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16,12,14,17,15,15,16,16,19,9,15.72043010752688,17,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,0,1,2,1,2,2,3,1.4,1.7,1.4,3,2,0,0.6,0.6,0.4,0.8,0.2,OK
203954,Joel Embiid,C-F,PHI,IND,0.5,3-PT Made,3ptmade,Goblin,10087396,10087396,187996,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Joel_Embiid_NBA_player_UhZzicEIsGHhbOqDDZRX5V6V.webp,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24,1,3,14,23,29,29,29,28,18,21.387096774193548,24,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,3,1,1,3,1,1,,2,1.778,1.778,5,0,0,1,1,0,1,0,OK
203954,Joel Embiid,C-F,PHI,IND,0.5,Blocked Shots,blk,Goblin,10087401,10087401,187996,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Joel_Embiid_NBA_player_UhZzicEIsGHhbOqDDZRX5V6V.webp,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24,1,3,14,23,29,29,29,28,18,21.387096774193548,24,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,2,1,0,1,1,0,,1.2,0.889,0.889,4,1,0,0.8,0.8,0.2,0.667,0.333,OK
1642845,VJ Edgecombe,G,PHI,IND,0.5,Steals,stl,Goblin,10087455,10087455,271603,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/VJ_Edgecomb.png,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24,1,3,14,23,29,29,29,28,18,21.387096774193548,24,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,4,2,1,1,0.6,1.1,1.294,2,3,0,0.4,0.4,0.6,0.6,0.4,OK
203954,Joel Embiid,C-F,PHI,IND,0.5,Steals,stl,Goblin,10088314,10088314,187996,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Joel_Embiid_NBA_player_UhZzicEIsGHhbOqDDZRX5V6V.webp,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24,1,3,14,23,29,29,29,28,18,21.387096774193548,24,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,1,0,1,0,,0.8,0.667,0.667,4,1,0,0.8,0.8,0.2,0.667,0.333,OK
1642845,VJ Edgecombe,G,PHI,IND,0.5,Blocked Shots,blk,Demon,10088315,10088315,271603,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/VJ_Edgecomb.png,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24,1,3,14,23,29,29,29,28,18,21.387096774193548,24,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,2,0,0,0,0,0,0.8,0.4,0.412,3,2,0,0.6,0.6,0.4,0.3,0.7,OK
1626162,Kelly Oubre,F-G,PHI,IND,0.5,Steals,stl,Goblin,10089439,10089439,174595,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Kelly_Oubre_Jr._NBA_player_XUGImHjsqxeRtcBiPgSDXMYm.webp,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24,1,3,14,23,29,29,29,28,18,21.387096774193548,24,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,3,0,4,2,3,1,1,0,2.4,1.9,1.647,4,1,0,0.8,0.8,0.2,0.8,0.2,OK
1629614,Andrew Nembhard,G-F,IND,PHI,0.5,Blks+Stls,stocks,Goblin,10091178,10091178,87352,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Andrew_Nembhard_NBA_player_GHfxNKpM3OTHQ566JIhceIqt.webp,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16,12,14,17,15,15,16,16,19,9,15.72043010752688,17,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,1,2,1,1,2,0,0.8,1,0.917,3,2,0,0.6,0.6,0.4,0.7,0.3,OK
1629614,Andrew Nembhard,G-F,IND,PHI,0.5,Blocked Shots,blk,Demon,10091179,10091179,87352,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Andrew_Nembhard_NBA_player_GHfxNKpM3OTHQ566JIhceIqt.webp,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16,12,14,17,15,15,16,16,19,9,15.72043010752688,17,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,0,0,0.2,0.167,0,5,0,0,0,1,0.2,0.8,OK
1631230,Dominick Barlow,F,PHI,IND,0.5,3-PT Made,3ptmade,Demon,10091182,10091182,272701,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Dominick_Barlow_NBA_player_KAsZfSD7IXlcBbfrOUaLOwpZ.webp,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24,1,3,14,23,29,29,29,28,18,21.387096774193548,24,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,2,1,0,0,0.2,0.4,0.375,1,4,0,0.2,0.2,0.8,0.3,0.7,OK
1631230,Dominick Barlow,F,PHI,IND,0.5,Assists,ast,Goblin,10091185,10091185,272701,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Dominick_Barlow_NBA_player_KAsZfSD7IXlcBbfrOUaLOwpZ.webp,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24,1,3,14,23,29,29,29,28,18,21.387096774193548,24,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,1,0,0,1,2,0,0,0.8,0.7,1,2,3,0,0.4,0.4,0.6,0.4,0.6,OK
1631230,Dominick Barlow,F,PHI,IND,0.5,Blocked Shots,blk,Demon,10091188,10091188,272701,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Dominick_Barlow_NBA_player_KAsZfSD7IXlcBbfrOUaLOwpZ.webp,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24,1,3,14,23,29,29,29,28,18,21.387096774193548,24,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,1,0,1,0,1,0,0,1.2,0.8,0.5,3,2,0,0.6,0.6,0.4,0.5,0.5,OK
1631230,Dominick Barlow,F,PHI,IND,0.5,Steals,stl,Goblin,10091201,10091201,272701,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Dominick_Barlow_NBA_player_KAsZfSD7IXlcBbfrOUaLOwpZ.webp,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24,1,3,14,23,29,29,29,28,18,21.387096774193548,24,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,0,2,1,2,2,1,1,1.3,1.312,4,1,0,0.8,0.8,0.2,0.9,0.1,OK
1631230,Dominick Barlow,F,PHI,IND,0.5,Turnovers,tov,Goblin,10091202,10091202,272701,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Dominick_Barlow_NBA_player_KAsZfSD7IXlcBbfrOUaLOwpZ.webp,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24,1,3,14,23,29,29,29,28,18,21.387096774193548,24,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,1,1,0,0,0,0,1,0.6,0.5,4,1,0,0.8,0.8,0.2,0.5,0.5,OK
1641716,Jarace Walker,F,IND,PHI,0.5,Blocked Shots,blk,Demon,10091207,10091207,182373,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Jarace_Walker_NBA_player_HwpVsXJzKqVRYMw0eYjC3rBY.webp,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16,12,14,17,15,15,16,16,19,9,15.72043010752688,17,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0.2,0.2,0.357,1,4,0,0.2,0.2,0.8,0.2,0.8,OK
1630643,Jay Huff,C,IND,PHI,0.5,Steals,stl,Goblin,10091222,10091222,272926,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Jay_Huff_NBA_player_pP6PAJGPJVclIIe2ALUJS3k3.webp,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16,12,14,17,15,15,16,16,19,9,15.72043010752688,17,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,3,1,2,1,0,0,0,1,0.8,0.867,3,2,0,0.6,0.6,0.4,0.5,0.5,OK
1626162,Kelly Oubre,F-G,PHI,IND,0.5,Blocked Shots,blk,Demon,10091237,10091237,174595,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Kelly_Oubre_Jr._NBA_player_XUGImHjsqxeRtcBiPgSDXMYm.webp,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24,1,3,14,23,29,29,29,28,18,21.387096774193548,24,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,2,0,0,0,0,0,0.8,0.4,0.412,3,2,0,0.6,0.6,0.4,0.3,0.7,OK
1629656,Quentin Grimes,G,PHI,IND,0.5,Blocked Shots,blk,Demon,10091260,10091260,228006,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Quentin_Grimes.png,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24,1,3,14,23,29,29,29,28,18,21.387096774193548,24,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,1,0.4,0.3,0.231,2,3,0,0.4,0.4,0.6,0.3,0.7,OK
1629656,Quentin Grimes,G,PHI,IND,0.5,Steals,stl,Goblin,10091272,10091272,228006,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Quentin_Grimes.png,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24,1,3,14,23,29,29,29,28,18,21.387096774193548,24,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,0,1,0,0.4,0.4,0.692,2,3,0,0.4,0.4,0.6,0.4,0.6,OK
1630643,Jay Huff,C,IND,PHI,0.5,Assists,ast,Goblin,10091346,10091346,272926,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Jay_Huff_NBA_player_pP6PAJGPJVclIIe2ALUJS3k3.webp,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16,12,14,17,15,15,16,16,19,9,15.72043010752688,17,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,3,2,1,3,1,0,1.6,1.5,1.267,5,0,0,1,1,0,0.9,0.1,OK
1630643,Jay Huff,C,IND,PHI,0.5,Turnovers,tov,Goblin,10091356,10091356,272926,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Jay_Huff_NBA_player_pP6PAJGPJVclIIe2ALUJS3k3.webp,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16,12,14,17,15,15,16,16,19,9,15.72043010752688,17,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,1,0,1,0,2,0.4,0.6,0.6,1,4,0,0.2,0.2,0.8,0.4,0.6,OK
1629614,Andrew Nembhard,G-F,IND,PHI,0.5,Points - 1st 3 Minutes,points1st3minutes,Goblin,10091778,10091778,87352,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Andrew_Nembhard_NBA_player_GHfxNKpM3OTHQ566JIhceIqt.webp,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16,12,14,17,15,15,16,16,19,9,15.72043010752688,17,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_PLAYER
1641767,Ben Sheppard,G,IND,PHI,0.5,Points - 1st 3 Minutes,points1st3minutes,Demon,10091780,10091780,174853,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Ben_Sheppard_NBA_player_pz1ib3Buzu8IoztQuRnp0jy.webp,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16,12,14,17,15,15,16,16,19,9,15.72043010752688,17,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_PLAYER
203954,Joel Embiid,C-F,PHI,IND,0.5,Points - 1st 3 Minutes,points1st3minutes,Goblin,10091782,10091782,187996,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Joel_Embiid_NBA_player_UhZzicEIsGHhbOqDDZRX5V6V.webp,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24,1,3,14,23,29,29,29,28,18,21.387096774193548,24,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_PLAYER
1642880,Kam Jones,G,IND,PHI,0.5,Points - 1st 3 Minutes,points1st3minutes,Demon,10091785,10091785,298385,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Kam_Jones_NBA_player_7g5Eo97ajyafFAJLgRaUC6DO.webp,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16,12,14,17,15,15,16,16,19,9,15.72043010752688,17,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_PLAYER
1630178,Tyrese Maxey,G,PHI,IND,0.5,Points - 1st 3 Minutes,points1st3minutes,Goblin,10091786,10091786,188005,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Tyrese_Maxey_NBA_player_2Em7ba9RgTz4wL2vdHJo0xwR.webp,,,,,OK,118.6,89.1,43.1,33.3,11.5,27.3,13.9,55.8,31.6,63.2,24,1,3,14,23,29,29,29,28,18,21.387096774193548,24,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_PLAYER
1641767,Ben Sheppard,G,IND,PHI,0.5,Blks+Stls,stocks,Goblin,10093356,10093356,174853,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Ben_Sheppard_NBA_player_pz1ib3Buzu8IoztQuRnp0jy.webp,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16,12,14,17,15,15,16,16,19,9,15.72043010752688,17,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,0,0,0,0,1,0.8,0.5,0.4,3,2,0,0.6,0.6,0.4,0.4,0.6,OK
1641767,Ben Sheppard,G,IND,PHI,0.5,Blocked Shots,blk,Demon,10093357,10093357,174853,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Ben_Sheppard_NBA_player_pz1ib3Buzu8IoztQuRnp0jy.webp,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16,12,14,17,15,15,16,16,19,9,15.72043010752688,17,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,OK
1641767,Ben Sheppard,G,IND,PHI,0.5,Free Throws Made,freethrowsmade,Demon,10093361,10093361,174853,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Ben_Sheppard_NBA_player_pz1ib3Buzu8IoztQuRnp0jy.webp,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16,12,14,17,15,15,16,16,19,9,15.72043010752688,17,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,0,0,1,0,0,0.8,0.5,0.467,2,3,0,0.4,0.4,0.6,0.3,0.7,OK
1641767,Ben Sheppard,G,IND,PHI,0.5,Steals,stl,Standard,10093367,10093367,174853,130207,2026-02-24T19:00:00.000-05:00,,,0.5,0,https://static.prizepicks.com/images/players/NBA/Ben_Sheppard_NBA_player_pz1ib3Buzu8IoztQuRnp0jy.webp,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16,12,14,17,15,15,16,16,19,9,15.72043010752688,17,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,0,0,0,0,1,0.8,0.5,0.4,3,2,0,0.6,0.6,0.4,0.4,0.6,OK
1641767,Ben Sheppard,G,IND,PHI,0.5,Turnovers,tov,Goblin,10093368,10093368,174853,130207,2026-02-24T19:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Ben_Sheppard_NBA_player_pz1ib3Buzu8IoztQuRnp0jy.webp,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16,12,14,17,15,15,16,16,19,9,15.72043010752688,17,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,1,2,0,2,0,0.7,0.533,0,5,0,0,0,1,0.4,0.6,OK
