cx,tier,rank_score,player,team,opp,prop_label,pick_type,line,bet_direction,edge,proj,hit_rate,L5 Avg,Szn Avg,L5 Over,L5 Under,opp_def_tier,game_time,prop_norm,espn_athlete_id
CBB,D,-0.43,Braden Smith,PUR,MSU,Points,Goblin,14.5,OVER,0.09999999999999787,14.6,0.45,13.2,16,2,3,Elite,02/26 08:00PM,pts,
CBB,D,-0.43,Carson Cooper,MSU,PUR,Blocked Shots,Demon,1.5,OVER,-0.7,0.8,0.25,0.6,1,1,4,Elite,02/26 08:00PM,blk,
CBB,D,-0.43,Aday Mara,MICH,ILL,Rebounds,Demon,7.5,OVER,-0.75,6.75,0.3,7,6.5,2,3,Elite,02/27 08:00PM,reb,
CBB,D,-0.44,Jeremy Fears,MSU,PUR,Points,Demon,17.5,OVER,-0.4500000000000028,17.05,0.3,15.4,18.7,1,4,Elite,02/26 08:00PM,pts,
CBB,D,-0.44,Dug McDaniel,MEM,WICH,Rebounds,Demon,3.5,OVER,-0.6999999999999997,2.8,0.15,3,2.6,1,4,Above Avg,02/26 09:00PM,reb,
CBB,D,-0.44,Dug McDaniel,MEM,WICH,Fantasy Score,Standard,24.5,UNDER,-0.8649999999999984,23.635,0.55,23.3,23.97,3,2,Above Avg,02/26 09:00PM,fantasy score,
CBB,D,-0.44,Jordan Mason,TEM,FAU,Turnovers,Demon,2.5,OVER,-1.05,1.45,0.05,1.2,1.7,0,5,Avg,02/26 07:00PM,tov,
CBB,D,-0.44,Thomas Haugh,FLA,ARK,Rebounds,Standard,5.5,UNDER,-1.1,4.4,0.4,4,4.8,2,3,Weak,02/28 08:30PM,reb,
CBB,D,-0.44,Karon Boyd,WICH,MEM,Pts+Rebs,Standard,16.5,UNDER,-1.35,15.15,0.45,14.2,16.1,2,3,Avg,02/26 09:00PM,pr,
CBB,D,-0.44,Jeremy Fears,MSU,PUR,Pts+Rebs+Asts,Demon,29.5,OVER,-0.09999999999999787,29.4,0.3,28.2,30.6,1,4,Elite,02/26 08:00PM,pra,
CBB,D,-0.45,Trey Kaufman-Renn,PUR,MSU,Rebounds,Demon,10.5,OVER,-0.6999999999999993,9.8,0.45,11.4,8.2,3,2,Elite,02/26 08:00PM,reb,
CBB,D,-0.46,Carson Cooper,MSU,PUR,Pts+Rebs+Asts,Demon,19.5,OVER,-0.5500000000000007,18.95,0.3,18.2,19.7,1,4,Elite,02/26 08:00PM,pra,
CBB,D,-0.46,Braden Smith,PUR,MSU,Fantasy Score,Standard,35,UNDER,-0.01999999999999602,34.98,0.55,35.28,34.68,3,2,Elite,02/26 08:00PM,fantasy score,
CBB,D,-0.46,Jordan Mason,TEM,FAU,Points,Demon,14.5,OVER,-2.15,12.35,0.6,12.2,12.5,3,2,Avg,02/26 07:00PM,pts,
CBB,D,-0.46,Jordan Mason,TEM,FAU,Rebounds,Demon,3.5,OVER,-1.05,2.45,0.05,2.2,2.7,0,5,Avg,02/26 07:00PM,reb,
CBB,D,-0.47,Julius Thedford,MEM,WICH,Rebounds,Demon,6.5,OVER,-1,5.5,0.3,5.8,5.2,2,3,Above Avg,02/26 09:00PM,reb,
CBB,D,-0.47,Billy Richmond,ARK,FLA,3-PT Made,Demon,0.5,OVER,-0.5,0,0,0,0,0,5,Above Avg,02/28 08:30PM,3pm,
CBB,D,-0.47,Karon Boyd,WICH,MEM,Blocked Shots,Demon,1.5,OVER,-0.95,0.55,0.1,0.4,0.7,0,5,Avg,02/26 09:00PM,blk,
CBB,D,-0.48,Derrian Ford,TEM,FAU,Rebounds,Demon,5.5,OVER,-1.45,4.05,0.25,3.8,4.3,1,4,Avg,02/26 07:00PM,reb,
CBB,D,-0.48,Andrej Stojakovic,ILL,MICH,Points,Demon,14.5,OVER,-1,13.5,0.5,14.4,12.6,3,2,Elite,02/27 08:00PM,pts,
CBB,D,-0.48,Derrian Ford,TEM,FAU,Steals,Demon,1.5,OVER,-0.85,0.65,0,0.8,0.5,0,5,Avg,02/26 07:00PM,stl,
CBB,D,-0.48,Kanaan Carlyle,FAU,TEM,Steals,Demon,1.5,OVER,-0.7875,0.7125,0.1625,0.8,0.625,1,4,Above Avg,02/26 07:00PM,stl,
CBB,D,-0.49,Carson Cooper,MSU,PUR,Rebounds,Demon,8.5,OVER,-0.8000000000000007,7.699999999999999,0.2,7.8,7.6,1,4,Elite,02/26 08:00PM,reb,
CBB,D,-0.49,Trey Kaufman-Renn,PUR,MSU,Assists,Demon,3.5,OVER,-1.05,2.45,0.4,2.2,2.7,2,3,Elite,02/26 08:00PM,ast,
CBB,D,-0.5,Kylan Boswell,ILL,MICH,Points,Standard,12.5,UNDER,-1.300000000000001,11.2,0.4,11.2,11.2,2,3,Elite,02/27 08:00PM,pts,
CBB,D,-0.5,Isaiah Elohim,FAU,TEM,Rebounds,Demon,6.5,OVER,-1.25,5.25,0.35,5.4,5.1,2,3,Above Avg,02/26 07:00PM,reb,
CBB,D,-0.5,Karon Boyd,WICH,MEM,Rebounds,Demon,7.5,OVER,-1.9,5.6,0.45,6.2,5,3,2,Avg,02/26 09:00PM,reb,
CBB,D,-0.51,Alex Condon,FLA,ARK,Points,Demon,19.5,OVER,-3.050000000000001,16.45,0.5,18.6,14.3,3,2,Weak,02/28 08:30PM,pts,
CBB,D,-0.51,Braden Smith,PUR,MSU,Assists,Demon,8.5,OVER,-0.8999999999999995,7.600000000000001,0.35,8,7.2,2,3,Elite,02/26 08:00PM,ast,
CBB,D,-0.51,Boogie Fland,FLA,ARK,Points,Demon,14.5,OVER,-2.599999999999998,11.9,0.35,12.4,11.4,2,3,Weak,02/28 08:30PM,pts,
CBB,D,-0.52,Rueben Chinyelu,FLA,ARK,Points,Standard,10.5,UNDER,-1.35,9.15,0.3,8,10.3,1,4,Weak,02/28 08:30PM,pts,
CBB,D,-0.52,Fletcher Loyer,PUR,MSU,Pts+Rebs+Asts,Demon,19.5,OVER,-0.8000000000000007,18.7,0.5,20,17.4,3,2,Elite,02/26 08:00PM,pra,
CBB,D,-0.53,Tomislav Ivisic,ILL,MICH,Rebounds,Demon,7.5,OVER,-1.1,6.4,0.3,5.8,7,1,4,Elite,02/27 08:00PM,reb,
CBB,D,-0.53,Fletcher Loyer,PUR,MSU,Rebounds,Demon,3.5,OVER,-1.1,2.4,0.35,2.4,2.4,2,3,Elite,02/26 08:00PM,reb,
CBB,D,-0.53,Curtis Givens,MEM,WICH,Steals,Demon,1.5,OVER,-1,0.5,0.25,0.4,0.6,1,4,Above Avg,02/26 09:00PM,stl,
CBB,D,-0.53,Coen Carr,MSU,PUR,Blocked Shots,Demon,1.5,OVER,-0.95,0.55,0.2,0.4,0.7,1,4,Elite,02/26 08:00PM,blk,
CBB,D,-0.53,C.J. Cox,PUR,MSU,Assists,Demon,2.5,OVER,-1.1,1.4,0.35,1.4,1.4,2,3,Elite,02/26 08:00PM,ast,
CBB,D,-0.53,Billy Richmond,ARK,FLA,Points,Demon,19.5,OVER,-1.700000000000003,17.8,0.6000000000000001,20.4,15.2,4,1,Above Avg,02/28 08:30PM,pts,
CBB,D,-0.54,Karon Boyd,WICH,MEM,Steals,Demon,1.5,OVER,-1,0.5,0,0.6,0.4,0,5,Avg,02/26 09:00PM,stl,
CBB,D,-0.54,Jordan Scott,MSU,PUR,Rebs+Asts,Demon,5.5,OVER,-1.05,4.45,0.15,4.8,4.1,1,4,Elite,02/26 08:00PM,ra,
CBB,D,-0.54,Trey Kaufman-Renn,PUR,MSU,Pts+Rebs+Asts,Standard,26.5,OVER,0.1499999999999986,26.65,0.5,29,24.3,3,2,Elite,02/26 08:00PM,pra,
CBB,D,-0.54,Oscar Cluff,PUR,MSU,Blocked Shots,Demon,1.5,OVER,-0.85,0.65,0.15,0.8,0.5,1,4,Elite,02/26 08:00PM,blk,
CBB,D,-0.54,Aiden Tobiason,TEM,FAU,Steals,Demon,2.5,OVER,-1.25,1.25,0.05,1,1.5,0,5,Avg,02/26 07:00PM,stl,
CBB,D,-0.55,Carson Cooper,MSU,PUR,Points,Demon,11.5,OVER,-1.399999999999999,10.1,0.45,9.4,10.8,2,3,Elite,02/26 08:00PM,pts,
CBB,D,-0.55,Jaxon Kohler,MSU,PUR,Blocked Shots,Demon,1.5,OVER,-0.9500000000000001,0.5499999999999999,0.15,0.6,0.5,1,4,Elite,02/26 08:00PM,blk,
CBB,D,-0.56,Trevon Brazile,ARK,FLA,Rebounds,Demon,9.5,OVER,-1.300000000000001,8.2,0.2,8,8.4,1,4,Above Avg,02/28 08:30PM,reb,
CBB,D,-0.56,Curtis Givens,MEM,WICH,Assists,Demon,4.5,OVER,-1.25,3.25,0.2,3.4,3.1,1,4,Above Avg,02/26 09:00PM,ast,
CBB,D,-0.56,Oscar Cluff,PUR,MSU,Points,Demon,7.5,OVER,-1.050000000000001,6.449999999999999,0.25,5.8,7.1,1,4,Elite,02/26 08:00PM,pts,
CBB,D,-0.56,Andrej Stojakovic,ILL,MICH,Rebounds,Demon,5.5,OVER,-1.300000000000001,4.199999999999999,0.3,3.8,4.6,1,4,Elite,02/27 08:00PM,reb,
CBB,D,-0.57,Boogie Fland,FLA,ARK,3-PT Made,Demon,1.5,OVER,-1.5,0,0,0,0,0,5,Weak,02/28 08:30PM,3pm,
CBB,D,-0.57,Darius Acuff,ARK,FLA,Points,Demon,29.5,OVER,-1.25,28.25,0.35,30,26.5,2,3,Above Avg,02/28 08:30PM,pts,
CBB,D,-0.57,Trey Kaufman-Renn,PUR,MSU,Fantasy Score,Standard,30,UNDER,-0.3149999999999977,29.685,0.3,32.18,27.19,2,3,Elite,02/26 08:00PM,fantasy score,
CBB,D,-0.58,Dug McDaniel,MEM,WICH,Pts+Rebs+Asts,Goblin,17.5,OVER,-0.5499999999999972,16.95,0.3,16.6,17.3,1,4,Above Avg,02/26 09:00PM,pra,
CBB,D,-0.58,Jordan Mason,TEM,FAU,Steals,Demon,2.5,OVER,-1.5,1,0.15,1.2,0.8,1,4,Avg,02/26 07:00PM,stl,
CBB,D,-0.58,Aiden Tobiason,TEM,FAU,3-PT Made,Goblin,0.5,OVER,-0.5,0,0,0,0,0,5,Avg,02/26 07:00PM,3pm,
CBB,D,-0.58,Derrian Ford,TEM,FAU,3-PT Made,Goblin,0.5,OVER,-0.5,0,0,0,0,0,5,Avg,02/26 07:00PM,3pm,
CBB,D,-0.58,Fletcher Loyer,PUR,MSU,Points,Demon,15.5,OVER,-1.199999999999999,14.3,0.5,15.4,13.2,3,2,Elite,02/26 08:00PM,pts,
CBB,D,-0.58,Dug McDaniel,MEM,WICH,Pts+Asts,Standard,15.5,UNDER,-1.350000000000001,14.15,0.3,13.6,14.7,1,4,Above Avg,02/26 09:00PM,pa,
CBB,D,-0.59,Karon Boyd,WICH,MEM,3-PT Made,Goblin,0.5,OVER,-0.5,0,0,0,0,0,5,Avg,02/26 09:00PM,3pm,
CBB,D,-0.59,Coen Carr,MSU,PUR,Pts+Rebs,Demon,19.5,OVER,-1.300000000000001,18.2,0.4,18.4,18,2,3,Elite,02/26 08:00PM,pr,
CBB,D,-0.59,Tomislav Ivisic,ILL,MICH,Blocked Shots,Demon,1.5,OVER,-0.9,0.6,0,0.6,0.6,0,5,Elite,02/27 08:00PM,blk,
CBB,D,-0.59,Alex Condon,FLA,ARK,Rebounds,Demon,9.5,OVER,-2.6,6.9,0.3,6.8,7,2,3,Weak,02/28 08:30PM,reb,
CBB,D,-0.59,Jaxon Kohler,MSU,PUR,Pts+Rebs+Asts,Standard,20,UNDER,-1.25,18.75,0.3,19.8,17.7,2,3,Elite,02/26 08:00PM,pra,
CBB,D,-0.59,C.J. Cox,PUR,MSU,Steals,Demon,1.5,OVER,-0.85,0.65,0.05,0.6,0.7,0,5,Elite,02/26 08:00PM,stl,
CBB,D,-0.6,Isaiah Elohim,FAU,TEM,Steals,Demon,1.5,OVER,-1,0.5,0.05,0.4,0.6,0,5,Above Avg,02/26 07:00PM,stl,
CBB,D,-0.6,Curtis Givens,MEM,WICH,Rebounds,Demon,4.5,OVER,-1.6,2.9,0.35,2.8,3,2,3,Above Avg,02/26 09:00PM,reb,
CBB,D,-0.6,Julius Thedford,MEM,WICH,Steals,Demon,2.5,OVER,-1.25,1.25,0.15,1.4,1.1,1,4,Above Avg,02/26 09:00PM,stl,
CBB,D,-0.6,Kanaan Carlyle,FAU,TEM,Pts+Asts,Standard,15.5,UNDER,-1.899999999999999,13.6,0.55,13.2,14,3,2,Above Avg,02/26 07:00PM,pa,
CBB,D,-0.61,Isaiah Elohim,FAU,TEM,Points,Demon,15.5,OVER,-1.5,14,0.3,13.8,14.2,1,4,Above Avg,02/26 07:00PM,pts,
CBB,D,-0.61,Isaiah Elohim,FAU,TEM,Assists,Demon,2.5,OVER,-1.3,1.2,0.15,1.2,1.2,1,4,Above Avg,02/26 07:00PM,ast,
CBB,D,-0.61,Aiden Tobiason,TEM,FAU,Assists,Demon,3.5,OVER,-1.65,1.85,0.1,1.6,2.1,0,5,Avg,02/26 07:00PM,ast,
CBB,D,-0.61,Braden Smith,PUR,MSU,Rebounds,Demon,5.5,OVER,-1.35,4.15,0.3,4.4,3.9,2,3,Elite,02/26 08:00PM,reb,
CBB,D,-0.62,Fletcher Loyer,PUR,MSU,3-PT Made,Standard,2.5,UNDER,-2.5,0,0,0,0,0,5,Elite,02/26 08:00PM,3pm,
CBB,D,-0.62,Jordan Mason,TEM,FAU,Fantasy Score,Demon,26,OVER,-3.460000000000001,22.54,0.6,23.24,21.84,3,2,Avg,02/26 07:05PM,fantasy score,
CBB,D,-0.62,Derrian Ford,TEM,FAU,3-PT Made,Demon,1.5,OVER,-1.5,0,0,0,0,0,5,Avg,02/26 07:00PM,3pm,
CBB,D,-0.62,Aiden Tobiason,TEM,FAU,3-PT Made,Demon,1.5,OVER,-1.5,0,0,0,0,0,5,Avg,02/26 07:00PM,3pm,
CBB,D,-0.62,Jordan Mason,TEM,FAU,3-PT Made,Demon,1.5,OVER,-1.5,0,0,0,0,0,5,Avg,02/26 07:00PM,3pm,
CBB,D,-0.62,Carson Cooper,MSU,PUR,Assists,Demon,2.5,OVER,-1.35,1.15,0.2,1,1.3,1,4,Elite,02/26 08:00PM,ast,
CBB,D,-0.62,Dug McDaniel,MEM,WICH,Steals,Demon,3.5,OVER,-1.45,2.05,0.2,2,2.1,1,4,Above Avg,02/26 09:00PM,stl,
CBB,D,-0.62,Jaxon Kohler,MSU,PUR,Rebounds,Demon,10.5,OVER,-1.25,9.25,0.15,10.4,8.1,1,4,Elite,02/26 08:00PM,reb,
CBB,D,-0.62,Oscar Cluff,PUR,MSU,Pts+Rebs+Asts,Demon,15.5,OVER,-1.25,14.25,0.35,14.2,14.3,2,3,Elite,02/26 08:00PM,pra,
CBB,D,-0.63,Karon Boyd,WICH,MEM,3-PT Made,Demon,1.5,OVER,-1.5,0,0,0,0,0,5,Avg,02/26 09:00PM,3pm,
CBB,D,-0.63,Jordan Scott,MSU,PUR,Assists,Demon,2.5,OVER,-1.3,1.2,0.15,1.4,1,1,4,Elite,02/26 08:00PM,ast,
CBB,D,-0.63,Jordan Mason,TEM,FAU,Pts+Rebs+Asts,Demon,21.5,OVER,-3.300000000000001,18.2,0.6,18,18.4,3,2,Avg,02/26 07:00PM,pra,
CBB,D,-0.63,Karon Boyd,WICH,MEM,Pts+Rebs+Asts,Demon,19.5,OVER,-2.75,16.75,0.4,15.8,17.7,2,3,Avg,02/26 09:00PM,pra,
CBB,D,-0.64,Dug McDaniel,MEM,WICH,Pts+Rebs+Asts,Standard,18.5,UNDER,-1.549999999999997,16.95,0.3,16.6,17.3,1,4,Above Avg,02/26 09:00PM,pra,
CBB,D,-0.64,Kanaan Carlyle,FAU,TEM,Points,Standard,12.5,UNDER,-1.862499999999999,10.6375,0.3875,10.4,10.875,2,3,Above Avg,02/26 07:00PM,pts,
CBB,D,-0.64,C.J. Cox,PUR,MSU,Rebounds,Demon,3.5,OVER,-1.2,2.3,0.1,2,2.6,0,5,Elite,02/26 08:00PM,reb,
CBB,D,-0.64,Julius Thedford,MEM,WICH,Pts+Rebs+Asts,Demon,18.5,OVER,-1.899999999999999,16.6,0.45,17.8,15.4,3,2,Above Avg,02/26 09:00PM,pra,
CBB,D,-0.64,Coen Carr,MSU,PUR,Rebounds,Demon,7.5,OVER,-1.8,5.7,0.4,5.6,5.8,2,3,Elite,02/26 08:00PM,reb,
CBB,D,-0.64,Kanaan Carlyle,FAU,TEM,Pts+Rebs+Asts,Standard,18.5,UNDER,-2.0625,16.4375,0.55,16,16.875,3,2,Above Avg,02/26 07:00PM,pra,
CBB,D,-0.65,Kylan Boswell,ILL,MICH,Rebounds,Demon,6.5,OVER,-1.5,5,0.2,5,5,1,4,Elite,02/27 08:00PM,reb,
CBB,D,-0.65,Jordan Scott,MSU,PUR,Rebounds,Demon,4.5,OVER,-1.25,3.25,0,3.4,3.1,0,5,Elite,02/26 08:00PM,reb,
CBB,D,-0.65,Carson Cooper,MSU,PUR,Fantasy Score,Demon,25,OVER,-1.684999999999999,23.315,0.5,21.26,25.37,2,3,Elite,02/26 08:05PM,fantasy score,
CBB,D,-0.65,Curtis Givens,MEM,WICH,Pts+Rebs+Asts,Demon,19.5,OVER,-1.75,17.75,0.35,18.2,17.3,2,3,Above Avg,02/26 09:00PM,pra,
CBB,D,-0.66,Dug McDaniel,MEM,WICH,Assists,Demon,5.5,OVER,-1.65,3.85,0.2,3.8,3.9,1,4,Above Avg,02/26 09:00PM,ast,
CBB,D,-0.66,Jeremy Fears,MSU,PUR,Points,Demon,18.5,OVER,-1.450000000000003,17.05,0.3,15.4,18.7,1,4,Elite,02/26 08:00PM,pts,
CBB,D,-0.66,Jordan Scott,MSU,PUR,Pts+Rebs+Asts,Demon,16.5,OVER,-1.649999999999999,14.85,0.3,16.6,13.1,2,3,Elite,02/26 08:00PM,pra,
CBB,D,-0.66,Fletcher Loyer,PUR,MSU,Steals,Demon,1.5,OVER,-1,0.5,0,0.6,0.4,0,5,Elite,02/26 08:00PM,stl,
CBB,D,-0.67,Oscar Cluff,PUR,MSU,Rebounds,Demon,7.5,OVER,-1.550000000000001,5.949999999999999,0.3,6.4,5.5,2,3,Elite,02/26 08:00PM,reb,
CBB,D,-0.67,Carson Cooper,MSU,PUR,Pts+Rebs+Asts,Demon,20.5,OVER,-1.550000000000001,18.95,0.3,18.2,19.7,1,4,Elite,02/26 08:00PM,pra,
CBB,D,-0.67,Kanaan Carlyle,FAU,TEM,Rebounds,Demon,4.5,OVER,-1.6625,2.8375,0.1625,2.8,2.875,1,4,Above Avg,02/26 07:00PM,reb,
CBB,D,-0.67,Coen Carr,MSU,PUR,Points,Demon,14.5,OVER,-2,12.5,0.5,12.8,12.2,3,2,Elite,02/26 08:00PM,pts,
CBB,D,-0.68,Isaiah Elohim,FAU,TEM,3-PT Made,Goblin,0.5,OVER,-0.5,0,0,0,0,0,5,Above Avg,02/26 07:00PM,3pm,
CBB,D,-0.68,Trevon Brazile,ARK,FLA,3-PT Made,Demon,1.5,OVER,-1.5,0,0,0,0,0,5,Above Avg,02/28 08:30PM,3pm,
CBB,D,-0.68,Keaton Wagler,ILL,MICH,Rebounds,Demon,6.5,OVER,-1.7,4.8,0.25,4.8,4.8,1,4,Elite,02/27 08:00PM,reb,
CBB,D,-0.68,Trey Kaufman-Renn,PUR,MSU,Rebounds,Demon,11.5,OVER,-1.699999999999999,9.8,0.45,11.4,8.2,3,2,Elite,02/26 08:00PM,reb,
CBB,D,-0.68,Isaiah Elohim,FAU,TEM,Pts+Rebs+Asts,Demon,22.5,OVER,-2.050000000000001,20.45,0.45,20.4,20.5,2,3,Above Avg,02/26 07:00PM,pra,
CBB,D,-0.68,David Mirkovic,ILL,MICH,Rebounds,Demon,7.5,OVER,-1.55,5.95,0.15,5.4,6.5,0,5,Elite,02/27 08:00PM,reb,
CBB,D,-0.68,Elliot Cadeau,MICH,ILL,Points,Demon,12.5,OVER,-1.850000000000001,10.65,0.35,11.6,9.7,2,3,Elite,02/27 08:00PM,pts,
CBB,D,-0.68,Curtis Givens,MEM,WICH,3-PT Made,Goblin,0.5,OVER,-0.5,0,0,0,0,0,5,Above Avg,02/26 09:00PM,3pm,
CBB,D,-0.68,Dug McDaniel,MEM,WICH,3-PT Made,Goblin,0.5,OVER,-0.5,0,0,0,0,0,5,Above Avg,02/26 09:00PM,3pm,
CBB,D,-0.69,Aiden Tobiason,TEM,FAU,Rebounds,Demon,6.5,OVER,-2.2,4.3,0.15,4.8,3.8,1,4,Avg,02/26 07:00PM,reb,
CBB,D,-0.69,Braden Smith,PUR,MSU,Pts+Rebs+Asts,Goblin,26.5,OVER,-0.1499999999999986,26.35,0.45,25.6,27.1,2,3,Elite,02/26 08:00PM,pra,
CBB,D,-0.69,David Mirkovic,ILL,MICH,Steals,Demon,1.5,OVER,-1.15,0.35,0,0.4,0.3,0,5,Elite,02/27 08:00PM,stl,
CBB,D,-0.69,Coen Carr,MSU,PUR,Assists,Demon,2.5,OVER,-1.4,1.1,0.05,1,1.2,0,5,Elite,02/26 08:00PM,ast,
CBB,D,-0.69,Isaiah Elohim,FAU,TEM,3-PT Made,Demon,1.5,OVER,-1.5,0,0,0,0,0,5,Above Avg,02/26 07:00PM,3pm,
CBB,D,-0.69,Braden Smith,PUR,MSU,Steals,Demon,3.5,OVER,-1.45,2.05,0.15,2.2,1.9,1,4,Elite,02/26 08:00PM,stl,
CBB,D,-0.69,Dug McDaniel,MEM,WICH,Rebounds,Demon,4.5,OVER,-1.7,2.8,0.15,3,2.6,1,4,Above Avg,02/26 09:00PM,reb,
CBB,D,-0.69,Julius Thedford,MEM,WICH,3-PT Made,Demon,1.5,OVER,-1.5,0,0,0,0,0,5,Above Avg,02/26 09:00PM,3pm,
CBB,D,-0.69,Curtis Givens,MEM,WICH,3-PT Made,Demon,1.5,OVER,-1.5,0,0,0,0,0,5,Above Avg,02/26 09:00PM,3pm,
CBB,D,-0.69,Dug McDaniel,MEM,WICH,3-PT Made,Demon,1.5,OVER,-1.5,0,0,0,0,0,5,Above Avg,02/26 09:00PM,3pm,
CBB,D,-0.7,Braden Smith,PUR,MSU,Pts+Rebs,Standard,20.5,UNDER,-1.75,18.75,0.45,17.6,19.9,2,3,Elite,02/26 08:00PM,pr,
CBB,D,-0.7,Jeremy Fears,MSU,PUR,3-PT Made,Goblin,0.5,OVER,-0.5,0,0,0,0,0,5,Elite,02/26 08:00PM,3pm,
CBB,D,-0.7,Karon Boyd,WICH,MEM,Points,Demon,12.5,OVER,-2.949999999999999,9.55,0.45,8,11.1,2,3,Avg,02/26 09:00PM,pts,
CBB,D,-0.7,Yaxel Lendeborg,MICH,ILL,3-PT Made,Goblin,0.5,OVER,-0.5,0,0,0,0,0,5,Elite,02/27 08:00PM,3pm,
CBB,D,-0.7,Carson Cooper,MSU,PUR,Pts+Rebs,Demon,19.5,OVER,-1.700000000000003,17.8,0.3,17.2,18.4,1,4,Elite,02/26 08:00PM,pr,
CBB,D,-0.7,Jeremy Fears,MSU,PUR,3-PT Made,Demon,1.5,OVER,-1.5,0,0,0,0,0,5,Elite,02/26 08:00PM,3pm,
CBB,D,-0.7,Coen Carr,MSU,PUR,3-PT Made,Demon,1.5,OVER,-1.5,0,0,0,0,0,5,Elite,02/26 08:00PM,3pm,
CBB,D,-0.7,Yaxel Lendeborg,MICH,ILL,3-PT Made,Demon,1.5,OVER,-1.5,0,0,0,0,0,5,Elite,02/27 08:00PM,3pm,
CBB,D,-0.7,Julius Thedford,MEM,WICH,Rebounds,Demon,7.5,OVER,-2,5.5,0.3,5.8,5.2,2,3,Above Avg,02/26 09:00PM,reb,
CBB,D,-0.71,Jaxon Kohler,MSU,PUR,Pts+Rebs+Asts,Goblin,19.5,OVER,-0.75,18.75,0.3,19.8,17.7,2,3,Elite,02/26 08:00PM,pra,
CBB,D,-0.71,Andrej Stojakovic,ILL,MICH,3-PT Made,Demon,1.5,OVER,-1.5,0,0,0,0,0,5,Elite,02/27 08:00PM,3pm,
CBB,D,-0.71,Karon Boyd,WICH,MEM,Pts+Rebs+Asts,Demon,21.5,OVER,-4.75,16.75,0.4,15.8,17.7,2,3,Avg,02/26 09:00PM,pra,
CBB,D,-0.71,Jordan Mason,TEM,FAU,Rebounds,Demon,4.5,OVER,-2.05,2.45,0.05,2.2,2.7,0,5,Avg,02/26 07:00PM,reb,
CBB,D,-0.71,Meleek Thomas,ARK,FLA,Rebounds,Demon,7.5,OVER,-2.149999999999999,5.350000000000001,0.3,6.2,4.5,2,3,Above Avg,02/28 08:30PM,reb,
CBB,D,-0.71,Thomas Haugh,FLA,ARK,Points,Demon,19.5,OVER,-5.25,14.25,0.3,12.6,15.9,1,4,Weak,02/28 08:30PM,pts,
CBB,D,-0.72,Jaxon Kohler,MSU,PUR,Pts+Rebs+Asts,Standard,20.5,UNDER,-1.75,18.75,0.3,19.8,17.7,2,3,Elite,02/26 08:00PM,pra,
CBB,D,-0.72,Thomas Haugh,FLA,ARK,Rebounds,Demon,7.5,OVER,-3.1,4.4,0.35,4,4.8,2,3,Weak,02/28 08:30PM,reb,
CBB,D,-0.72,Carson Cooper,MSU,PUR,Rebounds,Demon,9.5,OVER,-1.800000000000001,7.699999999999999,0.2,7.8,7.6,1,4,Elite,02/26 08:00PM,reb,
CBB,D,-0.72,Jaxon Kohler,MSU,PUR,Pts+Asts,Standard,11.5,UNDER,-2,9.5,0.25,9.4,9.6,1,4,Elite,02/26 08:00PM,pa,
CBB,D,-0.73,Trey McKenney,MICH,ILL,Points,Demon,11.5,OVER,-2.5,9,0.6,8.2,9.8,3,2,Elite,02/27 08:00PM,pts,
CBB,D,-0.73,Curtis Givens,MEM,WICH,Points,Demon,13.5,OVER,-1.9,11.6,0.2,12,11.2,1,4,Above Avg,02/26 09:00PM,pts,
CBB,D,-0.73,C.J. Cox,PUR,MSU,3-PT Made,Demon,1.5,OVER,-1.5,0,0,0,0,0,5,Elite,02/26 08:00PM,3pm,
CBB,D,-0.73,C.J. Cox,PUR,MSU,3-PT Made,Goblin,0.5,OVER,-0.5,0,0,0,0,0,5,Elite,02/26 08:00PM,3pm,
CBB,D,-0.74,Jeremy Fears,MSU,PUR,Rebounds,Demon,3.5,OVER,-1.7,1.8,0.1,1.6,2,0,5,Elite,02/26 08:00PM,reb,
CBB,D,-0.74,Braden Smith,PUR,MSU,Assists,Demon,9.5,OVER,-1.899999999999999,7.600000000000001,0.35,8,7.2,2,3,Elite,02/26 08:00PM,ast,
CBB,D,-0.74,Morez Johnson,MICH,ILL,Rebounds,Demon,9.5,OVER,-1.949999999999999,7.550000000000001,0.25,7.2,7.9,1,4,Elite,02/27 08:00PM,reb,
CBB,D,-0.74,Aiden Tobiason,TEM,FAU,Pts+Rebs+Asts,Demon,24.5,OVER,-3.149999999999999,21.35,0.25,20.6,22.1,1,4,Avg,02/26 07:00PM,pra,
CBB,D,-0.74,Derrian Ford,TEM,FAU,Pts+Rebs+Asts,Demon,28.5,OVER,-3.900000000000002,24.6,0.25,24,25.2,1,4,Avg,02/26 07:00PM,pra,
CBB,D,-0.75,Aday Mara,MICH,ILL,Points,Demon,12.5,OVER,-1.65,10.85,0.05,10.2,11.5,0,5,Elite,02/27 08:00PM,pts,
CBB,D,-0.75,Aiden Tobiason,TEM,FAU,Fantasy Score,Demon,30,OVER,-3.715,26.285,0.211,24.76,27.81,1,4,Avg,02/26 07:05PM,fantasy score,
CBB,D,-0.75,Fletcher Loyer,PUR,MSU,Assists,Demon,3.5,OVER,-1.5,2,0,2.2,1.8,0,5,Elite,02/26 08:00PM,ast,
CBB,D,-0.75,Xaivian Lee,FLA,ARK,3-PT Made,Demon,2.5,OVER,-2.5,0,0,0,0,0,5,Weak,02/28 08:30PM,3pm,
