nba_player_id,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,opp_team_1,opp_team_2,OPP_PTS_DEF_1,OPP_FGA_DEF_1,OPP_FGM_DEF_1,OPP_FG3A_DEF_1,OPP_FG3M_DEF_1,OPP_FTA_DEF_1,OPP_TOV_DEF_1,OPP_2PA_DEF_1,OPP_2PM_DEF_1,OPP_2PTS_DEF_1,OPP_PTS_RANK_DEF_1,OPP_FG3M_RANK_DEF_1,OPP_FG3A_RANK_DEF_1,OPP_FGA_RANK_DEF_1,OPP_FGM_RANK_DEF_1,OPP_2PA_RANK_DEF_1,OPP_2PM_RANK_DEF_1,OPP_2PTS_RANK_DEF_1,OPP_FTA_RANK_DEF_1,OPP_TOV_FORCED_RANK_DEF_1,OVERALL_DEF_SCORE_DEF_1,OVERALL_DEF_RANK_DEF_1,DEF_TIER_DEF_1,OPP_PTS_DEF_2,OPP_FGA_DEF_2,OPP_FGM_DEF_2,OPP_FG3A_DEF_2,OPP_FG3M_DEF_2,OPP_FTA_DEF_2,OPP_TOV_DEF_2,OPP_2PA_DEF_2,OPP_2PM_DEF_2,OPP_2PTS_DEF_2,OPP_PTS_RANK_DEF_2,OPP_FG3M_RANK_DEF_2,OPP_FG3A_RANK_DEF_2,OPP_FGA_RANK_DEF_2,OPP_FGM_RANK_DEF_2,OPP_2PA_RANK_DEF_2,OPP_2PM_RANK_DEF_2,OPP_2PTS_RANK_DEF_2,OPP_FTA_RANK_DEF_2,OPP_TOV_FORCED_RANK_DEF_2,OVERALL_DEF_SCORE_DEF_2,OVERALL_DEF_RANK_DEF_2,DEF_TIER_DEF_2,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,min_last5_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status
1630590,Scotty Pippen,G,MEM,LAC,9.5,Points,pts,Goblin,10382894,10382894,186620,134099,2026-03-07T20:00:00.000-05:00,,,10.5,1,https://static.prizepicks.com/images/players/NBA/Scotty_Pippen_NBA_player_Nrc7aoD1oBg30tx4uuVimSTq.webp,,,,,OK,112.3,87.6,40.8,36.9,13.5,21.5,13.6,50.699999999999996,27.299999999999997,54.599999999999994,8,19,15,8,8,10,7,7,3,21,8.591397849462366,8,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,16,15,8,6,18,8,11,13,,10.6,11.444,11.444,21.6,2,3,0,0.4,0.4,0.6,0.556,0.444,OK
1629636,Darius Garland,G,LAC,MEM,9.5,Rebs+Asts,ra,Demon,10383486,10383486,304023,134099,2026-03-07T20:00:00.000-05:00,,,7.5,1,https://static.prizepicks.com/images/manual/Darius_GarlandLAC.png,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.400000000000002,56.800000000000004,22,26,27,24,19,12,12,12,10,13,19.35483870967742,21,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,13,14,18,24,13,7,9,10,13,12.8,11.333,34,5,0,0,1,1,0,0.8,0.2,OK
1642920,Kobe Sanders,G,LAC,MEM,9.5,Pts+Rebs,pr,Goblin,10383493,10383493,280778,134099,2026-03-07T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Kobe_Sanders_NBA_player_2JXEB9e5KIOvwro2pa6fkPCo.webp,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.400000000000002,56.800000000000004,22,26,27,24,19,12,12,12,10,13,19.35483870967742,21,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,6,10,9,10,9,4,6,14,6,9.8,8.8,9.846,18.2,3,2,0,0.6,0.6,0.4,0.4,0.6,OK
1627739,Kris Dunn,G,LAC,MEM,9.5,Pts+Asts,pa,Goblin,10383495,10383495,217539,134099,2026-03-07T20:00:00.000-05:00,,,12.5,2,https://static.prizepicks.com/images/players/NBA/Kris_Dunn_NBA_player_tJ5Hrqq0DNWwixPPj6Tgtir.webp,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.400000000000002,56.800000000000004,22,26,27,24,19,12,12,12,10,13,19.35483870967742,21,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,23,13,18,7,16,10,22,13,14.4,14,13.733,26.8,3,2,0,0.6,0.6,0.4,0.7,0.3,OK
1630590,Scotty Pippen,G,MEM,LAC,9.5,Rebs+Asts,ra,Demon,10383736,10383736,186620,134099,2026-03-07T20:00:00.000-05:00,,,,2,https://static.prizepicks.com/images/players/NBA/Scotty_Pippen_NBA_player_Nrc7aoD1oBg30tx4uuVimSTq.webp,,,,,OK,112.3,87.6,40.8,36.9,13.5,21.5,13.6,50.699999999999996,27.299999999999997,54.599999999999994,8,19,15,8,8,10,7,7,3,21,8.591397849462366,8,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,5,7,10,9,3,4,9,,7.6,7,7,21.6,1,4,0,0.2,0.2,0.8,0.111,0.889,OK
1642920,Kobe Sanders,G,LAC,MEM,9.5,Pts+Rebs+Asts,pra,Goblin,10384367,10384367,280778,134099,2026-03-07T20:00:00.000-05:00,,,,3,https://static.prizepicks.com/images/players/NBA/Kobe_Sanders_NBA_player_2JXEB9e5KIOvwro2pa6fkPCo.webp,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.400000000000002,56.800000000000004,22,26,27,24,19,12,12,12,10,13,19.35483870967742,21,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,8,11,10,11,11,5,10,16,9,11,10.6,11.923,18.2,4,1,0,0.8,0.8,0.2,0.7,0.3,OK
1630590,Scotty Pippen,G,MEM,LAC,9.5,Pts+Rebs,pr,Goblin,10384537,10384537,186620,134099,2026-03-07T20:00:00.000-05:00,,,13.5,3,https://static.prizepicks.com/images/players/NBA/Scotty_Pippen_NBA_player_Nrc7aoD1oBg30tx4uuVimSTq.webp,,,,,OK,112.3,87.6,40.8,36.9,13.5,21.5,13.6,50.699999999999996,27.299999999999997,54.599999999999994,8,19,15,8,8,10,7,7,3,21,8.591397849462366,8,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,19,17,11,8,21,8,11,16,,13.2,13.556,13.556,21.6,4,1,0,0.8,0.8,0.2,0.778,0.222,OK
1642285,Cam Spencer,G,MEM,LAC,9.5,Pts+Rebs,pr,Goblin,10385370,10385370,217457,134099,2026-03-07T20:00:00.000-05:00,,,13.5,1,https://static.prizepicks.com/images/players/NBA/Cam_Spencer_NBA_player_QnCVbnjMqWwM9hsxbCI6KeUl.webp,,,,,OK,112.3,87.6,40.8,36.9,13.5,21.5,13.6,50.699999999999996,27.299999999999997,54.599999999999994,8,19,15,8,8,10,7,7,3,21,8.591397849462366,8,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,12,13,27,6,10,2,13,4,6,15.4,11.2,12.929,24.2,4,1,0,0.8,0.8,0.2,0.6,0.4,OK
1642383,Walter Clayton,G,MEM,LAC,9.5,Pts+Rebs,pr,Goblin,10385483,10385483,299290,134099,2026-03-07T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Walter_ClaytonMEM.png,,,,,OK,112.3,87.6,40.8,36.9,13.5,21.5,13.6,50.699999999999996,27.299999999999997,54.599999999999994,8,19,15,8,8,10,7,7,3,21,8.591397849462366,8,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,10,10,13,4,10,13,12,14,9,10.2,10.9,10.9,26.6,4,1,0,0.8,0.8,0.2,0.8,0.2,OK
1631097,Bennedict Mathurin,G-F,LAC,MEM,9.5,Rebs+Asts,ra,Demon,10388294,10388294,299981,134099,2026-03-07T20:00:00.000-05:00,,,7.5,2,https://static.prizepicks.com/images/manual/BennedictMathurin.png,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.400000000000002,56.800000000000004,22,26,27,24,19,12,12,12,10,13,19.35483870967742,21,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,12,7,6,8,14,9,9,6,11,7.4,8.6,8.667,26.8,1,4,0,0.2,0.2,0.8,0.3,0.7,OK
201572,Brook Lopez,C,LAC,MEM,8.5,Rebounds,reb,Demon,10381400,10381400,271618,134099,2026-03-07T20:00:00.000-05:00,,,,4,https://static.prizepicks.com/images/players/NBA/Brook_Lopez_NBA_player_sTEgltErGtrgSgZJORUQDEpJ.webp,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.400000000000002,56.800000000000004,22,26,27,24,19,12,12,12,10,13,19.35483870967742,21,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,3,4,7,6,4,10,6,1,2,5.2,4.9,4.267,27.4,0,5,0,0,0,1,0.1,0.9,OK
201572,Brook Lopez,C,LAC,MEM,8.5,Rebs+Asts,ra,Demon,10381404,10381404,271618,134099,2026-03-07T20:00:00.000-05:00,,,7.5,1,https://static.prizepicks.com/images/players/NBA/Brook_Lopez_NBA_player_sTEgltErGtrgSgZJORUQDEpJ.webp,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.400000000000002,56.800000000000004,22,26,27,24,19,12,12,12,10,13,19.35483870967742,21,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,5,6,10,8,5,11,8,4,2,7.4,6.7,6.067,27.4,1,4,0,0.2,0.2,0.8,0.2,0.8,OK
1642907,Cedric Coward,G,MEM,LAC,8.5,Points,pts,Goblin,10381450,10381450,272067,134099,2026-03-07T20:00:00.000-05:00,,,10.5,1,https://static.prizepicks.com/images/manual/Cedric Coward.png,,,,,OK,112.3,87.6,40.8,36.9,13.5,21.5,13.6,50.699999999999996,27.299999999999997,54.599999999999994,8,19,15,8,8,10,7,7,3,21,8.591397849462366,8,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,2,11,5,14,8,,,,,9.4,9.167,9.167,22.6,3,2,0,0.6,0.6,0.4,0.5,0.5,OK
1642907,Cedric Coward,G,MEM,LAC,8.5,Rebounds,reb,Demon,10381466,10381466,272067,134099,2026-03-07T20:00:00.000-05:00,,,,3,https://static.prizepicks.com/images/manual/Cedric Coward.png,,,,,OK,112.3,87.6,40.8,36.9,13.5,21.5,13.6,50.699999999999996,27.299999999999997,54.599999999999994,8,19,15,8,8,10,7,7,3,21,8.591397849462366,8,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,8,7,4,6,,,,,4.8,5,5,22.6,0,5,0,0,0,1,0,1,OK
1642907,Cedric Coward,G,MEM,LAC,8.5,Rebs+Asts,ra,Demon,10381468,10381468,272067,134099,2026-03-07T20:00:00.000-05:00,,,7.5,1,https://static.prizepicks.com/images/manual/Cedric Coward.png,,,,,OK,112.3,87.6,40.8,36.9,13.5,21.5,13.6,50.699999999999996,27.299999999999997,54.599999999999994,8,19,15,8,8,10,7,7,3,21,8.591397849462366,8,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,9,13,5,9,,,,,7.2,7.5,7.5,22.6,2,3,0,0.4,0.4,0.6,0.5,0.5,OK
1641713,GG Jackson,F,MEM,LAC,8.5,Rebounds,reb,Demon,10381554,10381554,179274,134099,2026-03-07T20:00:00.000-05:00,,,,3,https://static.prizepicks.com/images/players/NBA/GG_Jackson_NBA_player_m9I0dlZ2fkbYvHgmRJnM2Xs0.webp,,,,,OK,112.3,87.6,40.8,36.9,13.5,21.5,13.6,50.699999999999996,27.299999999999997,54.599999999999994,8,19,15,8,8,10,7,7,3,21,8.591397849462366,8,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,11,9,3,8,6,9,4,5,4,7,6.3,6.2,25.4,2,3,0,0.4,0.4,0.6,0.3,0.7,OK
1641713,GG Jackson,F,MEM,LAC,8.5,Rebs+Asts,ra,Demon,10381558,10381558,179274,134099,2026-03-07T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/GG_Jackson_NBA_player_m9I0dlZ2fkbYvHgmRJnM2Xs0.webp,,,,,OK,112.3,87.6,40.8,36.9,13.5,21.5,13.6,50.699999999999996,27.299999999999997,54.599999999999994,8,19,15,8,8,10,7,7,3,21,8.591397849462366,8,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,11,7,10,7,11,7,8,6,8.8,8.3,8.333,25.4,3,2,0,0.6,0.6,0.4,0.4,0.6,OK
202695,Kawhi Leonard,F,LAC,MEM,8.5,Rebounds,reb,Demon,10381637,10381637,188019,134099,2026-03-07T20:00:00.000-05:00,,,7.0,1,https://static.prizepicks.com/images/players/nba/Kawhi_Leonard_c12fb587-fc86-471c-8a84-19caf31325ce.webp,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.400000000000002,56.800000000000004,22,26,27,24,19,12,12,12,10,13,19.35483870967742,21,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,8,8,3,8,4,4,5,3,1,7.2,5.3,6.412,30.2,1,4,0,0.2,0.2,0.8,0.1,0.9,OK
1642920,Kobe Sanders,G,LAC,MEM,8.5,Rebs+Asts,ra,Demon,10381684,10381684,280778,134099,2026-03-07T20:00:00.000-05:00,,,5.5,3,https://static.prizepicks.com/images/players/NBA/Kobe_Sanders_NBA_player_2JXEB9e5KIOvwro2pa6fkPCo.webp,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.400000000000002,56.800000000000004,22,26,27,24,19,12,12,12,10,13,19.35483870967742,21,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,3,1,2,4,2,8,6,8,2.6,4.1,4.385,18.2,0,5,0,0,0,1,0,1,OK
1627739,Kris Dunn,G,LAC,MEM,8.5,Assists,ast,Demon,10381696,10381696,217539,134099,2026-03-07T20:00:00.000-05:00,,,5.0,3,https://static.prizepicks.com/images/players/NBA/Kris_Dunn_NBA_player_tJ5Hrqq0DNWwixPPj6Tgtir.webp,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.400000000000002,56.800000000000004,22,26,27,24,19,12,12,12,10,13,19.35483870967742,21,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,7,4,7,0,8,8,6,7,5.2,5.5,5.4,26.8,0,5,0,0,0,1,0,1,OK
1627739,Kris Dunn,G,LAC,MEM,8.5,Points,pts,Demon,10381706,10381706,217539,134099,2026-03-07T20:00:00.000-05:00,,,7.5,1,https://static.prizepicks.com/images/players/NBA/Kris_Dunn_NBA_player_tJ5Hrqq0DNWwixPPj6Tgtir.webp,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.400000000000002,56.800000000000004,22,26,27,24,19,12,12,12,10,13,19.35483870967742,21,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,6,16,9,11,7,8,2,16,6,9.2,8.5,8.333,26.8,3,2,0,0.6,0.6,0.4,0.4,0.6,OK
1627739,Kris Dunn,G,LAC,MEM,8.5,Rebs+Asts,ra,Goblin,10381720,10381720,217539,134099,2026-03-07T20:00:00.000-05:00,,,9.5,1,https://static.prizepicks.com/images/players/NBA/Kris_Dunn_NBA_player_tJ5Hrqq0DNWwixPPj6Tgtir.webp,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.400000000000002,56.800000000000004,22,26,27,24,19,12,12,12,10,13,19.35483870967742,21,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,9,14,7,13,5,13,16,8,9,11,10.6,9.867,26.8,4,1,0,0.8,0.8,0.2,0.7,0.3,OK
1641765,Olivier-Maxence Prosper,F,MEM,LAC,8.5,Points,pts,Goblin,10381744,10381744,288047,134099,2026-03-07T20:00:00.000-05:00,,,10.0,1,https://static.prizepicks.com/images/players/NBA/Olivier-Maxence_Prosper_NBA_player_8K3bP8Ie9lvYLAxpixt8u05g.webp,,,,,OK,112.3,87.6,40.8,36.9,13.5,21.5,13.6,50.699999999999996,27.299999999999997,54.599999999999994,8,19,15,8,8,10,7,7,3,21,8.591397849462366,8,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,2,17,16,3,17,9,23,14,25,11,14.3,12.857,24.6,3,2,0,0.6,0.6,0.4,0.8,0.2,OK
1641765,Olivier-Maxence Prosper,F,MEM,LAC,8.5,Rebounds,reb,Demon,10381760,10381760,288047,134099,2026-03-07T20:00:00.000-05:00,,,4.5,3,https://static.prizepicks.com/images/players/NBA/Olivier-Maxence_Prosper_NBA_player_8K3bP8Ie9lvYLAxpixt8u05g.webp,,,,,OK,112.3,87.6,40.8,36.9,13.5,21.5,13.6,50.699999999999996,27.299999999999997,54.599999999999994,8,19,15,8,8,10,7,7,3,21,8.591397849462366,8,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,2,2,10,2,3,3,5,5,5,5,4.6,4.857,24.6,2,3,0,0.4,0.4,0.6,0.2,0.8,OK
1641765,Olivier-Maxence Prosper,F,MEM,LAC,8.5,Rebs+Asts,ra,Demon,10381763,10381763,288047,134099,2026-03-07T20:00:00.000-05:00,,,,2,https://static.prizepicks.com/images/players/NBA/Olivier-Maxence_Prosper_NBA_player_8K3bP8Ie9lvYLAxpixt8u05g.webp,,,,,OK,112.3,87.6,40.8,36.9,13.5,21.5,13.6,50.699999999999996,27.299999999999997,54.599999999999994,8,19,15,8,8,10,7,7,3,21,8.591397849462366,8,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,5,5,11,4,4,7,6,5,5,7,6.2,6.286,24.6,2,3,0,0.4,0.4,0.6,0.2,0.8,OK
1629660,Ty Jerome,G-F,MEM,LAC,8.5,Rebs+Asts,ra,Demon,10381806,10381806,297767,134099,2026-03-07T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Ty_Jerome_NBA_player_zvm3Tlf7x95EA4EstP1nEwei.webp,,,,,OK,112.3,87.6,40.8,36.9,13.5,21.5,13.6,50.699999999999996,27.299999999999997,54.599999999999994,8,19,15,8,8,10,7,7,3,21,8.591397849462366,8,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,8,10,8,10,2,8,14,7,,8.4,8.111,8.111,22.2,2,3,0,0.4,0.4,0.6,0.333,0.667,OK
1642383,Walter Clayton,G,MEM,LAC,8.5,Points,pts,Standard,10381833,10381833,299290,134099,2026-03-07T20:00:00.000-05:00,,,8.5,0,https://static.prizepicks.com/images/manual/Walter_ClaytonMEM.png,,,,,OK,112.3,87.6,40.8,36.9,13.5,21.5,13.6,50.699999999999996,27.299999999999997,54.599999999999994,8,19,15,8,8,10,7,7,3,21,8.591397849462366,8,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,9,7,11,4,9,9,8,11,7,8.6,8.7,8.7,26.6,3,2,0,0.6,0.6,0.4,0.6,0.4,OK
1642383,Walter Clayton,G,MEM,LAC,8.5,Rebs+Asts,ra,Demon,10381847,10381847,299290,134099,2026-03-07T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/manual/Walter_ClaytonMEM.png,,,,,OK,112.3,87.6,40.8,36.9,13.5,21.5,13.6,50.699999999999996,27.299999999999997,54.599999999999994,8,19,15,8,8,10,7,7,3,21,8.591397849462366,8,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,17,7,3,7,10,11,7,4,9.4,8.6,8.6,26.6,3,2,0,0.6,0.6,0.4,0.5,0.5,OK
1642285,Cam Spencer,G,MEM,LAC,8.5,Points,pts,Goblin,10382150,10382150,217457,134099,2026-03-07T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Cam_Spencer_NBA_player_QnCVbnjMqWwM9hsxbCI6KeUl.webp,,,,,OK,112.3,87.6,40.8,36.9,13.5,21.5,13.6,50.699999999999996,27.299999999999997,54.599999999999994,8,19,15,8,8,10,7,7,3,21,8.591397849462366,8,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,10,10,25,5,7,0,10,2,2,12.4,8.3,10.143,24.2,4,1,0,0.8,0.8,0.2,0.5,0.5,OK
1642285,Cam Spencer,G,MEM,LAC,8.5,Rebs+Asts,ra,Demon,10382156,10382156,217457,134099,2026-03-07T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Cam_Spencer_NBA_player_QnCVbnjMqWwM9hsxbCI6KeUl.webp,,,,,OK,112.3,87.6,40.8,36.9,13.5,21.5,13.6,50.699999999999996,27.299999999999997,54.599999999999994,8,19,15,8,8,10,7,7,3,21,8.591397849462366,8,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,6,7,5,3,6,7,13,11,8,7,8,7.857,24.2,1,4,0,0.2,0.2,0.8,0.3,0.7,OK
1630590,Scotty Pippen,G,MEM,LAC,8.5,Points,pts,Goblin,10385277,10385277,186620,134099,2026-03-07T20:00:00.000-05:00,,,10.5,2,https://static.prizepicks.com/images/players/NBA/Scotty_Pippen_NBA_player_Nrc7aoD1oBg30tx4uuVimSTq.webp,,,,,OK,112.3,87.6,40.8,36.9,13.5,21.5,13.6,50.699999999999996,27.299999999999997,54.599999999999994,8,19,15,8,8,10,7,7,3,21,8.591397849462366,8,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,16,15,8,6,18,8,11,13,,10.6,11.444,11.444,21.6,2,3,0,0.4,0.4,0.6,0.556,0.444,OK
1630590,Scotty Pippen,G,MEM,LAC,8.5,Rebs+Asts,ra,Demon,10385282,10385282,186620,134099,2026-03-07T20:00:00.000-05:00,,,,1,https://static.prizepicks.com/images/players/NBA/Scotty_Pippen_NBA_player_Nrc7aoD1oBg30tx4uuVimSTq.webp,,,,,OK,112.3,87.6,40.8,36.9,13.5,21.5,13.6,50.699999999999996,27.299999999999997,54.599999999999994,8,19,15,8,8,10,7,7,3,21,8.591397849462366,8,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,5,7,10,9,3,4,9,,7.6,7,7,21.6,1,4,0,0.2,0.2,0.8,0.333,0.667,OK
1631097,Bennedict Mathurin,G-F,LAC,MEM,8.5,Rebs+Asts,ra,Demon,10388293,10388293,299981,134099,2026-03-07T20:00:00.000-05:00,,,7.5,1,https://static.prizepicks.com/images/manual/BennedictMathurin.png,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.400000000000002,56.800000000000004,22,26,27,24,19,12,12,12,10,13,19.35483870967742,21,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,12,7,6,8,14,9,9,6,11,7.4,8.6,8.667,26.8,1,4,0,0.2,0.2,0.8,0.5,0.5,OK
201572,Brook Lopez,C,LAC,MEM,7.5,Rebounds,reb,Demon,10381398,10381398,271618,134099,2026-03-07T20:00:00.000-05:00,,,,3,https://static.prizepicks.com/images/players/NBA/Brook_Lopez_NBA_player_sTEgltErGtrgSgZJORUQDEpJ.webp,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.400000000000002,56.800000000000004,22,26,27,24,19,12,12,12,10,13,19.35483870967742,21,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,3,4,7,6,4,10,6,1,2,5.2,4.9,4.267,27.4,0,5,0,0,0,1,0.1,0.9,OK
1642285,Cam Spencer,G,MEM,LAC,7.5,Assists,ast,Demon,10381417,10381417,217457,134099,2026-03-07T20:00:00.000-05:00,,,,3,https://static.prizepicks.com/images/players/NBA/Cam_Spencer_NBA_player_QnCVbnjMqWwM9hsxbCI6KeUl.webp,,,,,OK,112.3,87.6,40.8,36.9,13.5,21.5,13.6,50.699999999999996,27.299999999999997,54.599999999999994,8,19,15,8,8,10,7,7,3,21,8.591397849462366,8,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,4,4,3,2,3,5,10,9,4,4,5.1,5.071,24.2,0,5,0,0,0,1,0.2,0.8,OK
1642285,Cam Spencer,G,MEM,LAC,7.5,FG Attempted,fga,Standard,10381420,10381420,217457,134099,2026-03-07T20:00:00.000-05:00,,,7.5,0,https://static.prizepicks.com/images/players/NBA/Cam_Spencer_NBA_player_QnCVbnjMqWwM9hsxbCI6KeUl.webp,,,,,OK,112.3,87.6,40.8,36.9,13.5,21.5,13.6,50.699999999999996,27.299999999999997,54.599999999999994,8,19,15,8,8,10,7,7,3,21,8.591397849462366,8,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,6,7,16,4,7,5,5,8,6,8.6,7.4,7.714,24.2,2,3,0,0.4,0.4,0.6,0.3,0.7,OK
1642907,Cedric Coward,G,MEM,LAC,7.5,Rebounds,reb,Demon,10381465,10381465,272067,134099,2026-03-07T20:00:00.000-05:00,,,,2,https://static.prizepicks.com/images/manual/Cedric Coward.png,,,,,OK,112.3,87.6,40.8,36.9,13.5,21.5,13.6,50.699999999999996,27.299999999999997,54.599999999999994,8,19,15,8,8,10,7,7,3,21,8.591397849462366,8,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,8,7,4,6,,,,,4.8,5,5,22.6,1,4,0,0.2,0.2,0.8,0.167,0.833,OK
